P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.03,45,243653.2,22.23,0.3187
0.03,46,-108661.25,-9.91,-0.2323
0.03,47,149047.45,13.6,0.1764
0.03,48,837633.1,76.43,1.416
0.03,49,-509911.35,-52.53,-2.7235
0.03,50,-537588,0,-2.7019
0.04,1,-27283590.18,-2489.35,-30.5516
0.04,2,-25320044.67,-2302.54,-22.5114
0.04,3,-22304838.92,-2035.09,-20.096
0.04,4,-20729290.27,-1891.33,-18.4354
0.04,5,-19252623.97,-1756.6,-15.8881
0.04,6,-18604963.77,-1697.51,-15.5198
0.04,7,-17579278.07,-1603.93,-14.6121
0.04,8,-16367298.72,-1493.35,-13.3326
0.04,9,-16617882.52,-1516.21,-13.7022
0.04,10,-18621165.72,-1693.36,-14.9103
0.04,11,-15765359.27,-1438.43,-13.0592
0.04,12,-17869593.45,-1625.02,-14.3245
0.04,13,-14680883.87,-1339.48,-12.2481
0.04,14,-16331228.02,-1485.12,-13.2798
0.04,15,-12467540.37,-1137.53,-10.7924
0.04,16,-13718918.48,-1251.71,-11.9674
0.04,17,-12960522.53,-1182.51,-11.3856
0.04,18,-12477855.37,-1138.48,-11.0636
0.04,19,-10756793.05,-981.45,-9.9178
0.04,20,-10487323.87,-956.86,-9.7904
0.04,21,-10243683.07,-934.63,-9.5734
0.04,22,-9595596.07,-875.5,-9.1391
0.04,23,-10343482.35,-943.74,-9.793
0.04,24,-9657578.55,-881.15,-9.2445
0.04,25,-9784681.07,-892.75,-9.6138
0.04,26,-9384136.45,-856.21,-9.1548
0.04,27,-9514571.2,-868.11,-9.3407
0.04,28,-7952680.28,-725.6,-8.646
0.04,29,-8437256.75,-769.81,-8.8085
0.04,30,-7703163.98,-702.83,-8.3852
0.04,31,-7500046.38,-684.3,-8.1334
0.04,32,-7353068.5,-670.89,-7.9594
0.04,33,-6862254.25,-626.11,-7.5637
0.04,34,-6315818.25,-576.25,-7.0527
0.04,35,-5804374.15,-529.59,-6.4608
0.04,36,-5242603.05,-478.33,-6.1144
0.04,37,-4445030.68,-405.56,-5.2346
0.04,38,-2341555.95,-213.64,-3.0677
0.04,39,-2834119.75,-258.58,-3.7891
0.04,40,-1524273.6,-139.07,-2.1813
0.04,41,-1779357.1,-162.35,-2.5361
0.04,42,-2297531.95,-209.63,-3.1812
0.04,43,-1172511.92,-106.98,-1.8437
0.04,44,-1503975.65,-137.22,-2.247
0.04,45,-824677.85,-75.24,-1.363
0.04,46,-108661.25,-9.91,-0.2323
0.04,47,149047.45,13.6,0.1764
0.04,48,1081668,98.69,1.8816
0.04,49,-279469.65,-28.79,-2.7419
0.04,50,-537588,0,-2.7019
0.05,1,-23898698.63,-2180.51,-21.5163
0.05,2,-22035887.22,-2010.55,-19.0561
0.05,3,-22304838.92,-2035.09,-20.096
0.05,4,-18560881.97,-1693.49,-15.6632
0.05,5,-19252623.97,-1756.6,-15.8881
0.05,6,-18604963.77,-1697.51,-15.5198
0.05,7,-17579278.07,-1603.93,-14.6121
0.05,8,-16367298.72,-1493.35,-13.3326
0.05,9,-18103051.65,-1646.25,-14.2188
0.05,10,-18621165.72,-1693.36,-14.9103
0.05,11,-15765359.27,-1438.43,-13.0592
0.05,12,-17625558.55,-1602.82,-14.1699
0.05,13,-14436848.97,-1317.21,-12.1022
0.05,14,-15909475.75,-1446.77,-13.3673
0.05,15,-12944554.2,-1181.06,-11.3607
0.05,16,-13022748.2,-1188.19,-11.4418
0.05,17,-13437536.35,-1226.04,-11.9821
0.05,18,-12954869.2,-1182,-11.6553
0.05,19,-11233806.87,-1024.97,-10.4959
0.05,20,-10964337.7,-1000.38,-10.374
0.05,21,-8576742.53,-782.54,-8.6506
0.05,22,-7928655.53,-723.41,-8.1988
0.05,23,-8401475.28,-766.55,-8.5787
0.05,24,-7715571.48,-703.97,-8.0084
0.05,25,-8981977.6,-819.51,-9.804
0.05,26,-8581432.98,-782.97,-9.2914
0.05,27,-8711867.73,-794.87,-9.5039
0.05,28,-8429694.1,-769.12,-9.3043
0.05,29,-8914270.57,-813.34,-9.4437
0.05,30,-8180177.8,-746.36,-9.0366
0.05,31,-7977060.2,-727.82,-8.7756
0.05,32,-7830082.33,-714.41,-8.5957
0.05,33,-7339268.08,-669.63,-8.2042
0.05,34,-6792832.08,-619.78,-7.6886
0.05,35,-6281387.98,-573.11,-7.0827
0.05,36,-5719616.88,-521.86,-6.7622
0.05,37,-4922044.5,-449.09,-5.8781
0.05,38,-2818569.78,-257.17,-3.7598
0.05,39,-3311133.58,-302.11,-4.5165
0.05,40,-2001287.42,-182.6,-2.9132
0.05,41,-2256370.92,-205.87,-3.2837
0.05,42,-1718631.02,-156.81,-2.7119
0.05,43,-928477.02,-84.71,-1.5576
0.05,44,-1259940.75,-114.96,-1.9794
0.05,45,-580642.95,-52.98,-1.0597
0.05,46,135373.65,12.35,0.1216
0.05,47,393082.35,35.86,0.5552
0.05,48,1081668,98.69,1.8816
0.05,49,-279469.65,-28.79,-2.7419
0.05,50,-537588,0,-2.7019
0.06,1,-23898698.63,-2180.51,-21.5163
0.06,2,-21484411.07,-1960.23,-19.3047
0.06,3,-20356701.02,-1857.34,-17.1003
0.06,4,-17796749.07,-1623.77,-14.3653
0.06,5,-18120123.77,-1653.27,-14.4787
0.06,6,-17472463.57,-1594.18,-14.1212
0.06,7,-15167060.57,-1383.84,-12.765
0.06,8,-16155302.07,-1469.12,-12.7731
0.06,9,-16411882.88,-1492.46,-13.1477
0.06,10,-16929996.95,-1539.57,-13.8232
0.06,11,-13830155.6,-1261.86,-11.8721
0.06,12,-15934389.77,-1449.03,-13.103
0.06,13,-12745680.2,-1162.91,-11.071
0.06,14,-13497258.25,-1227.41,-11.5853
0.06,15,-10532336.7,-960.97,-9.6145
0.06,16,-10610530.7,-968.1,-9.6933
0.06,17,-11025318.85,-1005.95,-10.2135
0.06,18,-10542651.7,-961.91,-9.8894
0.06,19,-8821589.38,-804.88,-8.7225
0.06,20,-8552120.2,-780.29,-8.5914
0.06,21,-8576742.53,-782.54,-8.6506
0.06,22,-7928655.53,-723.41,-8.1988
0.06,23,-7715571.48,-703.97,-8.0084
0.06,24,-7715571.48,-703.97,-8.0084
0.06,25,-8981977.6,-819.51,-9.804
0.06,26,-8581432.98,-782.97,-9.2914
0.06,27,-8711867.73,-794.87,-9.5039
0.06,28,-8429694.1,-769.12,-9.3043
0.06,29,-8914270.57,-813.34,-9.4437
0.06,30,-8180177.8,-746.36,-9.0366
0.06,31,-7977060.2,-727.82,-8.7756
0.06,32,-7830082.33,-714.41,-8.5957
0.06,33,-7339268.08,-669.63,-8.2042
0.06,34,-6792832.08,-619.78,-7.6886
0.06,35,-6281387.98,-573.11,-7.0827
0.06,36,-5719616.88,-521.86,-6.7622
0.06,37,-4922044.5,-449.09,-5.8781
0.06,38,-2818569.78,-257.17,-3.7598
0.06,39,-3311133.58,-302.11,-4.5165
0.06,40,-2001287.42,-182.6,-2.9132
0.06,41,-2256370.92,-205.87,-3.2837
0.06,42,-1718631.02,-156.81,-2.7119
0.06,43,-928477.02,-84.71,-1.5576
0.06,44,-1259940.75,-114.96,-1.9794
0.06,45,-580642.95,-52.98,-1.0597
0.06,46,135373.65,12.35,0.1216
0.06,47,393082.35,35.86,0.5552
0.06,48,1081668,98.69,1.8816
0.06,49,-279469.65,-28.79,-2.7419
0.06,50,-537588,0,-2.7019
0.07,1,-23898698.63,-2180.51,-21.5163
0.07,2,-21484411.07,-1960.23,-19.3047
0.07,3,-20356701.02,-1857.34,-17.1003
0.07,4,-17796749.07,-1623.77,-14.3653
0.07,5,-16596371.57,-1514.25,-13.809
0.07,6,-15948711.38,-1455.16,-13.4621
0.07,7,-15644074.4,-1427.36,-13.3891
0.07,8,-16844457.27,-1531.79,-13.6793
0.07,9,-16167847.98,-1470.26,-12.9991
0.07,10,-16685962.05,-1517.38,-13.6695
0.07,11,-13830155.6,-1261.86,-11.8721
0.07,12,-15035623.67,-1367.3,-12.5941
0.07,13,-12745680.2,-1162.91,-11.071
0.07,14,-13497258.25,-1227.41,-11.5853
0.07,15,-10532336.7,-960.97,-9.6145
0.07,16,-10610530.7,-968.1,-9.6933
0.07,17,-11293581.97,-1030.42,-10.4991
0.07,18,-10810914.82,-986.38,-10.1741
0.07,19,-9089852.5,-829.36,-9.0053
0.07,20,-8820383.32,-804.77,-8.8781
0.07,21,-8576742.53,-782.54,-8.6506
0.07,22,-7928655.53,-723.41,-8.1988
0.07,23,-7715571.48,-703.97,-8.0084
0.07,24,-7715571.48,-703.97,-8.0084
0.07,25,-8981977.6,-819.51,-9.804
0.07,26,-8581432.98,-782.97,-9.2914
0.07,27,-8711867.73,-794.87,-9.5039
0.07,28,-8429694.1,-769.12,-9.3043
0.07,29,-8914270.57,-813.34,-9.4437
0.07,30,-8180177.8,-746.36,-9.0366
0.07,31,-7977060.2,-727.82,-8.7756
0.07,32,-7830082.33,-714.41,-8.5957
0.07,33,-7339268.08,-669.63,-8.2042
0.07,34,-6792832.08,-619.78,-7.6886
0.07,35,-6281387.98,-573.11,-7.0827
0.07,36,-5719616.88,-521.86,-6.7622
0.07,37,-4922044.5,-449.09,-5.8781
0.07,38,-2818569.78,-257.17,-3.7598
0.07,39,-3311133.58,-302.11,-4.5165
0.07,40,-2951306.58,-269.28,-4.1023
0.07,41,-2256370.92,-205.87,-3.2837
0.07,42,-1718631.02,-156.81,-2.7119
0.07,43,-928477.02,-84.71,-1.5576
0.07,44,-502681.95,-45.86,-0.9346
0.07,45,-580642.95,-52.98,-1.0597
0.07,46,135373.65,12.35,0.1216
0.07,47,393082.35,35.86,0.5552
0.07,48,1081668,98.69,1.8816
0.07,49,-279469.65,-28.79,-2.7419
0.07,50,-537588,0,-2.7019
0.08,1,-23898698.63,-2180.51,-21.5163
0.08,2,-21484411.07,-1960.23,-19.3047
0.08,3,-19224200.82,-1754.01,-15.5888
0.08,4,-17552714.17,-1601.5,-14.2101
0.08,5,-16596371.57,-1514.25,-13.809
0.08,6,-15948711.38,-1455.16,-13.4621
0.08,7,-16230477.43,-1475.96,-13.3518
0.08,8,-15945691.17,-1450.06,-13.1636
0.08,9,-15537345,-1412.93,-12.773
0.08,10,-16055459.07,-1460.04,-13.4519
0.08,11,-15719991.8,-1429.54,-13.1194
0.08,12,-15303886.8,-1391.7,-12.8839
0.08,13,-14160361.35,-1287.71,-12.0482
0.08,14,-13765521.37,-1251.8,-11.8653
0.08,15,-10800599.82,-985.44,-9.8872
0.08,16,-10878793.82,-992.58,-9.9674
0.08,17,-11293581.97,-1030.42,-10.4991
0.08,18,-10810914.82,-986.38,-10.1741
0.08,19,-9089852.5,-829.36,-9.0053
0.08,20,-8820383.32,-804.77,-8.8781
0.08,21,-8576742.53,-782.54,-8.6506
0.08,22,-7928655.53,-723.41,-8.1988
0.08,23,-7715571.48,-703.97,-8.0084
0.08,24,-7715571.48,-703.97,-8.0084
0.08,25,-8981977.6,-819.51,-9.804
0.08,26,-8581432.98,-782.97,-9.2914
0.08,27,-8711867.73,-794.87,-9.5039
0.08,28,-8429694.1,-769.12,-9.3043
0.08,29,-8914270.57,-813.34,-9.4437
0.08,30,-8180177.8,-746.36,-9.0366
0.08,31,-7977060.2,-727.82,-8.7756
0.08,32,-7830082.33,-714.41,-8.5957
0.08,33,-7339268.08,-669.63,-8.2042
0.08,34,-6792832.08,-619.78,-7.6886
0.08,35,-6281387.98,-573.11,-7.0827
0.08,36,-5719616.88,-521.86,-6.7622
0.08,37,-2389496.53,-218.02,-3.0147
0.08,38,-1468353.02,-133.97,-2.0688
0.08,39,-1966514.02,-179.42,-2.8508
0.08,40,-2256370.92,-205.87,-3.2837
0.08,41,-2391736.65,-218.22,-3.3769
0.08,42,-1096737.95,-100.07,-1.8616
0.08,43,-291996.15,-26.64,-0.5941
0.08,44,-502681.95,-45.86,-0.9346
0.08,45,135373.65,12.35,0.1216
0.08,46,135373.65,12.35,0.1216
0.08,47,393082.35,35.86,0.5552
0.08,48,1081668,98.69,1.8816
0.08,49,-279469.65,-28.79,-2.7419
0.08,50,-537588,0,-2.7019
0.09,1,-23898698.63,-2180.51,-21.5163
0.09,2,-21025481.37,-1918.36,-17.5127
0.09,3,-18980165.92,-1731.74,-15.4254
0.09,4,-18139117.2,-1649.53,-14.2151
0.09,5,-17182774.6,-1562.56,-13.7961
0.09,6,-16535114.4,-1503.66,-13.4442
0.09,7,-16230477.43,-1475.96,-13.3518
0.09,8,-16213954.3,-1474.46,-13.4576
0.09,9,-15537345,-1412.93,-12.773
0.09,10,-16055459.07,-1460.04,-13.4519
0.09,11,-15719991.8,-1429.54,-13.1194
0.09,12,-15303886.8,-1391.7,-12.8839
0.09,13,-11507345.67,-1049.93,-10.0233
0.09,14,-11868553.32,-1082.88,-10.4756
0.09,15,-11607191.97,-1059.04,-10.5923
0.09,16,-11293581.97,-1030.42,-10.4991
0.09,17,-9375020.95,-855.37,-9.2706
0.09,18,-9445884.07,-861.84,-9.4999
0.09,19,-9915449.82,-904.68,-9.791
0.09,20,-8820383.32,-804.77,-8.8781
0.09,21,-8576742.53,-782.54,-8.6506
0.09,22,-7928655.53,-723.41,-8.1988
0.09,23,-7715571.48,-703.97,-8.0084
0.09,24,-7715571.48,-703.97,-8.0084
0.09,25,-8981977.6,-819.51,-9.804
0.09,26,-8581432.98,-782.97,-9.2914
0.09,27,-8711867.73,-794.87,-9.5039
0.09,28,-8429694.1,-769.12,-9.3043
0.09,29,-8914270.57,-813.34,-9.4437
0.09,30,-8180177.8,-746.36,-9.0366
0.09,31,-7977060.2,-727.82,-8.7756
0.09,32,-7830082.33,-714.41,-8.5957
0.09,33,-7339268.08,-669.63,-8.2042
0.09,34,-6792832.08,-619.78,-7.6886
0.09,35,-6281387.98,-573.11,-7.0827
0.09,36,-3187068.9,-290.79,-4.0202
0.09,37,-2389496.53,-218.02,-3.0147
0.09,38,-1468353.02,-133.97,-2.0688
0.09,39,-1966514.02,-179.42,-2.8508
0.09,40,-2256370.92,-205.87,-3.2837
0.09,41,-1634477.85,-149.13,-2.5007
0.09,42,-1096737.95,-100.07,-1.8616
0.09,43,-502681.95,-45.86,-0.9346
0.09,44,-502681.95,-45.86,-0.9346
0.09,45,135373.65,12.35,0.1216
0.09,46,135373.65,12.35,0.1216
0.09,47,393082.35,35.86,0.5552
0.09,48,1081668,98.69,1.8816
0.09,49,-279469.65,-28.79,-2.7419
0.09,50,-537588,0,-2.7019
0.1,1,-23898698.63,-2180.51,-21.5163
0.1,2,-18418468.65,-1680.49,-14.5098
0.1,3,-20465335.05,-1861.07,-15.9679
0.1,4,-18139117.2,-1649.53,-14.2151
0.1,5,-17182774.6,-1562.56,-13.7961
0.1,6,-16535114.4,-1503.66,-13.4442
0.1,7,-16230477.43,-1475.96,-13.3518
0.1,8,-16213954.3,-1474.46,-13.4576
0.1,9,-15537345,-1412.93,-12.773
0.1,10,-16055459.07,-1460.04,-13.4519
0.1,11,-15719991.8,-1429.54,-13.1194
0.1,12,-12028978.05,-1097.52,-10.3199
0.1,13,-10885452.6,-993.19,-9.5284
0.1,14,-11246660.25,-1026.14,-9.9705
0.1,15,-10985298.9,-1002.29,-10.0702
0.1,16,-8753127.88,-798.63,-8.7387
0.1,17,-7441590.35,-678.97,-7.6673
0.1,18,-7948937.2,-725.26,-8.0379
0.1,19,-7948937.2,-725.26,-8.0379
0.1,20,-6853870.7,-625.34,-7.1262
0.1,21,-6610229.9,-603.12,-6.9052
0.1,22,-5962142.9,-543.98,-6.436
0.1,23,-7015464.98,-640.09,-7.92
0.1,24,-7015464.98,-640.09,-7.92
0.1,25,-7015464.98,-640.09,-7.92
0.1,26,-6614920.35,-603.54,-7.4344
0.1,27,-6745355.1,-615.44,-7.6309
0.1,28,-6463181.48,-589.7,-7.4187
0.1,29,-6947757.95,-633.91,-7.6098
0.1,30,-6213665.17,-566.93,-7.1563
0.1,31,-6010547.58,-548.4,-6.9053
0.1,32,-4711342.45,-429.86,-5.6734
0.1,33,-4826319.45,-440.35,-5.7834
0.1,34,-3404844.93,-310.66,-4.4187
0.1,35,-3753104.25,-342.43,-4.7721
0.1,36,-1212160.48,-110.6,-1.738
0.1,37,-414588.1,-37.83,-0.5694
0.1,38,-846459.95,-77.23,-1.2828
0.1,39,-1344620.95,-122.68,-2.0661
0.1,40,-1634477.85,-149.13,-2.5007
0.1,41,-1634477.85,-149.13,-2.5007
0.1,42,-1096737.95,-100.07,-1.8616
0.1,43,-502681.95,-45.86,-0.9346
0.1,44,-502681.95,-45.86,-0.9346
0.1,45,135373.65,12.35,0.1216
0.1,46,135373.65,12.35,0.1216
0.1,47,393082.35,35.86,0.5552
0.1,48,1081668,98.69,1.8816
0.1,49,-279469.65,-28.79,-2.7419
0.1,50,-537588,0,-2.7019
0.11,1,-23898698.63,-2180.51,-21.5163
0.11,2,-17138751.35,-1563.73,-13.9814
0.11,3,-18286851.65,-1662.96,-14.8712
0.11,4,-17127663.02,-1557.55,-13.9758
0.11,5,-17451037.72,-1586.95,-14.0878
0.11,6,-16803377.53,-1528.06,-13.7345
0.11,7,-15876847.47,-1443.8,-13.1038
0.11,8,-15592061.22,-1417.9,-12.9168
0.11,9,-14915451.92,-1356.37,-12.2503
0.11,10,-15433566,-1403.49,-12.9063
0.11,11,-15098098.72,-1372.98,-12.5834
0.11,12,-12028978.05,-1097.52,-10.3199
0.11,13,-10885452.6,-993.19,-9.5284
0.11,14,-12053252.4,-1099.73,-10.6567
0.11,15,-8452750.92,-771.23,-7.8309
0.11,16,-6220579.9,-567.56,-6.4093
0.11,17,-4900646.57,-447.13,-5.2528
0.11,18,-5407993.42,-493.42,-5.6637
0.11,19,-5407993.42,-493.42,-5.6637
0.11,20,-3568697.38,-325.61,-4.0307
0.11,21,-3421199.13,-312.15,-3.9501
0.11,22,-4687605.25,-427.7,-5.5473
0.11,23,-4474521.2,-408.25,-5.346
0.11,24,-4474521.2,-408.25,-5.346
0.11,25,-4474521.2,-408.25,-5.346
0.11,26,-4073976.57,-371.71,-4.8678
0.11,27,-3922237.7,-357.86,-4.8064
0.11,28,-3922237.7,-357.86,-4.8064
0.11,29,-4406814.18,-402.08,-5.0907
0.11,30,-3672721.4,-335.1,-4.533
0.11,31,-2317376.55,-211.44,-3.0634
0.11,32,-2170398.68,-198.03,-2.8731
0.11,33,-863901.15,-78.82,-1.2586
0.11,34,-863901.15,-78.82,-1.2586
0.11,35,-1212160.48,-110.6,-1.738
0.11,36,-1212160.48,-110.6,-1.738
0.11,37,-414588.1,-37.83,-0.5694
0.11,38,-846459.95,-77.23,-1.2828
0.11,39,-1344620.95,-122.68,-2.0661
0.11,40,-1634477.85,-149.13,-2.5007
0.11,41,-1634477.85,-149.13,-2.5007
0.11,42,-1096737.95,-100.07,-1.8616
0.11,43,-502681.95,-45.86,-0.9346
0.11,44,-502681.95,-45.86,-0.9346
0.11,45,135373.65,12.35,0.1216
0.11,46,135373.65,12.35,0.1216
0.11,47,393082.35,35.86,0.5552
0.11,48,1081668,98.69,1.8816
0.11,49,-279469.65,-28.79,-2.7419
0.11,50,-537588,0,-2.7019
0.12,1,-23898698.63,-2180.51,-21.5163
0.12,2,-17138751.35,-1563.73,-13.9814
0.12,3,-18286851.65,-1662.96,-14.8712
0.12,4,-17127663.02,-1557.55,-13.9758
0.12,5,-17451037.72,-1586.95,-14.0878
0.12,6,-16902533.18,-1537.07,-13.9567
0.12,7,-15876847.47,-1443.8,-13.1038
0.12,8,-15592061.22,-1417.9,-12.9168
0.12,9,-13570832.37,-1234.1,-11.0928
0.12,10,-11435930.77,-1043.41,-9.7118
0.12,11,-11100463.5,-1012.8,-9.4241
0.12,12,-10684358.5,-974.84,-9.1935
0.12,13,-9540833.05,-870.5,-8.4177
0.12,14,-8790071.82,-802,-8.2868
0.12,15,-5181174.55,-472.73,-5.3187
0.12,16,-4867564.55,-444.11,-5.1542
0.12,17,-4900646.57,-447.13,-5.2528
0.12,18,-5407993.42,-493.42,-5.6637
0.12,19,-4663763.88,-425.52,-5.0185
0.12,20,-3568697.38,-325.61,-4.0307
0.12,21,-3421199.13,-312.15,-3.9501
0.12,22,-4687605.25,-427.7,-5.5473
0.12,23,-4474521.2,-408.25,-5.346
0.12,24,-4474521.2,-408.25,-5.346
0.12,25,-4192347.57,-382.51,-5.1037
0.12,26,-4073976.57,-371.71,-4.8678
0.12,27,-4406814.18,-402.08,-5.0907
0.12,28,-4406814.18,-402.08,-5.0907
0.12,29,-4406814.18,-402.08,-5.0907
0.12,30,-3672721.4,-335.1,-4.533
0.12,31,-2511064.18,-229.11,-3.188
0.12,32,-2285375.68,-208.52,-3.0069
0.12,33,-863901.15,-78.82,-1.2586
0.12,34,-863901.15,-78.82,-1.2586
0.12,35,-1212160.48,-110.6,-1.738
0.12,36,-1212160.48,-110.6,-1.738
