P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.45,7,5966225.5,72.6,1.4545
0.46,7,5966225.5,72.6,1.4545
0.39,8,5925392.35,72.1,1.0034
1.42,2,5866131.38,72.08,1.3952
1.43,2,5866131.38,72.08,1.3952
1.44,2,5866131.38,72.08,1.3952
1.45,2,5866131.38,72.08,1.3952
1.46,2,5866131.38,72.08,1.3952
1.47,2,5866131.38,72.08,1.3952
1.48,2,5866131.38,72.08,1.3952
1.49,2,5866131.38,72.08,1.3952
1.5,2,5866131.38,72.08,1.3952
0.8,3,5922936.75,72.07,1.0587
0.81,3,5922936.75,72.07,1.0587
0.39,11,5918855.5,72.02,1.3986
0.4,11,5918855.5,72.02,1.3986
0.41,11,5918855.5,72.02,1.3986
0.46,10,5895825.73,71.74,1.4041
0.47,10,5895825.73,71.74,1.4041
0.23,33,5883270.5,71.59,1.4845
0.51,8,5817835.25,71.48,1.5246
0.52,8,5817835.25,71.48,1.5246
2.54,1,5225671.38,70.62,1.023
2.55,1,5225671.38,70.62,1.023
2.56,1,5225671.38,70.62,1.023
2.57,1,5225671.38,70.62,1.023
2.58,1,5225671.38,70.62,1.023
2.59,1,5225671.38,70.62,1.023
1.05,3,5714772.83,70.22,1.5774
0.57,7,5769535.57,70.2,1.3042
1.53,3,5086701.7,70.2,1.6199
1.54,3,5086701.7,70.2,1.6199
1.55,3,5086701.7,70.2,1.6199
1.56,3,5086701.7,70.2,1.6199
1.57,3,5086701.7,70.2,1.6199
1.58,3,5086701.7,70.2,1.6199
1.59,3,5086701.7,70.2,1.6199
0.39,12,5694013.08,69.96,1.3131
0.4,12,5694013.08,69.96,1.3131
0.23,37,5079576.07,69.94,1.4244
0.23,38,5079576.07,69.94,1.4244
0.78,3,5724838.95,69.66,1.0186
0.79,3,5724838.95,69.66,1.0186
0.86,7,5654043.6,69.47,1.7007
0.87,7,5654043.6,69.47,1.7007
0.88,7,5654043.6,69.47,1.7007
1.03,5,5694112.08,69.29,1.7346
1.04,4,5635719.35,69.25,1.5877
1.05,4,5635719.35,69.25,1.5877
0.77,3,5674882.08,69.05,1.0138
0.43,11,5650029.45,68.75,1.4546
0.44,7,5636433.5,68.58,1.3743
0.89,6,5570154.15,68.44,1.6449
0.9,6,5570154.15,68.44,1.6449
0.91,6,5570154.15,68.44,1.6449
0.92,6,5570154.15,68.44,1.6449
0.63,5,5621456.67,68.4,1.1664
1.62,2,5552690.33,68.23,1.2896
1.87,2,5514396.02,67.76,1.4141
1.88,2,5514396.02,67.76,1.4141
0.48,7,5551870.4,67.55,1.4043
0.48,16,4870851.08,67.22,1.5654
0.49,16,4870851.08,67.22,1.5654
0.51,10,5467117.3,67.18,1.3923
0.52,10,5467117.3,67.18,1.3923
1.04,3,5442877.95,66.88,1.5236
0.45,10,5478481.1,66.66,1.3175
0.39,9,5474866.65,66.62,1.1901
0.22,33,5465925.88,66.51,1.3848
1.44,3,4811862.85,66.41,1.5375
1.45,3,4811862.85,66.41,1.5375
1.46,3,4811862.85,66.41,1.5375
1.47,3,4811862.85,66.41,1.5375
1.48,3,4811862.85,66.41,1.5375
1.49,3,4811862.85,66.41,1.5375
1.5,3,4811862.85,66.41,1.5375
1.51,3,4811862.85,66.41,1.5375
1.52,3,4811862.85,66.41,1.5375
1.15,2,5401426.65,66.37,1.0671
1.16,2,5401426.65,66.37,1.0671
0.71,6,5396769.05,66.31,1.2809
0.72,8,5389553.72,66.22,1.604
0.45,8,5421384.03,65.97,1.3852
0.56,4,5408251.63,65.81,0.8376
0.46,8,5370313.28,65.35,1.402
0.87,3,5366123.05,65.29,1.1981
0.88,3,5366123.05,65.29,1.1981
0.4,9,5365316.3,65.28,1.1208
0.41,9,5365316.3,65.28,1.1208
0.91,3,5364236.78,65.27,1.2626
0.92,3,5364236.78,65.27,1.2626
0.78,7,5306160.05,65.2,1.6276
0.79,7,5306160.05,65.2,1.6276
0.8,7,5306160.05,65.2,1.6276
0.81,7,5306160.05,65.2,1.6276
0.82,7,5306160.05,65.2,1.6276
0.83,7,5306160.05,65.2,1.6276
0.84,7,5306160.05,65.2,1.6276
0.85,7,5306160.05,65.2,1.6276
0.86,6,5295315.3,65.06,1.5824
0.87,6,5295315.3,65.06,1.5824
0.88,6,5295315.3,65.06,1.5824
0.42,11,5336419.45,64.93,1.3879
0.44,6,5329610.53,64.85,0.677
0.87,4,5321029.3,64.75,1.1815
0.55,10,5267982.8,64.73,1.3568
0.56,10,5267982.8,64.73,1.3568
0.36,11,5311153.77,64.63,1.1895
0.35,8,5308143.6,64.59,0.8429
1.83,2,5239557.17,64.38,1.3513
1.84,2,5239557.17,64.38,1.3513
1.85,2,5239557.17,64.38,1.3513
1.86,2,5239557.17,64.38,1.3513
0.22,38,4662231.45,64.19,1.304
0.21,45,4261701.9,64.04,1.3525
0.21,46,4261701.9,64.04,1.3525
0.21,47,4261701.9,64.04,1.3525
0.21,48,4261701.9,64.04,1.3525
0.22,45,4261701.9,64.04,1.3525
0.22,46,4261701.9,64.04,1.3525
0.22,47,4261701.9,64.04,1.3525
0.22,48,4261701.9,64.04,1.3525
0.23,44,4261701.9,64.04,1.3525
0.23,45,4261701.9,64.04,1.3525
0.23,46,4261701.9,64.04,1.3525
0.23,47,4261701.9,64.04,1.3525
0.38,11,5249650.5,63.88,1.1739
0.5,5,5248355.8,63.86,1.0909
0.24,39,4239579.9,63.7,1.3562
0.24,40,4239579.9,63.7,1.3562
0.24,41,4239579.9,63.7,1.3562
0.24,42,4239579.9,63.7,1.3562
0.24,43,4239579.9,63.7,1.3562
0.24,44,4239579.9,63.7,1.3562
0.24,45,4239579.9,63.7,1.3562
0.24,46,4239579.9,63.7,1.3562
0.24,47,4239579.9,63.7,1.3562
0.25,39,4239579.9,63.7,1.3562
0.25,40,4239579.9,63.7,1.3562
0.25,41,4239579.9,63.7,1.3562
0.25,42,4239579.9,63.7,1.3562
0.25,43,4239579.9,63.7,1.3562
0.25,44,4239579.9,63.7,1.3562
0.25,45,4239579.9,63.7,1.3562
0.26,37,4239579.9,63.7,1.3562
0.26,38,4239579.9,63.7,1.3562
0.26,39,4239579.9,63.7,1.3562
0.26,40,4239579.9,63.7,1.3562
0.26,41,4239579.9,63.7,1.3562
0.26,42,4239579.9,63.7,1.3562
0.26,43,4239579.9,63.7,1.3562
0.26,44,4239579.9,63.7,1.3562
0.26,45,4239579.9,63.7,1.3562
0.27,37,4239579.9,63.7,1.3562
0.27,38,4239579.9,63.7,1.3562
0.27,39,4239579.9,63.7,1.3562
0.27,40,4239579.9,63.7,1.3562
0.27,41,4239579.9,63.7,1.3562
0.27,42,4239579.9,63.7,1.3562
0.27,43,4239579.9,63.7,1.3562
0.27,44,4239579.9,63.7,1.3562
1.09,4,5125790.4,62.98,1.4925
1.1,4,5125790.4,62.98,1.4925
0.53,5,5129769.05,62.42,1.0122
2.06,2,4503838.85,62.16,1.0522
2.07,2,4503838.85,62.16,1.0522
2.08,2,4503838.85,62.16,1.0522
2.09,2,4503838.85,62.16,1.0522
2.1,2,4503838.85,62.16,1.0522
2.11,2,4503838.85,62.16,1.0522
0.66,8,5048806.35,62.04,1.3611
0.67,8,5048806.35,62.04,1.3611
0.47,7,5083119.1,61.85,1.2815
0.84,4,5049134.42,61.44,1.1252
0.85,4,5049134.42,61.44,1.1252
0.86,4,5049134.42,61.44,1.1252
0.7,6,4979424.43,61.18,1.1874
0.56,8,4955748.85,60.89,1.3517
0.81,6,4947431.75,60.79,1.5119
0.82,6,4947431.75,60.79,1.5119
0.83,6,4947431.75,60.79,1.5119
0.84,6,4947431.75,60.79,1.5119
0.85,6,4947431.75,60.79,1.5119
0.35,11,4963270.22,60.39,1.1363
0.74,7,4864949,59.78,1.4795
0.75,7,4864949,59.78,1.4795
0.76,7,4864949,59.78,1.4795
0.77,7,4864949,59.78,1.4795
0.54,10,4807601.2,59.07,1.2832
0.55,8,4757651.05,58.46,1.2998
0.51,4,4353255.33,58.3,0.6999
0.68,6,4742017.28,58.27,1.1291
0.69,6,4742017.28,58.27,1.1291
1.55,2,4736986.38,58.2,1.177
1.56,2,4736986.38,58.2,1.177
1.57,2,4736986.38,58.2,1.177
1.58,2,4736986.38,58.2,1.177
1.59,2,4736986.38,58.2,1.177
1.6,2,4736986.38,58.2,1.177
1.61,2,4736986.38,58.2,1.177
0.69,8,4720348.72,58,1.3158
0.7,8,4720348.72,58,1.3158
0.71,8,4720348.72,58,1.3158
0.55,4,4762539.57,57.95,0.7436
0.49,6,4726815.25,57.52,1.0848
1.67,2,4671691.38,57.4,1.1503
1.68,2,4671691.38,57.4,1.1503
1.69,2,4671691.38,57.4,1.1503
1.7,2,4671691.38,57.4,1.1503
1.71,2,4671691.38,57.4,1.1503
1.72,2,4671691.38,57.4,1.1503
1.73,2,4671691.38,57.4,1.1503
1.74,2,4671691.38,57.4,1.1503
1.75,2,4671691.38,57.4,1.1503
1.76,2,4671691.38,57.4,1.1503
1.77,2,4671691.38,57.4,1.1503
1.78,2,4671691.38,57.4,1.1503
1.79,2,4671691.38,57.4,1.1503
1.8,2,4671691.38,57.4,1.1503
1.81,2,4671691.38,57.4,1.1503
1.82,2,4671691.38,57.4,1.1503
0.64,8,4660807.35,57.27,1.2659
0.65,8,4660807.35,57.27,1.2659
1.89,2,4650400.45,57.14,1.2561
1.9,2,4650400.45,57.14,1.2561
1.65,1,4690174.27,57.07,0.8245
0.66,7,4629717.3,56.89,1.2327
0.67,7,4629717.3,56.89,1.2327
1.91,2,4628278.45,56.87,1.257
1.92,2,4628278.45,56.87,1.257
1.93,2,4628278.45,56.87,1.257
0.9,3,4672347.97,56.85,1.1447
0.23,32,4669689.8,56.82,1.2664
0.68,5,4658573.07,56.68,0.8996
0.69,5,4658573.07,56.68,0.8996
0.7,5,4658573.07,56.68,0.8996
0.71,5,4658573.07,56.68,0.8996
0.44,10,4637649.35,56.43,1.1033
1.18,3,4588240.35,56.38,1.2114
1.19,3,4588240.35,56.38,1.2114
1.2,3,4588240.35,56.38,1.2114
1.21,3,4588240.35,56.38,1.2114
1.22,3,4588240.35,56.38,1.2114
1.23,3,4588240.35,56.38,1.2114
0.37,8,4627408.4,56.31,0.7715
0.41,7,4568834.3,55.59,0.7041
1.08,3,4512347.27,55.44,1.3539
0.23,40,3845556.4,55.38,1.2852
1.64,2,4471677.32,54.94,1.2787
0.53,10,4470994.9,54.94,1.1842
1.36,3,3971031.1,54.8,1.1779
1.37,3,3971031.1,54.8,1.1779
1.38,3,3971031.1,54.8,1.1779
1.39,3,3971031.1,54.8,1.1779
1.4,3,3971031.1,54.8,1.1779
1.41,3,3971031.1,54.8,1.1779
1.42,3,3971031.1,54.8,1.1779
1.43,3,3971031.1,54.8,1.1779
1.51,2,4458330.9,54.78,1.1286
1.52,2,4458330.9,54.78,1.1286
1.53,2,4458330.9,54.78,1.1286
1.54,2,4458330.9,54.78,1.1286
0.42,6,4496625.48,54.71,0.4193
0.48,9,4492021.03,54.66,1.146
0.45,9,4453347.8,54.19,1.1056
0.46,9,4453347.8,54.19,1.1056
0.47,9,4453347.8,54.19,1.1056
0.62,8,4390697.48,53.95,1.2038
0.63,8,4390697.48,53.95,1.2038
0.24,32,4428739.25,53.89,1.2777
0.24,33,4428739.25,53.89,1.2777
0.65,6,4343589.43,53.37,1.0127
0.66,6,4343589.43,53.37,1.0127
0.67,6,4343589.43,53.37,1.0127
0.73,3,4353442.23,52.97,0.6618
0.78,6,4255542.95,52.29,1.3229
0.79,6,4255542.95,52.29,1.3229
0.8,6,4255542.95,52.29,1.3229
0.64,7,4241718.3,52.12,1.1402
0.65,7,4241718.3,52.12,1.1402
1.26,3,4236486.15,52.05,1.2326
0.3,13,4274402.12,52.01,0.8405
0.67,5,4260145.22,51.84,0.7933
1.48,5,3755362.65,51.83,1.4463
1.49,5,3755362.65,51.83,1.4463
1.5,5,3755362.65,51.83,1.4463
1.51,5,3755362.65,51.83,1.4463
0.49,8,4170447.38,51.24,1.2914
0.5,8,4170447.38,51.24,1.2914
0.83,4,4208302.67,51.21,0.9382
0.72,7,4162199.52,51.14,1.3079
0.73,7,4162199.52,51.14,1.3079
0.58,9,4120146.7,50.62,1.119
0.48,11,4141322.92,50.39,1.3369
0.54,8,4097976.65,50.35,1.2167
0.2,48,3340018.02,50.19,1.0323
0.2,49,3317896.02,49.86,1.0334
0.37,11,4088429.9,49.75,0.9668
1.13,2,3791336,49.25,0.6223
0.23,48,3268438.65,49.11,1.1683
0.52,13,3978852.98,48.89,1.3911
0.52,14,3978852.98,48.89,1.3911
0.63,7,3971608.43,48.8,1.0797
0.21,49,3246316.65,48.78,1.1701
0.21,50,3246316.65,48.78,1.1701
0.22,49,3246316.65,48.78,1.1701
0.22,50,3246316.65,48.78,1.1701
0.23,49,3246316.65,48.78,1.1701
0.23,50,3246316.65,48.78,1.1701
0.24,48,3246316.65,48.78,1.1701
0.24,49,3246316.65,48.78,1.1701
0.24,50,3246316.65,48.78,1.1701
2.15,3,3511525.17,48.46,1.3722
2.16,3,3511525.17,48.46,1.3722
0.43,10,3977974.95,48.4,1.018
0.62,5,3974068.8,48.36,0.955
0.8,4,3970895.52,48.32,0.8925
0.81,4,3970895.52,48.32,0.8925
0.82,4,3970895.52,48.32,0.8925
0.23,34,3966965.3,48.27,1.0688
0.68,8,3912083.57,48.07,1.1709
1.17,3,3885490.87,47.74,1.0525
1.63,2,3884907.77,47.73,1.1963
1.24,3,3866718.15,47.51,1.1003
1.25,3,3866718.15,47.51,1.1003
1.27,3,3422711.47,47.24,0.9859
1.28,3,3422711.47,47.24,0.9859
1.29,3,3422711.47,47.24,0.9859
1.3,3,3422711.47,47.24,0.9859
1.31,3,3422711.47,47.24,0.9859
1.32,3,3422711.47,47.24,0.9859
1.33,3,3422711.47,47.24,0.9859
1.34,3,3422711.47,47.24,0.9859
1.35,3,3422711.47,47.24,0.9859
0.6,8,3830879.48,47.07,1.0605
0.61,8,3830879.48,47.07,1.0605
1.66,2,3830859.63,47.07,0.8931
0.31,13,3774714.2,47.02,0.7293
1.94,2,3397159.15,46.88,0.8713
1.95,2,3397159.15,46.88,0.8713
1.96,2,3397159.15,46.88,0.8713
1.97,2,3397159.15,46.88,0.8713
1.98,2,3397159.15,46.88,0.8713
1.99,2,3397159.15,46.88,0.8713
2,2,3397159.15,46.88,0.8713
0.74,6,3814331.9,46.87,1.1857
0.75,6,3814331.9,46.87,1.1857
0.76,6,3814331.9,46.87,1.1857
0.77,6,3814331.9,46.87,1.1857
1.64,1,3826650.72,46.56,0.7133
0.36,8,3798057,46.21,0.6208
0.49,4,3449774.27,46.2,0.5718
1.56,1,3729598.53,45.38,0.5511
0.53,8,3656765.6,44.93,1.1153
1.07,3,3623958.95,44.53,1.1042
0.48,13,3620124.68,44.48,1.2704
0.48,14,3620124.68,44.48,1.2704
0.49,13,3620124.68,44.48,1.2704
0.49,14,3620124.68,44.48,1.2704
0.5,13,3620124.68,44.48,1.2704
0.5,14,3620124.68,44.48,1.2704
0.51,13,3620124.68,44.48,1.2704
0.51,14,3620124.68,44.48,1.2704
0.51,9,3590947.5,44.12,0.9397
0.52,9,3590947.5,44.12,0.9397
0.79,4,3608378,43.91,0.7755
0.89,3,3603431.05,43.85,0.9509
0.48,4,3238478.9,43.37,0.4895
0.22,34,3549620.68,43.19,0.9656
0.68,7,3492994.52,42.92,1.0382
0.69,7,3492994.52,42.92,1.0382
0.7,7,3492994.52,42.92,1.0382
0.71,7,3492994.52,42.92,1.0382
0.5,16,2954545.87,42.55,0.9841
0.51,16,2954545.87,42.55,0.9841
0.52,16,2954545.87,42.55,0.9841
0.53,16,2954545.87,42.55,0.9841
0.49,10,3456384.8,42.47,1.0267
0.5,10,3456384.8,42.47,1.0267
0.35,10,3473956.3,42.27,0.8185
0.36,10,3473956.3,42.27,0.8185
0.41,20,2932423.87,42.23,0.9863
0.42,20,2932423.87,42.23,0.9863
0.54,16,2932423.87,42.23,0.9863
0.58,8,3435656.85,42.21,0.9636
0.59,8,3435656.85,42.21,0.9636
1.12,3,3430689.67,42.15,0.9378
1.13,3,3430689.67,42.15,0.9378
1.14,3,3430689.67,42.15,0.9378
1.15,3,3430689.67,42.15,0.9378
1.16,3,3430689.67,42.15,0.9378
2.53,1,3035132.28,41.89,0.5703
0.78,4,3410280.2,41.5,0.7304
0.5,4,3095965.75,41.46,0.5011
0.22,40,2863769.4,41.24,1.0118
0.57,4,3380495.4,41.13,0.4676
0.54,5,3368630.35,40.99,0.8306
1.47,1,3363603.67,40.93,0.5684
1.48,1,3363603.67,40.93,0.5684
2.44,2,2951707.17,40.74,1.0997
2.45,2,2951707.17,40.74,1.0997
2.46,2,2951707.17,40.74,1.0997
2.47,2,2951707.17,40.74,1.0997
2.48,2,2951707.17,40.74,1.0997
2.49,2,2951707.17,40.74,1.0997
2.5,2,2951707.17,40.74,1.0997
2.51,2,2951707.17,40.74,1.0997
2.52,2,2951707.17,40.74,1.0997
2.53,2,2951707.17,40.74,1.0997
2.54,2,2951707.17,40.74,1.0997
2.55,2,2951707.17,40.74,1.0997
2.56,2,2951707.17,40.74,1.0997
0.23,39,2796467.65,40.27,0.9742
0.41,16,3262498.92,40.09,1.0425
0.42,16,3262498.92,40.09,1.0425
0.43,16,3262498.92,40.09,1.0425
0.44,16,3262498.92,40.09,1.0425
0.39,10,3273763.87,39.83,0.7679
0.4,10,3273763.87,39.83,0.7679
0.41,10,3273763.87,39.83,0.7679
0.2,46,2648129.23,39.79,0.7856
0.2,47,2648129.23,39.79,0.7856
0.34,9,3251886.5,39.57,0.53
2.47,1,2822048.23,38.95,0.537
2.48,1,2822048.23,38.95,0.537
2.49,1,2822048.23,38.95,0.537
2.5,1,2822048.23,38.95,0.537
2.51,1,2822048.23,38.95,0.537
2.52,1,2822048.23,38.95,0.537
0.42,10,3180402.58,38.7,0.8487
2.06,3,2798076.17,38.62,1.0079
2.07,3,2798076.17,38.62,1.0079
2.08,3,2798076.17,38.62,1.0079
2.09,3,2798076.17,38.62,1.0079
2.1,3,2798076.17,38.62,1.0079
2.11,3,2798076.17,38.62,1.0079
2.12,3,2798076.17,38.62,1.0079
2.13,3,2798076.17,38.62,1.0079
2.14,3,2798076.17,38.62,1.0079
0.77,4,3154901.65,38.39,0.6671
0.36,20,2662314,38.34,0.8834
0.37,20,2662314,38.34,0.8834
0.38,20,2662314,38.34,0.8834
0.39,20,2662314,38.34,0.8834
0.4,20,2662314,38.34,0.8834
0.73,6,3111582.42,38.23,1.022
1.12,2,2834791.07,38,0.4876
0.22,35,3049932.75,37.99,0.8345
1.1,3,3082806.12,37.88,0.8779
1.11,3,3082806.12,37.88,0.8779
0.34,13,3005771.15,37.44,0.5353
0.26,31,2709778.1,37.4,0.8629
