P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
1.29,2,6054250.1,44.56,0.4498
1.2,2,6047564.97,44.51,0.4094
1.21,2,6047564.97,44.51,0.4094
1.22,2,6047564.97,44.51,0.4094
1.1,4,6047479.88,44.51,0.9499
2.39,2,5362298.63,44.33,0.6931
2.4,2,5362298.63,44.33,0.6931
2.41,2,5362298.63,44.33,0.6931
2.42,2,5362298.63,44.33,0.6931
2.43,2,5362298.63,44.33,0.6931
1.06,3,6004383.83,44.19,0.6556
0.58,9,5934666.35,43.68,0.7388
0.82,5,5992229.6,43.67,0.3716
0.89,4,5986535.92,43.63,0.4918
1.02,3,5970860.18,43.52,0.6116
0.64,8,5913374.88,43.52,0.7142
0.65,8,5913374.88,43.52,0.7142
1.58,2,5889298.45,43.34,0.691
1.59,2,5889298.45,43.34,0.691
1.6,2,5889298.45,43.34,0.691
1.61,2,5889298.45,43.34,0.691
1.03,5,5907096.13,43.05,0.8473
0.72,7,5824582.53,42.87,0.8887
0.73,7,5824582.53,42.87,0.8887
0.47,10,5809914.7,42.34,0.4839
0.26,28,5110095.35,42.24,0.599
1.05,3,5734273.95,42.2,0.6347
1.48,2,5676329.37,41.77,0.6197
1.49,2,5676329.37,41.77,0.6197
1.5,2,5676329.37,41.77,0.6197
0.44,11,5729422.33,41.76,0.4668
0.96,3,5715391.5,41.65,0.5227
0.97,3,5715391.5,41.65,0.5227
0.63,8,5643265,41.53,0.682
1.09,4,5609615.18,41.28,0.8118
0.53,10,5606062.55,41.26,0.5664
1.06,4,5573517.15,41.02,0.7025
2.18,2,4899216.48,40.5,0.4372
2.19,2,4899216.48,40.5,0.4372
0.23,34,5525051.8,40.27,0.5584
0.36,12,5488823.05,40,0.3079
1.18,2,5419229.57,39.88,0.3666
1.19,2,5419229.57,39.88,0.3666
0.94,4,5440523.25,39.65,0.4334
0.95,4,5440523.25,39.65,0.4334
0.82,6,5335266.55,39.26,0.4625
0.83,6,5335266.55,39.26,0.4625
0.84,6,5335266.55,39.26,0.4625
0.85,6,5335266.55,39.26,0.4625
0.88,4,5360047.72,39.06,0.3636
0.86,3,5327069.8,38.82,0.2288
0.66,8,5217397.3,38.4,0.4976
0.67,8,5217397.3,38.4,0.4976
0.64,7,5214425.83,38.38,0.6239
0.65,7,5214425.83,38.38,0.6239
0.69,8,5204988.18,38.31,0.5262
0.59,7,5248600.53,38.25,0.3454
0.41,11,5220610.55,38.05,0.3878
0.43,11,5206320.4,37.94,0.4449
0.7,7,5155377.53,37.94,0.7326
0.71,7,5155377.53,37.94,0.7326
0.48,16,4569943.32,37.78,0.3531
0.49,16,4569943.32,37.78,0.3531
0.62,8,5085440.95,37.43,0.5859
0.93,4,5110670.1,37.25,0.3772
0.59,10,5061640.45,37.25,0.9437
0.48,9,5098938.98,37.16,0.5567
0.4,12,5046209.98,37.14,0.3363
1.36,3,4730691.1,37.11,0.7884
1.37,3,4730691.1,37.11,0.7884
0.6,7,5009240.5,36.51,0.3854
1.04,4,4955523.73,36.47,0.6399
1.05,4,4955523.73,36.47,0.6399
2.16,2,4398808.28,36.36,0.286
2.17,2,4398808.28,36.36,0.286
0.52,7,4932430.43,35.95,0.4101
0.42,11,4892710.4,35.66,0.4188
0.26,27,4312871.15,35.65,0.5024
0.51,7,4866232.75,35.47,0.3877
0.39,12,4819422.8,35.47,0.2875
0.57,9,4745951.05,34.93,0.5863
0.6,10,4698216.92,34.58,0.8771
0.37,12,4734721.68,34.51,0.268
0.38,12,4734721.68,34.51,0.268
0.84,3,4718349.73,34.39,0.1572
0.85,3,4657876.13,33.95,0.1494
0.24,24,4655145.97,33.93,0.8176
1.42,2,4608790.95,33.92,0.4503
0.24,23,4601794.2,33.54,0.7258
0.5,7,4594337.88,33.48,0.3598
1.55,2,4547184.37,33.46,0.4959
1.56,2,4547184.37,33.46,0.4959
1.57,2,4547184.37,33.46,0.4959
1.08,3,4531848.4,33.35,0.4712
0.6,8,4525622.95,33.31,0.5126
0.61,8,4525622.95,33.31,0.5126
0.66,7,4518448.25,33.25,0.4021
0.67,7,4518448.25,33.25,0.4021
0.56,8,4509833.15,33.19,0.5004
0.93,3,4546502.3,33.14,0.2938
0.49,8,4492234.08,33.06,0.6568
0.5,8,4492234.08,33.06,0.6568
1.35,3,4182371.47,32.81,0.7109
1.04,3,4445181.2,32.71,0.5056
0.5,10,4422635.9,32.55,0.4847
0.98,3,4446178.88,32.4,0.4598
0.99,3,4446178.88,32.4,0.4598
1,3,4446178.88,32.4,0.4598
1.01,3,4446178.88,32.4,0.4598
1.47,2,4402216.32,32.4,0.4363
0.68,8,4396723.03,32.36,0.4507
2.15,2,3913404.3,32.35,0.1824
0.63,7,4386491.9,32.28,0.4975
0.78,5,4416146.67,32.19,0.1349
0.79,5,4416146.67,32.19,0.1349
0.8,5,4416146.67,32.19,0.1349
0.81,5,4416146.67,32.19,0.1349
0.39,11,4386334.62,31.97,0.2324
0.35,12,4336482.2,31.6,0.2136
1.51,2,4268528.9,31.41,0.4681
1.52,2,4268528.9,31.41,0.4681
1.53,2,4268528.9,31.41,0.4681
1.54,2,4268528.9,31.41,0.4681
0.43,8,4303890.8,31.37,0.0712
1.48,3,3789553.55,31.33,0.581
0.4,11,4297073.3,31.32,0.2229
0.87,4,4285468.05,31.23,0.2454
0.56,7,4268073.3,31.11,0.2331
0.47,9,4170875.9,30.4,0.4069
0.46,8,4093936.27,29.84,0.438
1.87,2,4031983.9,29.67,0.4523
1.88,2,4031983.9,29.67,0.4523
1.44,2,4018688.7,29.58,0.3761
1.45,2,4018688.7,29.58,0.3761
1.46,2,4018688.7,29.58,0.3761
0.46,16,3502423.55,28.95,0.2115
0.76,9,3932820.02,28.94,0.8466
0.77,9,3932820.02,28.94,0.8466
0.78,9,3932820.02,28.94,0.8466
1.34,3,3681963.27,28.89,0.5803
0.24,30,3939892.95,28.71,0.4434
0.24,31,3939892.95,28.71,0.4434
1.91,2,3863591.03,28.43,0.4984
1.92,2,3863591.03,28.43,0.4984
1.93,2,3863591.03,28.43,0.4984
0.58,8,3850540.33,28.34,0.4331
0.59,8,3850540.33,28.34,0.4331
0.46,10,3884728.9,28.31,0.18
0.58,7,3873064.6,28.23,0.0573
0.81,6,3794078.65,27.92,0.2088
1.85,2,3757145.05,27.65,0.4224
1.86,2,3757145.05,27.65,0.4224
1.44,3,3324144.65,27.48,0.4791
1.45,3,3324144.65,27.48,0.4791
1.46,3,3324144.65,27.48,0.4791
1.47,3,3324144.65,27.48,0.4791
0.55,9,3693788.93,27.18,0.3346
0.56,9,3693788.93,27.18,0.3346
0.52,14,3677945.23,27.07,0.3898
0.52,9,3673853.03,27.04,0.2652
1.5,5,3270693.55,27.04,0.8179
1.51,5,3270693.55,27.04,0.8179
0.91,3,3686020.75,26.86,0.2503
0.92,3,3686020.75,26.86,0.2503
1.07,3,3643460.08,26.81,0.3667
0.88,3,3647737.02,26.58,0.1777
1.48,5,3206064.83,26.5,0.7721
1.49,5,3206064.83,26.5,0.7721
2.12,2,3199955.3,26.45,0.0739
2.13,2,3199955.3,26.45,0.0739
2.14,2,3199955.3,26.45,0.0739
0.55,8,3590337.73,26.42,0.36
0.36,16,3588259.48,26.41,0.2152
0.37,16,3588259.48,26.41,0.2152
1.83,2,3586617.55,26.4,0.4013
1.84,2,3586617.55,26.4,0.4013
2.55,1,3258739.05,26.38,0.0637
2.56,1,3258739.05,26.38,0.0637
2.57,1,3258739.05,26.38,0.0637
2.58,1,3258739.05,26.38,0.0637
2.59,1,3258739.05,26.38,0.0637
0.46,18,2994482.27,26.35,0.1708
0.24,28,3593356.48,26.19,0.4292
0.27,21,3534390.93,26.01,0.6881
0.26,31,3130677.68,25.88,0.1048
0.51,18,2932067.75,25.8,0.4231
0.52,18,2932067.75,25.8,0.4231
0.53,18,2932067.75,25.8,0.4231
1.98,2,3130472.17,25.77,0.3065
0.76,14,2929060.88,25.77,1.0602
0.76,15,2929060.88,25.77,1.0602
0.76,16,2929060.88,25.77,1.0602
0.77,14,2929060.88,25.77,1.0602
0.77,15,2929060.88,25.77,1.0602
0.77,16,2929060.88,25.77,1.0602
0.78,14,2929060.88,25.77,1.0602
0.78,15,2929060.88,25.77,1.0602
0.78,16,2929060.88,25.77,1.0602
0.79,13,2929060.88,25.77,1.0602
0.79,14,2929060.88,25.77,1.0602
0.79,15,2929060.88,25.77,1.0602
0.79,16,2929060.88,25.77,1.0602
0.8,13,2929060.88,25.77,1.0602
0.8,14,2929060.88,25.77,1.0602
0.8,15,2929060.88,25.77,1.0602
0.8,16,2929060.88,25.77,1.0602
0.81,13,2929060.88,25.77,1.0602
0.81,14,2929060.88,25.77,1.0602
0.81,15,2929060.88,25.77,1.0602
0.81,16,2929060.88,25.77,1.0602
0.82,13,2929060.88,25.77,1.0602
0.82,14,2929060.88,25.77,1.0602
0.82,15,2929060.88,25.77,1.0602
0.82,16,2929060.88,25.77,1.0602
0.25,28,3083601.75,25.49,0.4961
0.94,3,3489767.5,25.43,0.2187
0.95,3,3489767.5,25.43,0.2187
0.74,9,3432411.82,25.26,0.6671
0.75,9,3432411.82,25.26,0.6671
0.76,13,2864432.15,25.2,1.0119
0.77,13,2864432.15,25.2,1.0119
0.78,13,2864432.15,25.2,1.0119
0.23,31,3440048.9,25.07,0.3768
0.68,7,3381725.48,24.89,0.266
1.67,2,3381106.7,24.88,0.3289
1.68,2,3381106.7,24.88,0.3289
1.69,2,3381106.7,24.88,0.3289
0.49,10,3370473.78,24.8,0.2828
0.73,8,3362732.4,24.75,0.6403
0.25,39,2734782.63,24.61,-0.1078
0.25,40,2734782.63,24.61,-0.1078
0.25,41,2734782.63,24.61,-0.1078
0.25,42,2734782.63,24.61,-0.1078
0.26,37,2734782.63,24.61,-0.1078
0.26,38,2734782.63,24.61,-0.1078
0.26,39,2734782.63,24.61,-0.1078
0.26,40,2734782.63,24.61,-0.1078
0.26,41,2734782.63,24.61,-0.1078
0.26,42,2734782.63,24.61,-0.1078
0.27,37,2734782.63,24.61,-0.1078
0.27,38,2734782.63,24.61,-0.1078
0.27,39,2734782.63,24.61,-0.1078
0.27,40,2734782.63,24.61,-0.1078
0.54,9,3335060.63,24.54,0.2931
0.51,14,3319216.93,24.43,0.3474
0.25,43,2709365.93,24.38,-0.1066
0.25,44,2709365.93,24.38,-0.1066
0.26,43,2709365.93,24.38,-0.1066
0.38,11,3314790.25,24.16,0.0861
0.77,5,3313329.87,24.15,-0.0248
1.31,3,3077307.52,24.14,0.4389
1.32,3,3077307.52,24.14,0.4389
1.33,3,3077307.52,24.14,0.4389
0.87,3,3309850.4,24.12,0.1388
0.51,9,3268857.18,24.06,0.2177
0.86,4,3292175.55,23.99,0.0979
2.54,1,2937094.3,23.77,0.01
0.32,17,2861543.35,23.65,0.2292
0.51,17,2688230.27,23.65,0.3864
0.52,17,2688230.27,23.65,0.3864
0.53,17,2688230.27,23.65,0.3864
0.43,9,3226834.05,23.52,0.1779
1.43,2,3171385.35,23.34,0.2291
1.89,2,3167988.33,23.31,0.3534
1.9,2,3167988.33,23.31,0.3534
0.49,9,3154736.18,23.22,0.4319
0.5,9,3154736.18,23.22,0.4319
0.33,17,2809237.8,23.22,0.1578
0.33,18,2809237.8,23.22,0.1578
0.22,33,3184882.12,23.21,-0.0377
0.5,16,2653638.12,22.89,0.0974
0.51,16,2653638.12,22.89,0.0974
0.52,16,2653638.12,22.89,0.0974
0.53,16,2653638.12,22.89,0.0974
0.78,6,3102189.85,22.83,0.1286
0.79,6,3102189.85,22.83,0.1286
0.8,6,3102189.85,22.83,0.1286
0.45,16,2753261.6,22.76,0.0526
0.45,10,3063989.58,22.33,0.0876
1.7,2,3018751.75,22.22,0.3241
1.71,2,3018751.75,22.22,0.3241
1.72,2,3018751.75,22.22,0.3241
1.73,2,3018751.75,22.22,0.3241
1.74,2,3018751.75,22.22,0.3241
1.75,2,3018751.75,22.22,0.3241
1.76,2,3018751.75,22.22,0.3241
1.77,2,3018751.75,22.22,0.3241
1.78,2,3018751.75,22.22,0.3241
1.79,2,3018751.75,22.22,0.3241
1.8,2,3018751.75,22.22,0.3241
1.81,2,3018751.75,22.22,0.3241
1.82,2,3018751.75,22.22,0.3241
0.34,13,2970954.47,22.17,0.1073
0.42,9,3024023.97,22.04,0.1457
1.64,2,2994224.75,22.04,0.4647
0.69,7,2975994,21.9,0.1377
0.9,3,2994131.95,21.82,0.1947
1.94,2,2632471.72,21.67,0.2476
1.95,2,2632471.72,21.67,0.2476
1.96,2,2632471.72,21.67,0.2476
1.97,2,2632471.72,21.67,0.2476
0.49,7,2971802.75,21.66,0.1974
0.52,20,2399213.65,21.59,0.1777
0.53,20,2399213.65,21.59,0.1777
0.54,8,2930663.33,21.57,0.3151
0.23,29,2955909.73,21.54,0.2647
0.23,30,2955909.73,21.54,0.2647
0.72,5,2939444.5,21.42,-0.1026
0.82,3,2932985.77,21.38,0.05
0.55,7,2932744,21.37,0.0382
0.26,30,2582358.05,21.35,0.0436
1.59,3,2554348.6,21.11,0.1223
0.83,3,2858370.43,20.83,-0.0215
0.48,11,2845881.05,20.74,0.3551
0.48,14,2818808.73,20.74,0.2333
0.49,14,2818808.73,20.74,0.2333
0.5,14,2818808.73,20.74,0.2333
1.53,3,2489719.88,20.58,0.1011
1.54,3,2489719.88,20.58,0.1011
1.55,3,2489719.88,20.58,0.1011
1.56,3,2489719.88,20.58,0.1011
1.57,3,2489719.88,20.58,0.1011
1.58,3,2489719.88,20.58,0.1011
1.38,3,2483312.9,20.53,0.2892
1.39,3,2483312.9,20.53,0.2892
1.4,3,2483312.9,20.53,0.2892
1.41,3,2483312.9,20.53,0.2892
1.42,3,2483312.9,20.53,0.2892
1.43,3,2483312.9,20.53,0.2892
0.23,37,2484181,20.49,-0.1554
0.23,38,2484181,20.49,-0.1554
1.06,5,2773101.37,20.41,0.4462
1.07,5,2773101.37,20.41,0.4462
0.73,5,2786465.5,20.31,-0.109
0.24,34,2775708.03,20.23,0.0646
0.48,13,2703256.63,19.89,0.31
0.61,10,2690159.5,19.8,0.5711
0.45,18,2245320.33,19.76,0.0042
0.53,9,2677730.63,19.71,0.1621
0.71,6,2670909.7,19.66,-0.0555
0.24,27,2688180.03,19.59,0.3137
0.77,6,2660978.8,19.58,0.0782
0.32,18,2359897.15,19.51,0.1087
0.24,29,2676223.43,19.5,0.1783
0.75,5,2672223.8,19.48,-0.1248
0.76,5,2672223.8,19.48,-0.1248
2.06,2,2351744.7,19.44,-0.0606
2.07,2,2351744.7,19.44,-0.0606
2.08,2,2351744.7,19.44,-0.0606
2.09,2,2351744.7,19.44,-0.0606
2.1,2,2351744.7,19.44,-0.0606
2.11,2,2351744.7,19.44,-0.0606
0.52,13,2582685.03,19.01,0.214
1.11,4,2579158.2,18.98,0.4446
0.88,10,2568194.7,18.9,0.6787
0.46,19,2134680.4,18.78,0.1875
1.66,2,2540274.95,18.7,0.1975
0.42,8,2558239.8,18.64,-0.128
0.76,17,1839057.45,18.46,0.5503
0.76,18,1839057.45,18.46,0.5503
0.77,17,1839057.45,18.46,0.5503
0.77,18,1839057.45,18.46,0.5503
0.78,17,1839057.45,18.46,0.5503
0.78,18,1839057.45,18.46,0.5503
0.79,17,1839057.45,18.46,0.5503
0.79,18,1839057.45,18.46,0.5503
0.8,17,1839057.45,18.46,0.5503
0.8,18,1839057.45,18.46,0.5503
0.81,17,1839057.45,18.46,0.5503
0.81,18,1839057.45,18.46,0.5503
0.82,17,1839057.45,18.46,0.5503
0.82,18,1839057.45,18.46,0.5503
0.93,11,1839057.45,18.46,0.5503
0.94,11,1839057.45,18.46,0.5503
0.95,11,1839057.45,18.46,0.5503
0.96,11,1839057.45,18.46,0.5503
0.97,11,1839057.45,18.46,0.5503
0.98,11,1839057.45,18.46,0.5503
0.99,11,1839057.45,18.46,0.5503
1.26,7,1839057.45,18.46,0.5503
1.27,7,1839057.45,18.46,0.5503
1.28,7,1839057.45,18.46,0.5503
1.29,7,1839057.45,18.46,0.5503
1.3,7,1839057.45,18.46,0.5503
1.31,7,1839057.45,18.46,0.5503
1.32,7,1839057.45,18.46,0.5503
1.33,7,1839057.45,18.46,0.5503
1.34,7,1839057.45,18.46,0.5503
1.35,7,1839057.45,18.46,0.5503
1.36,7,1839057.45,18.46,0.5503
1.37,7,1839057.45,18.46,0.5503
1.38,7,1839057.45,18.46,0.5503
1.39,7,1839057.45,18.46,0.5503
1.4,7,1839057.45,18.46,0.5503
1.41,7,1839057.45,18.46,0.5503
1.42,6,1839057.45,18.46,0.5503
1.42,7,1839057.45,18.46,0.5503
1.43,6,1839057.45,18.46,0.5503
1.43,7,1839057.45,18.46,0.5503
1.44,6,1839057.45,18.46,0.5503
1.44,7,1839057.45,18.46,0.5503
1.45,6,1839057.45,18.46,0.5503
1.46,6,1839057.45,18.46,0.5503
1.47,6,1839057.45,18.46,0.5503
1.48,6,1839057.45,18.46,0.5503
1.49,6,1839057.45,18.46,0.5503
1.5,6,1839057.45,18.46,0.5503
1.51,6,1839057.45,18.46,0.5503
1.52,6,1839057.45,18.46,0.5503
1.53,6,1839057.45,18.46,0.5503
1.54,6,1839057.45,18.46,0.5503
1.55,6,1839057.45,18.46,0.5503
1.56,6,1839057.45,18.46,0.5503
1.57,6,1839057.45,18.46,0.5503
1.58,6,1839057.45,18.46,0.5503
1.59,6,1839057.45,18.46,0.5503
1.6,6,1839057.45,18.46,0.5503
1.61,5,1839057.45,18.46,0.5503
1.61,6,1839057.45,18.46,0.5503
1.62,5,1839057.45,18.46,0.5503
1.62,6,1839057.45,18.46,0.5503
1.63,5,1839057.45,18.46,0.5503
1.64,5,1839057.45,18.46,0.5503
1.65,5,1839057.45,18.46,0.5503
1.66,5,1839057.45,18.46,0.5503
1.67,5,1839057.45,18.46,0.5503
1.68,5,1839057.45,18.46,0.5503
1.69,5,1839057.45,18.46,0.5503
1.7,5,1839057.45,18.46,0.5503
1.71,5,1839057.45,18.46,0.5503
1.72,5,1839057.45,18.46,0.5503
1.73,5,1839057.45,18.46,0.5503
1.74,5,1839057.45,18.46,0.5503
1.75,5,1839057.45,18.46,0.5503
1.76,5,1839057.45,18.46,0.5503
1.77,5,1839057.45,18.46,0.5503
1.78,5,1839057.45,18.46,0.5503
1.79,5,1839057.45,18.46,0.5503
1.8,5,1839057.45,18.46,0.5503
1.81,5,1839057.45,18.46,0.5503
1.82,5,1839057.45,18.46,0.5503
1.83,5,1839057.45,18.46,0.5503
1.84,5,1839057.45,18.46,0.5503
1.85,5,1839057.45,18.46,0.5503
1.86,5,1839057.45,18.46,0.5503
1.87,5,1839057.45,18.46,0.5503
1.88,5,1839057.45,18.46,0.5503
1.89,5,1839057.45,18.46,0.5503
1.9,5,1839057.45,18.46,0.5503
1.91,5,1839057.45,18.46,0.5503
1.92,5,1839057.45,18.46,0.5503
1.93,5,1839057.45,18.46,0.5503
1.94,5,1839057.45,18.46,0.5503
1.95,5,1839057.45,18.46,0.5503
1.96,5,1839057.45,18.46,0.5503
1.97,5,1839057.45,18.46,0.5503
1.98,5,1839057.45,18.46,0.5503
1.99,5,1839057.45,18.46,0.5503
2,5,1839057.45,18.46,0.5503
2.01,5,1839057.45,18.46,0.5503
2.02,5,1839057.45,18.46,0.5503
2.03,5,1839057.45,18.46,0.5503
2.04,5,1839057.45,18.46,0.5503
2.05,5,1839057.45,18.46,0.5503
2.06,5,1839057.45,18.46,0.5503
2.07,5,1839057.45,18.46,0.5503
2.08,5,1839057.45,18.46,0.5503
2.09,5,1839057.45,18.46,0.5503
2.1,5,1839057.45,18.46,0.5503
2.11,5,1839057.45,18.46,0.5503
2.12,5,1839057.45,18.46,0.5503
2.13,5,1839057.45,18.46,0.5503
2.14,5,1839057.45,18.46,0.5503
2.15,5,1839057.45,18.46,0.5503
2.16,5,1839057.45,18.46,0.5503
2.17,4,1839057.45,18.46,0.5503
2.17,5,1839057.45,18.46,0.5503
2.18,4,1839057.45,18.46,0.5503
2.18,5,1839057.45,18.46,0.5503
2.19,4,1839057.45,18.46,0.5503
2.19,5,1839057.45,18.46,0.5503
2.2,4,1839057.45,18.46,0.5503
2.2,5,1839057.45,18.46,0.5503
2.21,4,1839057.45,18.46,0.5503
2.21,5,1839057.45,18.46,0.5503
2.22,3,1839057.45,18.46,0.5503
2.22,4,1839057.45,18.46,0.5503
2.22,5,1839057.45,18.46,0.5503
2.23,3,1839057.45,18.46,0.5503
2.23,4,1839057.45,18.46,0.5503
2.23,5,1839057.45,18.46,0.5503
2.24,3,1839057.45,18.46,0.5503
2.24,4,1839057.45,18.46,0.5503
2.24,5,1839057.45,18.46,0.5503
2.25,3,1839057.45,18.46,0.5503
2.25,4,1839057.45,18.46,0.5503
2.25,5,1839057.45,18.46,0.5503
2.26,3,1839057.45,18.46,0.5503
2.26,4,1839057.45,18.46,0.5503
2.26,5,1839057.45,18.46,0.5503
2.27,3,1839057.45,18.46,0.5503
2.27,4,1839057.45,18.46,0.5503
2.27,5,1839057.45,18.46,0.5503
2.28,3,1839057.45,18.46,0.5503
2.28,4,1839057.45,18.46,0.5503
2.28,5,1839057.45,18.46,0.5503
2.29,3,1839057.45,18.46,0.5503
2.29,4,1839057.45,18.46,0.5503
2.29,5,1839057.45,18.46,0.5503
2.3,3,1839057.45,18.46,0.5503
2.3,4,1839057.45,18.46,0.5503
2.3,5,1839057.45,18.46,0.5503
2.31,3,1839057.45,18.46,0.5503
2.31,4,1839057.45,18.46,0.5503
2.31,5,1839057.45,18.46,0.5503
2.32,3,1839057.45,18.46,0.5503
2.32,4,1839057.45,18.46,0.5503
2.32,5,1839057.45,18.46,0.5503
2.33,3,1839057.45,18.46,0.5503
2.33,4,1839057.45,18.46,0.5503
2.33,5,1839057.45,18.46,0.5503
2.34,3,1839057.45,18.46,0.5503
2.34,4,1839057.45,18.46,0.5503
2.34,5,1839057.45,18.46,0.5503
2.35,3,1839057.45,18.46,0.5503
2.35,4,1839057.45,18.46,0.5503
2.35,5,1839057.45,18.46,0.5503
2.36,3,1839057.45,18.46,0.5503
2.36,4,1839057.45,18.46,0.5503
2.36,5,1839057.45,18.46,0.5503
2.37,3,1839057.45,18.46,0.5503
2.37,4,1839057.45,18.46,0.5503
2.37,5,1839057.45,18.46,0.5503
2.38,3,1839057.45,18.46,0.5503
2.38,4,1839057.45,18.46,0.5503
2.38,5,1839057.45,18.46,0.5503
2.39,3,1839057.45,18.46,0.5503
2.39,4,1839057.45,18.46,0.5503
2.39,5,1839057.45,18.46,0.5503
2.4,3,1839057.45,18.46,0.5503
2.4,4,1839057.45,18.46,0.5503
2.4,5,1839057.45,18.46,0.5503
2.41,3,1839057.45,18.46,0.5503
2.41,4,1839057.45,18.46,0.5503
2.41,5,1839057.45,18.46,0.5503
