P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
0.43,8,11212507,163.7,2.5279
0.99,5,10703816.35,156.28,3.028
1,5,10703816.35,156.28,3.028
1.01,5,10703816.35,156.28,3.028
1.02,5,10703816.35,156.28,3.028
1,4,10136613.88,148,2.5128
1.01,4,10136613.88,148,2.5128
1.02,4,10136613.88,148,2.5128
0.98,4,10061555.93,146.9,2.5442
0.99,4,10061555.93,146.9,2.5442
0.49,4,9127069.7,146.65,1.5103
0.98,5,9857190.43,143.92,2.6924
0.48,4,8915774.32,143.26,1.3561
0.96,4,9789317.97,142.93,2.4858
0.97,4,9789317.97,142.93,2.4858
0.5,4,8773261.17,140.97,1.4321
0.96,5,9584952.47,139.94,2.6199
0.97,5,9584952.47,139.94,2.6199
0.45,11,9521253.88,139.01,2.6158
0.46,11,9521253.88,139.01,2.6158
0.47,11,9521253.88,139.01,2.6158
0.48,8,9246601.45,135,2.3606
1.73,1,9193162.7,134.22,1.5196
1.74,1,9193162.7,134.22,1.5196
1.75,1,9193162.7,134.22,1.5196
1.76,1,9193162.7,134.22,1.5196
1.77,1,9193162.7,134.22,1.5196
1.78,1,9193162.7,134.22,1.5196
1.79,1,9193162.7,134.22,1.5196
1.8,1,9193162.7,134.22,1.5196
1.81,1,9193162.7,134.22,1.5196
1.82,1,9193162.7,134.22,1.5196
1.83,1,9193162.7,134.22,1.5196
1.84,1,9193162.7,134.22,1.5196
1.85,1,9193162.7,134.22,1.5196
1.86,1,9193162.7,134.22,1.5196
1.03,4,9143350.63,133.49,2.3921
0.52,4,8235022.52,132.32,1.4186
0.43,7,9051534.47,132.15,1.9709
1.03,3,8950509.22,130.68,2.2502
0.93,5,8744896.38,127.68,2.4089
0.94,5,8744896.38,127.68,2.4089
0.95,5,8744896.38,127.68,2.4089
1.69,1,8743849.65,127.66,1.4446
1.7,1,8743849.65,127.66,1.4446
1.71,1,8743849.65,127.66,1.4446
1.72,1,8743849.65,127.66,1.4446
0.51,7,8724472.8,127.38,2.2816
0.52,7,8724472.8,127.38,2.2816
0.61,7,8720534.63,127.32,2.2244
0.62,7,8720534.63,127.32,2.2244
1.3,2,8636119.2,127.32,2.0108
1.31,2,8636119.2,127.32,2.0108
1.32,2,8636119.2,127.32,2.0108
1.33,2,8636119.2,127.32,2.0108
1.34,2,8636119.2,127.32,2.0108
1.35,2,8636119.2,127.32,2.0108
1.36,2,8636119.2,127.32,2.0108
1.37,2,8636119.2,127.32,2.0108
1.38,2,8636119.2,127.32,2.0108
1.39,2,8636119.2,127.32,2.0108
1.4,2,8636119.2,127.32,2.0108
1.41,2,8636119.2,127.32,2.0108
0.43,9,8698281.82,127,2.2372
0.44,9,8698281.82,127,2.2372
