P:N1,P:N2,净利润,年化收益率%,夏普比率
28,11,30870103.27,270.45,2.1613
27,13,30801814.3,269.85,2.1437
28,12,30767190.7,269.55,2.1749
27,12,30548748.05,267.63,2.1398
29,11,30522032.45,267.4,2.1928
28,13,30435506.85,266.64,2.1457
29,12,30403594.05,266.36,2.1891
28,10,29660525.4,259.85,2.153
4,30,28823355.55,258.92,1.6849
27,11,29529801.63,258.7,2.0569
29,13,29461251.38,258.1,2.1087
29,10,29388277.68,257.46,2.1913
28,14,29311969.33,256.8,2.0655
4,31,28485140.45,255.88,1.6718
40,16,28873683.35,254.42,1.95
30,12,29018941.2,254.23,2.115
3,33,28469968.57,252.47,1.7044
30,10,28810106.48,252.4,2.1837
40,10,28638225.78,250.89,2.1071
3,34,28222101.15,250.27,1.6961
27,15,28518223.4,249.84,2.0262
27,14,28505081.7,249.73,2.022
40,11,28452266.6,249.26,2.0362
40,12,28405313.68,248.85,2.0347
9,14,27645496.78,248.34,1.7793
4,28,27588313.5,247.83,1.641
9,13,28121065.48,247.78,1.8192
24,7,28262557.78,247.6,2.0354
30,13,28230732.52,247.32,2.0401
30,11,28167834,246.77,2.0944
26,10,27985933.9,245.18,2.0481
40,13,27815835.98,245.09,1.991
24,10,27946920.85,244.84,2.0208
33,12,27909384.83,244.51,2.0734
3,31,27547690.15,244.29,1.6741
3,32,27518016.4,244.02,1.6723
23,9,27834338.4,243.85,1.9923
4,29,27143683.05,243.83,1.6078
29,28,27808296.38,243.62,1.7181
29,14,27793379.93,243.49,1.9713
26,13,27784404.73,243.41,1.9744
23,10,27654051.6,242.27,1.9825
24,11,27613085.1,241.91,1.9429
42,15,27431684.23,241.71,1.9628
12,20,26716766.1,241.56,1.6601
14,17,26716763.33,241.56,1.6113
14,16,26866378.15,241.26,1.7004
28,9,27516172.78,241.06,2.0807
27,10,27487105,240.81,2.0082
40,15,27452418.73,240.51,1.9647
10,11,26777681.35,240.46,1.8165
4,35,26776223.78,240.45,1.5894
35,10,27434001.93,240.34,2.1687
13,20,26923470.8,240.29,1.6582
29,8,27415211.33,240.18,2.1216
16,18,27257165.25,240.17,1.7269
23,11,27382876.33,239.9,1.9257
6,35,26678394.98,239.57,1.5983
34,10,27329375.2,239.43,2.1701
26,8,27325127.18,239.39,2.0092
14,15,27296151.23,239.14,1.8115
45,8,27284148.73,239.03,2.0482
41,10,27259732.4,238.82,2.0583
21,8,27101529.53,238.8,1.9405
24,8,27210011.63,238.38,1.9532
28,15,27206910.23,238.35,1.931
24,13,27203125.35,238.32,1.9183
33,10,27198363.5,238.28,2.1063
42,10,27191005.4,238.21,2.0492
6,34,26524071.63,238.18,1.5651
24,9,27184652.5,238.16,1.9837
26,11,27176661.7,238.09,1.9347
28,8,27175871.65,238.08,2.0821
41,16,27004951.53,237.95,1.8535
26,12,27160051.98,237.94,1.9488
23,12,27103796,237.45,1.9069
40,25,26933662.93,237.32,1.6332
29,15,27086277.92,237.3,1.9457
28,27,27073741.85,237.19,1.6361
31,10,27013998.85,236.66,2.0888
33,13,26982583.98,236.39,1.9863
41,11,26947137.53,236.08,1.9831
31,14,26914682.47,235.79,1.9777
35,12,26894052.8,235.61,2.0708
26,14,26862317.55,235.34,1.924
40,14,26707261,235.33,1.9268
17,19,26707229.82,235.33,1.7298
46,7,26820596.98,234.97,2.0926
43,10,26796678.25,234.76,2.031
29,9,26791804.15,234.72,2.07
35,11,26785913.4,234.67,2.0661
5,32,26598051.88,234.36,1.6129
23,7,26595679.8,234.34,1.9537
32,10,26611939.38,233.14,2.066
21,10,26604520.35,233.08,1.9378
42,11,26594297.42,232.99,1.9671
13,14,26582272.58,232.88,1.7775
33,11,26534692.33,232.47,2.005
10,43,26993632.55,186.46,1.464
9,43,26558456.65,183.45,1.4752
