P:N1,P:N2,净利润,年化收益率%,夏普比率
9,3,10284145.98,232.8,1.7599
14,19,9371973.55,215.57,1.7857
8,2,8300892.68,204.04,1.3618
9,14,8586160.7,200.73,1.4942
14,17,8603949.35,197.9,1.5587
12,18,8349650.45,195.2,1.4528
11,43,8845340.75,194.07,1.8646
13,20,8343165.75,191.91,1.6226
13,19,8105683.5,189.5,1.5641
15,19,8163989.1,187.78,1.5216
10,43,8539678.15,187.36,1.7627
12,20,8276206.85,187.34,1.654
13,43,8526665.95,187.07,1.8314
10,36,7904326.05,184.79,1.5728
14,16,7883426.9,184.3,1.4062
14,34,7870010.85,183.99,1.5824
13,23,8090362.8,183.14,1.607
13,24,8079721,182.9,1.5909
12,21,7942427.83,182.69,1.596
14,20,7938341.65,182.59,1.545
12,42,8319141.1,182.52,1.6993
14,35,7787700.9,182.07,1.5532
11,42,8294169.1,181.97,1.6852
10,45,8277249.97,181.6,1.7687
11,44,8231073.08,180.59,1.754
17,41,8223639.4,180.43,1.7388
11,41,7689779.7,179.78,1.5529
14,42,8169657.6,179.24,1.7382
15,42,8169657.6,179.24,1.7382
10,42,7647077.8,178.78,1.5915
15,20,7724335.15,177.67,1.4433
4,36,7704090.3,177.21,1.5052
40,23,7690297.5,176.89,1.4711
17,42,8062164,176.88,1.714
14,43,8061663.65,176.87,1.7202
15,43,8061663.65,176.87,1.7202
17,43,7931132.75,176.73,1.7042
12,27,7558998.8,176.72,1.4949
13,17,7432719.95,176.66,1.2804
12,22,7671631.98,176.46,1.5498
12,41,7547887.15,176.46,1.5259
11,45,8037369.97,176.34,1.7204
16,42,7984203,175.17,1.6953
10,44,7980365.18,175.09,1.6786
4,40,7732415.88,175.03,1.5486
21,30,7606575.4,174.96,1.478
17,40,7481096.03,174.9,1.5862
40,24,7597373.9,174.75,1.4359
10,37,7473431.8,174.72,1.4703
16,43,7954170.05,174.51,1.6961
40,30,7705856.15,174.43,1.4319
18,30,7581143.15,174.38,1.5017
18,42,7818549.5,174.22,1.6722
15,41,7442309.3,173.99,1.5841
12,43,7921475.05,173.8,1.6216
9,47,7918309.1,173.73,1.7256
13,44,7912398.27,173.6,1.7171
20,31,7543475.05,173.51,1.5121
15,34,7419739.05,173.46,1.473
17,30,7533514.45,173.28,1.4909
12,45,7896043.92,173.24,1.7173
41,23,7519633.25,172.96,1.435
9,42,7877756.2,172.84,1.6296
20,28,7488500.45,172.25,1.4494
12,44,7849867.02,172.23,1.7022
41,22,7481214.05,172.08,1.4267
19,28,7587828.75,171.76,1.4773
17,31,7456865.85,171.52,1.4675
18,29,7571061.55,171.38,1.5156
14,23,7446653.35,171.28,1.4687
19,43,7685656.35,171.26,1.6474
40,29,7445242.2,171.25,1.3757
7,42,7802903.85,171.2,1.5748
4,30,7558929.2,171.11,1.4357
18,31,7437834.8,171.08,1.4655
15,24,7435934.7,171.04,1.41
13,45,7784215.03,170.78,1.6865
4,41,7536989.55,170.61,1.514
9,48,7772628.7,170.53,1.6983
11,46,7650543.53,170.47,1.6599
9,43,7760338,170.26,1.6065
20,43,7751115.05,170.06,1.656
10,46,7739151.63,169.8,1.6564
12,46,7597735.72,169.3,1.6777
18,43,7576810.8,168.83,1.6255
11,47,7568858.05,168.65,1.6789
19,42,7541876.25,168.05,1.6113
41,29,7422133.2,168.01,1.3706
11,48,7527174.22,167.73,1.6704
8,50,7600439.5,166.75,1.6723
21,42,7591922.15,166.57,1.6183
9,50,7444585.2,165.89,1.6514
10,47,7554199.1,165.74,1.6256
13,46,7425074.72,165.45,1.6331
14,44,7534939.73,165.32,1.6276
13,42,7507438.9,164.71,1.4946
21,43,7487604.1,164.28,1.5993
22,42,7480691.95,164.13,1.5921
8,49,7471662.85,163.93,1.6357
8,48,7437226.85,163.17,1.6278
