P:N1,P:N2,净利润,年化收益率%,夏普比率
2,4,8225625.94,259.08,2.4189
2,5,7268130.8,228.93,2.1578
3,4,7220747.43,227.43,2.1034
2,6,7590908.58,220.9,2.1885
2,3,6912898.06,217.74,2.0488
7,6,7085513.35,207.7,2.2479
2,7,6836737.04,201.14,1.9683
4,5,6702749.09,195.06,2.0474
3,5,6071529.08,191.24,1.7899
8,7,6115364.41,179.92,1.9534
3,6,5949799,173.14,1.7158
4,7,5684153.21,167.23,1.653
10,2,5708937.45,164.94,2.0697
38,2,5173228.91,163.04,2.0802
39,2,5088408.59,160.37,2.0213
4,6,5364283.13,156.67,1.5704
2,8,5113571.4,156.16,1.4868
5,6,4982925.96,145.01,1.4945
8,6,4562093.46,144.32,1.8133
3,7,4862909.24,143.07,1.424
36,2,4264680.38,134.41,1.8151
37,2,4264680.38,134.41,1.8151
43,4,4340446.94,134.15,1.7539
42,5,4239191.29,132.03,1.7162
43,5,4239191.29,132.03,1.7162
34,2,4156290.46,132,1.773
35,2,4156290.46,132,1.773
31,3,4159085.1,131.57,1.7056
32,5,4159085.1,131.57,1.7056
5,7,4469346.31,131.49,1.3163
7,4,4206780.5,131.02,1.8153
4,8,4279107.63,130.68,1.2222
10,5,4093867.73,129.5,1.7684
31,4,4082671.24,129.15,1.6557
32,4,4082671.24,129.15,1.6557
33,4,4082671.24,129.15,1.6557
33,5,4082671.24,129.15,1.6557
3,8,4222362.9,128.95,1.1981
11,4,4044920.74,128.46,1.7462
34,3,4117130.59,128.23,1.4905
31,5,4029036.96,127.45,1.6691
2,11,4093724.54,127.44,1.2075
38,3,4083998.82,126.22,1.6499
38,4,4083998.82,126.22,1.6499
38,5,4083998.82,126.22,1.6499
39,3,4083998.82,126.22,1.6499
39,4,4083998.82,126.22,1.6499
39,5,4083998.82,126.22,1.6499
40,4,4083998.82,126.22,1.6499
40,5,4083998.82,126.22,1.6499
8,5,3978936.02,125.87,1.7239
9,5,3953796.31,125.56,1.7112
10,6,3924495.46,124.15,1.7382
34,4,3982743.17,124.04,1.6115
34,5,3982743.17,124.04,1.6115
35,4,3982743.17,124.04,1.6115
35,5,3982743.17,124.04,1.6115
36,4,3982743.17,124.04,1.6115
36,5,3982743.17,124.04,1.6115
37,3,3982743.17,124.04,1.6115
37,4,3982743.17,124.04,1.6115
37,5,3982743.17,124.04,1.6115
6,7,4169235.99,122.66,1.2025
9,6,3854231.14,121.92,1.7121
6,5,4104954.81,119.46,1.2667
9,7,3751451.97,119.14,1.5122
2,9,3558202.76,112.07,1.0352
42,6,3399058.3,105.46,1.9493
42,2,3340133.46,105.27,1.4166
2,10,3311319.91,102.69,0.9681
41,2,3242731.02,102.2,1.3917
34,6,3276120.19,102.03,1.7338
28,8,3332799.34,101.53,1.1547
3,9,3230039.84,100.17,0.9293
35,6,3207741.2,99.91,1.7504
36,6,3207741.2,99.91,1.7504
40,6,3207741.2,99.91,1.7504
8,4,3207696.56,99.9,1.7687
43,2,3163857.84,99.71,1.3869
31,2,3068059.13,98.97,1.7308
33,2,3068059.13,98.97,1.7308
34,7,3154451.06,98.25,1.6597
39,7,3159481.74,98.02,1.8078
31,6,3097861.02,98,1.6556
32,6,3097861.02,98,1.6556
33,6,3097861.02,98,1.6556
39,6,3122920.88,97.26,1.668
37,6,3097948.4,96.49,1.6578
38,6,3097948.4,96.49,1.6578
4,3,3062090.43,96.45,1.1239
41,6,3008602.98,96.31,1.7353
37,7,3084429.3,95.33,1.6318
11,5,3005610.08,95.08,1.6737
38,7,3049688.94,94.62,1.7079
11,6,2971910.71,94.38,1.6599
32,7,2978070.94,94.21,1.5822
33,7,2978070.94,94.21,1.5822
11,7,2960644.64,94.02,1.4421
40,7,2989607.87,93.84,1.7311
26,11,2944496.26,89.7,1.0268
