P:N1,P:N2,净利润,年化收益率%,夏普比率
2,4,18961884.57,143.41,1.1411
2,3,15913389.18,137.69,0.9552
3,5,16821409.82,125.44,0.9778
3,6,16406472.91,122.34,0.9311
2,6,16195493.79,120.77,0.8943
2,5,16534226.49,118.12,0.974
4,5,14836299.18,110.64,0.8886
3,8,14775696.45,109.61,0.8757
2,8,14203477.51,105.92,0.8225
4,6,14197962.7,105.88,0.8248
4,7,13782732.76,102.24,0.8268
3,7,13612292.11,101.51,0.7809
3,4,14175800.48,101.27,0.8529
2,7,12413493.71,92.57,0.6573
8,7,12353193.37,88.35,0.7174
27,46,13184930.87,88.25,0.6443
32,36,12507257.08,85.65,0.6722
26,46,12480603.29,85.47,0.6321
27,45,12730249.46,85.21,0.6281
34,35,12715971.83,85.11,0.6714
31,36,12412736.16,85,0.669
26,44,12407283.54,84.97,0.6202
26,45,12389438.9,84.84,0.6192
35,36,13345099.15,84.47,0.6803
28,46,12798593.35,84.45,0.6357
29,46,12795688.78,84.43,0.6334
27,44,12319408.18,84.36,0.6192
30,39,12280941.64,84.1,0.6398
30,46,12835923.72,83.02,0.6288
32,34,12085515.47,82.76,0.6503
28,40,12016360.9,82.29,0.6375
28,49,14474225.88,82.19,0.7374
33,35,11962930.17,81.92,0.6499
25,45,11933168.67,81.72,0.6121
32,37,11920066.34,81.63,0.6483
29,49,14363356.45,81.56,0.7341
35,37,12874318.08,81.49,0.671
22,50,13539985.88,81.41,0.692
28,42,11886492.73,81.4,0.6265
28,41,11866455.74,81.26,0.6332
28,43,12123600.63,81.15,0.6307
33,34,11835850.12,81.05,0.6468
32,35,11821145.84,80.95,0.6433
27,43,11819989.49,80.94,0.6238
33,37,12087516.72,80.91,0.6517
25,49,13746505.98,80.78,0.6961
28,45,12058256.04,80.71,0.6075
23,49,13366638.64,80.36,0.6868
24,49,13366638.64,80.36,0.6868
33,36,11998255.59,80.31,0.645
29,45,12139009.87,80.1,0.6123
28,44,11958942.48,80.05,0.6045
29,48,12375097.46,80.04,0.6146
27,42,11683538.44,80.01,0.6268
29,44,12039696.31,79.45,0.6093
29,47,11996257.79,79.16,0.6058
28,47,11982916.33,79.07,0.6056
36,37,12222844.32,79.05,0.6616
34,36,11807361.22,79.03,0.6362
30,45,12208340.9,78.96,0.6093
31,45,12202843.77,78.92,0.6092
28,50,13885201.35,78.84,0.7216
30,47,12170059.48,78.71,0.6072
33,39,12321546.73,78.6,0.6297
31,39,11720339.13,78.45,0.615
31,44,12109217.2,78.32,0.6065
32,38,11693352.63,78.27,0.6141
24,50,13310224.35,78.22,0.6866
30,44,11852545.65,78.21,0.6018
34,38,12333838.46,78.07,0.6289
34,39,12333838.46,78.07,0.6289
35,38,12035379.9,77.84,0.6265
29,41,11610010.89,77.71,0.6139
33,40,12148736.81,77.5,0.6247
32,39,11576422.4,77.49,0.6106
33,38,11576422.4,77.49,0.6106
34,40,11962151.22,77.37,0.6243
32,40,12119940.47,77.31,0.6238
36,38,11954044.23,77.31,0.6324
3,49,12560807.95,77.14,0.647
27,49,13301334.9,77.06,0.7077
4,49,13242939.48,77.03,0.6605
23,50,12792888.19,76.91,0.6734
32,41,12029134.96,76.73,0.6211
33,41,11842549.36,76.59,0.6206
31,41,12000718.92,76.55,0.6202
35,39,11831940.53,76.53,0.6237
35,40,11760421,76.06,0.6216
34,41,11746580.29,75.97,0.6213
32,42,11660131.95,75.41,0.6147
31,42,11817801.61,75.39,0.6145
2,49,11995315.4,75.28,0.6309
2,50,11961808.18,75.07,0.6306
31,43,11591527.66,74.97,0.6121
32,43,11591527.66,74.97,0.6121
33,42,11574387.23,74.86,0.6158
6,50,12042477.15,74.6,0.636
3,50,12086771.24,74.23,0.6341
4,50,12274034.14,73.64,0.6383
6,49,11702971.9,72.49,0.6233
