P:N1,P:N2,净利润,年化收益率%
17,13,23385754.45,178.93
2,15,22723809.65,171.66
3,14,21671810.65,171.26
5,12,22253455.6,170.27
8,9,22060516.85,168.56
5,14,21463157.3,164.22
5,13,21409657.32,163.81
4,14,21384131.98,163.61
15,14,21103593.15,163.57
2,14,20186835.67,163.04
6,13,21700875.02,161.89
4,15,21051822.05,161.07
4,8,20713585,160.05
17,14,19245366.2,159.26
9,10,21184579.5,158.04
3,13,19950574.25,157.65
3,11,19926569.35,157.46
4,13,20839445.57,157.43
7,10,20302910.98,155.34
16,13,20234711.3,154.82
4,7,19956868.72,154.2
15,13,19801097.6,153.47
4,12,19320747.2,152.68
19,12,19939041.6,152.56
5,10,19277370.9,152.33
8,10,20408787.35,152.25
9,11,19794124.98,151.45
3,12,19076525.25,150.75
6,8,19388246.9,149.81
6,12,19498746.07,149.19
3,15,19624606.02,148.25
6,11,19283011.8,147.54
3,16,19282591.1,147.54
17,15,19255918.98,147.33
20,14,19250513.98,147.29
7,11,19623781.5,146.39
19,13,17650967,146.07
7,8,18867786.1,145.78
19,14,19014614.53,145.48
16,12,18612433.15,144.26
4,16,18836824.4,144.12
20,11,18812091.55,143.94
14,13,18204440.45,143.86
22,12,19030676.52,143.76
22,11,18857259.92,142.45
4,11,18616758.68,142.25
21,10,18576498.65,142.13
6,7,18343265.5,141.73
4,9,18071421.35,139.95
20,13,16874754.8,139.64
21,11,18236903.82,139.53
13,12,18358085.3,138.68
2,16,18324609.4,138.43
18,12,18073243.67,138.28
4,10,17481162.43,138.14
22,13,18261623.6,137.95
22,14,18257930.37,137.93
2,17,18024846.95,137.91
15,12,17668556.32,136.94
5,9,17294050.35,136.66
2,13,17282529,136.57
16,15,17700308.65,135.43
3,17,17635411.88,134.93
8,11,18068852.2,134.79
21,13,17593014.05,134.61
10,12,17399739.28,134.46
21,14,17548114.32,134.26
5,11,17530345.95,133.95
6,14,17851965.15,133.17
2,18,17240133.9,131.91
2,11,16682059.22,131.83
18,13,16224634.37,131.19
18,14,15780799.67,130.59
7,9,16418048.27,129.74
20,16,17165201.35,129.67
20,10,16717132.35,129.57
3,9,16267858.33,128.55
2,12,16178150.9,127.84
7,12,17102402.15,127.58
13,11,16144992.88,127.58
5,15,16638558.53,127.31
5,8,15952862.98,126.06
10,11,16022102.18,125.75
16,14,16434545.27,125.74
16,11,15865163.5,125.37
5,7,15829270.05,125.09
3,8,15787087.22,124.75
17,12,16289114.42,124.63
3,10,15740062.32,124.38
6,10,16192109.52,123.72
7,13,16560432.08,123.54
8,5,15582570.35,123.14
2,7,15784011.33,122.51
15,10,15494277.52,122.44
21,15,16173382.92,122.18
22,15,16055048.07,121.29
19,11,15816165.9,121.01
11,12,15595970.88,120.52
20,15,15938094.45,120.4
7,14,15641933.68,116.69
