P:N1,P:N2,净利润,年化收益率%
5,13,22416480.92,220.46
5,14,22332917.57,219.64
17,13,22279215.63,219.11
3,11,21138938.17,214.72
4,8,21532359.68,213.85
3,14,20510068.7,208.33
6,13,21580102.02,206.93
8,9,21046567,206.71
7,10,20836881.63,204.92
7,11,21367147.53,204.89
4,14,20822443.8,204.78
4,15,20799268.98,204.55
3,12,20038165.88,203.54
5,12,20537466.35,201.98
16,12,20138509.65,200.63
4,7,20134605.98,199.97
5,10,19608115.35,199.17
2,14,19029871.47,197.56
3,16,20015769.58,196.85
2,15,20264156.25,196.77
9,10,20478600.52,196.37
8,10,20355668.58,195.19
13,12,20062648.45,194.81
3,15,19964727.38,193.86
9,11,19709862.77,193.84
6,12,19672262.13,193.47
15,14,19357000.82,192.84
5,9,18883548.85,191.81
4,11,19442474.88,190.95
17,14,17874875.22,190.13
7,8,19132789.57,190.02
4,13,19567728.13,190.01
3,13,18513153.1,188.05
6,8,18767818.1,186.4
4,9,18715233.4,186.3
19,11,18923995.95,186.11
16,13,18920406.67,186.08
3,9,18272503.3,185.6
6,11,18863722.8,185.52
3,10,18255684.88,185.43
6,7,18642613.7,185.15
15,13,18545627.92,184.76
4,16,18747096.1,184.37
16,15,18665905.5,183.57
2,11,17876517.48,181.58
18,13,17328155.15,180.1
2,4,17455662.23,178.85
19,12,18114542.75,178.15
18,11,18104671.33,178.05
17,15,18088493.43,177.9
18,12,17987702.35,176.9
6,14,18416524,176.59
17,11,17663683.28,175.97
2,12,17226565.28,174.98
3,17,17783610.25,174.9
20,14,17708877.48,174.16
16,11,17135413.98,174.05
3,8,17123078,173.93
8,11,18128436.83,173.83
4,10,17096759.48,173.66
7,13,18088569.58,173.45
16,14,17604416.55,173.13
10,12,17384997.05,172.69
2,13,16957791.95,172.25
15,12,17233531.57,171.69
4,12,16903092.25,171.69
14,13,16837732.35,171.03
17,12,17337787.97,170.51
10,11,16845350.33,169.94
5,15,17279003.93,169.93
12,11,16653761.2,169.16
11,12,16985254.95,168.72
13,11,16552655.73,168.13
2,16,17277310.8,167.77
7,12,17452437,167.35
2,17,16992271.97,167.11
5,8,16448512.55,167.07
22,12,16996507.5,165.04
22,13,16959868.35,164.68
19,14,16719773.15,164.43
20,10,16439860.3,163.78
22,11,16830244.47,163.43
22,14,16823641.42,163.36
5,7,16078162.47,163.31
6,10,16601574.47,163.05
11,10,16368911.9,162.57
20,11,16528061.83,162.55
22,15,16732868.9,162.48
2,5,15826199.23,162.16
2,18,16363506.27,160.93
20,16,16565761.5,160.86
21,13,16284197.73,160.15
20,15,16438073.75,159.62
10,13,15810043.2,159.5
4,17,16237004.45,159.47
21,14,16135378.6,158.69
7,14,16373108.25,157
21,11,15952874.1,156.89
21,10,15947876.6,156.84
6,15,16310557.28,156.4
