P:N1,P:N2,净利润,年化收益率%
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
1,39,0,0
1,40,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,1,0,0
2,2,0,0
2,3,-2896015.03,-252.85
2,4,1115463.93,98.61
2,5,870605.23,76.5
2,6,2474919.27,189.91
2,7,2677995.08,209.87
2,8,2582939.45,202.42
2,9,2738613.98,214.62
2,10,1907735.63,149.5
2,11,454166.33,35.59
2,12,1707581.73,131.03
2,13,919150.78,72.03
2,14,-121072.42,-9.59
2,15,-176900.33,-14.01
2,16,-1097594.1,-94.66
2,17,-1084837.73,-93.56
2,18,-793029.77,-68.4
2,19,-705527.23,-60.85
2,20,-303968.35,-26.22
2,21,880634.95,73.27
2,22,764581.55,62.87
2,23,1768879.18,143.79
2,24,1964283.7,157.86
2,25,1973679,158.62
2,26,2036508.95,163.66
2,27,1992417.9,160.12
2,28,2446520.48,198.88
2,29,1814661.08,149.23
2,30,2401190.95,197.46
2,31,1797261.65,155.01
2,32,2021787.6,170.22
2,33,1939589.65,165.27
2,34,1797261.65,155.01
2,35,1114184.52,96.09
2,36,1743935,150.41
2,37,1637574.98,142.98
2,38,1102179.93,101.23
2,39,371480.4,36.49
2,40,181628.65,18.14
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,0,0
3,2,830633.57,71.15
3,3,0,0
3,4,1831891.8,140.57
3,5,1874234.82,143.82
3,6,1452416.57,111.45
3,7,2241728.48,175.68
3,8,2007087.48,157.29
3,9,3040198.48,238.25
3,10,1503116.08,117.79
3,11,1352591.78,106
3,12,536588.18,42.05
3,13,502305.33,39.36
3,14,104014.98,8.24
3,15,-714340.48,-57.83
3,16,-1033863.13,-89.17
3,17,-1021106.75,-88.07
3,18,-1399150.63,-120.67
3,19,-619642.38,-52.17
3,20,-768839.5,-64.73
3,21,-455375.83,-38.34
3,22,44901.8,3.78
3,23,1436592.5,120.95
3,24,1663319.55,136.78
3,25,1672714.85,137.55
3,26,1735544.8,142.72
3,27,1691453.75,139.1
3,28,2446520.48,198.88
3,29,1582638.25,131.68
3,30,2169168.13,180.48
3,31,2080617,175.17
3,32,1939589.65,165.27
3,33,1939589.65,165.27
3,34,1797261.65,155.01
3,35,959200.2,83.75
3,36,1588950.68,138.73
3,37,1637574.98,142.98
3,38,1102179.93,101.23
3,39,743386.88,70.1
3,40,181628.65,18.14
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,1,0,0
4,2,3514459.75,270.16
4,3,-723981.42,-62.28
4,4,0,0
4,5,2949630.9,224
4,6,2624291.08,205.66
4,7,2079605.13,162.97
4,8,2727947.03,213.78
4,9,1616459.33,126.68
4,10,2130081.68,166.93
4,11,1071063.23,83.94
4,12,1287297.33,100.88
4,13,1287297.33,100.88
4,14,429186.27,34
4,15,240802.82,19.49
4,16,-78719.83,-6.63
4,17,-296639.02,-24.97
4,18,-444007.33,-37.38
4,19,-369754.52,-31.13
4,20,-389948.35,-32.83
4,21,-396758.47,-34.22
4,22,-215876.2,-18.18
4,23,841824.57,69.23
4,24,841824.57,69.23
4,25,1132738.68,93.15
4,26,1209245.03,99.44
4,27,1464726.7,123.32
4,28,2340960.85,192.51
4,29,1814661.08,149.23
4,30,2401190.95,197.46
4,31,2080617,175.17
4,32,2047000.2,172.34
4,33,1939589.65,165.27
4,34,1797261.65,155.01
4,35,959200.2,83.75
4,36,1588950.68,138.73
4,37,1637574.98,142.98
4,38,1557328,137.67
4,39,743386.88,70.1
4,40,181628.65,18.14
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,0,0
5,2,1066503.55,87.7
5,3,-2317569.8,-214.29
5,4,3746501.95,287.48
5,5,0,0
5,6,-2174471.38,-186.26
5,7,785020.52,62.86
5,8,719036.05,57.57
5,9,-77788.02,-6.23
5,10,2217760.42,170.18
5,11,1121743.2,89.82
5,12,1121743.2,89.82
5,13,1121743.2,89.82
5,14,1121743.2,89.82
5,15,3072143.93,238.22
5,16,573325.68,48.85
5,17,355406.47,30.28
5,18,384615.72,32.57
5,19,286572.07,24.42
5,20,453078.42,38.15
5,21,898308,75.63
5,22,-42089.3,-3.54
5,23,645412.73,54.34
5,24,1008007.68,82.89
5,25,973590.48,80.06
5,26,973590.48,80.06
5,27,874239.88,71.89
5,28,1814661.08,149.23
5,29,1814661.08,149.23
5,30,2401190.95,197.46
5,31,2080617,175.17
5,32,1972806.25,168.1
5,33,1939589.65,165.27
5,34,1797261.65,155.01
5,35,1007824.5,87.99
5,36,1637574.98,142.98
5,37,1637574.98,142.98
5,38,1557328,137.67
5,39,743386.88,70.1
5,40,181628.65,18.14
5,41,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,0,0
6,2,1458307.25,122.78
6,3,-657664.8,-63.43
6,4,2105210.45,159.88
6,5,4513676.88,342.78
6,6,0,0
6,7,-1631239.4,-130.61
6,8,-892227.45,-71.44
6,9,-1325183.17,-108.98
6,10,-1112577.5,-93.67
6,11,-514167.43,-43.81
6,12,-369927.43,-31.52
6,13,3072143.93,238.22
6,14,547468.98,43.84
6,15,3364403.73,260.88
6,16,-119176.45,-10.28
6,17,53656.55,4.57
6,18,808641.43,67.28
6,19,975450.43,81.16
6,20,690403.95,57.44
6,21,1003867.63,83.52
6,22,528531.2,45.03
6,23,1403375.1,118.15
6,24,1403375.1,118.15
6,25,240074.52,20.71
6,26,648899.45,53.99
6,27,908657.08,74.72
6,28,1523746.98,125.3
6,29,1523746.98,125.3
6,30,2615511.8,210.2
6,31,2080617,175.17
6,32,2207437.25,183.66
6,33,1939589.65,165.27
6,34,1797261.65,155.01
6,35,1007824.5,87.99
6,36,1637574.98,142.98
6,37,1637574.98,142.98
6,38,1102179.93,101.23
6,39,743386.88,70.1
6,40,181628.65,18.14
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,0,0
7,2,1458307.25,122.78
7,3,-1773628.15,-165.3
7,4,4200474.4,322.32
7,5,3080823.93,236.4
7,6,3426690.05,262.94
7,7,0,0
7,8,1330416.2,103.16
7,9,-1447452.63,-121.86
7,10,-557550.7,-45.85
7,11,-279264.8,-23.8
7,12,-383464.83,-32.85
7,13,-186092.7,-15.48
7,14,706295.63,58.76
7,15,1723896.23,136.55
7,16,775676.85,66.09
7,17,557757.65,47.52
7,18,366836.75,31.06
7,19,780624.3,65.72
7,20,341644.02,29.11
7,21,655107.7,55.82
7,22,452809.27,38.12
7,23,1508934.73,125.55
7,24,543726.88,46.89
7,25,1403375.1,118.15
7,26,588083.13,49.51
7,27,974745.12,84.07
7,28,1326141.35,110.34
7,29,1558164.18,128.13
7,30,2401190.95,197.46
7,31,2080617,175.17
7,32,2207437.25,183.66
7,33,1939589.65,165.27
7,34,1797261.65,155.01
7,35,891559.53,78.82
7,36,1521310,134.49
7,37,1637574.98,142.98
7,38,1557328,137.67
7,39,743386.88,70.1
7,40,181628.65,18.14
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,0,0
8,2,-1492958.65,-139.14
8,3,-818079.15,-76.24
8,4,1843926.45,141.49
8,5,1843926.45,141.49
8,6,960093.35,73.67
8,7,931278.95,71.46
8,8,0,0
8,9,-52679.3,-4.33
8,10,-987418.93,-84.13
8,11,-497591.68,-42.92
8,12,1484917.35,117.62
8,13,3551672.77,278.33
8,14,350197.05,30
8,15,350197.05,30
8,16,514167.4,44.34
8,17,296248.2,25.38
8,18,325457.45,27.56
8,19,393985.63,33.98
8,20,207219.97,17.87
8,21,1197925.55,103.32
8,22,1096452.98,94.56
8,23,1825976,157.48
8,24,2446520.48,198.88
8,25,2446520.48,198.88
8,26,2446520.48,198.88
8,27,2446520.48,198.88
8,28,2446520.48,198.88
8,29,917316.42,79.11
8,30,2038596,171.63
8,31,2080617,175.17
8,32,2207437.25,183.66
8,33,1939589.65,165.27
8,34,1797261.65,155.01
8,35,891559.53,78.82
8,36,1521310,134.49
8,37,1521310,134.49
8,38,1557328,137.67
8,39,743386.88,70.1
8,40,181628.65,18.14
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,2,-678701.4,-63.25
9,3,-2019029.55,-183.2
9,4,1843926.45,141.49
9,5,1843926.45,141.49
9,6,960093.35,73.67
9,7,371772.25,29.13
9,8,280612.45,21.53
9,9,0,0
9,10,-1031358.72,-87.88
9,11,3076397.3,236.06
9,12,3328816.02,260.87
9,13,2921375.28,228.94
9,14,3194628.7,245.57
9,15,3118934,242.39
9,16,481351,41.51
9,17,291166.6,24.94
9,18,-15709.1,-1.33
9,19,750453.47,66.34
9,20,563687.82,49.83
9,21,1814367.98,147.49
9,22,1716997.45,139.57
9,23,2446520.48,198.88
9,24,2446520.48,198.88
9,25,2446520.48,198.88
9,26,2446520.48,198.88
9,27,2446520.48,198.88
9,28,2446520.48,198.88
9,29,1494087.13,125.79
9,30,2615511.8,210.2
9,31,2080617,175.17
9,32,2207437.25,183.66
9,33,1939589.65,165.27
9,34,1797261.65,155.01
9,35,891559.53,78.82
9,36,1927133.43,164.2
9,37,1521310,134.49
9,38,1557328,137.67
9,39,743386.88,70.1
9,40,181628.65,18.14
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,2,1983304.2,152.19
10,3,-2019029.55,-183.2
10,4,1825067.25,140.05
10,5,993009.8,76.2
10,6,847247.9,65.01
10,7,847247.9,65.01
10,8,1386457.47,106.39
10,9,1262881.85,96.91
10,10,0,0
10,11,3465312.27,265.91
10,12,4249696.78,326.1
10,13,3329998.25,260.96
10,14,3194628.7,245.57
10,15,3742953.9,290.24
10,16,870635.25,75.45
10,17,151536.7,12.98
10,18,180745.95,15.3
10,19,219915.53,18.62
10,20,62508.47,5.46
10,21,375972.15,32.83
10,22,1611437.83,132.52
10,23,2340960.85,192.51
10,24,2340960.85,192.51
10,25,2340960.85,192.51
10,26,2340960.85,192.51
10,27,2340960.85,192.51
10,28,2340960.85,192.51
10,29,1173813.33,101.24
10,30,2169168.13,180.48
10,31,2080617,175.17
10,32,2207437.25,183.66
10,33,1939589.65,165.27
10,34,1797261.65,155.01
10,35,1183919.38,102.11
10,36,1927133.43,164.2
10,37,1437268,127.06
10,38,1557328,137.67
10,39,743386.88,70.1
10,40,181628.65,18.14
10,41,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,0,0
11,2,-973931.65,-90.25
11,3,-864973.9,-87.18
11,4,2643146.4,202.82
11,5,2643146.4,202.82
11,6,2391827.13,183.53
11,7,4541704.9,348.5
11,8,4066229.25,318.66
11,9,-235956.52,-19.87
11,10,3266846.6,253.32
11,11,0,0
11,12,3886689.47,301.38
11,13,3694979.92,286.52
11,14,3194628.7,245.57
11,15,3742953.9,290.24
11,16,459557.8,39.63
11,17,241638.6,20.7
11,18,908352.2,76.91
11,19,1552751.73,127.69
11,20,1395344.68,114.74
11,21,1708808.35,140.52
11,22,1072876.18,88.23
11,23,1802399.2,148.22
11,24,2340960.85,192.51
11,25,2340960.85,192.51
11,26,2340960.85,192.51
11,27,2340960.85,192.51
11,28,2340960.85,192.51
11,29,1814661.08,149.23
11,30,2401190.95,197.46
11,31,2080617,175.17
11,32,2207437.25,183.66
11,33,1939589.65,165.27
11,34,1797261.65,155.01
11,35,1183919.38,102.11
11,36,1927133.43,164.2
11,37,1521310,134.49
11,38,1557328,137.67
11,39,743386.88,70.1
11,40,181628.65,18.14
11,41,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,0,0
12,2,1133074.15,93.18
12,3,0,0
12,4,2643146.4,202.82
12,5,5044337.35,387.07
12,6,4783500.13,367.06
12,7,4783500.13,367.06
12,8,3964592.65,310.69
12,9,722703.5,60.85
12,10,416173.3,35.89
12,11,358744.6,30.94
12,12,0,0
12,13,2519151.1,197.42
12,14,1330472,106.53
12,15,4059926.05,314.81
12,16,1475565.05,124.23
12,17,1257645.85,105.88
12,18,1286855.1,108.34
12,19,1326024.67,111.64
12,20,1168617.62,98.39
12,21,659140.45,55.49
12,22,846149.12,71.24
12,23,1291292.95,108.72
12,24,2114233.8,178
12,25,2114233.8,178
12,26,2114233.8,178
12,27,2114233.8,178
12,28,2114233.8,178
12,29,1814661.08,149.23
12,30,2401190.95,197.46
12,31,2080617,175.17
12,32,2207437.25,183.66
12,33,1939589.65,165.27
12,34,1797261.65,155.01
12,35,1183919.38,102.11
12,36,1927133.43,164.2
12,37,1637574.98,142.98
12,38,1557328,137.67
12,39,743386.88,70.1
12,40,181628.65,18.14
12,41,0,0
12,42,0,0
12,43,0,0
12,44,0,0
12,45,0,0
12,46,0,0
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
13,1,0,0
