P:N1,P:N2,净利润,年化收益率%
8,5,9163848.4,361.26
2,8,8302970.25,334.76
3,6,7977920.23,321.65
16,11,8652196.03,321.61
2,9,7975221.17,321.55
18,11,8618612.82,320.36
19,11,8618612.82,320.36
17,11,8595524.38,319.51
2,6,7877519.55,317.61
2,7,7764906.2,313.07
18,10,8410290.9,312.62
9,11,7945227,311.26
2,11,7645941.33,308.27
2,5,7791978.2,307.18
6,5,7729793.58,304.72
17,13,8167933.22,303.61
18,13,8167933.22,303.61
19,13,8167933.22,303.61
4,11,7259240.98,303.59
20,13,8063989.72,299.75
17,12,8035699.38,298.7
19,10,8035699.38,298.7
8,11,7622997.5,298.64
2,10,7345874.7,296.17
16,12,7962236.13,295.97
16,13,7962236.13,295.97
18,12,7962236.13,295.97
19,12,7962236.13,295.97
20,14,7926076.05,294.62
8,6,7359085.4,290.11
21,13,7794509,289.73
22,12,7794509,289.73
20,9,7769041.77,288.78
2,4,7318368.75,288.51
10,9,6956383.97,285.96
11,3,7429076.7,285.55
21,14,7656595.33,284.6
22,13,7656595.33,284.6
3,9,6790569.63,283.99
21,12,7628245.97,283.55
22,11,7628245.97,283.55
20,11,7592334.67,282.22
18,8,7544816,280.45
19,7,7544816,280.45
21,15,7533774.1,280.04
20,12,7495782.97,278.63
22,14,7460310.85,277.31
19,9,7453279.13,277.05
17,14,7438715.95,276.51
20,10,7437766.5,276.47
21,11,7430045.13,276.18
21,10,7425047.63,276
22,15,7419813.78,275.8
9,10,6970359.5,273.07
18,15,7326866.93,272.35
19,14,7326866.93,272.35
18,14,7315609.68,271.93
3,7,6687009.05,269.61
14,12,6998480.4,269
4,7,6393352.28,267.38
5,10,6389206,267.2
3,8,6489838.3,261.66
20,16,7033540.47,261.44
8,10,6667661.38,261.21
14,4,6718163.03,258.22
19,15,6918284.5,257.16
8,9,6105287.1,255.33
22,17,6850894.45,254.66
14,10,6611021.13,254.11
6,8,6289834.85,253.59
14,7,6047222.78,253.56
14,8,6047222.78,253.56
33,34,6553011.97,253.53
4,6,6142665.8,253.42
3,4,6414685.55,252.88
21,17,6775029.57,251.84
2,14,6401552.6,251.57
4,10,6121601.03,251.18
14,13,6480087.28,249.07
3,11,5939679.83,249.05
20,15,6675632.7,248.14
21,16,6674179.17,248.09
3,14,6297592.58,247.49
34,35,6363124.3,246.18
15,13,6253952.17,245
15,14,6253952.17,245
34,36,6306452.65,243.99
35,36,6300772.83,243.77
3,12,6192408.1,243.35
3,5,6010461.53,242.33
5,13,6150529.58,240.95
15,12,6105743.65,239.2
5,12,6075063.65,238
4,13,6016849.1,236.45
16,14,6004057.65,235.95
16,15,6004057.65,235.95
2,15,5977591.2,234.91
22,18,6303669.23,234.31
7,11,5911263,231.58
35,37,5914387.08,228.09
