P:N1,P:N2,净利润,年化收益率%
50,1,0,0
50,2,-2189239.42,-202.76
50,3,848585.97,79.77
50,4,851126.62,81.22
50,5,851126.62,81.22
50,6,851126.62,81.22
50,7,851126.62,81.22
50,8,851126.62,81.22
50,9,851126.62,81.22
50,10,787057.6,75.1
50,11,654823.75,62.48
50,12,654823.75,62.48
50,13,654823.75,62.48
50,14,668230.45,63.76
50,15,405260.93,38.67
50,16,271977.6,25.95
50,17,271977.6,25.95
50,18,259283.95,24.74
50,19,248080.38,23.67
50,20,478634.13,45.67
50,21,330648.23,31.55
50,22,330648.23,31.55
50,23,83926.82,7.93
50,24,442272.4,41.81
50,25,-2487189.35,-233.79
50,26,-2159500.73,-202.99
50,27,-2246644.27,-211.18
50,28,-2219972.23,-209.85
50,29,-2246585.52,-212.36
50,30,-2150349.23,-200.32
50,31,1456140.1,137.64
50,32,1281002.25,132.01
50,33,1491647.8,149.01
50,34,1491647.8,149.01
50,35,1041371.2,107.87
50,36,1041371.2,107.87
50,37,1041371.2,107.87
50,38,764258.9,77
50,39,0,0
50,40,0,0
50,41,0,0
50,42,0,0
50,43,0,0
50,44,0,0
50,45,0,0
50,46,0,0
50,47,0,0
50,48,0,0
50,49,0,0
50,50,0,0
49,1,0,0
49,2,-1652525.8,-153.05
49,3,895112.7,84.14
49,4,851126.62,81.22
49,5,851126.62,81.22
49,6,851126.62,81.22
49,7,851126.62,81.22
49,8,851126.62,81.22
49,9,851126.62,81.22
49,10,654823.75,62.48
49,11,654823.75,62.48
49,12,654823.75,62.48
49,13,654823.75,62.48
49,14,668230.45,63.76
49,15,668230.45,63.76
49,16,405260.93,38.67
49,17,271977.6,25.95
49,18,271977.6,25.95
49,19,202952.95,19.37
49,20,478634.13,45.67
49,21,410488.13,39.17
49,22,24893.15,2.35
49,23,83926.82,7.93
49,24,231244.72,21.86
49,25,-2253347.63,-211.81
49,26,-2159500.73,-202.99
49,27,-2246644.27,-211.18
49,28,-2219972.23,-209.85
49,29,121672.83,11.5
49,30,56003.35,5.22
49,31,358314.35,33.87
49,32,1191121.75,118.05
49,33,1191121.75,118.05
49,34,1491647.8,149.01
49,35,1281002.25,132.01
49,36,1281002.25,132.01
49,37,1041371.2,107.87
49,38,0,0
49,39,0,0
49,40,0,0
49,41,0,0
49,42,0,0
49,43,0,0
49,44,0,0
49,45,0,0
49,46,0,0
49,47,0,0
49,48,0,0
49,49,0,0
49,50,0,0
48,1,0,0
48,2,-1652525.8,-153.05
48,3,895112.7,84.14
48,4,851126.62,81.22
48,5,851126.62,81.22
48,6,2503430.52,238.88
48,7,2503430.52,238.88
48,8,851126.62,81.22
48,9,851126.62,81.22
48,10,851126.62,81.22
48,11,654823.75,62.48
48,12,654823.75,62.48
48,13,654823.75,62.48
48,14,654823.75,62.48
48,15,668230.45,63.76
48,16,405260.93,38.67
48,17,405260.93,38.67
48,18,271977.6,25.95
48,19,986986.65,91.41
48,20,556220.4,51.51
48,21,410488.13,39.17
48,22,330648.23,31.55
48,23,-210101.55,-19.86
48,24,-2682491.67,-253.57
48,25,-2487189.35,-233.79
48,26,442490.7,41.59
48,27,281134.28,26.43
48,28,288915.78,27.31
48,29,288915.78,27.31
48,30,26292.75,2.45
48,31,408764.58,38.64
48,32,684089.78,68.78
48,33,1208588.48,121.52
48,34,1491647.8,149.01
48,35,1191121.75,118.05
48,36,1191121.75,118.05
48,37,1041371.2,107.87
48,38,0,0
48,39,0,0
48,40,0,0
48,41,0,0
48,42,0,0
48,43,0,0
48,44,0,0
48,45,0,0
48,46,0,0
48,47,0,0
48,48,0,0
48,49,0,0
48,50,0,0
47,1,0,0
47,2,-1868193.9,-175.61
47,3,772546.68,72.62
47,4,654823.75,62.48
47,5,3144689.05,300.07
47,6,3144689.05,300.07
47,7,3144689.05,300.07
47,8,654823.75,62.48
47,9,654823.75,62.48
47,10,654823.75,62.48
47,11,654823.75,62.48
47,12,654823.75,62.48
47,13,654823.75,62.48
47,14,654823.75,62.48
47,15,668230.45,63.76
47,16,668230.45,63.76
47,17,405260.93,38.67
47,18,668230.45,63.76
47,19,893233.55,85.23
47,20,462467.3,44.13
47,21,-303230.13,-28.6
47,22,376825.13,35.96
47,23,182127.7,17.22
47,24,133518.15,12.62
47,25,365688.9,34.37
47,26,714716.85,67.18
47,27,590704.88,55.53
47,28,542724.37,51.3
47,29,288915.78,27.31
47,30,196633,18.32
47,31,200707.82,18.97
47,32,654029.35,64.82
47,33,1201616.5,119.09
47,34,1491647.8,149.01
47,35,1208588.48,121.52
47,36,1208588.48,121.52
47,37,1041371.2,107.87
47,38,0,0
47,39,0,0
47,40,0,0
47,41,0,0
47,42,0,0
47,43,0,0
47,44,0,0
47,45,0,0
47,46,0,0
47,47,0,0
47,48,0,0
47,49,0,0
47,50,0,0
46,1,0,0
46,2,690750.88,64.93
46,3,3061366.75,287.76
46,4,3030147.67,284.83
46,5,2882413.23,275.05
46,6,2882413.23,275.05
46,7,2882413.23,275.05
46,8,654823.75,62.48
46,9,654823.75,62.48
46,10,654823.75,62.48
46,11,654823.75,62.48
46,12,654823.75,62.48
46,13,654823.75,62.48
46,14,654823.75,62.48
46,15,668230.45,63.76
46,16,668230.45,63.76
46,17,515607.32,47.06
46,18,515607.32,47.06
46,19,893233.55,85.23
46,20,462467.3,44.13
46,21,-303230.13,-28.6
46,22,140218.03,13.38
46,23,182127.7,17.22
46,24,218051.32,20.61
46,25,607476.65,57.1
46,26,352395.55,33.12
46,27,677848.42,63.72
46,28,778082.1,73.55
46,29,362578.92,34.27
46,30,297109.55,27.68
46,31,444711.22,42.04
46,32,825768.9,83.03
46,33,1281002.25,128.8
46,34,1201616.5,119.09
46,35,1201616.5,119.09
46,36,1208588.48,121.52
46,37,1041371.2,107.87
46,38,0,0
46,39,0,0
46,40,0,0
46,41,0,0
46,42,0,0
46,43,0,0
46,44,0,0
