P:N1,P:N2,净利润,年化收益率%
22,2,20249611.98,320.19
22,13,22038630.1,316.51
21,12,21328412.13,306.31
22,12,21186793.2,304.28
50,3,19195154.25,293.28
44,15,21365180.35,289.88
22,11,20020749.57,287.53
21,13,19994517,287.15
8,15,19460517.4,279.48
9,12,18648604.05,271.36
39,12,19360473.62,262.68
39,14,19168429.8,260.08
26,4,18597749.63,260.06
8,16,18079453.1,259.65
5,15,18019489.2,258.79
39,13,19049092.13,258.46
24,16,17697479.6,257.52
38,12,18939463.5,256.97
38,13,18895323.95,256.37
9,15,17624789.17,253.12
27,7,18075445.65,252.76
38,15,18613274.65,252.54
39,15,18602682.48,252.4
39,17,18591255.57,252.24
3,17,17326236.23,252.12
44,17,18421904.68,249.95
37,13,18386276.1,249.46
7,15,17368620.5,249.44
18,13,17340193.1,249.03
21,14,17332998.82,248.93
27,6,17795182.4,248.84
39,16,18331418.68,248.72
44,16,18227465.15,247.31
37,14,18132650.05,246.02
37,12,18106548.15,245.67
14,13,16006379.65,244.35
7,16,17008003.17,244.26
9,14,16998916.68,244.13
26,6,17429635.3,243.73
8,13,16742293.8,243.62
38,17,17919678.62,243.13
18,12,16924980.18,243.07
21,11,16913868.05,242.91
10,15,17839488.27,242.04
15,13,15817668.85,241.47
45,15,17793202.52,241.42
10,14,18124702.3,240.57
38,16,17678702.32,239.86
13,12,15676986.5,239.33
38,14,17633656.87,239.25
6,15,16568713.67,237.95
26,8,16257080.1,236.56
39,10,17374697.05,235.74
45,17,17247797.95,234.02
45,16,17129396.43,232.41
8,14,16142686.68,231.83
22,14,15904183.08,231.43
24,17,15896940.15,231.32
19,13,16023904.82,230.13
31,7,15733933.9,228.95
26,5,16275731.65,227.59
10,13,17131526.2,227.39
41,10,16728607.68,226.97
46,15,16636106.95,225.72
39,11,16623844.97,225.55
27,5,16111994,225.3
27,4,15945002.28,222.97
40,11,16412800.82,222.69
46,17,16200757.37,219.81
39,18,18607660.65,219.73
28,4,15705270.13,219.62
46,16,16104416.87,218.5
38,10,16075813.27,218.12
40,12,15979341.55,216.81
43,10,15977572.95,216.78
38,18,18219812.75,215.15
41,11,15855151.85,215.12
42,10,15828872.5,214.76
9,16,15810449.08,214.51
42,12,15776449.97,214.05
40,13,15749810.8,213.69
43,18,17707351.2,209.1
39,19,17655783.4,208.49
44,18,17484081.85,206.46
44,20,17296882.42,204.25
45,18,17162655.13,202.66
43,20,17105093.65,201.98
43,19,16896775.13,199.52
42,44,16758638.97,197.89
36,37,15942107,197.01
35,37,15768237.75,194.86
46,18,16492316.62,194.75
40,47,16483107.58,194.64
44,19,16300629.28,192.48
40,46,16170411.07,190.95
41,46,16119871.97,190.35
25,33,15972754.2,188.61
41,45,15959775.1,188.46
39,47,15789096.08,186.44
42,45,15762873.75,186.13
