P:N1,P:N2,净利润,年化收益率%
31,2,5308148.65,431.57
32,2,5308148.65,431.57
31,4,5095535.43,388.47
26,4,4676615.42,380.22
26,5,4589232.52,373.12
26,6,4589232.52,373.12
44,4,4585562.45,385.23
29,4,4552538.7,347.07
30,4,4552538.7,347.07
2,10,4502490.05,378.25
31,3,4460603.05,362.66
48,3,4450632.45,373.89
48,4,4450632.45,373.89
48,5,4450632.45,373.89
49,3,4450632.45,373.89
45,4,4336575.45,364.31
46,5,4336575.45,364.31
47,3,4336575.45,364.31
47,4,4336575.45,364.31
47,5,4336575.45,364.31
40,4,4216346,349.15
39,4,4037656.7,334.35
39,5,4037656.7,334.35
39,6,4037656.7,334.35
40,3,4037656.7,334.35
40,5,4037656.7,334.35
7,11,4022779.4,344.45
2,17,4009984,343.35
16,15,4001360.67,342.62
39,7,3990633.2,330.46
40,6,3990633.2,330.46
40,7,3990633.2,330.46
46,4,3984265.55,334.71
17,14,3954073.55,338.57
33,3,3943366.4,320.61
33,4,3943366.4,320.61
33,5,3943366.4,320.61
33,6,3943366.4,320.61
41,4,3925810.7,329.8
41,6,3925810.7,329.8
7,12,3899293.1,333.88
9,11,3898897.78,333.84
31,5,3896593.02,316.8
31,6,3896593.02,316.8
32,3,3896593.02,316.8
32,4,3896593.02,316.8
32,5,3896593.02,316.8
32,6,3896593.02,316.8
43,6,3890242.93,326.82
43,7,3890242.93,326.82
17,13,3874663.27,331.77
31,7,3782045.68,313.19
32,7,3782045.68,313.19
33,7,3782045.68,313.19
27,4,3781045.82,307.41
27,5,3781045.82,307.41
27,6,3781045.82,307.41
28,4,3781045.82,307.41
28,5,3781045.82,307.41
28,6,3781045.82,307.41
9,12,3751167.2,321.19
22,12,3746873.92,320.83
22,13,3746873.92,320.83
8,12,3741272.15,320.35
18,13,3728341.1,319.24
18,14,3728341.1,319.24
18,12,3718645.95,318.41
18,16,3711954.8,317.84
18,17,3711954.8,317.84
8,11,3705657.73,317.3
41,3,3703814.1,311.15
41,5,3703814.1,311.15
41,7,3703814.1,311.15
11,10,3690332.68,310.02
17,16,3688878.72,315.86
16,11,3684898.92,315.52
22,15,3663914.73,313.72
7,10,3647415.25,312.31
19,14,3644076.23,312.02
22,14,3629431.98,310.77
18,15,3626891.85,310.55
19,13,3624136.2,310.32
19,12,3614441.05,309.49
4,11,3591191.6,307.49
8,10,3577760.85,306.34
17,15,3566196.97,305.35
4,10,3562001.25,299.24
3,11,3533156.42,302.53
16,14,3526735.9,301.98
21,12,3504711.75,300.09
2,18,3501819.42,299.84
44,5,3475166.25,291.95
44,6,3475166.25,291.95
44,7,3475166.25,291.95
16,13,3458520.02,296.13
13,12,3453091.67,301.47
22,16,3439913.43,294.54
34,4,3424929.57,278.46
34,5,3424929.57,278.46
34,6,3424929.57,278.46
35,5,3424929.57,278.46
35,6,3424929.57,278.46
35,7,3424929.57,278.46
36,6,3424929.57,278.46
36,7,3424929.57,278.46
37,7,3424929.57,278.46
10,6,3421492.05,292.96
43,3,3390339.58,284.82
44,3,3390339.58,284.82
49,4,3389260.75,284.73
49,5,3389260.75,284.73
19,15,3371002.08,288.64
6,10,3367809.58,288.37
33,2,3361106.75,287.79
29,5,3353596.3,272.66
29,6,3353596.3,272.66
30,5,3353596.3,272.66
30,6,3353596.3,272.66
23,12,3346011.7,286.5
23,13,3346011.7,286.5
2,15,3328387.38,284.99
34,7,3321387.72,275.04
6,9,3297786.78,277.04
3,15,3296617.27,282.27
46,6,3275203.75,275.15
46,7,3275203.75,275.15
47,6,3275203.75,275.15
47,7,3275203.75,275.15
48,6,3275203.75,275.15
46,3,3271137.65,274.81
6,11,3267972.1,279.82
3,14,3255053.15,278.71
25,4,3236108.72,263.1
25,5,3236108.72,263.1
25,6,3236108.72,263.1
45,5,3226179.25,271.03
45,6,3226179.25,271.03
45,7,3226179.25,271.03
23,14,3212361.65,275.06
2,16,3201175.3,274.1
50,4,3189668.45,267.96
50,5,3189668.45,267.96
48,7,3189661,267.96
49,6,3189661,267.96
49,7,3189661,267.96
49,8,3151649.45,264.77
50,8,3151649.45,264.77
2,19,3147862.23,269.53
15,12,3146222.65,269.39
9,10,3105932.05,265.94
2,11,3096698.05,260.15
46,8,3075611.45,258.38
47,8,3075611.45,258.38
20,12,3047727.38,260.96
20,13,3042829.83,260.54
20,14,3042829.83,260.54
16,12,3040116.42,260.31
42,7,3035575.9,255.02
3,2,3035406.73,256.37
4,12,3033890.4,259.78
45,8,3026586.95,254.26
17,12,3013661.18,258.04
15,14,3013638.97,258.04
48,8,2990068.7,251.19
10,7,2971302.25,254.42
6,13,2961637.25,253.59
6,12,2958035.02,253.28
5,12,2956431.5,253.14
15,13,2945423.1,252.2
10,9,2918750.78,254.82
3,17,2908530.48,249.04
7,8,2895872.73,243.28
10,8,2886659.95,247.17
2,14,2880891.57,246.68
5,10,2864384.42,240.63
14,5,2860823.48,249.76
50,6,2857336.25,240.04
50,7,2857336.25,240.04
21,15,2821284.95,241.57
3,12,2812816.1,240.85
26,7,2812619.77,245.55
26,8,2812619.77,245.55
26,9,2812619.77,245.55
26,10,2812619.77,245.55
26,11,2812619.77,245.55
26,12,2812619.77,245.55
26,13,2812619.77,245.55
26,14,2812619.77,245.55
19,4,2806095.17,240.27
21,13,2786802.2,238.62
21,14,2786802.2,238.62
26,16,2778751.13,242.6
26,17,2778751.13,242.6
19,16,2752948.08,235.72
19,17,2752948.08,235.72
21,17,2752933.55,235.72
6,8,2744298.08,230.55
7,9,2706126.08,227.34
22,17,2701207.7,231.29
43,4,2695020.05,226.41
43,5,2695020.05,226.41
43,8,2695020.05,226.41
43,9,2695020.05,226.41
43,10,2695020.05,226.41
43,11,2695020.05,226.41
8,9,2691266.15,230.44
15,5,2687938.15,230.15
39,3,2684814.95,225.55
24,13,2678969.72,233.88
22,21,2652580.78,227.13
22,18,2647777.27,226.72
3,16,2641103.5,226.14
38,3,2637791.45,221.6
38,4,2637791.45,221.6
38,5,2637791.45,221.6
38,6,2637791.45,221.6
38,7,2637791.45,221.6
38,8,2637791.45,221.6
38,9,2637791.45,221.6
39,8,2637791.45,221.6
3,13,2621685.43,224.48
21,20,2619349.13,224.28
21,16,2597283.65,222.39
18,4,2594792.3,231.49
4,13,2594065.32,222.12
7,16,2586504.78,225.81
42,3,2586065.6,217.25
42,4,2586065.6,217.25
42,5,2586065.6,217.25
42,6,2586065.6,217.25
42,8,2586065.6,217.25
42,9,2586065.6,217.25
42,10,2586065.6,217.25
42,11,2586065.6,217.25
42,12,2586065.6,217.25
7,15,2579458.3,225.2
19,3,2572618.58,220.28
26,15,2571427.08,224.49
9,15,2569442.08,224.32
22,19,2567623.27,219.85
22,20,2567623.27,219.85
26,18,2567565.27,224.16
21,18,2541747.7,217.64
15,11,2526598,216.34
31,17,2513561.15,215.22
32,17,2513561.15,215.22
33,17,2513561.15,215.22
16,10,2496029.02,213.72
7,13,2488463.23,217.25
26,19,2487411.27,217.16
26,20,2487411.27,217.16
26,21,2487411.27,217.16
50,3,2466394.2,207.2
21,19,2461593.7,210.77
23,17,2433788.75,208.39
2,13,2429794.5,208.05
38,10,2415794.85,202.95
38,11,2415794.85,202.95
38,12,2415794.85,202.95
38,13,2415794.85,202.95
39,9,2415794.85,202.95
39,10,2415794.85,202.95
39,11,2415794.85,202.95
39,12,2415794.85,202.95
39,13,2415794.85,202.95
40,8,2415794.85,202.95
40,9,2415794.85,202.95
40,10,2415794.85,202.95
40,11,2415794.85,202.95
40,12,2415794.85,202.95
40,13,2415794.85,202.95
41,8,2415794.85,202.95
41,9,2415794.85,202.95
41,10,2415794.85,202.95
41,11,2415794.85,202.95
41,12,2415794.85,202.95
19,18,2399574.45,205.46
8,13,2396257.25,209.2
14,13,2379890.18,203.78
5,11,2360153.67,202.09
7,14,2357992.65,205.86
31,16,2357911.25,201.9
32,16,2357911.25,201.9
33,16,2357911.25,201.9
11,7,2355632.7,201.7
31,8,2350864.77,201.29
31,9,2350864.77,201.29
31,10,2350864.77,201.29
31,11,2350864.77,201.29
31,12,2350864.77,201.29
31,13,2350864.77,201.29
31,14,2350864.77,201.29
31,15,2350864.77,201.29
32,8,2350864.77,201.29
32,9,2350864.77,201.29
32,10,2350864.77,201.29
32,11,2350864.77,201.29
32,12,2350864.77,201.29
32,13,2350864.77,201.29
32,14,2350864.77,201.29
32,15,2350864.77,201.29
33,8,2350864.77,201.29
33,9,2350864.77,201.29
33,10,2350864.77,201.29
33,11,2350864.77,201.29
33,12,2350864.77,201.29
33,13,2350864.77,201.29
33,14,2350864.77,201.29
33,15,2350864.77,201.29
8,14,2349807.2,205.15
16,6,2349631.28,201.19
23,15,2340332.7,200.39
3,10,2338260.23,196.44
4,15,2335829.9,200
8,15,2329181.1,203.35
31,18,2302375.3,197.14
32,18,2302375.3,197.14
33,18,2302375.3,197.14
20,17,2298447.92,196.8
49,9,2285803.95,192.03
49,10,2285803.95,192.03
49,11,2285803.95,192.03
50,9,2285803.95,192.03
44,8,2279943.38,191.54
44,9,2279943.38,191.54
44,10,2279943.38,191.54
44,11,2279943.38,191.54
11,6,2259765.5,193.49
7,17,2252917.65,196.69
43,12,2244369.48,192.17
43,13,2244369.48,192.17
27,3,2231680.4,181.44
23,19,2227406.4,190.72
23,20,2227406.4,190.72
23,21,2227406.4,190.72
23,18,2222602.9,190.31
31,20,2222221.3,190.28
31,21,2222221.3,190.28
32,20,2222221.3,190.28
32,21,2222221.3,190.28
33,20,2222221.3,190.28
33,21,2222221.3,190.28
19,11,2219635.38,190.06
5,13,2210751.38,189.29
46,9,2209765.95,185.64
46,10,2209765.95,185.64
46,11,2209765.95,185.64
47,9,2209765.95,185.64
47,10,2209765.95,185.64
47,11,2209765.95,185.64
8,16,2208301.75,192.79
9,16,2208301.75,192.79
8,17,2201255.28,192.18
3,9,2190813.37,184.05
2,20,2177291.2,190.09
31,19,2171810.05,185.96
32,19,2171810.05,185.96
33,19,2171810.05,185.96
43,14,2169432.02,185.76
45,3,2160741.45,181.52
45,9,2160741.45,181.52
45,10,2160741.45,181.52
45,11,2160741.45,181.52
15,10,2146301.73,187.38
20,16,2142798.02,183.48
11,15,2136577.17,186.53
42,13,2135415.03,182.84
26,22,2131912.33,186.12
48,9,2124223.2,178.45
48,10,2124223.2,178.45
48,11,2124223.2,178.45
23,16,2116331.4,181.21
19,2,2106784.6,187.95
17,6,2091951.8,186.63
20,15,2091123.88,179.05
20,18,2087262.08,178.72
10,15,2085051.42,182.03
14,12,2066591.15,176.95
42,14,2060477.58,176.43
34,17,2052903.2,175.78
35,17,2052903.2,175.78
36,17,2052903.2,175.78
37,17,2052903.2,175.78
50,10,2037694.3,171.18
50,11,2037694.3,171.18
34,20,2007540.3,171.9
20,19,2007108.08,171.86
27,7,2004433.07,174.99
27,8,2004433.07,174.99
27,9,2004433.07,174.99
27,10,2004433.07,174.99
27,11,2004433.07,174.99
27,12,2004433.07,174.99
27,13,2004433.07,174.99
27,14,2004433.07,174.99
28,7,2004433.07,174.99
28,8,2004433.07,174.99
28,9,2004433.07,174.99
28,10,2004433.07,174.99
28,11,2004433.07,174.99
28,12,2004433.07,174.99
28,13,2004433.07,174.99
28,14,2004433.07,174.99
5,14,2001062.28,174.7
29,2,1994373.75,162.15
29,3,1994373.75,162.15
30,2,1994373.75,162.15
30,3,1994373.75,162.15
22,10,1992887.9,170.64
22,11,1992887.9,170.64
23,10,1992887.9,170.64
23,11,1992887.9,170.64
18,7,1991598.15,170.53
8,18,1991574.65,173.87
24,16,1985354.33,173.33
24,17,1985354.33,173.33
27,17,1970564.43,172.04
28,17,1970564.43,172.04
29,17,1970564.43,172.04
30,17,1970564.43,172.04
41,13,1965144.27,168.26
41,14,1965144.27,168.26
27,34,1912950.2,160.71
28,34,1912950.2,160.71
29,34,1912950.2,160.71
30,34,1912950.2,160.71
31,34,1912950.2,160.71
32,34,1912950.2,160.71
33,34,1912950.2,160.71
12,6,1903870.3,163.02
18,11,1903033,162.95
6,15,1901489.18,166.01
34,16,1897253.3,162.45
35,16,1897253.3,162.45
36,16,1897253.3,162.45
37,16,1897253.3,162.45
38,16,1897253.3,162.45
34,3,1890206.82,161.85
34,8,1890206.82,161.85
34,9,1890206.82,161.85
34,10,1890206.82,161.85
34,11,1890206.82,161.85
34,12,1890206.82,161.85
34,13,1890206.82,161.85
34,14,1890206.82,161.85
34,15,1890206.82,161.85
35,8,1890206.82,161.85
35,9,1890206.82,161.85
35,10,1890206.82,161.85
35,11,1890206.82,161.85
35,12,1890206.82,161.85
35,13,1890206.82,161.85
35,14,1890206.82,161.85
35,15,1890206.82,161.85
36,3,1890206.82,161.85
36,4,1890206.82,161.85
36,5,1890206.82,161.85
36,8,1890206.82,161.85
36,9,1890206.82,161.85
36,10,1890206.82,161.85
36,11,1890206.82,161.85
36,12,1890206.82,161.85
