P:N1,P:N2,净利润,年化收益率%
22,2,17559273.92,346.82
3,2,16952399.9,340.03
26,4,16915479.77,327.25
50,3,16409634.15,317.68
27,7,17307240.35,314.59
44,15,17498467.6,308.65
38,13,17451825.9,307.83
39,12,17401145,306.93
39,13,17377907.5,306.52
22,13,16753921.78,304.53
38,12,17155379.22,302.6
38,15,17087074.55,301.39
37,13,17043478.37,300.62
39,14,17029700.8,300.38
27,6,16425451.98,298.56
39,15,16857149.98,297.34
38,16,16852102,297.25
37,14,16749871.62,295.44
38,14,16644525.17,293.59
39,17,16582120.47,292.49
26,6,16059904.87,291.92
26,8,16013012.6,291.06
38,17,16476649.22,290.63
26,5,14979714.35,289.8
22,12,15902084.88,289.05
37,12,16322463.88,287.91
39,16,16322283.57,287.9
49,3,14807384.73,286.66
27,5,14815976.7,286.63
38,18,16196573.6,285.69
39,18,16018315.8,282.54
26,3,14209368.9,281.83
21,12,14897880.32,280.96
12,22,15375208.83,277.36
11,24,15322374.53,276.41
11,26,15300135.13,276.01
27,14,15088880.35,274.27
24,16,15087777.8,274.25
12,15,15463368.92,272.75
11,25,15080738.95,272.05
8,15,14665595.25,271.7
38,37,15365099,271.02
26,15,14844989.9,269.83
10,14,15610805.88,269.37
22,11,14736041.25,267.85
21,13,14175892.37,267.35
39,19,15103056.85,266.4
27,15,14645771.47,266.21
38,36,14997992.8,264.54
26,7,14532014.85,264.14
44,17,14891660.23,262.67
31,7,14449785.48,262.65
44,43,14546751.95,262.42
12,23,14431587.95,262.32
39,6,14824159.45,261.48
45,44,14810903.15,261.24
39,36,14805910.1,261.16
39,10,14748901.72,260.15
45,43,14741760.32,260.02
14,22,14411076.78,259.97
11,23,14387371.9,259.54
15,22,14373136.62,259.28
44,16,14697220.7,259.24
39,9,14694641.1,259.19
10,15,14660776.5,258.6
44,42,14259758.22,257.24
37,9,14409696.3,257.07
15,23,14233104.08,256.76
47,3,14519182.5,256.1
38,9,14517701.73,256.07
50,4,14167316,255.57
39,37,14474611.15,255.31
40,36,14433908.05,254.59
45,15,14390347.07,253.83
44,38,14377875.17,253.61
26,16,13943543.93,253.45
48,36,14316705.82,252.53
39,8,14315816.3,252.51
24,17,13880780.33,252.31
45,17,14274007.08,251.77
46,37,14253997.95,251.42
39,11,14230433.4,251.01
20,22,14195165.3,250.38
45,16,14155605.55,249.69
39,7,14110387.5,248.89
38,10,14059345.25,247.99
37,35,14049507.32,247.81
38,34,14046113.7,247.75
46,36,14043538.9,247.71
48,37,14017749.8,247.25
11,16,14017338.48,247.25
14,16,13976242.05,246.52
49,36,13935952.25,245.81
42,44,13934478.82,245.78
48,3,13896701.23,245.12
37,7,13883039.9,244.88
11,14,14176918.18,244.63
45,37,13833022,244
40,47,13891285.58,209.1
41,46,13826432.82,208.12
