P:N1,P:N2,净利润,年化收益率%
39,14,25196248.77,243.9
39,15,24630501.45,238.42
39,17,24601597.45,238.14
39,16,24341760.55,235.63
44,17,23850553.2,230.87
5,15,22267274.72,228.16
22,2,20160740.08,227.43
44,15,22970315.52,222.35
45,15,22881480.95,221.49
50,3,20295224.17,221.23
45,17,22562389.48,218.4
21,13,21217928.15,217.4
45,16,22443987.95,217.26
38,17,22300919.32,215.87
22,13,21013390.55,215.31
46,15,22187891.82,214.78
38,16,22105715.9,213.98
27,5,21353320.9,213.03
6,15,20612572.7,211.2
39,13,21695713.35,210.01
28,13,20143943.7,209.13
28,4,20903867.67,208.55
24,16,20067481.15,208.33
46,17,21518125.1,208.3
39,18,24618002.53,207.4
46,16,21421784.6,207.36
8,13,19961832.55,207.24
9,12,19925033.8,206.85
10,15,21345458.05,206.62
5,16,20023417.38,205.16
39,19,24314504.05,204.84
22,12,19852994,203.42
6,16,19834479,203.23
39,12,20984386.42,203.13
8,15,19812619.93,203
27,6,20313147.45,202.66
27,4,20228719.35,201.81
7,15,19653509.62,201.37
35,17,19712155.15,200.85
9,15,19579967.02,200.62
26,5,20088895.45,200.42
7,16,19540949.38,200.22
38,13,20605600.52,199.46
7,17,19443268.37,199.22
35,18,19539400.83,199.09
44,20,23630783.35,199.08
8,16,19418731.95,198.97
38,15,20542147.57,198.85
9,17,20049325.13,198.49
37,13,20363776.35,197.12
39,10,20330046.27,196.79
43,19,23257289.35,195.94
43,18,23162613.02,195.14
26,4,19473194.72,194.28
43,20,23048098.77,194.17
44,16,20058913.43,194.17
37,14,20052632.65,194.11
12,15,20019535.4,193.79
44,18,22912730.38,193.03
38,12,19857484.32,192.22
10,14,20289945.2,192.14
38,18,22670318.8,190.99
44,19,22634530.2,190.69
38,14,19670275.9,190.41
45,18,22477246.65,189.36
46,18,21809684.35,183.74
36,37,20729619.95,182.76
39,21,21494159.7,181.08
35,37,20478146.43,180.55
32,33,20792205.13,179.15
34,37,20006092,176.38
42,44,20923168.8,176.27
45,19,20811629.42,175.33
39,20,20748605.98,174.8
44,43,20103813.88,173.22
44,42,19937334.32,171.78
42,21,20314874.22,171.15
45,20,20260779.17,170.69
42,20,20221953.77,170.36
45,21,20185663.02,170.06
48,36,20173076.95,169.95
45,43,20148447.95,169.74
39,22,20090858.85,169.26
40,37,20052196.75,168.93
43,36,20005853.02,168.54
37,22,19522969.45,168.21
49,36,19909340.75,167.73
37,18,19902678.08,167.67
40,36,19870143.8,167.4
45,44,19850301.65,167.23
41,36,19739583.5,166.3
46,20,19614281.35,165.24
44,38,19611895.4,165.22
46,45,19603303.6,165.15
40,47,19581081.93,164.96
48,37,19542929.8,164.64
49,37,19540656.7,164.62
41,46,19512395.1,164.39
41,37,19441067.77,163.78
40,25,19383697.05,163.3
