P:N1,P:N2,净利润,年化收益率%
22,4,12273632.6,441.37
22,5,11644354.57,418.74
22,6,10936912.47,380.58
23,6,10895481.85,379.14
10,3,9209568.13,370.15
21,4,9603492.5,345.35
20,4,9574513.98,344.31
16,17,8266302.83,341.58
21,3,9421233.87,338.8
6,4,8037641.92,337.52
23,8,9447412.23,328.75
20,6,9433666.15,328.27
9,2,8901828.42,327.64
24,7,8867794.72,325.72
24,5,8541214.6,324.21
24,4,7479525.03,323.6
21,6,9033441.4,314.34
28,5,8240306.85,312.79
22,7,8979812.03,312.48
23,7,8979812.03,312.48
9,5,7766529.27,312.15
22,8,8946828.53,311.33
25,7,8470817.45,311.14
18,5,8525694.93,306.59
23,5,7111445.9,303.34
21,5,8420306.4,302.8
15,17,7264363.15,300.18
24,6,8096859.15,297.41
19,6,8535510.33,297.02
21,9,8528671.58,296.78
2,5,6923385.15,295.32
12,4,7347022.28,295.29
19,5,8194308.28,294.67
26,6,8000790.15,293.88
25,6,7992403.75,293.57
18,6,8424755.28,293.16
34,13,7872241.1,289.16
34,14,7872241.1,289.16
23,4,6757435.13,288.24
14,17,6968849.03,287.97
21,11,8114507.53,282.37
22,9,8098502.72,281.81
9,10,7224171.7,280.96
16,18,6791541.17,280.64
24,8,7607224.92,279.42
5,3,6671517.37,278.54
21,7,7980380.85,277.7
12,5,7103849.88,277.36
10,5,6879783.62,276.51
20,5,7659459.95,275.44
21,10,7884288.2,274.36
22,10,7864385.72,273.66
43,2,6647365.13,273.44
23,9,7839617.33,272.8
11,2,6825788.57,272.76
11,15,7003618.72,272.38
33,9,7330374.03,269.25
2,7,6894675.48,268.15
4,7,7087410.03,267.77
22,11,7693955.48,267.73
17,14,7271596.1,267.09
23,10,7667001.15,266.8
33,8,7220628.92,265.22
10,4,6571749.37,264.13
33,10,7173189.25,263.48
32,10,7151450.13,262.68
32,3,6907550.42,262.2
26,5,6900175.8,261.92
26,4,6850700.55,260.04
20,11,7463951.9,259.73
23,11,7434269.68,258.7
20,12,7349193.53,255.74
20,7,7327870.85,254.99
21,8,7319162.43,254.69
34,4,6699919.27,254.32
17,13,7295400.72,253.86
35,13,6906412.6,253.68
35,14,6906412.6,253.68
18,3,7035886.25,253.02
18,4,7019713.68,252.44
20,9,7249191.03,252.26
12,14,6615709.5,249.95
20,3,6882797.15,247.51
33,11,6708452.95,246.41
32,11,6686713.82,245.61
34,7,6635527.27,243.73
35,6,6635527.27,243.73
19,13,7002036.62,243.66
20,13,6979628.85,242.88
26,7,6602780.12,242.53
34,8,6602543.77,242.52
35,7,6602543.77,242.52
19,4,6708358.43,241.24
23,12,6902798.45,240.2
17,5,6645139.95,238.97
17,12,6855022.92,238.54
21,12,6792897.7,236.38
20,10,6791036.15,236.31
18,13,6742506.97,234.63
18,7,6645415.58,231.25
