P:N1,P:N2,净利润,年化收益率%
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
1,39,0,0
1,40,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,1,0,0
2,2,0,0
2,3,-284834.1,-27.19
2,4,-2964911.6,-275.83
2,5,-1653043.8,-153.78
2,6,-3102114.92,-288.59
2,7,-3087700.13,-287.25
2,8,-1943887.62,-180.84
2,9,-1888995.52,-175.73
2,10,-1328803.65,-125.8
2,11,-515828.15,-47.99
2,12,-1697092.57,-160.67
2,13,-1919217.67,-178.55
2,14,-1635197.02,-154.89
2,15,-723216.77,-68.5
2,16,-153187.98,-14.41
2,17,-502164.22,-47.23
2,18,-583216.78,-54.86
2,19,-638072.13,-60.02
2,20,-632914,-59.53
2,21,-254340.8,-23.92
2,22,-783205.18,-73.67
2,23,-446413.05,-41.24
2,24,-965253.57,-90.79
2,25,-756976.77,-71.2
2,26,-441162.52,-41.5
2,27,-38827.92,-3.65
2,28,295962.48,27.84
2,29,-32328.67,-3.16
2,30,158471.33,15.47
2,31,-181461.2,-17.94
2,32,-59200.1,-5.85
2,33,38480.65,3.81
2,34,-86007.07,-8.51
2,35,-93953.1,-9.29
2,36,-276498.58,-27.34
2,37,-222525.58,-22.01
2,38,-1949.08,-0.19
2,39,-97396.77,-9.63
2,40,-197009.8,-19.97
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,0,0
3,2,560406.35,53.33
3,3,0,0
3,4,-3296539.73,-306.68
3,5,-1922200.05,-178.82
3,6,-2368800.02,-220.37
3,7,-2855218.82,-265.62
3,8,-1834849.13,-170.7
3,9,-1141504.67,-106.19
3,10,-1402898.92,-130.51
3,11,-1729801.37,-163.85
3,12,-1250105.8,-116.3
3,13,-1825023.5,-169.78
3,14,17534.77,1.62
3,15,30551.75,2.82
3,16,-315386.17,-29.67
3,17,-729248.58,-68.59
3,18,-274633.48,-25.83
3,19,-984034.05,-92.56
3,20,-967842.15,-91.04
3,21,-590013.08,-54.51
3,22,-431383.8,-39.85
3,23,-292961.53,-27.06
3,24,103649.03,9.58
3,25,248754.72,22.98
3,26,355590.75,32.85
3,27,-38827.92,-3.65
3,28,355995.33,33.48
3,29,25905.07,2.53
3,30,121352.77,11.85
3,31,-218579.75,-21.62
3,32,-75329.15,-7.45
3,33,38480.65,3.81
3,34,-86007.07,-8.51
3,35,-93953.1,-9.29
3,36,-306320.45,-29.88
3,37,-219826.93,-21.74
3,38,-1949.08,-0.19
3,39,-116369.5,-11.73
3,40,-197009.8,-19.97
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,1,0,0
4,2,1210949.58,112.6
4,3,-883889.5,-83.72
4,4,0,0
4,5,-842649.5,-78.39
4,6,-1177669.9,-109.56
4,7,-656365.2,-61.06
4,8,-702487.85,-65.35
4,9,431928.25,40.18
4,10,-166679.45,-15.79
4,11,1241800.38,116.8
4,12,1331684.35,125.26
4,13,268884.65,24.84
4,14,-59211.1,-5.57
4,15,129714.6,12.2
4,16,-68064.95,-6.4
4,17,-313803.7,-29.52
4,18,-340950.3,-32.07
4,19,-373388.6,-35.12
4,20,-1377429,-129.56
4,21,-887385.17,-83.47
4,22,-723503.27,-68.05
4,23,-88017.12,-8.28
4,24,-369739.97,-34.78
4,25,208592.58,19.62
4,26,63183.92,5.94
4,27,21204.92,1.99
4,28,355995.33,33.48
4,29,25905.07,2.53
4,30,142542.17,13.91
4,31,-122152.55,-12.08
4,32,-122152.55,-12.08
4,33,38480.65,3.81
4,34,-86007.07,-8.51
4,35,-93953.1,-9.29
4,36,-276498.58,-27.34
4,37,-219826.93,-21.74
4,38,-1949.08,-0.19
4,39,-116369.5,-11.73
4,40,-197009.8,-19.97
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,0,0
5,2,-1386376.7,-129.99
5,3,-2831370.7,-258.78
5,4,-2769022.07,-253.08
5,5,0,0
5,6,-600615.32,-55.88
5,7,304810.6,28.36
5,8,212189.93,19.74
5,9,372412.23,34.65
5,10,-847163.82,-80.24
5,11,265849.1,24.72
5,12,509106.6,47.34
5,13,557300.97,52.42
5,14,675429.85,63.53
5,15,1065531.5,100.22
5,16,788739.6,74.19
5,17,93873.75,8.83
5,18,-304368.2,-28.63
5,19,-555180.42,-52.22
5,20,-1397800.65,-131.48
5,21,-559817.65,-52.66
5,22,-563691.05,-53.02
5,23,350108.58,32.93
5,24,-36766.08,-3.46
5,25,119687.05,11.26
5,26,-33967.48,-3.19
5,27,42794.12,4.03
5,28,377584.52,35.52
5,29,47094.48,4.6
5,30,39140.5,3.82
5,31,-122152.55,-12.08
5,32,-305810.68,-30.24
5,33,-54222.98,-5.36
5,34,-86007.07,-8.51
5,35,-93953.1,-9.29
5,36,-515081.05,-50.64
5,37,-461108.05,-45.34
5,38,-118970.8,-11.99
5,39,-116369.5,-11.73
5,40,-197009.8,-19.97
5,41,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,0,0
6,2,-1090135.15,-104.07
6,3,18221.7,1.7
6,4,-728397.57,-67.76
6,5,-1593687.78,-148.26
6,6,0,0
6,7,275515.53,25.63
6,8,311035.95,28.65
6,9,502621.28,47.28
6,10,1120677.03,105.41
6,11,971517.83,91.38
6,12,796755.1,74.94
6,13,771509.6,72.57
6,14,1231087.43,115.8
6,15,282146.3,26.54
6,16,205374.43,19.32
6,17,113030.75,10.63
6,18,-138678.65,-13.04
6,19,-274181.57,-25.79
6,20,-1696438.3,-159.57
6,21,-1045451.42,-98.34
6,22,-435099.97,-40.93
6,23,369348.95,34.74
6,24,188158.2,17.7
6,25,-47960.48,-4.51
6,26,-33967.48,-3.19
6,27,21204.92,1.99
6,28,355995.33,33.48
6,29,47094.48,4.6
6,30,-146266.75,-14.28
6,31,-617579.73,-61.44
6,32,-542142.03,-54.31
6,33,-290554.33,-29.11
6,34,-322338.42,-32.29
6,35,-330284.45,-33.09
6,36,-515081.05,-50.64
6,37,-461108.05,-45.34
6,38,-118970.8,-11.99
6,39,-116369.5,-11.73
6,40,-197009.8,-19.97
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,0,0
7,2,-972465.42,-92.07
7,3,-1969192.82,-178.91
7,4,-2224154.4,-206.91
7,5,-3747877.65,-348.67
7,6,-3758370.72,-349.64
7,7,0,0
7,8,125528.65,11.56
7,9,-115946.65,-10.98
7,10,306238,29.01
7,11,-34711.18,-3.33
7,12,-121484.02,-11.64
7,13,-175027.93,-16.77
7,14,-73918.4,-7
7,15,-156362.4,-14.98
7,16,-444040.47,-42.54
7,17,-1020844.53,-97.8
7,18,-1356206.92,-129.93
7,19,-1468592.75,-140.69
7,20,-1642347.88,-156.71
7,21,-1023714.6,-98.07
7,22,-571067.15,-54.71
7,23,198602.17,19.03
7,24,15910.67,1.52
7,25,-218109.05,-20.9
7,26,-204116.05,-19.55
7,27,-149843.2,-14.36
7,28,268989.2,25.77
7,29,-189236.88,-18.47
7,30,-493163.65,-49.4
7,31,-471906.92,-46.95
7,32,-542142.03,-54.31
7,33,-141789.7,-14.29
7,34,-200499.38,-20.08
7,35,-330284.45,-33.09
7,36,-552199.6,-53.99
7,37,-590120.03,-56.65
7,38,-137179.9,-13.83
7,39,-116369.5,-11.73
7,40,-197009.8,-19.97
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,0,0
8,2,-1202463.05,-113.84
8,3,-2550001.73,-237.23
8,4,-3760538.3,-349.84
8,5,-4092920.02,-380.77
8,6,-3833953.4,-356.67
8,7,-4220083.9,-392.6
8,8,0,0
8,9,-362076.77,-34.3
8,10,-297328.2,-27.66
8,11,347310.97,32.08
8,12,405142.2,37.43
8,13,-196983.05,-18.53
8,14,-1142023.6,-109.41
8,15,-810850.35,-77.68
8,16,-1474367.08,-141.25
8,17,-1716551.35,-164.45
8,18,-1238990.63,-116.54
8,19,-1274073.08,-119.84
8,20,-1173626.92,-108.42
8,21,-560670.07,-51.79
8,22,-1073682.85,-102.86
8,23,-304494.45,-29.17
8,24,-70949.78,-6.8
8,25,-218109.05,-20.9
8,26,-204116.05,-19.55
8,27,-386174.55,-37
8,28,32657.85,3.13
8,29,-189236.88,-18.47
8,30,-493163.65,-49.4
8,31,-471906.92,-46.95
8,32,-542142.03,-54.31
8,33,-141789.7,-14.29
8,34,-237267.75,-23.64
8,35,-367052.82,-36.57
8,36,-552199.6,-53.99
8,37,-590120.03,-56.65
8,38,-137179.9,-13.83
8,39,-116369.5,-11.73
8,40,-197009.8,-19.97
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,2,-900699,-83.21
9,3,-1935767.87,-178.83
9,4,-2993672.15,-278.5
9,5,-2918173.08,-271.48
9,6,-2604681.28,-242.31
9,7,-2767764.85,-257.49
9,8,-1942169.25,-180.68
9,9,0,0
9,10,-528253.13,-50.01
9,11,-533472.4,-50.51
9,12,94523.6,8.73
9,13,84491.4,7.81
9,14,-1306930.3,-125.21
9,15,-621016,-58.41
9,16,-1042366.2,-98.05
9,17,-808630.65,-76.06
9,18,-683164.58,-64.26
9,19,-680815.75,-64.04
9,20,-1760762.27,-168.01
9,21,-621689.55,-57.43
9,22,-259569.25,-23.98
9,23,305032.98,28.69
9,24,-29143.73,-2.79
9,25,-121857.2,-11.67
9,26,-107864.2,-10.33
9,27,-386174.55,-37
9,28,32657.85,3.13
9,29,-189236.88,-18.47
9,30,-493163.65,-49.4
9,31,-471906.92,-46.95
9,32,-578910.4,-57.67
9,33,-178207.9,-17.96
9,34,-237267.75,-23.64
9,35,-367052.82,-36.57
9,36,-552199.6,-53.99
9,37,-590120.03,-56.65
9,38,-116369.5,-11.73
9,39,-116369.5,-11.73
9,40,-197009.8,-19.97
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,2,-662348.68,-63.23
10,3,-2214419.48,-206.01
10,4,-3054034.25,-284.12
10,5,-2650318.37,-246.56
10,6,-2101623.25,-195.51
10,7,-1590210.32,-147.94
10,8,-1471051.95,-136.85
10,9,-1337865.08,-124.46
10,10,0,0
10,11,279012.63,25.78
10,12,216562.55,20.01
10,13,-934454.32,-86.33
10,14,-745756.1,-68.89
10,15,-1151036.65,-110.27
10,16,-758192.87,-71.32
10,17,-1096830.3,-105.08
10,18,-1309356.15,-125.44
10,19,-1531831.3,-146.75
10,20,-819136.65,-75.67
10,21,-20775.77,-1.92
10,22,17204.68,1.59
10,23,466202.58,43.07
10,24,277390.7,26.09
10,25,41059.35,3.86
10,26,-89855.8,-8.45
10,27,-110245.6,-10.37
10,28,182523.8,17.17
10,29,-189236.88,-18.47
10,30,-529932.03,-52.79
10,31,-508675.3,-50.61
10,32,-578910.4,-57.67
10,33,-178207.9,-17.96
10,34,-237267.75,-23.64
10,35,-367052.82,-36.57
10,36,-509778.4,-49.84
10,37,-547298.63,-52.54
10,38,-116369.5,-11.73
10,39,-116369.5,-11.73
10,40,-197009.8,-19.97
10,41,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,0,0
11,2,64710.92,6.02
11,3,-720307.55,-67.01
11,4,-2052559.62,-190.95
11,5,-1325401.22,-123.3
11,6,-2211964.35,-205.78
11,7,-1977163.73,-183.94
11,8,-2255221.7,-209.8
11,9,-2162965.22,-201.22
11,10,-1139025.65,-105.96
11,11,0,0
11,12,-554436.57,-51.22
11,13,-906555.75,-83.75
11,14,-357572,-33.03
11,15,-437825,-40.45
11,16,-893734.12,-84.06
11,17,-1592380.9,-152.55
11,18,-1571837.8,-150.59
11,19,-931095.1,-89.2
11,20,-929674.03,-88.66
11,21,-30086.12,-2.78
11,22,106160.17,9.81
11,23,704307.47,65.06
11,24,330544.87,30.54
11,25,330544.87,30.54
11,26,201980.9,18.66
11,27,-193537.23,-18.2
11,28,141253.17,13.29
11,29,-411412.5,-40.16
11,30,-711841.03,-70.91
11,31,-508675.3,-50.61
11,32,-578910.4,-57.67
11,33,-178207.9,-17.96
11,34,-237267.75,-23.64
11,35,-325031.83,-32.38
11,36,-509778.4,-49.84
11,37,-547298.63,-52.54
11,38,-116369.5,-11.73
11,39,-70883.52,-7.01
11,40,-197009.8,-19.97
11,41,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,0,0
12,2,656581.75,61.08
12,3,-1181378.88,-109.9
12,4,-1587722.72,-147.71
12,5,-1934549.17,-179.97
12,6,-1784871.15,-166.05
12,7,-1948030.95,-181.23
12,8,-1921706.38,-178.68
12,9,-2587927.75,-240.63
12,10,-1892096.4,-175.93
12,11,-1501259.55,-139.59
12,12,0,0
12,13,-911671.95,-84.22
12,14,131796.48,12.18
12,15,-524595.8,-49.34
12,16,-1278456.07,-120.25
