P:N1,P:N2,净利润,年化收益率%
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
1,39,0,0
1,40,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,1,0,0
2,2,0,0
2,3,-852216.2,-81.69
2,4,-1274100.2,-122.45
2,5,-1792972.15,-170.53
2,6,-756679.65,-71.95
2,7,-556823.18,-52.95
2,8,64176.4,6.1
2,9,-366627.87,-34.86
2,10,37578.15,3.57
2,11,-749312.97,-71.27
2,12,-1606645.5,-152.81
2,13,-1552109.97,-147.62
2,14,-2110458.53,-200.72
2,15,-1866507.4,-177.48
2,16,-1408052.17,-133.88
2,17,-1533669.9,-145.83
2,18,-349809.77,-33.26
2,19,-471029.33,-44.79
2,20,-179321.93,-17.05
2,21,-75070.43,-7.14
2,22,431405.65,41.84
2,23,-94841.05,-9.02
2,24,-138475.57,-13.17
2,25,-391537.88,-37.23
2,26,50663.2,4.82
2,27,-124049.4,-11.8
2,28,-282417.47,-26.85
2,29,-101077.75,-9.61
2,30,-654972.75,-62.28
2,31,-1038717.08,-100.74
2,32,-993191.88,-96.33
2,33,-1045165.88,-101.37
2,34,-904939.13,-87.77
2,35,-986498.32,-95.68
2,36,-851574,-82.59
2,37,-1282903.85,-125.24
2,38,-1222873.85,-119.38
2,39,-855528.65,-81.91
2,40,-171455.9,-17.46
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,0,0
3,2,-1718937.18,-156.09
3,3,0,0
3,4,-2205345.53,-209.75
3,5,-1045174.47,-99.38
3,6,-2012304.85,-191.34
3,7,-1447802.88,-137.66
3,8,-120885.95,-11.49
3,9,-367185.57,-34.91
3,10,31293.95,2.98
3,11,-788444.25,-74.99
3,12,-1175814.08,-111.83
3,13,-715130.6,-68.01
3,14,-1706969.95,-162.35
3,15,-2635579.02,-250.67
3,16,-2032669.35,-193.28
3,17,-860817.2,-81.85
3,18,-533705.65,-50.75
3,19,-405255.1,-38.53
3,20,-126237.18,-12
3,21,99594.97,9.47
3,22,662913.02,64.29
3,23,-233960.1,-22.25
3,24,-18496.93,-1.76
3,25,-447199.65,-42.52
3,26,-170996.57,-16.26
3,27,-345709.17,-32.87
3,28,-383443.65,-36.46
3,29,-345862.45,-32.89
3,30,-727466.45,-69.17
3,31,-646451.5,-62.7
3,32,-1194571.1,-115.86
3,33,-1181577.6,-114.6
3,34,-834904.13,-80.97
3,35,-916463.33,-88.88
3,36,-714148.17,-67.9
3,37,-1212868.85,-118.2
3,38,-1152838.85,-112.35
3,39,-784793.3,-75.01
3,40,-171455.9,-17.46
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,1,0,0
4,2,311862.42,29.65
4,3,-1124057.75,-106.88
4,4,0,0
4,5,-302006.87,-28.61
4,6,-836058.92,-79.5
4,7,-1281094.27,-120.44
4,8,139219.63,13.05
4,9,313131.43,29.36
4,10,-1616076.13,-154.91
4,11,-1225033.25,-114.87
4,12,-1661654.85,-159.28
4,13,-1119238.3,-106.42
4,14,-1840846.88,-174.36
4,15,-2383043.58,-225.72
4,16,-877624.4,-84.12
4,17,-706877,-67.76
4,18,-103023.85,-9.8
4,19,-116044,-11.03
4,20,-15442.92,-1.47
4,21,402581.75,38.59
4,22,284442.6,27.59
4,23,87417.47,8.48
4,24,40811.57,3.88
4,25,-57982.95,-5.51
4,26,720560.55,68.51
4,27,545847.95,51.9
4,28,18288.23,1.77
4,29,58218.25,5.65
4,30,-361465.6,-35.06
4,31,-417534.45,-40.5
4,32,-965654.05,-93.66
4,33,-752810.52,-73.01
4,34,-370309,-35.21
4,35,-451868.2,-42.97
4,36,-388379.57,-36.93
4,37,-889948.82,-86.73
4,38,-829918.82,-80.88
4,39,-530869.47,-51.74
4,40,-171455.9,-17.46
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,0,0
5,2,-584746.45,-54.83
5,3,-1966766.95,-184.42
5,4,-1337053.65,-127.16
5,5,0,0
5,6,-247011.63,-23.29
5,7,-592879.25,-56.37
5,8,373026.92,35.47
5,9,-889936.73,-85.66
5,10,-878798.67,-83.56
5,11,-1098590.33,-104.46
5,12,-1091327.7,-103.77
5,13,-793756.45,-75.47
5,14,-1307838.53,-124.36
5,15,-2220463.43,-210.32
5,16,-1041145.6,-99.8
5,17,-392606.15,-37.63
5,18,32064.55,3.07
5,19,-567982.23,-54.01
5,20,411777.15,39.47
5,21,544091.23,51.74
5,22,393904.45,37.45
5,23,83239.92,7.91
5,24,578975.6,55.05
5,25,-182041.8,-17.31
5,26,198109.3,18.84
5,27,399327.87,37.97
5,28,246510.23,23.44
5,29,12649.57,1.23
5,30,-533068.13,-51.7
5,31,-533068.13,-51.7
5,32,-870045.97,-82.73
5,33,-753104.47,-71.61
5,34,-613728.7,-58.36
5,35,-451868.2,-42.97
5,36,-882131.13,-83.88
5,37,-1369457.5,-130.89
5,38,-1309427.5,-125.16
5,39,-553575.1,-52.91
5,40,-59897.5,-5.98
5,41,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,0,0
6,2,-1844829.1,-172.99
6,3,-3961676,-376.7
6,4,-3549979.07,-337.55
6,5,-1542498.68,-148.24
6,6,0,0
6,7,-282900.45,-27.12
6,8,10520.12,1.01
6,9,559168.9,53.6
6,10,650369.22,62.34
6,11,-1706175.38,-162.23
6,12,-1805460.88,-171.67
6,13,-1382827.13,-131.49
6,14,-962973.75,-92.31
6,15,-1709648.25,-162.6
6,16,-1490488.97,-141.18
6,17,-525045.65,-49.73
6,18,63198.97,6.06
6,19,178006.35,17.06
6,20,631747.38,60.07
6,21,766293.57,72.86
6,22,617706,58.73
6,23,614376.07,58.42
6,24,1013260.2,96.35
6,25,957038.32,91
6,26,801671.8,76.23
6,27,-95824.38,-9.11
6,28,-248642.02,-23.64
6,29,-477755.05,-45.66
6,30,-760307.5,-72.67
6,31,-1023472.75,-97.82
6,32,-1365198.23,-129.81
6,33,-1248256.73,-118.69
6,34,-1152204.18,-109.56
6,35,-966029.95,-91.86
6,36,-905092.6,-86.06
6,37,-1394970.25,-133.33
6,38,-1334940.25,-127.59
6,39,-579087.85,-55.35
6,40,-72403.75,-7.23
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,0,0
7,2,-2500585.78,-234.48
7,3,-3234490.25,-307.55
7,4,-2525325.38,-240.12
7,5,-2747132.9,-261.21
7,6,-3034005.38,-288.49
7,7,0,0
7,8,239015.22,22.91
7,9,39369.9,3.77
7,10,-93636.8,-8.9
7,11,-1029546.15,-97.89
7,12,-1848189.5,-175.74
7,13,-903157.93,-86.57
7,14,-1223265.33,-117.26
7,15,-1999319.55,-190.15
7,16,-1961400.6,-186.55
7,17,-300310.38,-28.56
7,18,401289.6,38.47
7,19,636349.43,60.51
7,20,757098.18,71.99
7,21,958389.57,91.13
7,22,809802,77
7,23,112580.45,10.7
7,24,286398.38,27.23
7,25,286398.38,27.23
7,26,129180.93,12.28
7,27,-45531.68,-4.33
7,28,-4252.32,-0.4
7,29,-233365.35,-22.31
7,30,-515917.8,-49.31
7,31,-645455.32,-61.37
7,32,-1120808.53,-106.57
7,33,-1248256.73,-118.69
7,34,-1152204.18,-109.56
7,35,-1006177.23,-95.67
7,36,-945239.88,-89.88
7,37,-1437366.4,-137.38
7,38,-1377336.4,-131.65
7,39,-657466,-62.84
7,40,-129932.5,0
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,0,0
8,2,-2480336.98,-231.31
8,3,-2750838,-261.56
8,4,-2285728.17,-217.34
8,5,-1225126.1,-116.49
8,6,-1411944.53,-134.26
8,7,-1644024.75,-156.32
8,8,0,0
8,9,428721.5,41.09
8,10,-207130.25,-19.7
8,11,-855727.07,-81.37
8,12,-1488355,-141.52
8,13,-1114381.92,-105.96
8,14,-1325227.1,-126.04
8,15,-1772138.45,-168.55
8,16,-1150601.55,-109.43
8,17,-58121.77,-5.53
8,18,511700.97,48.66
8,19,519511.63,49.4
8,20,405195.68,38.53
8,21,465438.43,44.26
8,22,205656.47,19.55
8,23,227838.05,21.66
8,24,579344.78,55.09
8,25,583842.53,55.51
8,26,502390.22,47.77
8,27,327677.63,31.16
8,28,175910.5,16.73
8,29,-156903.6,-15
8,30,-439456.05,-42
8,31,-568243.95,-54.03
8,32,-1043597.15,-99.23
8,33,-921503.07,-87.62
8,34,-830603.1,-78.98
8,35,-761787.52,-72.43
8,36,-700850.18,-66.64
8,37,-1192976.7,-114.03
8,38,-1132946.7,-108.29
8,39,-413076.3,-39.48
8,40,0,0
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,2,859996.88,80.64
9,3,793277.7,75.43
9,4,-351347,-33.41
9,5,-222703.38,-21.18
9,6,-1179571.63,-112.16
9,7,-815751.1,-77.27
9,8,-790407.7,-74.87
9,9,0,0
9,10,-785065.23,-74.65
9,11,-996404.57,-94.74
9,12,-1394792.33,-132.62
9,13,-942253.85,-89.59
9,14,-1499994.6,-142.66
9,15,-1785795.27,-169.84
9,16,-455151.22,-43.11
9,17,-59066.05,-5.59
9,18,381206.35,36.25
9,19,432263.23,41.1
9,20,583784.93,55.51
9,21,339337.85,32.27
9,22,320914.07,30.51
9,23,305049.43,29.01
9,24,661053.9,62.86
9,25,661053.9,62.86
9,26,502390.22,47.77
9,27,327677.63,31.16
9,28,175910.5,16.73
9,29,213491.7,20.3
9,30,-439456.05,-42
9,31,-568243.95,-54.03
9,32,-1043597.15,-99.23
9,33,-921503.07,-87.62
9,34,-830603.1,-78.98
9,35,-761787.52,-72.43
9,36,6541.45,0.62
9,37,-506124.8,-50.31
9,38,-446094.8,-44.34
9,39,-54860,-5.45
9,40,0,0
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,2,-682845.07,-64.03
10,3,-1243677.15,-116.62
10,4,-425714.62,-40.48
10,5,-1033445.35,-98.27
10,6,-1625094.95,-154.52
10,7,-2178274.7,-206.04
10,8,-467877.13,-44.12
10,9,-1415970.1,-133.51
10,10,0,0
10,11,-649781.35,-61.78
10,12,-1538026.95,-146.24
10,13,-713722.08,-67.86
10,14,-1118947.02,-106.4
10,15,-441513.27,-41.99
10,16,-455151.22,-43.11
10,17,-59066.05,-5.59
10,18,-111744.8,-10.63
10,19,624359.23,59.37
10,20,330142.45,31.39
10,21,444240.28,42.24
10,22,374113.45,35.57
10,23,212994.63,20.25
10,24,560203.5,53.27
10,25,533217,50.7
10,26,400489.3,38.08
10,27,933168.32,88.73
10,28,780350.68,74.2
10,29,817931.88,77.77
10,30,540982.22,51.44
10,31,-2076.25,-0.2
10,32,-336205.53,-31.97
10,33,-214111.45,-20.36
10,34,-185525.75,-17.64
10,35,-54395.9,-5.17
10,36,-99715,-9.67
10,37,-506124.8,-50.31
10,38,-446094.8,-44.34
10,39,-188490.9,-18.37
10,40,0,0
10,41,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,0,0
11,2,-844074.8,-79.15
11,3,201924.2,19.2
11,4,-591861.9,-56.28
11,5,-843616.03,-80.22
11,6,-1843178.27,-172.84
11,7,-1073445.7,-101.54
11,8,1736777.2,166.48
11,9,1215807.1,116.54
11,10,-382478.45,-36.66
11,11,0,0
11,12,-953216.15,-90.64
11,13,-992350.15,-94.38
11,14,-1076456.47,-102.38
11,15,-511448.22,-48.44
11,16,-929697.92,-88.06
11,17,-538360.38,-50.99
11,18,94008.02,8.94
11,19,486271.05,46.24
11,20,435044.88,41.37
11,21,530447.15,50.44
11,22,320577.8,30.48
11,23,227401.82,21.62
11,24,547624.2,52.07
11,25,1255015.83,119.33
11,26,1122438.2,106.73
11,27,661679.3,64.17
11,28,506060.25,49.08
11,29,543641.45,52.73
11,30,-2476.9,-0.24
11,31,-265642.15,-25.76
11,32,-743796.75,-72.14
11,33,-480276.05,-45.67
11,34,-451690.35,-42.95
11,35,-320560.5,-30.48
11,36,-363280.9,-35.23
11,37,-764493.3,-74.5
11,38,-704463.3,-68.65
11,39,-188490.9,-18.37
11,40,0,0
11,41,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,0,0
12,2,-1517033.78,-139.23
12,3,229407.58,21.81
12,4,-121205.42,-11.52
12,5,-674033.75,-64.61
12,6,-1406488.15,-131.89
12,7,-649755.7,-62.28
12,8,1666533.6,159.74
12,9,2328619.95,223.21
12,10,400541.68,38.39
12,11,-230644.88,-22.11
12,12,0,0
12,13,313329.43,30.03
12,14,-462662.85,-44.75
12,15,-1647252.4,-156.02
12,16,-1577648.4,-149.43
12,17,-1347933.58,-127.67
12,18,-667227.88,-63.44
12,19,-74465.9,-7.08
12,20,-132845.65,-12.63
12,21,-177185.9,-16.85
