P:N1,P:N2,净利润,年化收益率%
22,4,20630782.65,287.41
22,5,20315194.33,283.01
37,5,17803418.73,278.55
6,4,17457632.57,278.43
22,6,19586046.83,272.85
23,6,18812821.6,262.08
21,3,18009958.13,250.9
35,13,17754807.48,250.87
21,4,17710645.38,246.73
34,13,17293562.9,244.36
29,41,17977987.8,243.59
27,41,17803603.37,241.23
26,41,17698802.43,239.81
19,5,17199937.05,239.61
25,42,17659676.58,239.28
26,42,17627036.52,238.83
28,41,17624670.68,238.8
28,42,17624670.68,238.8
29,42,16399469.13,238.54
28,40,17437086.9,236.26
25,43,17398646.3,235.74
29,39,17396526.32,235.71
27,43,17264527.55,233.92
27,42,17189512.25,232.9
19,6,16696596.48,232.6
24,5,16686322.52,232.46
23,4,16550240.7,230.56
37,44,16504229.25,229.92
26,40,16898299.53,228.96
20,6,16412139.9,228.64
40,41,16363734.7,227.96
19,4,16351209.48,227.79
30,38,16763231.82,227.13
23,43,16754775.15,227.01
29,40,16729897.3,226.68
8,42,16722718,226.58
23,42,16716913.6,226.5
41,46,16671719.48,225.89
30,40,16665385.92,225.8
24,42,16466681.78,223.11
27,39,16424265.88,222.54
22,42,16417348.7,222.44
24,43,16404613.93,222.27
30,39,16399325.77,222.2
24,44,16398130.18,222.18
26,43,16396989.65,222.17
24,37,16792626.78,215.71
24,36,16558810.88,212.7
25,36,16525962.6,212.28
21,41,16507008.77,212.04
21,42,16467552.82,211.53
20,43,16430876.57,211.06
21,43,16428727.02,211.03
31,35,16568944.05,210.11
27,49,16866741.15,198.56
23,49,18121865.22,195.8
28,49,16525109.52,194.54
27,50,16398570.43,193.05
27,47,16608506.05,192.65
27,46,16441162.63,190.71
37,50,17637946.3,190.57
48,49,18114233.37,190.5
29,49,16642668.63,190.25
26,50,16371508,189.9
23,50,17510643.02,189.2
30,49,16432400.38,187.84
31,49,16879188.32,187.51
24,49,17250412.8,186.39
30,50,16292330.38,186.24
35,49,16744562.9,186.02
37,49,17200466.23,185.85
35,50,16697338.15,185.49
36,49,16697338.15,185.49
38,50,17847903.68,185.23
22,49,17082900.52,184.58
36,50,17068525.5,184.42
38,49,16920061.75,182.82
24,50,16918704.05,182.8
49,50,17115599.05,182.43
39,49,17575877.43,182.41
23,48,16805928.15,181.59
39,50,17409815.15,180.68
41,47,16497056.28,178.25
23,47,16477411.95,178.04
22,50,16350717.88,176.67
40,47,16279500.15,175.9
44,50,16490166.32,175.77
41,50,16466085.43,175.51
4,50,16416577.4,174.98
40,49,16858333.25,174.96
47,50,16560633.33,174.16
45,49,16318815.47,173.94
48,50,16311595.2,173.86
41,49,16692718.27,173.24
4,49,16251643.32,173.22
44,47,16668852.47,172.99
43,47,16641880.35,172.71
40,50,16576646.95,172.04
42,47,16352858.85,169.72
41,48,16352155.9,169.71
