P:N1,P:N2,净利润,年化收益率%
40,41,20159361.73,155.88
8,42,18641507.85,140.19
34,44,17593071.35,139.98
41,43,17523770.12,139.43
37,44,17986568.35,139.08
37,42,17464808.95,138.96
32,46,17440028.03,138.76
12,14,16873037.5,138.26
9,43,18275976.47,137.44
15,16,17501123.45,137.26
32,44,17218822.15,137
40,43,17210719.57,136.94
33,45,17155232.25,136.49
35,44,17649435.45,136.47
12,13,16604410.93,136.06
24,37,19009067.65,135.53
4,42,17756007.43,135.39
9,44,17992401.05,135.31
28,44,16757691.6,135.29
8,44,17953573.47,135.02
25,33,18410317.65,134.03
24,33,18364125.43,133.7
33,44,16799602.33,133.67
24,36,18738869.25,133.6
36,43,16776320.83,133.48
42,44,17240528.5,133.31
11,21,17471951.02,133.22
8,43,17697307.02,133.09
40,42,17210158.95,133.07
36,46,16709651,132.95
36,44,17179965.1,132.84
33,46,17152252.63,132.63
25,37,17775116.53,132.1
41,44,17037325.65,131.74
34,45,17002631.82,131.47
41,42,16784377.33,131.22
15,17,16705535.25,131.02
4,43,17161653.55,130.86
25,32,17917792.93,130.45
29,36,17288533.02,130.02
38,44,16776595.35,129.72
4,41,17005419.75,129.67
24,35,18157595.88,129.46
34,46,16730300.6,129.36
29,41,17194965.27,129.31
35,46,16691981.15,129.07
17,38,17112817.05,128.7
9,41,17091160.95,128.53
24,34,17937847.53,127.89
10,36,16965947.55,127.59
4,44,16667001.03,127.08
30,36,16842298.7,126.66
10,39,16841466.93,126.66
25,36,17599854.25,125.48
10,40,16663276.05,125.32
5,43,16862348.4,125.1
28,42,16569844.23,124.61
5,44,16759390.35,124.34
3,40,17180086.7,124.1
25,35,17342466.65,123.65
25,38,16634620.75,123.63
9,45,16655972.1,123.57
2,41,16920581.3,122.23
31,35,17283220.57,121.65
27,34,16868793.98,120.27
25,34,16767817.63,119.55
23,37,16630022.9,118.57
26,33,16599848,118.35
28,45,17095473.95,110.06
31,49,17836657.43,109.98
35,49,17804812.45,109.79
28,49,16785147.53,109.68
27,49,16782955.45,109.66
23,49,18116029.38,108.65
37,49,17952737.93,107.67
36,49,17308780.3,106.73
35,50,17277634.98,106.54
32,47,17273997.38,106.51
30,49,16639935.7,105.58
37,47,17092045.08,105.39
13,50,17505133.47,104.98
33,47,16921527.45,104.34
14,49,17364089.73,104.14
31,48,16849366.1,103.9
32,49,16803650.27,103.61
36,50,17242021.68,103.4
23,50,17215856.4,103.25
37,50,17208867.55,103.21
13,49,17087815.45,102.48
38,49,17030449.65,102.14
22,49,16760718.25,100.52
24,49,16745239.22,100.42
15,49,16861953,99.76
14,50,16807115.35,99.43
39,49,17217243.23,99.18
15,50,16637352.05,98.43
39,50,17041419.95,98.17
38,50,16955322.97,97.67
16,49,16803110.55,95.54
16,50,16571667.52,94.22
