P:N1,P:N2,净利润,年化收益率%
6,4,18029565.6,239.3
22,6,19791313.53,229.45
22,4,18363260.08,212.89
22,5,18047671.75,209.23
37,5,15887311.65,206.86
21,3,17732702.63,205.58
21,4,17537881.65,203.32
23,6,17151769.63,198.84
19,5,17117062.85,198.44
37,46,16240915.95,193.74
30,38,17094867.9,192.75
21,6,16626156.6,192.75
40,41,16611488.1,192.58
30,36,17070320.88,192.48
36,46,16049261.62,191.46
29,36,16962888.82,191.27
29,41,16952989.48,191.16
24,37,17879205.1,191.13
19,6,16482473.65,191.08
24,36,17742824.55,189.67
25,37,16995654.7,189.38
20,6,16296945.08,188.93
37,44,16251219.2,188.4
26,40,16700190.48,188.3
28,42,16639645.88,187.62
29,38,16579390.78,186.94
8,42,16556674.4,186.69
28,40,16536350.03,186.46
28,41,16491317.55,185.95
27,41,16422448.58,185.17
21,5,15947349.63,184.88
18,5,15924376.1,184.61
28,37,16361985.63,184.49
29,39,16319247.68,184.01
41,43,15418955.6,183.94
19,4,15786816.57,183.02
27,39,16212580.68,182.81
41,44,15754163.15,182.64
26,42,16166721.32,182.29
25,38,16350118.45,182.19
28,38,16136743.75,181.95
25,42,16103485.75,181.58
42,44,15640622.48,181.33
41,45,15638130.55,181.3
9,43,16072522.93,181.23
38,44,15599368.8,180.85
35,44,15562564.5,180.42
25,36,16873093.38,180.37
25,43,15985704.9,180.25
9,44,15954914.48,179.9
31,35,17013843.7,179.54
29,37,15849730.95,178.72
8,43,15845099.13,178.66
29,40,15748420.73,177.57
26,36,15799319.8,176.05
27,43,15550938,175.35
28,36,16610306.77,175.29
8,44,15491646.47,174.68
23,43,15479327.4,174.54
41,46,15462067.07,174.34
23,42,15441465.85,174.11
27,38,15418078.45,173.85
31,34,16411355.9,173.19
30,35,16327760.93,172.3
27,35,16044989.95,171.52
25,33,15538421.05,169.61
21,43,15858274.8,169.52
21,41,15823787,169.15
21,42,15813751.3,169.05
23,37,15675520.75,167.57
20,43,15642107.6,167.21
27,34,15621265.83,166.99
24,35,15563354.1,166.37
48,49,18223429.63,159.49
35,49,17020162.93,157.35
35,50,16845982.38,155.74
37,50,17205618.2,154.71
37,49,17189891.93,154.57
36,49,16686763.85,154.27
36,50,16906675.6,152.02
38,50,17289290.43,149.32
49,50,16749677.15,148.57
38,49,16519069.25,148.53
31,49,16061638.88,148.49
39,49,17168539.78,148.28
37,47,15946889.85,147.43
45,50,16551969,146.82
46,50,16765307.28,146.73
47,50,16669829.58,145.89
39,50,16851201.9,145.54
23,49,16148111.82,145.2
32,49,15455908.25,142.89
48,50,16090645.75,142.73
47,49,16017524.7,140.18
45,47,15577969.1,138.18
40,49,15985070.6,138.06
43,47,15847449.97,136.87
40,50,15703384.3,135.63
41,48,15588293.25,134.63
42,47,15501939.75,133.89
