P:N1,P:N2,净利润,年化收益率%
22,6,18968709.43,188.53
37,5,16073487.03,179.42
19,5,17921030.35,178.12
22,4,17519226.53,174.12
22,5,17222647.7,171.18
23,6,17043027.03,169.39
21,3,16969627.25,168.66
21,4,16938694.35,168.35
21,6,16886072.13,167.83
19,6,16671658.68,165.7
19,4,16571774.58,164.71
40,41,16487316.2,163.87
20,6,16486130.1,163.86
37,44,16080211.17,159.82
37,46,15590637.5,159.45
36,46,15568062.5,159.22
12,13,15088906.83,158.92
20,5,15697309.73,156.02
32,46,15233320.1,155.79
8,42,16096080.65,155.6
34,44,15214038.17,155.6
41,43,15124515.6,154.68
41,44,15556990.13,154.62
37,42,15076061.7,154.18
15,16,15241651.98,153.65
24,37,16758477.53,153.58
21,7,15450356,153.56
42,44,15443449.45,153.49
35,13,15204665.72,153.28
32,44,14964064.5,153.04
41,45,15382223,152.88
21,5,15367171.83,152.73
35,44,15365282.63,152.72
29,36,15781054.75,152.55
25,37,15874927.13,151.65
24,36,16514865.82,151.35
35,46,15184900.02,150.92
29,41,15574746.83,150.56
38,44,15118169.67,150.26
36,44,15101080.25,150.09
4,42,15216912.77,149.14
7,43,15103306.07,148.03
41,46,15279900.25,147.71
30,36,15258458.62,147.5
11,21,15020560.1,147.22
9,43,15222432.1,147.15
7,42,14969296.2,146.71
8,43,15151879.83,146.47
5,43,15345231.52,146.33
28,37,15131875.7,146.28
9,44,15104823.65,146.01
28,42,15098211.9,145.95
5,44,15242273.47,145.35
30,38,15035407.98,145.34
39,26,15165886.48,144.62
25,36,15760369.8,144.44
28,41,14939540.8,144.42
25,38,15102920.68,144.28
2,41,15362239.45,142.64
31,35,15747929.6,142.47
37,13,14922589.2,142.3
28,36,15380196.85,139.15
30,35,15049278.55,136.15
31,34,14982983.03,135.55
35,49,16361464.75,129.68
48,49,17176357.57,128.88
37,49,16668802.53,128.49
36,49,16165674.45,128.13
35,50,16038222.6,127.12
27,49,15105453.7,126.87
28,49,14996096.25,125.95
37,50,16189597.2,124.8
38,49,16147247.3,124.47
28,45,15015085.03,124.26
31,49,15669521.68,124.19
36,50,16098915.83,124.1
23,49,15934325.52,122.83
37,47,15406606.38,122.11
39,49,16437738.43,121.71
39,50,16363648.25,121.16
49,50,15898767.93,120.9
38,50,16273269.43,120.49
32,49,15077607.65,119.5
32,47,14983647.65,118.76
13,50,15270222.23,117.71
47,50,15598595.45,117.04
14,49,15046419.88,115.99
23,50,15038690.87,115.93
13,49,14973690.8,115.43
46,50,15361379.75,115.26
45,50,15148041.47,115.19
43,47,15549952.32,115.14
22,49,14915771.02,114.98
40,49,15497516.95,114.75
48,50,15061990.32,114.54
15,49,14991321.85,114
41,48,15204291.35,112.58
40,50,15035113.23,111.33
42,47,15014386.1,111.17
41,49,14998675.68,111.06
