P:N1,P:N2,净利润,年化收益率%
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
1,39,0,0
1,40,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,1,0,0
2,2,0,0
2,3,132912.35,12.57
2,4,-454984.6,-43.03
2,5,104587.45,9.89
2,6,226067.57,21.38
2,7,-281624.43,-26.63
2,8,9085.75,0.86
2,9,525558.85,49.7
2,10,776423.1,73.43
2,11,520475.98,49.22
2,12,460106.43,43.51
2,13,270212.43,25.55
2,14,847647.55,80.16
2,15,622030.5,58.83
2,16,583658.75,55.2
2,17,-791092.02,-74.81
2,18,-547461.67,-51.77
2,19,-233165.6,-22.05
2,20,-31946.3,-3.02
2,21,-20380.65,-1.93
2,22,-147934.42,-13.99
2,23,-476840.15,-45.99
2,24,-693343.13,-67.21
2,25,-695344.13,-67.4
2,26,-407679.13,-39.52
2,27,-350307.82,-33.96
2,28,259197.97,25.13
2,29,-309722.82,-30.29
2,30,-249701.05,-24.57
2,31,-80164.05,-7.84
2,32,-269210.8,-26.49
2,33,-117034.75,-11.51
2,34,47766.95,4.7
2,35,245816.95,24.58
2,36,462304,46.23
2,37,396337,40.01
2,38,271013.08,27.09
2,39,98899.18,9.97
2,40,-41417.25,-4.08
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,0,0
3,2,1208518.27,116.55
3,3,0,0
3,4,1628520.98,154.01
3,5,729673.95,69.01
3,6,959788.65,90.77
3,7,691020.62,65.35
3,8,1118961.75,105.82
3,9,465917.5,44.06
3,10,735253.95,69.53
3,11,760411.38,71.91
3,12,816936.17,77.26
3,13,1305296.05,123.44
3,14,1147436.55,108.51
3,15,622278.28,58.85
3,16,249401.35,23.59
3,17,-352630.23,-33.35
3,18,-80932.88,-7.65
3,19,-239579.5,-23.11
3,20,-542524.37,-52.32
3,21,-538322.27,-51.92
3,22,-740023.07,-71.37
3,23,-682741.32,-65.58
3,24,-958840.63,-92.1
3,25,-874385.75,-83.99
3,26,-483238.65,-46.42
3,27,-350307.82,-33.96
3,28,21886.95,2.12
3,29,-177514.97,-17.47
3,30,-249701.05,-24.57
3,31,-80164.05,-7.84
3,32,-269210.8,-26.49
3,33,-117034.75,-11.51
3,34,51718.92,5.09
3,35,247767.92,24.78
3,36,462304,46.23
3,37,396337,40.01
3,38,271013.08,27.09
3,39,98899.18,9.97
3,40,57919.68,5.84
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,1,0,0
4,2,1287583.8,121.77
4,3,875384.22,82.79
4,4,0,0
4,5,508666.43,48.1
4,6,82448.4,7.8
4,7,1165637.95,110.24
4,8,1235716.37,116.86
4,9,989224.77,93.55
4,10,1182479.75,111.83
4,11,991323.67,93.75
4,12,1031173.28,97.52
4,13,1104986.08,104.5
4,14,1478766.98,139.85
4,15,579591.95,54.81
4,16,103129.15,9.75
4,17,-615960.93,-58.25
4,18,-740260.02,-71.39
4,19,-451822.25,-43.58
4,20,-301555.22,-29.08
4,21,-416271.3,-40.15
4,22,-546272.25,-52.68
4,23,-342052.45,-32.99
4,24,-815411.15,-79.04
4,25,-946934.68,-90.96
4,26,-103630.23,-9.95
4,27,-1434.03,-0.14
4,28,64451.32,6.25
4,29,-139548.3,-13.73
4,30,-155172.57,-15.17
4,31,-155172.57,-15.17
4,32,-344219.32,-33.87
4,33,-192043.28,-18.89
4,34,-27241.58,-2.68
4,35,168807.42,16.88
4,36,422324,42.24
4,37,396337,40.01
4,38,290390,30
4,39,38342.85,3.77
4,40,57919.68,5.84
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,0,0
5,2,93852.87,8.88
5,3,511726.33,48.39
5,4,1094127.9,103.47
5,5,0,0
5,6,-19567.25,-1.85
5,7,733179.78,69.34
5,8,914203.78,86.46
5,9,685900.6,64.87
5,10,719990.82,68.09
5,11,1545225.38,146.13
5,12,1337759.55,126.51
5,13,1032858.87,97.68
5,14,1201655.6,113.64
5,15,480017.05,45.4
5,16,223337,21.12
5,17,-704501.07,-66.63
5,18,-707411.95,-68.23
5,19,-537226.9,-51.81
5,20,-500307.12,-48.25
5,21,-481392.78,-46.43
5,22,-331539.85,-32.14
5,23,-409738.25,-39.36
5,24,-637539.38,-61.24
5,25,-629535.38,-60.47
5,26,-323889.38,-31.11
5,27,-323226.72,-31.33
5,28,-53121.58,-5.15
5,29,-252523.5,-24.85
5,30,-324709.57,-31.95
5,31,-99792.28,-9.76
5,32,-241515.38,-23.76
5,33,-38015,-3.74
5,34,75462.38,7.42
5,35,196121.08,19.61
5,36,422324,42.24
5,37,396337,40.01
5,38,290390,30
5,39,38342.85,3.77
5,40,57919.68,5.84
5,41,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,0,0
6,2,574294,53.02
6,3,155337.3,14.69
6,4,1481738.45,140.13
6,5,218424.92,20.66
6,6,0,0
6,7,294688.68,27.87
6,8,891390.52,84.3
6,9,866228.5,81.92
6,10,416593.17,39.4
6,11,839736.35,79.41
6,12,1052564.8,99.54
6,13,1012800.17,95.78
6,14,768407,72.67
6,15,688403.48,65.1
6,16,-140752.72,-13.57
6,17,-885459.9,-85.4
6,18,-478304.05,-46.13
6,19,-568847.98,-54.86
6,20,-201159.32,-19.4
6,21,-196957.22,-19
6,22,-411675.6,-39.91
6,23,-144927.4,-13.92
6,24,-571040.35,-54.85
6,25,-513811.75,-49.35
6,26,31805.88,3.06
6,27,-296536.13,-28.74
6,28,73594.38,7.13
6,29,-149819.55,-14.74
6,30,-44464.63,-4.35
6,31,-44464.63,-4.35
6,32,-241515.38,-23.76
6,33,-38015,-3.74
6,34,75462.38,7.42
6,35,243497.38,24.35
6,36,446312,44.63
6,37,396337,40.01
6,38,262817.17,25.88
6,39,38342.85,3.77
6,40,57919.68,5.84
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,0,0
7,2,-128345.95,-12.14
7,3,581475.87,54.99
7,4,89686.57,8.48
7,5,-211819.53,-20.03
7,6,-246945.48,-23.35
7,7,0,0
7,8,906160.45,85.7
7,9,1406806.95,133.04
7,10,1900901.43,179.77
7,11,1046077.5,98.93
7,12,1305396.8,123.45
7,13,1123821.3,106.28
7,14,154684.63,14.99
7,15,-29378.22,-2.83
7,16,-490242.18,-47.28
7,17,-1445460.23,-140.12
7,18,-467459.5,-45.08
7,19,-617279.1,-59.53
7,20,-480410.7,-46.33
7,21,-428639.43,-41.17
7,22,-415155.97,-39.88
7,23,-119225.05,-11.45
7,24,-680290.65,-65.34
7,25,-688278.65,-66.11
7,26,-382632.65,-36.75
7,27,-23956.5,-2.32
7,28,223785.23,21.69
7,29,371.3,0.04
7,30,-128393.05,-12.63
7,31,-50354.05,-4.95
7,32,-40000.2,-3.94
7,33,112175.85,11.04
7,34,225653.23,22.2
7,35,309646.22,30.97
7,36,438316,43.83
7,37,396337,40.01
7,38,262817.17,25.88
7,39,38342.85,3.77
7,40,57919.68,5.84
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,0,0
8,2,427250.38,40.41
8,3,-62202.18,-5.88
8,4,-346389.68,-32.76
8,5,-98193.95,-9.29
8,6,-332065.08,-31.4
8,7,-988974.1,-93.53
8,8,0,0
8,9,2042326.32,193.14
8,10,1460295.95,138.1
8,11,1684497.8,159.3
8,12,1782219,168.55
8,13,924127.9,87.4
8,14,926712.82,89.38
8,15,-461859.83,-44.54
8,16,-581496.52,-56.08
8,17,-1486990.83,-144.14
8,18,-236996.95,-22.86
8,19,-331544.2,-31.98
8,20,-385425.72,-37.02
8,21,-277175.68,-26.62
8,22,-415155.97,-39.88
8,23,-384011.75,-36.89
8,24,-652993.45,-62.72
8,25,-495592.65,-47.6
8,26,135862.57,13.05
8,27,125301.3,12.15
8,28,444772.28,43.11
8,29,261010.08,25.68
8,30,132245.72,13.01
8,31,261609.05,25.74
8,32,220638.58,21.71
8,33,372814.63,36.68
8,34,486292,47.85
8,35,492289,49.23
8,36,492289,49.23
8,37,396337,40.01
8,38,262817.17,25.88
8,39,38342.85,3.77
8,40,57919.68,5.84
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,2,257037.72,24.87
9,3,533679.2,50.43
9,4,1422948.42,134.57
9,5,574376.8,54.32
9,6,33819.85,3.2
9,7,-46089.05,-4.36
9,8,135317,12.8
9,9,0,0
9,10,1355287.48,128.17
9,11,1361995.65,128.8
9,12,1338219.25,129.06
9,13,970359.83,93.59
9,14,574935.53,55.45
9,15,-273470.27,-26.27
9,16,75609.03,7.29
9,17,-643781.2,-62.09
9,18,-473044.5,-45.44
9,19,-548682.3,-52.7
9,20,-185520.38,-17.82
9,21,-181318.28,-17.42
9,22,-402333.5,-38.65
9,23,-619601.2,-59.51
9,24,-759182.6,-72.92
9,25,-56915.03,-5.47
9,26,260724.97,25.04
9,27,187732.5,18.2
9,28,507203.47,49.17
9,29,234117.95,23.03
9,30,183570.05,18.06
9,31,261609.05,25.74
9,32,220638.58,21.71
9,33,380710.67,37.46
9,34,486292,47.85
9,35,492289,49.23
9,36,492289,49.23
9,37,516277,52.11
9,38,262817.17,25.88
9,39,38342.85,3.77
9,40,57919.68,5.84
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,2,106453.05,10.07
10,3,835738.5,79.04
10,4,838714.33,79.32
10,5,437333.17,41.36
10,6,377902.27,35.74
10,7,-169111.18,-15.99
10,8,311547.28,29.46
10,9,-345610.93,-32.68
10,10,0,0
10,11,1052294.7,101.49
10,12,791603.25,76.35
10,13,648582,62.55
10,14,349296.88,33.69
10,15,-63981.02,-6.17
10,16,-29476.68,-2.84
10,17,-920272,-88.75
10,18,-244173.38,-23.45
10,19,-250076.32,-24.02
10,20,-98663.83,-9.48
10,21,229286.33,22.02
10,22,-200941.65,-19.19
10,23,35469.05,3.39
10,24,-43842.08,-4.19
10,25,1043.47,0.1
10,26,300692.47,28.72
10,27,101785.6,9.87
10,28,581285.22,56.35
10,29,312334.4,30.73
10,30,183570.05,18.06
10,31,269505.1,26.52
10,32,228534.63,22.49
10,33,380710.67,37.46
10,34,486292,47.85
10,35,462304,46.23
10,36,462304,46.23
10,37,516277,52.11
10,38,262817.17,25.88
10,39,38342.85,3.77
10,40,57919.68,5.84
10,41,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,0,0
11,2,1589860.02,150.35
11,3,597743.85,56.53
11,4,-808111.88,-76.42
11,5,-1313833.88,-124.25
11,6,-968935.33,-91.63
11,7,-1209435.1,-114.38
11,8,-1627244.97,-153.89
11,9,-1514363.53,-143.21
11,10,381445.52,36.07
11,11,0,0
11,12,801409.08,77.29
11,13,327480.55,31.58
11,14,271919.05,26.36
11,15,145941.37,14.08
11,16,-131997.35,-12.73
11,17,-720091.98,-69.45
11,18,509875.03,49.17
11,19,-3589.63,-0.34
11,20,68662.47,6.6
11,21,201452,19.24
11,22,-11367.32,-1.09
11,23,301472.6,28.79
11,24,-10908.55,-1.04
11,25,-2904.55,-0.28
11,26,296744.45,28.34
11,27,332375.15,32.22
11,28,760550.45,73.72
11,29,370087.22,36.41
11,30,296545.25,29.18
11,31,269505.1,26.52
11,32,228534.63,22.49
11,33,380710.67,37.46
11,34,486292,47.85
11,35,462304,46.23
11,36,462304,46.23
11,37,396337,40.01
11,38,262817.17,25.88
11,39,38342.85,3.77
11,40,57919.68,5.84
11,41,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,0,0
12,2,1025058.3,96.82
12,3,-679282.7,-64.24
12,4,-1222838.18,-115.64
12,5,-836607.4,-79.12
12,6,-1412494.45,-133.58
12,7,-1451366.05,-137.26
12,8,-1228132.7,-116.15
12,9,-1370683.43,-129.63
12,10,-1655307.3,-156.54
12,11,109732.28,10.38
12,12,0,0
12,13,586975.6,56.9
12,14,1256266.08,121.16
12,15,267369.32,25.87
12,16,224909.25,21.8
12,17,-701128.95,-67.96
12,18,137685.57,13.28
12,19,278119.72,26.82
12,20,222437.3,21.25
12,21,429674.45,41.04
12,22,216855.13,20.71
12,23,301472.6,28.79
12,24,-23214.7,-2.22
12,25,-35700.45,-3.41
12,26,286249.7,27.34
12,27,320219.07,31.04
12,28,754547.45,73.14
12,29,604624.8,60.11
12,30,479758.5,48.12
12,31,374584.25,36.85
12,32,228534.63,22.49
12,33,467567.22,46
12,34,486292,47.85
12,35,432319,42.54
12,36,462304,46.23
12,37,314378,31.73
12,38,262817.17,25.88
12,39,38342.85,3.77
12,40,57919.68,5.84
12,41,0,0
12,42,0,0
12,43,0,0
12,44,0,0
12,45,0,0
12,46,0,0
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
13,1,0,0
