P:N1,P:N2,净利润,年化收益率%
37,5,16802678.48,164.14
40,41,17975541.48,156.35
12,14,16585678.25,152.87
12,13,16210803.65,149.42
22,6,17173770.75,149.38
34,44,16606615.93,148.63
32,46,16543755.3,148.07
19,6,17006236.95,147.92
37,44,16986947.32,147.75
32,44,16392086.82,146.71
35,44,16757860.38,145.76
15,16,16437508.75,145.01
24,37,18047595.18,144.74
36,46,16170189.55,144.72
37,42,16136574.7,144.42
41,43,16110921.15,144.19
33,45,16071816,143.84
42,44,16534153.4,143.81
33,44,15972867,142.96
37,46,15940847.75,142.67
24,36,17777396.77,142.58
28,44,15682048.02,142.42
36,44,16288390.02,141.67
20,6,16274008.65,141.55
35,46,16258266.8,141.41
33,46,16255979.9,141.39
11,21,16399086.17,140.66
36,43,15697602.23,140.49
8,42,16579930.1,140.26
25,37,16739657.08,139.94
9,43,16482045.7,139.43
41,44,16017866.53,139.32
29,41,16457181.25,139.22
35,13,15763105.15,139.06
20,5,15953010.8,138.76
29,36,16395558.55,138.7
34,45,15946639,138.7
19,5,15921361.45,138.48
12,18,16097109.83,138.07
41,45,15838104.45,137.76
4,42,16026450.3,137.46
9,44,16198470.27,137.03
38,44,15752962.32,137.02
8,44,16101100.22,136.21
4,43,15737605.3,134.98
30,36,15949324.22,134.92
25,33,16440695.2,134.64
30,38,15824922.88,133.87
28,42,15806247.3,133.71
25,36,16638381.78,133.44
28,41,15733469.5,133.1
24,33,16233060.18,132.94
5,43,15907582.37,132.75
5,44,15804624.32,131.89
24,35,16399279.02,131.52
25,38,15704065.08,131.29
31,35,16465408.5,130.36
24,34,16179530.68,129.76
25,32,15786727.68,129.28
2,41,15752928.63,128
3,40,15729685.57,127.81
25,35,15793295.18,126.66
30,35,15752288.08,124.72
27,49,16336676.2,120.08
28,49,16093717.4,118.29
35,49,16979599.8,117.77
31,49,16940384.7,117.5
27,50,15914758.25,116.98
37,49,17289948.18,116.64
36,49,16779323.85,116.38
28,45,16019830.38,116.02
30,49,16119489.1,115.05
23,49,17004480.6,114.71
35,50,16397144.7,113.73
32,47,16377724.65,113.6
48,49,17291550.22,113.54
29,49,15903392.55,113.51
30,48,15821878.05,112.92
36,50,16712565.23,112.74
32,49,16233028.43,112.59
30,50,15711431.55,112.14
37,50,16546077.8,111.62
38,49,16503727.9,111.34
37,47,16027752.03,111.17
13,50,16414990.27,110.74
31,48,15953093.37,110.65
33,47,15865534.62,110.05
31,50,15845500.42,109.91
14,49,16191187.93,109.23
39,49,16842245.58,109.13
23,50,16104307.62,108.64
13,49,16044695.75,108.24
22,49,16032103,108.15
39,50,16666422.3,107.99
38,50,16580325.32,107.44
47,50,16153846.32,106.07
49,50,15920476.85,105.95
15,49,15689051.2,104.41
43,47,15929765.02,103.22
40,49,15838072.1,102.63
