P:N1,P:N2,净利润,年化收益率%
40,41,19822481.82,138
12,14,18306379.05,135.05
37,44,18302913.45,127.42
37,42,17576517.57,125.91
12,13,16921363.3,124.83
41,43,17192722.15,123.16
36,44,17571872.4,122.33
24,36,19042046.5,122.23
24,37,18996513.85,121.94
15,16,17224778.55,121.63
28,44,16731850.95,121.62
25,33,18546370.3,121.56
24,33,18527055.17,121.44
40,43,16934131.5,121.31
34,44,16779145.43,120.2
36,46,16729583.8,119.84
25,32,18238693.65,119.55
22,6,17140837.93,119.33
37,43,16632780.45,119.15
25,37,17778106.83,118.96
40,42,17010530.65,118.42
38,44,16916899.88,117.77
32,46,16433705.55,117.72
24,35,18323491.8,117.62
32,44,16337206.9,117.03
34,46,16781257.22,116.83
37,46,16308709.18,116.83
11,21,16967583.8,116.48
35,44,16727473.77,116.45
24,34,18122566.38,116.33
35,46,16687226.3,116.17
33,45,16137163.95,115.6
36,43,16091710.85,115.27
42,44,16546024.28,115.19
39,40,16078394.4,115.18
41,42,16313654.65,114.82
17,38,16933901.6,114.66
29,36,16920535.05,114.57
4,42,16588467.47,113.88
41,44,16350617.53,113.83
35,45,16321705.35,113.63
25,36,17678406.75,113.48
34,45,16286208.82,113.38
36,45,16199188.1,112.77
21,3,16151080.83,112.44
25,35,17466761.7,112.12
33,46,16036600.75,111.64
47,43,16260179.4,111.63
30,36,16445817.42,111.35
24,32,16362982.02,110.79
4,41,16074211.15,110.35
25,38,16482983.78,110.29
8,42,16282481.52,110.25
17,39,16278348.55,110.22
32,28,16254090.1,110.06
48,42,16016136.65,109.95
4,43,16013177.55,109.93
31,35,17338050.67,109.87
24,38,16169490.38,108.19
23,37,16841639.1,108.11
2,41,16610286.1,108.03
3,40,16541888.7,107.58
25,34,16755930.8,107.56
26,36,16064031.9,107.49
42,41,16091498.45,107.48
21,41,16642564.53,106.83
26,33,16608593.28,106.61
23,36,16397579.08,105.26
21,42,16356403.85,104.99
30,35,16499027.57,104.55
27,34,16214212.18,104.08
22,38,16166128.1,103.77
31,34,16278250.73,103.15
20,43,16027062.48,102.88
20,42,16018461.1,102.83
23,49,18778571.13,101.39
31,49,18106183.35,100.52
27,49,17048817.7,100.3
28,49,17001147.58,100.02
28,45,16959688.3,98.31
27,50,16442067.45,96.73
30,49,16914559.08,96.62
23,50,17823969.05,96.24
28,50,16238117.68,95.53
35,49,17044239.4,94.62
30,50,16506501.53,94.29
32,49,16942502.23,94.06
22,49,17355493.9,93.71
24,49,17353351.88,93.7
37,47,16537577.83,91.81
32,50,16044527.5,91.65
22,50,16965264.58,91.6
36,47,16028781.28,91.56
31,50,16296566.35,90.47
48,47,16437865.48,89.99
32,47,16152898.23,89.67
13,50,16515488.77,89.17
24,50,16494184.15,89.06
37,49,16442871.05,88.78
21,50,16250877.35,87.75
