P:N1,P:N2,净利润,年化收益率%
22,4,16976949.25,393.46
22,5,16347671.23,378.87
22,6,15592005.03,361.36
23,6,14704670.4,340.79
19,6,13723341.8,318.05
12,20,13789065.18,315.14
20,6,13516003.78,313.25
19,5,13472284.8,312.23
21,4,13377306.43,310.03
18,5,13286277.3,307.92
21,6,13173591.55,305.31
22,8,13140715.65,304.55
35,6,13094999.38,303.49
18,6,13080185.1,303.14
24,5,13057975,302.63
12,40,12894107.73,298.83
21,3,12854677.25,297.92
22,7,12797829.98,296.6
15,16,12497308.32,293.77
24,6,12672048.75,293.69
21,5,12650601.6,293.19
17,42,13175057.68,292.96
18,41,13175057.68,292.96
18,42,13175057.68,292.96
8,42,12972941.43,292.42
19,41,13645280.8,291.6
25,6,12567593.35,291.26
12,41,12552730.12,290.92
12,42,12549581.7,290.85
13,41,12549581.7,290.85
23,8,12539015.35,290.6
24,7,12499256.42,289.68
17,43,12969549.63,288.39
11,41,12904001.28,286.94
9,43,12560430.5,283.12
16,44,12716019.15,282.76
19,39,12667075.15,281.67
22,42,12482844.98,281.37
10,43,12650595.5,281.3
8,43,12469126.18,281.07
11,40,12604277.38,280.27
10,42,12552354.53,279.12
19,40,12522764.45,278.46
19,42,13028186.7,278.41
21,42,12970013.2,277.17
21,41,12882565.8,275.3
21,43,12853810.3,274.69
44,46,12652810.8,273.95
20,42,12772198.15,272.94
20,43,12745364.55,272.37
18,43,12716771.57,271.76
19,43,12645736.07,270.24
37,50,13741788.32,247.01
47,50,13998219.78,244.91
38,50,14099980.92,243.45
39,50,14099980.92,243.45
46,50,13828422.9,241.94
43,50,13569596.98,240.62
36,50,13340037.63,239.79
37,49,13340037.63,239.79
47,49,13670537.38,239.18
40,50,13830668.47,238.8
39,49,13830025.17,238.78
40,49,13830025.17,238.78
48,49,13644703.3,238.73
42,50,13434214.7,238.22
35,49,12799446.18,236.55
44,50,13326043.4,236.3
45,50,13324392.57,236.27
43,47,13661979.2,235.88
44,47,13661979.2,235.88
35,50,12731631.73,235.3
36,49,12731631.73,235.3
41,50,13250973.13,234.97
43,49,13240111.48,234.78
49,50,13112143.73,232.51
14,50,13094128.48,232.19
14,49,12889461.48,231.69
48,50,13065182.03,231.68
45,49,12999824.32,230.52
46,49,12999824.32,230.52
41,49,13312388.62,229.85
15,49,12947830.68,229.59
15,50,12947830.68,229.59
13,49,12768232.17,229.51
13,50,12768232.17,229.51
42,47,13269159.1,229.1
45,47,12919180.58,229.09
38,49,12736120.98,228.93
44,49,12888185.6,228.54
16,50,13406575.83,228.47
40,47,12700195.1,228.29
41,47,12697807.28,228.25
46,47,12765221.78,226.36
9,49,12741371.65,225.93
42,49,12732693.28,225.78
41,48,13053632.03,225.38
16,49,13211473.43,225.14
4,50,12454675.53,220.85
42,48,12529315.93,216.33
