P:N1,P:N2,净利润,年化收益率%,夏普比率
18,15,16932859.65,346.54,2.4504
18,16,16646907,340.69,2.4137
18,17,16573777.17,339.2,2.3867
2,16,16541146.34,338.53,2.3802
17,16,16341777.53,338.38,2.3893
19,18,16338546.56,334.38,2.3681
6,15,16132462.2,334.05,2.3114
5,11,16171981.76,333.88,2.3277
5,15,15889366.21,329.01,2.2734
5,16,15879810.07,328.82,2.2754
19,17,16017322.51,327.81,2.3219
4,17,15713898.1,321.6,2.243
33,13,16075195.05,321.35,2.4455
7,12,15672186.31,320.74,2.2385
7,15,15253101.34,320.55,2.1981
8,12,15653208.25,320.36,2.2591
2,17,15585781,318.98,2.2369
14,15,15917854.82,318.21,2.387
9,10,15406484.45,318.08,2.1736
33,12,15911040.26,318.07,2.4246
10,11,16329323.64,317.9,2.4397
12,3,14738908.75,315.43,2.2458
5,14,15393555.47,315.04,2.2035
20,19,15365779.97,314.47,2.2682
9,11,15342207.42,313.99,2.2083
34,12,15377244.51,312.74,2.2535
2,18,15266898.37,312.45,2.1912
2,15,15252678.85,312.16,2.2393
7,13,15058370.46,311.81,2.1679
13,15,15589440.48,311.64,2.3582
2,21,15001773.84,310.64,2.1282
13,16,15507280.69,310,2.348
2,31,15504999.47,309.95,2.3385
36,11,15081578.02,309.8,2.1504
3,15,15100958.69,309.05,2.2005
17,15,15055510.11,308.12,2.2584
8,13,14869877.58,307.9,2.1264
7,16,14633795.2,307.54,2.0964
3,18,15011725.36,307.23,2.1456
6,16,14592210.57,306.66,2.0961
5,25,15403617.04,306.43,2.3402
2,19,14788087.78,306.21,2.121
33,15,15296284.97,305.78,2.3396
7,14,14750237.95,305.43,2.1311
6,14,14747687.56,305.37,2.1066
2,20,14718465.62,304.77,2.128
8,11,14876211.7,304.45,2.1478
3,17,14872512.24,304.38,2.1301
5,12,14861197.58,304.15,2.1598
4,16,14856065.05,304.04,2.124
9,12,14814771.41,303.2,2.1361
34,11,14844736.88,301.91,2.1731
38,12,14694393.04,301.85,2.1059
38,11,14612061.89,300.16,2.0953
38,13,14612061.89,300.16,2.0953
38,14,14612061.89,300.16,2.0953
38,10,14611806.8,300.15,2.09
6,10,14519641.05,299.77,2.1296
12,17,15209571.23,299.66,2.2979
3,16,14633522.28,299.49,2.1178
33,14,14980258.88,299.46,2.2981
33,16,14980258.88,299.46,2.2981
3,19,14455922.03,299.33,2.0687
36,12,14568604.42,299.26,2.0955
36,13,14568604.42,299.26,2.0955
36,14,14568604.42,299.26,2.0955
37,11,14546735.36,298.81,2.0936
37,12,14546735.36,298.81,2.0936
37,13,14546735.36,298.81,2.0936
39,10,14545037.87,298.78,2.0816
11,17,15139415.79,298.28,2.3031
39,9,14497627.82,297.81,2.0747
37,14,14464404.21,297.12,2.083
37,10,14464149.12,297.12,2.0777
6,12,14509976.56,296.96,2.0702
34,13,14599775.15,296.93,2.1505
34,14,14599775.15,296.93,2.1505
34,15,14599775.15,296.93,2.1505
34,16,14599775.15,296.93,2.1505
34,17,14599775.15,296.93,2.1505
33,17,14839152.96,296.64,2.2799
11,15,14897479.39,296.36,2.2466
12,16,14980987.05,295.16,2.2481
34,18,14489659.82,294.69,2.1421
16,17,14482951.25,294.55,2.2053
32,23,14654628.83,292.95,2.2529
31,22,14641878.49,292.7,2.2318
31,23,14634945.03,292.56,2.2313
11,13,14695922.44,292.35,2.2122
33,19,14623786.46,292.34,2.2554
7,24,14818519.57,291.96,2.273
31,24,14601120.67,291.88,2.2272
11,16,14644979.88,291.34,2.2288
31,25,14565723.54,291.18,2.2206
33,20,14543986.58,290.74,2.2447
12,15,14711115.97,289.84,2.1882
10,17,14526279.28,288.98,2.2197
32,21,14447248.3,288.81,2.2073
7,23,14513703.93,288.73,2.2359
6,25,14546137.89,286.59,2.2231
