P:N1,P:N2,净利润,年化收益率%,夏普比率
33,12,22463858.87,313.11,2.5622
2,16,20417869.76,303.56,2.2036
36,11,21766391.78,303.38,2.3516
18,17,19998117.64,302.06,2.2013
5,11,20267731.2,301.33,2.1721
33,13,21558652.31,300.49,2.464
6,15,20009615.23,298.66,2.1784
34,11,21397555.48,298.24,2.3574
37,11,21321129.18,297.18,2.316
19,18,20055396.98,297.01,2.2064
8,12,19954621.34,296.67,2.1335
37,10,21238542.94,296.03,2.3025
2,18,19997148.01,294.99,2.1208
38,12,21138621.47,294.63,2.2994
38,10,21072233.98,293.71,2.2875
5,14,19676771.49,293.69,2.0977
5,15,19675043.22,293.67,2.1077
38,11,21056290.33,293.49,2.291
38,13,21056290.33,293.49,2.291
10,11,19661857.31,293.47,2.2364
2,15,19720279.03,293.19,2.1506
17,16,19537257.79,292.77,2.1876
38,14,20994381.49,292.62,2.284
36,10,20923266.32,291.63,2.477
2,17,19599138.59,291.39,2.11
9,10,19585806.5,291.19,2.0574
34,12,20860701.76,290.76,2.3107
38,6,20839150.84,290.46,2.2624
7,12,19534399.91,290.43,2.1242
33,15,20779742.23,289.63,2.3799
37,9,20709154.59,288.65,2.2505
39,10,20682195.64,288.27,2.2541
38,9,20674340.52,288.16,2.2478
39,9,20650984.33,287.84,2.25
38,5,20639377.43,287.68,2.2236
4,11,19347974.18,287.65,2.0739
35,11,20619659.55,287.4,2.2636
3,15,19228826.34,285.88,2.083
38,8,20489677.45,285.59,2.2292
2,20,20478978.11,285.44,2.2228
33,14,20463716.13,285.23,2.347
33,16,20463716.13,285.23,2.347
38,15,20429921.56,284.76,2.2226
35,12,20374697.81,283.99,2.2459
33,17,20322610.21,283.26,2.3326
35,10,20267265.76,282.49,2.2274
16,17,20244470.58,282.17,2.2689
7,24,19988102.96,281.71,2.2136
37,8,20194562.27,281.48,2.1887
5,25,20159103.03,280.98,2.3009
2,31,20145004.91,280.79,2.2885
39,14,20138413.1,280.69,2.199
37,12,20123394.48,280.48,2.1928
37,13,20123394.48,280.48,2.1928
32,23,20111500.44,280.32,2.3093
33,19,20107243.71,280.26,2.3132
11,17,19649333.06,280.05,2.1819
34,13,20083232.4,279.92,2.2284
34,14,20083232.4,279.92,2.2284
34,15,20083232.4,279.92,2.2284
34,16,20083232.4,279.92,2.2284
34,17,20083232.4,279.92,2.2284
36,12,20052061.67,279.49,2.1847
36,13,20052061.67,279.49,2.1847
36,14,20052061.67,279.49,2.1847
31,22,20047792.69,279.43,2.2883
37,14,20041063.33,279.34,2.1844
31,23,20040859.23,279.33,2.2879
33,20,20027443.83,279.15,2.3048
36,9,20010080.21,278.9,2.3592
39,13,20003231.29,278.81,2.1945
31,24,19980449.23,278.49,2.2829
34,18,19973117.07,278.39,2.2219
32,21,19930705.55,277.8,2.2746
32,22,19930705.55,277.8,2.2746
37,15,19868299.15,276.93,2.1659
31,26,19708905.45,274.71,2.2522
39,11,19704634.32,274.65,2.1757
7,23,19477176.67,274.5,2.1655
14,15,19222248.83,273.97,2.1222
4,17,19654259.19,273.95,2.1309
38,7,19633665.76,273.66,2.1329
30,24,19617735.09,273.44,2.2384
33,25,19581157.83,272.93,2.2548
33,24,19567590.1,272.74,2.2544
2,22,19514516.03,272,2.0901
5,26,19444896.04,271.03,2.208
37,16,19422677.53,270.72,2.1173
36,15,19405270.59,270.47,2.115
36,16,19405270.59,270.47,2.115
30,23,19402605.43,270.44,2.2084
33,23,19365377.46,269.92,2.2301
2,21,19357739.48,269.81,2.1141
36,17,19351344.72,269.72,2.1092
33,21,19348934.15,269.69,2.2275
33,22,19348934.15,269.69,2.2275
34,19,19262390.88,268.48,2.1472
30,25,19257545.21,268.42,2.1974
15,16,19307621.24,268.13,2.1233
39,12,19232498.37,268.07,2.1238
