P:N1,P:N2,净利润,年化收益率%,夏普比率
33,12,27240201.03,186.4,1.4559
34,11,26373755.84,180.47,1.3916
33,26,26170050.69,179.08,1.4026
33,13,26133847.72,178.83,1.4004
37,10,25786038.74,176.45,1.2839
34,22,25782324.09,176.43,1.4064
38,10,25548237.53,174.82,1.2753
34,12,25379750.26,173.67,1.3354
33,23,25201146.74,172.45,1.3624
36,11,25151046.86,172.11,1.2424
33,24,25142583.95,172.05,1.3374
33,14,25090608.89,171.69,1.3519
32,26,25028971.48,171.27,1.3439
37,11,24918185.69,170.51,1.2362
34,25,24839363.07,169.97,1.31
35,11,24809742.96,169.77,1.2831
34,13,24736734.33,169.27,1.3078
34,14,24651769.39,168.69,1.3032
32,25,24335086.04,168.38,1.3
36,10,24558131.62,168.05,1.2435
32,24,24555692.24,168.03,1.3381
38,9,24459213.42,167.37,1.1986
35,12,24340027.28,166.56,1.2595
34,15,24253512.43,165.96,1.2782
33,25,24200890.82,165.6,1.2976
35,16,24099647.53,164.91,1.2819
5,36,24022174,164.38,1.1823
35,10,23977130.12,164.07,1.2413
33,22,23938944.36,163.81,1.3435
13,15,23407182.16,163.79,1.1781
5,40,23645229.9,163.61,1.1448
38,11,23758763.81,162.58,1.1672
30,27,23494379.41,162.56,1.2909
38,12,23677885.23,162.03,1.1615
38,6,23674227.75,162,1.1692
31,26,23644515.93,161.8,1.2882
34,23,23639640.54,161.76,1.2532
33,20,23602359.69,161.51,1.277
36,13,23571170.18,161.3,1.1719
32,23,23465933.44,160.57,1.3155
36,12,23462173.02,160.55,1.1627
37,12,23424459.57,160.29,1.1619
30,24,23364789.38,159.88,1.2901
37,9,23350150.73,159.78,1.1416
38,13,23285203.78,159.34,1.1374
35,13,23273124.2,159.26,1.2136
38,14,23270611.17,159.24,1.1382
34,16,23264836.47,159.2,1.2763
5,25,23212806.45,158.84,1.1679
33,17,23208390.63,158.81,1.2974
34,17,23193975.85,158.71,1.2806
34,18,23172364.6,158.57,1.2816
32,27,22869085.08,158.24,1.2236
38,5,23091735.14,158.01,1.129
37,13,23090954.06,158.01,1.1332
33,21,23084968.99,157.97,1.2595
38,8,23076009.77,157.91,1.1313
5,34,23045584.41,157.7,1.1157
34,24,23022295.16,157.54,1.2233
30,28,22997368.89,157.37,1.2442
6,25,22951558.36,157.06,1.1687
11,17,22377016.54,156.58,1.049
33,19,22865958.15,156.47,1.2805
35,14,22859136.78,156.42,1.1882
33,15,22851803.92,156.37,1.2511
37,8,22846157.09,156.33,1.1147
7,26,22590202.57,156.31,1.1278
36,14,22827839.33,156.21,1.1173
35,15,22749304.27,155.67,1.182
33,16,22726817.73,155.52,1.2461
34,21,22724786.33,155.5,1.239
31,27,22686452.86,155.24,1.2377
32,22,22643032.33,154.94,1.2483
32,21,22640855.5,154.93,1.2311
4,42,22601783.49,154.66,1.0705
30,26,22212504.28,153.69,1.2049
38,15,22432323.75,153.5,1.0927
5,35,22422411.62,153.43,1.0658
33,11,22416325.41,153.39,1.273
33,10,22374386.84,153.11,1.2702
4,40,22366477.47,153.05,1.0502
34,26,22068255.08,152.69,1.1531
34,19,22303533.98,152.62,1.2347
39,9,22274815.12,152.42,1.0571
36,15,22228044.65,152.1,1.0874
33,32,22179860.91,151.77,1.1439
32,28,21906054.37,151.57,1.1833
5,39,21901587.25,151.54,1.0286
38,7,22069327.52,151.02,1.084
32,9,22067379.22,151,1.2684
33,27,21820760.45,150.98,1.163
29,24,22034087.33,150.78,1.1445
5,37,21778743.65,150.69,1.0621
30,23,21979293.75,150.4,1.2266
31,24,21970765.34,150.34,1.2133
31,23,21915902.34,149.97,1.2256
37,14,21899055.34,149.85,1.0331
35,23,21894192.38,149.82,1.136
35,24,21852861.51,149.54,1.1413
5,27,21819035.55,149.31,1.1067
