P:N1,P:N2,净利润,年化收益率%,夏普比率
37,10,28354373.49,243.48,2.1423
38,10,28133331.2,241.58,2.1313
36,11,27675700.46,237.65,2.0768
38,9,27555163.15,236.62,2.0875
37,11,27486520.43,236.03,2.078
39,9,27333429.35,234.72,2.0742
33,12,27155289.77,233.19,2.1329
36,10,27082785.22,232.56,2.1788
38,12,26819703.14,230.3,2.0265
11,17,26021961.16,228.49,1.9833
38,11,26543778.13,227.93,2.0059
38,13,26519230.41,227.72,2.0036
38,14,26504637.81,227.6,2.0047
38,6,26356870.73,226.33,1.9986
37,9,26214052.18,225.1,1.9815
33,13,26048936.46,223.69,2.0467
8,12,24403233.62,223.52,1.7782
34,11,25989840.38,223.18,1.9858
36,12,25986826.62,223.15,1.9639
36,13,25986826.62,223.15,1.9639
38,8,25939841.73,222.75,1.9663
37,12,25883757.18,222.27,1.9563
37,13,25859209.46,222.06,1.9539
9,10,24200074.43,221.66,1.7426
5,34,25806474.32,221.6,1.9931
38,5,25778108.38,221.36,1.9393
5,35,25745428.72,221.08,1.9834
39,10,25739868.62,221.03,1.9482
37,14,25696075.45,220.66,1.9419
37,8,25668975.12,220.42,1.9364
38,15,25666350.39,220.4,1.9397
12,14,23684264.18,220.4,1.7472
33,26,25662151.84,220.36,2.0064
36,14,25644622.3,220.21,1.9357
6,15,23917758.9,219.94,1.7956
7,12,23939275.09,219.27,1.7576
39,14,25506349.7,219.03,1.9339
39,13,25433779.85,218.4,1.9352
5,36,25431491.16,218.38,1.8985
6,12,23797934.96,217.98,1.7847
37,15,25331202.8,217.52,1.9145
13,15,24740706.32,217.24,1.8927
34,12,25228232.71,216.64,1.9329
33,24,25221604.48,216.58,1.9811
35,11,25125875.77,215.76,1.9164
5,14,23433555.44,215.49,1.7398
8,11,23514288.79,215.38,1.7175
36,15,25044827.62,215.06,1.8935
2,16,23434393.35,214.65,1.7555
5,40,24688623.38,214.37,1.7982
33,14,24896700.48,213.79,1.9617
34,25,24857567.48,213.45,1.8892
5,25,24845719.99,213.35,1.9381
38,7,24835203.71,213.26,1.8803
39,11,24762307.31,212.64,1.8937
39,12,24681397.76,211.94,1.8884
33,23,24668782.91,211.83,1.9337
35,12,24656160.09,211.73,1.8834
5,32,24623386.96,211.44,1.8377
5,33,24600536.15,211.25,1.8375
33,25,24595708.49,211.21,1.9314
34,13,24476219.63,210.18,1.878
34,14,24391254.68,209.45,1.8713
4,37,24359104.86,209.17,1.7969
35,10,24293262.93,208.61,1.8564
13,14,23731463.08,208.38,1.7479
6,25,24219155.89,207.97,1.8928
10,24,23860516.38,207.95,1.8236
4,38,24205332.48,207.85,1.7921
2,31,24201366.69,207.82,1.8675
6,35,23918029.88,207.68,1.7805
4,35,24177216.41,207.61,1.8435
32,26,24113720.01,207.07,1.871
34,15,24085166.47,206.82,1.8456
11,20,23539282.89,206.69,1.812
12,15,23534451.53,206.65,1.7862
34,22,24045780.73,206.48,1.8415
4,42,24008685.3,206.17,1.777
5,39,23732202.82,206.06,1.7266
4,40,23978408.23,205.91,1.7727
4,39,23845176.15,204.76,1.7611
39,8,23775679.03,204.16,1.8177
37,35,23753566.39,203.97,1.7883
7,26,23484265.37,203.91,1.7702
7,24,23475789.14,203.84,1.7888
7,35,23435950.36,203.49,1.7484
33,20,23674848.7,203.3,1.9053
5,26,23659744.98,203.17,1.8442
32,24,23653572.5,203.12,1.8547
34,23,23642114.89,203.02,1.807
36,16,23627090.95,202.89,1.7914
4,41,23600285.23,202.66,1.7344
39,37,23570228.75,202.4,1.7916
37,16,23486195.33,201.68,1.7807
35,13,23480259.86,201.63,1.8006
36,17,23474106.61,201.57,1.7806
35,16,23464097.2,201.49,1.8012
38,4,23451812.33,201.38,1.7689
38,35,23451317.69,201.38,1.7709
37,36,23383730.52,200.8,1.7649
