P:N1,P:N2,净利润,年化收益率%,夏普比率
33,12,27109803.27,168.3,1.3172
5,40,26105781.49,163.87,1.1852
34,11,26245007.25,162.93,1.2592
5,36,26150383.48,162.34,1.1985
33,13,26003449.96,161.43,1.2666
37,10,25417514.12,157.79,1.1404
4,42,25370059.99,157.5,1.1434
34,12,25249352.5,156.75,1.2075
5,34,25087696.94,155.75,1.1337
33,14,24960211.13,154.95,1.2221
34,22,24952407.67,154.91,1.2201
36,11,24782522.24,153.85,1.1023
33,26,24686786.52,153.26,1.1616
4,40,24684269.12,153.24,1.0924
35,11,24679345.2,153.21,1.1602
5,39,24362138.84,152.93,1.0825
34,13,24606336.57,152.76,1.1822
33,23,24569014.55,152.53,1.1883
34,14,24521371.62,152.23,1.178
13,15,23927134.03,151.89,1.0802
4,41,24412364.93,151.55,1.0791
5,37,24101288.27,151.29,1.1048
5,35,24292690.49,150.81,1.0776
37,11,24291989.98,150.81,1.0773
5,41,23991206.95,150.6,1.0748
33,24,24212352.88,150.31,1.1446
35,12,24209629.52,150.3,1.1383
36,10,24189607,150.17,1.0963
34,15,24123114.66,149.76,1.1551
10,24,23719888.18,149.45,1.0905
11,20,23535300.45,149.4,1.0958
5,42,23773247.91,149.23,1.0538
32,24,23904802.21,148.4,1.1618
35,10,23846732.36,148.04,1.1216
7,26,23504484.45,147.54,1.0622
35,16,23754324.5,147.47,1.144
9,26,23384415.54,147.34,1.06
5,25,23725848.17,147.29,1.074
32,26,23589791.9,146.45,1.1109
6,25,23586108.36,146.42,1.0827
34,25,23575638.25,146.36,1.0923
6,38,23263143.64,146.03,1.0499
6,43,23068106.21,145.35,1.0272
33,20,23396443.33,145.25,1.1472
33,22,23374064.27,145.11,1.1804
9,28,22816357.97,144.84,1.0641
5,38,23048923.01,144.69,1.0365
32,25,23034157.56,144.59,1.0831
7,39,22946556.51,144.58,1.0396
36,13,23202645.56,144.04,1.0376
38,11,23177675.11,143.89,1.0175
38,12,23172838.99,143.86,1.0167
6,40,22908887.72,143.81,1.0139
35,13,23142726.44,143.67,1.0963
34,16,23134438.7,143.62,1.1531
10,26,22598682.15,143.46,1.019
11,17,22593270.59,143.42,0.9495
36,12,23093648.4,143.37,1.0292
33,17,23077992.87,143.27,1.1717
34,17,23065227.27,143.19,1.1571
30,24,23064311.76,143.18,1.1439
9,32,22545174.03,143.12,1.0501
38,10,23043863.86,143.06,0.9895
34,18,23043616.01,143.06,1.1579
6,36,22772509.57,142.95,0.9876
18,19,23024074.65,142.94,1.0625
37,9,23006476.88,142.83,1.011
5,43,22738606.31,142.74,0.9969
6,27,22707907.63,142.54,1.0193
6,39,22683208.47,142.39,1.0041
7,25,22666738.01,142.29,1.0309
32,23,22898217.02,142.15,1.146
33,25,22889216.97,142.1,1.0757
30,27,22629060.43,142.05,1.1061
37,12,22843370.87,141.81,1.0128
31,26,22843350.12,141.81,1.1051
38,13,22825544.69,141.7,0.998
6,35,22513481.81,141.32,0.9641
38,14,22757861.09,141.28,0.9949
33,19,22735560.39,141.14,1.1561
35,14,22728739.01,141.1,1.073
4,38,22727664.07,141.1,0.9629
34,23,22726550.52,141.09,1.0719
33,15,22721406.15,141.06,1.1293
8,24,22468836.1,141.04,1.0335
37,8,22717408.5,141.03,1.0026
4,39,22715728.13,141.02,0.9789
9,24,22344957.84,140.79,1.0051
6,41,22338948.58,140.75,0.9796
6,34,22392363.97,140.56,0.9922
9,25,22293260.69,140.46,1.0039
35,15,22618906.51,140.42,1.0673
9,23,22271400.84,140.33,1.0312
33,16,22596419.96,140.28,1.1245
37,13,22585907.83,140.22,0.9919
33,21,22520088.89,139.81,1.1033
34,21,22471779.07,139.51,1.109
4,37,22468220.58,139.48,0.9381
36,14,22459314.71,139.43,0.9876
33,11,22285927.65,138.35,1.1475
