#,P:N1,P:N2,净利润,年化收益率%,夏普比率
664,21,25,4047829.79,360.38,2.6172
665,22,25,4047829.79,360.38,2.6172
666,19,13,4034702.41,328.92,2.4781
667,18,14,4030484.52,328.57,2.4803
668,9,8,4013293.10,327.17,2.3216
669,14,5,4012376.16,327.10,2.3773
670,18,15,4012046.93,327.07,2.4481
671,12,6,3995965.13,325.76,2.3138
672,16,14,3994926.18,325.68,2.5798
673,19,12,3988183.84,325.13,2.4313
674,4,3,3948788.38,354.03,2.2342
675,2,8,3947204.79,321.78,2.2172
676,17,16,3935133.65,320.80,2.5413
677,2,26,3904582.82,363.57,2.6274
678,44,10,3894654.92,320.07,2.2373
679,45,10,3894654.92,320.07,2.2373
680,46,10,3894654.92,320.07,2.2373
681,47,10,3894654.92,320.07,2.2373
682,3,26,3887391.42,361.97,2.6117
683,4,26,3887391.42,361.97,2.6117
684,5,26,3887391.42,361.97,2.6117
685,10,26,3887391.42,361.97,2.6117
686,11,26,3887391.42,361.97,2.6117
687,12,26,3887391.42,361.97,2.6117
688,13,26,3887391.42,361.97,2.6117
689,14,26,3887391.42,361.97,2.6117
690,15,26,3887391.42,361.97,2.6117
691,18,26,3878735.98,361.17,2.5959
692,19,26,3878735.98,361.17,2.5959
693,20,26,3878735.98,361.17,2.5959
694,14,7,3863193.33,314.94,2.2593
695,15,8,3825891.63,311.89,2.2153
696,6,26,3818426.16,355.55,2.5529
697,7,26,3818426.16,355.55,2.5529
698,8,26,3818426.16,355.55,2.5529
699,9,26,3818426.16,355.55,2.5529
700,16,26,3818426.16,355.55,2.5529
701,17,26,3818426.16,355.55,2.5529
702,13,5,3812757.24,310.82,2.2216
703,13,6,3812757.24,310.82,2.2216
704,3,5,3810740.34,311.91,2.1316
705,14,8,3797938.37,309.62,2.2499
706,17,15,3785045.15,308.57,2.4570
707,44,6,3776309.22,310.35,2.1298
708,44,7,3776309.22,310.35,2.1298
709,44,8,3776309.22,310.35,2.1298
710,44,9,3776309.22,310.35,2.1298
711,45,5,3776309.22,310.35,2.1298
712,45,6,3776309.22,310.35,2.1298
713,45,7,3776309.22,310.35,2.1298
714,45,8,3776309.22,310.35,2.1298
715,45,9,3776309.22,310.35,2.1298
716,46,4,3776309.22,310.35,2.1298
717,46,5,3776309.22,310.35,2.1298
718,46,6,3776309.22,310.35,2.1298
719,46,7,3776309.22,310.35,2.1298
720,46,8,3776309.22,310.35,2.1298
721,46,9,3776309.22,310.35,2.1298
722,47,3,3776309.22,310.35,2.1298
723,47,4,3776309.22,310.35,2.1298
724,47,5,3776309.22,310.35,2.1298
725,47,6,3776309.22,310.35,2.1298
726,47,7,3776309.22,310.35,2.1298
727,47,8,3776309.22,310.35,2.1298
728,47,9,3776309.22,310.35,2.1298
729,14,6,3764303.27,306.87,2.1958
730,8,7,3734298.71,304.43,2.1062
731,24,26,3731789.73,347.48,2.4794
732,25,26,3731789.73,347.48,2.4794
733,22,26,3727471.89,347.08,2.4902
734,23,26,3727471.89,347.08,2.4902
735,3,6,3723627.86,304.78,2.1428
736,20,19,3699778.94,301.61,2.3037
737,10,7,3669915.45,299.18,2.0966
738,18,12,3655941.22,298.04,2.2397
739,25,24,3653102.38,360.41,2.5814
740,26,24,3653102.38,360.41,2.5814
741,26,25,3653102.38,360.41,2.5814
742,27,25,3653102.38,360.41,2.5814
743,27,26,3653102.38,360.41,2.5814
744,28,25,3653102.38,360.41,2.5814
745,28,26,3653102.38,360.41,2.5814
746,28,27,3653102.38,360.41,2.5814
747,29,25,3653102.38,360.41,2.5814
748,29,26,3653102.38,360.41,2.5814
749,29,27,3653102.38,360.41,2.5814
750,29,28,3653102.38,360.41,2.5814
751,11,6,3650649.91,297.61,2.0742
752,5,30,3649044.65,358.32,2.5695
753,6,30,3649044.65,358.32,2.5695
754,2,30,3644626.62,359.58,2.5790
755,30,25,3644626.62,359.58,2.5790
756,30,26,3644626.62,359.58,2.5790
757,30,27,3644626.62,359.58,2.5790
758,30,28,3644626.62,359.58,2.5790
759,30,29,3644626.62,359.58,2.5790
760,31,25,3644626.62,359.58,2.5790
761,31,26,3644626.62,359.58,2.5790
762,31,27,3644626.62,359.58,2.5790
763,31,28,3644626.62,359.58,2.5790
764,31,29,3644626.62,359.58,2.5790
765,31,30,3644626.62,359.58,2.5790
766,32,25,3644626.62,359.58,2.5790
767,32,26,3644626.62,359.58,2.5790
768,32,27,3644626.62,359.58,2.5790
769,32,28,3644626.62,359.58,2.5790
770,32,29,3644626.62,359.58,2.5790
771,32,30,3644626.62,359.58,2.5790
772,33,25,3644626.62,359.58,2.5790
773,33,26,3644626.62,359.58,2.5790
774,33,27,3644626.62,359.58,2.5790
775,33,28,3644626.62,359.58,2.5790
776,33,29,3644626.62,359.58,2.5790
777,33,30,3644626.62,359.58,2.5790
778,34,25,3644626.62,359.58,2.5790
779,34,26,3644626.62,359.58,2.5790
780,34,27,3644626.62,359.58,2.5790
781,34,28,3644626.62,359.58,2.5790
782,34,29,3644626.62,359.58,2.5790
783,34,30,3644626.62,359.58,2.5790
784,48,10,3639563.24,299.11,2.0492
785,49,10,3639563.24,299.11,2.0492
786,50,10,3639563.24,299.11,2.0492
787,2,28,3632545.80,355.10,2.5401
788,4,7,3624652.57,296.68,1.9631
789,4,30,3619239.56,355.40,2.5485
790,9,6,3618391.01,294.98,2.0740
791,13,7,3599477.62,293.44,2.0753
792,25,30,3589174.83,358.14,2.5575
793,25,31,3589174.83,358.14,2.5575
794,26,30,3589174.83,358.14,2.5575
795,40,31,3589174.83,358.14,2.5575
796,41,31,3589174.83,358.14,2.5575
797,2,31,3584896.97,356.99,2.5528
798,3,31,3584896.97,356.99,2.5528
799,4,31,3584896.97,356.99,2.5528
800,5,31,3584896.97,356.99,2.5528
801,6,31,3584896.97,356.99,2.5528
802,7,31,3584896.97,356.99,2.5528
803,8,31,3584896.97,356.99,2.5528
804,9,31,3584896.97,356.99,2.5528
805,10,31,3584896.97,356.99,2.5528
806,11,31,3584896.97,356.99,2.5528
807,12,31,3584896.97,356.99,2.5528
808,13,31,3584896.97,356.99,2.5528
809,14,31,3584896.97,356.99,2.5528
810,15,31,3584896.97,356.99,2.5528
811,16,31,3584896.97,356.99,2.5528
812,17,31,3584896.97,356.99,2.5528
813,18,31,3584896.97,356.99,2.5528
814,19,31,3584896.97,356.99,2.5528
815,20,31,3584896.97,356.99,2.5528
816,21,30,3584896.97,356.99,2.5528
817,21,31,3584896.97,356.99,2.5528
818,22,30,3584896.97,356.99,2.5528
819,32,31,3584896.97,356.99,2.5528
820,33,31,3584896.97,356.99,2.5528
821,34,31,3584896.97,356.99,2.5528
822,35,31,3584896.97,356.99,2.5528
823,36,31,3584896.97,356.99,2.5528
824,37,31,3584896.97,356.99,2.5528
825,38,31,3584896.97,356.99,2.5528
826,39,31,3584896.97,356.99,2.5528
827,19,30,3582758.04,350.17,2.5202
828,20,30,3582758.04,350.17,2.5202
829,40,25,3582758.04,350.17,2.5202
830,40,26,3582758.04,350.17,2.5202
831,40,27,3582758.04,350.17,2.5202
832,40,28,3582758.04,350.17,2.5202
833,40,29,3582758.04,350.17,2.5202
834,40,30,3582758.04,350.17,2.5202
835,41,25,3582758.04,350.17,2.5202
836,41,26,3582758.04,350.17,2.5202
837,41,27,3582758.04,350.17,2.5202
838,41,28,3582758.04,350.17,2.5202
839,41,29,3582758.04,350.17,2.5202
840,41,30,3582758.04,350.17,2.5202
841,21,26,3560306.22,331.52,2.3271
842,16,15,3554551.90,289.77,2.3018
843,15,14,3548975.06,289.32,2.3100
844,24,33,3542838.48,362.02,2.5529
845,25,33,3542838.48,362.02,2.5529
846,26,33,3542838.48,362.02,2.5529
847,27,33,3542838.48,362.02,2.5529
848,28,33,3542838.48,362.02,2.5529
849,29,33,3542838.48,362.02,2.5529
850,30,33,3542838.48,362.02,2.5529
851,31,33,3542838.48,362.02,2.5529
852,32,33,3542838.48,362.02,2.5529
853,47,33,3542838.48,362.02,2.5529
854,48,33,3542838.48,362.02,2.5529
855,49,33,3542838.48,362.02,2.5529
856,50,33,3542838.48,362.02,2.5529
857,11,8,3542021.12,288.75,2.0998
858,3,30,3524537.87,339.72,2.4352
859,7,30,3524537.87,339.72,2.4352
860,8,30,3524537.87,339.72,2.4352
861,9,30,3524537.87,339.72,2.4352
862,10,30,3524537.87,339.72,2.4352
863,11,30,3524537.87,339.72,2.4352
864,12,30,3524537.87,339.72,2.4352
865,13,30,3524537.87,339.72,2.4352
866,14,30,3524537.87,339.72,2.4352
867,15,30,3524537.87,339.72,2.4352
868,16,30,3524537.87,339.72,2.4352
869,17,30,3524537.87,339.72,2.4352
870,18,30,3524537.87,339.72,2.4352
871,35,25,3524537.87,339.72,2.4352
872,35,26,3524537.87,339.72,2.4352
873,35,27,3524537.87,339.72,2.4352
874,35,28,3524537.87,339.72,2.4352
875,35,29,3524537.87,339.72,2.4352
876,35,30,3524537.87,339.72,2.4352
877,36,25,3524537.87,339.72,2.4352
878,36,26,3524537.87,339.72,2.4352
879,36,27,3524537.87,339.72,2.4352
880,36,28,3524537.87,339.72,2.4352
881,36,29,3524537.87,339.72,2.4352
882,36,30,3524537.87,339.72,2.4352
883,37,25,3524537.87,339.72,2.4352
884,37,26,3524537.87,339.72,2.4352
885,37,27,3524537.87,339.72,2.4352
886,37,28,3524537.87,339.72,2.4352
887,37,29,3524537.87,339.72,2.4352
888,37,30,3524537.87,339.72,2.4352
889,38,25,3524537.87,339.72,2.4352
890,38,26,3524537.87,339.72,2.4352
891,38,27,3524537.87,339.72,2.4352
892,38,28,3524537.87,339.72,2.4352
893,38,29,3524537.87,339.72,2.4352
894,38,30,3524537.87,339.72,2.4352
895,39,25,3524537.87,339.72,2.4352
896,39,26,3524537.87,339.72,2.4352
897,39,27,3524537.87,339.72,2.4352
898,39,28,3524537.87,339.72,2.4352
899,39,29,3524537.87,339.72,2.4352
900,39,30,3524537.87,339.72,2.4352
901,48,4,3521217.54,289.38,1.9471
902,48,5,3521217.54,289.38,1.9471
903,48,6,3521217.54,289.38,1.9471
904,48,7,3521217.54,289.38,1.9471
905,48,8,3521217.54,289.38,1.9471
906,48,9,3521217.54,289.38,1.9471
907,49,3,3521217.54,289.38,1.9471
908,49,4,3521217.54,289.38,1.9471
909,49,5,3521217.54,289.38,1.9471
910,49,6,3521217.54,289.38,1.9471
911,49,7,3521217.54,289.38,1.9471
912,49,8,3521217.54,289.38,1.9471
913,49,9,3521217.54,289.38,1.9471
914,50,3,3521217.54,289.38,1.9471
915,50,4,3521217.54,289.38,1.9471
916,50,5,3521217.54,289.38,1.9471
917,50,6,3521217.54,289.38,1.9471
918,50,7,3521217.54,289.38,1.9471
919,50,8,3521217.54,289.38,1.9471
920,50,9,3521217.54,289.38,1.9471
921,26,31,3494173.06,343.84,2.4612
922,42,25,3494173.06,343.84,2.4612
923,42,26,3494173.06,343.84,2.4612
924,42,27,3494173.06,343.84,2.4612
925,42,28,3494173.06,343.84,2.4612
926,42,29,3494173.06,343.84,2.4612
927,42,30,3494173.06,343.84,2.4612
928,42,31,3494173.06,343.84,2.4612
929,43,25,3494173.06,343.84,2.4612
930,43,26,3494173.06,343.84,2.4612
931,43,27,3494173.06,343.84,2.4612
932,43,28,3494173.06,343.84,2.4612
933,43,29,3494173.06,343.84,2.4612
934,43,30,3494173.06,343.84,2.4612
935,43,31,3494173.06,343.84,2.4612
936,44,25,3494173.06,343.84,2.4612
937,44,26,3494173.06,343.84,2.4612
938,44,27,3494173.06,343.84,2.4612
939,44,28,3494173.06,343.84,2.4612
940,44,29,3494173.06,343.84,2.4612
941,44,30,3494173.06,343.84,2.4612
942,44,31,3494173.06,343.84,2.4612
943,45,25,3494173.06,343.84,2.4612
944,45,26,3494173.06,343.84,2.4612
945,45,27,3494173.06,343.84,2.4612
946,45,28,3494173.06,343.84,2.4612
947,45,29,3494173.06,343.84,2.4612
948,45,30,3494173.06,343.84,2.4612
949,45,31,3494173.06,343.84,2.4612
950,46,25,3494173.06,343.84,2.4612
951,46,26,3494173.06,343.84,2.4612
952,46,27,3494173.06,343.84,2.4612
953,46,28,3494173.06,343.84,2.4612
954,46,29,3494173.06,343.84,2.4612
955,46,30,3494173.06,343.84,2.4612
956,46,31,3494173.06,343.84,2.4612
957,47,25,3494173.06,343.84,2.4612
958,47,26,3494173.06,343.84,2.4612
959,47,27,3494173.06,343.84,2.4612
960,47,28,3494173.06,343.84,2.4612
961,47,29,3494173.06,343.84,2.4612
962,47,30,3494173.06,343.84,2.4612
963,47,31,3494173.06,343.84,2.4612
964,4,2,3493910.39,278.13,2.5227
965,2,29,3488434.65,344.17,2.4503
966,3,29,3488434.65,344.17,2.4503
967,3,28,3486343.61,343.96,2.4360
968,6,29,3480318.94,341.76,2.4347
969,7,28,3480318.94,341.76,2.4347
970,7,29,3480318.94,341.76,2.4347
971,8,28,3480318.94,341.76,2.4347
972,8,29,3480318.94,341.76,2.4347
973,9,28,3480318.94,341.76,2.4347
974,4,32,3473233.77,340.21,2.4374
975,5,32,3473233.77,340.21,2.4374
976,6,32,3473233.77,340.21,2.4374
977,7,32,3473233.77,340.21,2.4374
978,8,32,3473233.77,340.21,2.4374
979,9,32,3473233.77,340.21,2.4374
980,10,32,3473233.77,340.21,2.4374
981,11,32,3473233.77,340.21,2.4374
982,12,32,3473233.77,340.21,2.4374
983,13,32,3473233.77,340.21,2.4374
984,14,32,3473233.77,340.21,2.4374
985,15,32,3473233.77,340.21,2.4374
986,16,32,3473233.77,340.21,2.4374
987,17,32,3473233.77,340.21,2.4374
988,18,32,3473233.77,340.21,2.4374
989,19,32,3473233.77,340.21,2.4374
990,20,32,3473233.77,340.21,2.4374
991,21,32,3473233.77,340.21,2.4374
992,22,32,3473233.77,340.21,2.4374
993,23,32,3473233.77,340.21,2.4374
994,24,32,3473233.77,340.21,2.4374
995,25,32,3473233.77,340.21,2.4374
996,26,32,3473233.77,340.21,2.4374
997,27,32,3473233.77,340.21,2.4374
998,28,32,3473233.77,340.21,2.4374
999,29,32,3473233.77,340.21,2.4374
1000,30,32,3473233.77,340.21,2.4374
1001,31,32,3473233.77,340.21,2.4374
1002,33,32,3473233.77,340.21,2.4374
1003,34,32,3473233.77,340.21,2.4374
1004,35,32,3473233.77,340.21,2.4374
1005,36,32,3473233.77,340.21,2.4374
1006,37,32,3473233.77,340.21,2.4374
1007,38,32,3473233.77,340.21,2.4374
1008,39,32,3473233.77,340.21,2.4374
1009,40,32,3473233.77,340.21,2.4374
1010,41,32,3473233.77,340.21,2.4374
1011,42,32,3473233.77,340.21,2.4374
1012,43,32,3473233.77,340.21,2.4374
1013,44,32,3473233.77,340.21,2.4374
1014,45,32,3473233.77,340.21,2.4374
1015,46,32,3473233.77,340.21,2.4374
1016,47,32,3473233.77,340.21,2.4374
1017,48,32,3473233.77,340.21,2.4374
1018,49,32,3473233.77,340.21,2.4374
1019,50,32,3473233.77,340.21,2.4374
1020,2,32,3462899.17,337.65,2.4216
1021,3,32,3462899.17,337.65,2.4216
1022,10,9,3461304.48,282.17,2.0425
1023,16,28,3457317.45,339.50,2.4000
1024,17,28,3457317.45,339.50,2.4000
1025,18,28,3457317.45,339.50,2.4000
1026,17,14,3448246.02,281.11,2.2232
1027,12,8,3442902.07,280.67,2.0585
1028,16,7,3428949.78,279.54,2.0673
1029,4,29,3421268.49,335.96,2.3919
1030,5,29,3421268.49,335.96,2.3919
1031,6,28,3421268.49,335.96,2.3919
1032,4,28,3419177.44,335.75,2.3781
1033,5,28,3419177.44,335.75,2.3781
1034,24,31,3414688.38,340.73,2.4293
1035,4,5,3412579.86,279.32,1.9023
1036,22,31,3406192.63,339.19,2.4174
1037,23,30,3406192.63,339.19,2.4174
1038,23,31,3406192.63,339.19,2.4174
1039,24,30,3406192.63,339.19,2.4174
1040,48,25,3399551.10,329.97,2.3602
1041,48,26,3399551.10,329.97,2.3602
1042,48,27,3399551.10,329.97,2.3602
1043,48,28,3399551.10,329.97,2.3602
1044,48,29,3399551.10,329.97,2.3602
1045,48,30,3399551.10,329.97,2.3602
1046,48,31,3399551.10,329.97,2.3602
1047,49,25,3399551.10,329.97,2.3602
1048,49,26,3399551.10,329.97,2.3602
1049,49,27,3399551.10,329.97,2.3602
1050,49,28,3399551.10,329.97,2.3602
1051,49,29,3399551.10,329.97,2.3602
1052,49,30,3399551.10,329.97,2.3602
1053,49,31,3399551.10,329.97,2.3602
1054,50,25,3399551.10,329.97,2.3602
1055,50,26,3399551.10,329.97,2.3602
1056,50,27,3399551.10,329.97,2.3602
1057,50,28,3399551.10,329.97,2.3602
1058,50,29,3399551.10,329.97,2.3602
1059,50,30,3399551.10,329.97,2.3602
1060,50,31,3399551.10,329.97,2.3602
1061,13,28,3398266.99,333.70,2.3578
1062,14,28,3398266.99,333.70,2.3578
1063,15,28,3398266.99,333.70,2.3578
1064,2,33,3386287.97,338.72,2.4080
1065,3,33,3386287.97,338.72,2.4080
1066,4,33,3386287.97,338.72,2.4080
1067,5,33,3386287.97,338.72,2.4080
1068,6,33,3386287.97,338.72,2.4080
1069,7,33,3386287.97,338.72,2.4080
1070,8,33,3386287.97,338.72,2.4080
1071,9,33,3386287.97,338.72,2.4080
1072,10,33,3386287.97,338.72,2.4080
1073,11,33,3386287.97,338.72,2.4080
1074,12,33,3386287.97,338.72,2.4080
1075,13,33,3386287.97,338.72,2.4080
1076,14,33,3386287.97,338.72,2.4080
1077,15,33,3386287.97,338.72,2.4080
1078,16,33,3386287.97,338.72,2.4080
1079,17,33,3386287.97,338.72,2.4080
1080,18,33,3386287.97,338.72,2.4080
1081,19,33,3386287.97,338.72,2.4080
1082,20,33,3386287.97,338.72,2.4080
1083,21,33,3386287.97,338.72,2.4080
1084,22,33,3386287.97,338.72,2.4080
1085,23,33,3386287.97,338.72,2.4080
1086,10,28,3368026.62,330.73,2.3579
1087,11,28,3368026.62,330.73,2.3579
1088,12,28,3368026.62,330.73,2.3579
1089,13,29,3368026.62,330.73,2.3579
1090,14,29,3368026.62,330.73,2.3579
1091,15,29,3368026.62,330.73,2.3579
1092,16,29,3368026.62,330.73,2.3579
1093,6,4,3348161.94,298.32,2.4617
1094,26,29,3345246.75,331.71,2.3359
1095,22,29,3336790.98,330.87,2.3247
1096,23,29,3336790.98,330.87,2.3247
1097,24,29,3336790.98,330.87,2.3247
1098,25,29,3336790.98,330.87,2.3247
1099,20,29,3332563.10,325.72,2.3299
1100,21,29,3332563.10,325.72,2.3299
1101,15,35,3325548.83,333.67,2.4145
1102,16,35,3325548.83,333.67,2.4145
1103,17,35,3325548.83,333.67,2.4145
1104,18,35,3325548.83,333.67,2.4145
1105,19,35,3325548.83,333.67,2.4145
1106,20,35,3325548.83,333.67,2.4145
1107,21,35,3325548.83,333.67,2.4145
1108,22,35,3325548.83,333.67,2.4145
1109,23,35,3325548.83,333.67,2.4145
1110,24,35,3325548.83,333.67,2.4145
1111,25,35,3325548.83,333.67,2.4145
1112,26,35,3325548.83,333.67,2.4145
1113,27,35,3325548.83,333.67,2.4145
1114,28,35,3325548.83,333.67,2.4145
1115,29,35,3325548.83,333.67,2.4145
1116,30,35,3325548.83,333.67,2.4145
1117,31,35,3325548.83,333.67,2.4145
1118,32,35,3325548.83,333.67,2.4145
1119,33,35,3325548.83,333.67,2.4145
1120,34,35,3325548.83,333.67,2.4145
1121,26,28,3322245.25,329.43,2.3028
1122,2,35,3318862.17,333.00,2.4192
1123,3,35,3318862.17,333.00,2.4192
1124,4,35,3318862.17,333.00,2.4192
1125,5,35,3318862.17,333.00,2.4192
1126,12,35,3318862.17,333.00,2.4192
1127,13,35,3318862.17,333.00,2.4192
1128,14,35,3318862.17,333.00,2.4192
1129,23,28,3313789.49,328.59,2.2919
1130,24,28,3313789.49,328.59,2.2919
1131,25,28,3313789.49,328.59,2.2919
1132,21,28,3309561.60,323.47,2.2967
1133,22,28,3309561.60,323.47,2.2967
1134,21,20,3280236.26,268.49,2.0757
1135,2,6,3261354.01,266.94,1.8424
1136,12,3,3260772.20,265.83,1.8395
1137,11,10,3244592.49,264.51,1.9344
1138,11,4,3243846.37,264.45,1.7940
1139,4,34,3233185.97,318.18,2.2643
1140,5,34,3233185.97,318.18,2.2643
1141,6,34,3233185.97,318.18,2.2643
1142,7,34,3233185.97,318.18,2.2643
1143,8,34,3233185.97,318.18,2.2643
1144,9,34,3233185.97,318.18,2.2643
1145,10,34,3233185.97,318.18,2.2643
1146,11,34,3233185.97,318.18,2.2643
1147,12,34,3233185.97,318.18,2.2643
1148,13,34,3233185.97,318.18,2.2643
1149,14,34,3233185.97,318.18,2.2643
1150,15,34,3233185.97,318.18,2.2643
1151,16,34,3233185.97,318.18,2.2643
1152,17,34,3233185.97,318.18,2.2643
1153,18,34,3233185.97,318.18,2.2643
1154,19,34,3233185.97,318.18,2.2643
1155,20,34,3233185.97,318.18,2.2643
1156,21,34,3233185.97,318.18,2.2643
1157,22,34,3233185.97,318.18,2.2643
1158,23,34,3233185.97,318.18,2.2643
1159,24,34,3233185.97,318.18,2.2643
1160,25,34,3233185.97,318.18,2.2643
1161,26,34,3233185.97,318.18,2.2643
1162,27,34,3233185.97,318.18,2.2643
1163,28,34,3233185.97,318.18,2.2643
1164,29,34,3233185.97,318.18,2.2643
1165,30,34,3233185.97,318.18,2.2643
1166,31,34,3233185.97,318.18,2.2643
1167,32,34,3233185.97,318.18,2.2643
1168,33,34,3233185.97,318.18,2.2643
1169,2,27,3196390.44,315.36,2.2316
1170,3,27,3196390.44,315.36,2.2316
1171,4,27,3196390.44,315.36,2.2316
1172,13,27,3196390.44,315.36,2.2316
1173,14,27,3196390.44,315.36,2.2316
1174,8,27,3188634.56,313.11,2.2179
1175,9,27,3188634.56,313.11,2.2179
1176,17,27,3188634.56,313.11,2.2179
1177,18,27,3188634.56,313.11,2.2179
1178,19,27,3188634.56,313.11,2.2179
1179,9,7,3178877.62,259.15,1.8776
1180,27,30,3178387.29,312.77,2.2356
1181,27,31,3178387.29,312.77,2.2356
1182,9,29,3169895.18,305.54,2.1693
1183,19,29,3169895.18,305.54,2.1693
1184,12,9,3153756.17,257.10,1.8756
1185,8,5,3147050.37,256.55,1.7572
1186,19,28,3146893.68,303.32,2.1391
1187,20,28,3146893.68,303.32,2.1391
1188,5,7,3145475.15,256.43,1.7232
1189,6,35,3142582.00,307.96,2.2405
1190,7,35,3142582.00,307.96,2.2405
1191,8,35,3142582.00,307.96,2.2405
1192,9,35,3142582.00,307.96,2.2405
1193,10,35,3142582.00,307.96,2.2405
1194,11,35,3142582.00,307.96,2.2405
1195,22,21,3134293.14,256.54,2.0493
1196,2,36,3131207.46,311.94,2.2548
1197,3,36,3131207.46,311.94,2.2548
1198,4,36,3131207.46,311.94,2.2548
1199,5,36,3131207.46,311.94,2.2548
1200,6,36,3131207.46,311.94,2.2548
1201,7,36,3131207.46,311.94,2.2548
1202,8,36,3131207.46,311.94,2.2548
1203,9,36,3131207.46,311.94,2.2548
1204,10,36,3131207.46,311.94,2.2548
1205,11,36,3131207.46,311.94,2.2548
1206,12,36,3131207.46,311.94,2.2548
1207,13,36,3131207.46,311.94,2.2548
1208,14,36,3131207.46,311.94,2.2548
1209,15,36,3131207.46,311.94,2.2548
1210,16,36,3131207.46,311.94,2.2548
1211,17,36,3131207.46,311.94,2.2548
1212,18,36,3131207.46,311.94,2.2548
1213,19,36,3131207.46,311.94,2.2548
1214,20,36,3131207.46,311.94,2.2548
1215,21,36,3131207.46,311.94,2.2548
1216,22,36,3131207.46,311.94,2.2548
1217,23,36,3131207.46,311.94,2.2548
1218,24,36,3131207.46,311.94,2.2548
1219,25,36,3131207.46,311.94,2.2548
1220,26,36,3131207.46,311.94,2.2548
1221,27,36,3131207.46,311.94,2.2548
1222,28,36,3131207.46,311.94,2.2548
1223,29,36,3131207.46,311.94,2.2548
1224,30,36,3131207.46,311.94,2.2548
1225,31,36,3131207.46,311.94,2.2548
1226,32,36,3131207.46,311.94,2.2548
1227,33,36,3131207.46,311.94,2.2548
1228,34,36,3131207.46,311.94,2.2548
1229,35,36,3131207.46,311.94,2.2548
1230,5,27,3130423.68,307.40,2.1779
1231,6,27,3130423.68,307.40,2.1779
1232,7,27,3130423.68,307.40,2.1779
1233,10,27,3130423.68,307.40,2.1779
1234,11,27,3130423.68,307.40,2.1779
1235,12,27,3130423.68,307.40,2.1779
1236,15,27,3130423.68,307.40,2.1779
1237,16,27,3130423.68,307.40,2.1779
1238,18,11,3128711.91,255.06,1.9380
1239,30,31,3121595.94,305.77,2.1834
1240,27,29,3110285.00,306.07,2.1512
1241,11,9,3105275.66,253.15,1.8627
1242,27,28,3087283.50,303.80,2.1210
1243,29,30,3060166.91,298.38,2.1305
1244,29,31,3060166.91,298.38,2.1305
1245,10,29,3059381.96,294.88,2.0991
1246,11,29,3059381.96,294.88,2.0991
1247,12,29,3059381.96,294.88,2.0991
1248,17,29,3059381.96,294.88,2.0991
1249,18,29,3059381.96,294.88,2.0991
1250,25,2,3057591.48,224.88,3.1169
1251,26,2,3057591.48,224.88,3.1169
1252,26,27,3055721.28,304.91,2.1291
1253,2,34,3050828.61,292.51,2.0917
1254,3,34,3050828.61,292.51,2.0917
1255,24,27,3047385.45,303.46,2.1190
1256,25,27,3047385.45,303.46,2.1190
1257,22,27,3043217.54,297.44,2.1201
1258,23,27,3043217.54,297.44,2.1201
1259,17,10,3009669.62,245.35,1.8788
1260,12,5,2983482.18,243.22,1.6501
1261,28,30,2946683.91,286.01,2.0375
1262,28,31,2946683.91,286.01,2.0375
1263,17,11,2944822.53,240.07,1.8349
1264,5,6,2942754.79,239.90,1.5889
1265,11,5,2932906.06,239.10,1.6574
1266,16,9,2932588.18,239.07,1.8353
1267,16,10,2932588.18,239.07,1.8353
1268,17,9,2932588.18,239.07,1.8353
1269,17,12,2887401.08,235.39,1.8074
1270,20,27,2883548.12,277.94,1.9737
1271,21,27,2883548.12,277.94,1.9737
1272,28,29,2879880.96,279.53,1.9623
1273,2,4,2816452.10,255.23,1.5191
1274,42,2,2804282.25,210.05,2.9404
1275,42,3,2804282.25,210.05,2.9404
1276,42,6,2804282.25,210.05,2.9404
1277,42,7,2804282.25,210.05,2.9404
1278,43,2,2804282.25,210.05,2.9404
1279,43,3,2804282.25,210.05,2.9404
1280,6,3,2762286.49,231.08,2.1982
1281,2,37,2721735.82,263.26,1.8659
1282,3,37,2721735.82,263.26,1.8659
1283,4,37,2721735.82,263.26,1.8659
1284,5,37,2721735.82,263.26,1.8659
1285,6,37,2721735.82,263.26,1.8659
1286,7,37,2721735.82,263.26,1.8659
1287,8,37,2721735.82,263.26,1.8659
1288,9,37,2721735.82,263.26,1.8659
1289,10,37,2721735.82,263.26,1.8659
1290,11,37,2721735.82,263.26,1.8659
1291,12,37,2721735.82,263.26,1.8659
1292,13,37,2721735.82,263.26,1.8659
1293,14,37,2721735.82,263.26,1.8659
1294,15,37,2721735.82,263.26,1.8659
1295,16,37,2721735.82,263.26,1.8659
1296,17,37,2721735.82,263.26,1.8659
1297,18,37,2721735.82,263.26,1.8659
1298,19,37,2721735.82,263.26,1.8659
1299,20,37,2721735.82,263.26,1.8659
1300,21,37,2721735.82,263.26,1.8659
1301,22,37,2721735.82,263.26,1.8659
1302,23,37,2721735.82,263.26,1.8659
1303,24,37,2721735.82,263.26,1.8659
1304,25,37,2721735.82,263.26,1.8659
1305,26,37,2721735.82,263.26,1.8659
1306,27,37,2721735.82,263.26,1.8659
1307,28,37,2721735.82,263.26,1.8659
1308,29,37,2721735.82,263.26,1.8659
1309,30,37,2721735.82,263.26,1.8659
1310,31,37,2721735.82,263.26,1.8659
1311,32,37,2721735.82,263.26,1.8659
1312,33,37,2721735.82,263.26,1.8659
1313,34,37,2721735.82,263.26,1.8659
