P:N1,P:N2,净利润,年化收益率%,夏普比率
32,11,15216897.69,383.19,2.1709
33,10,14913261.03,375.55,2.1433
32,10,14664423.74,369.28,2.0688
34,10,14485910.82,364.78,2.066
33,11,14429594.08,363.37,2.0512
32,12,14323614.26,360.7,2.0337
34,11,14267264.4,359.28,2.0257
33,12,14179869.28,357.08,2.0246
34,12,14017539.61,352.99,1.9991
32,13,13937317.91,350.97,1.9662
32,9,13852282.47,348.83,1.824
33,13,13793572.93,347.35,1.957
35,10,13095568.25,343.97,1.7649
34,13,13631243.26,343.26,1.9314
35,11,13189984.76,342.38,1.7893
36,12,13112348.69,340.36,1.7915
34,9,13488698.56,339.67,1.8162
35,12,12940259.96,335.9,1.7627
37,12,12865163.03,335.42,1.753
38,13,12950236.99,333.23,1.7546
33,9,13148898.84,331.12,1.7429
36,13,12691545.59,329.44,1.7239
37,13,12731026.12,327.59,1.7248
35,13,12612834.16,327.4,1.7072
32,14,12987335.53,327.05,1.8738
30,10,12886296.87,324.5,1.7696
31,12,12793360.58,322.16,1.7841
31,11,12688578.04,319.52,1.7553
19,11,12967608.78,318.81,1.8872
32,15,12620734.23,317.82,1.8158
30,11,12562440.21,316.35,1.7258
19,9,12852100.66,315.97,1.894
34,6,12474621.23,314.14,1.7093
19,16,12768865.43,313.93,1.8755
34,7,12358407.56,311.21,1.6506
33,14,12317708.83,310.18,1.77
31,10,12313241.26,310.07,1.6871
45,13,12579718.98,304.38,1.8044
44,13,12494761.44,302.32,1.7902
3,46,13932271.05,293.55,2.034
3,41,12942157.41,290.87,1.8783
3,39,12905903.42,290.06,1.8563
4,37,12748204.75,289.48,1.8208
27,36,12586589.13,287.3,1.903
4,38,12724876.04,285.99,1.8262
3,40,12642603.56,284.14,1.8227
4,36,12501000.58,283.87,1.7869
44,32,12622130.11,283.68,1.8093
28,34,12421948.99,283.54,1.8789
25,34,13505710.22,283.44,1.9902
26,34,13574556.49,282.88,2.0048
25,35,13434509.65,281.95,1.9917
28,35,12343884.98,281.76,1.8779
4,39,12529471.82,281.6,1.8043
26,33,13390109.83,281.02,1.9794
4,45,13310900.79,280.46,1.9431
5,36,12477373.57,280.43,1.785
25,36,13434223.53,279.96,1.9873
2,45,13283777.14,279.89,1.902
2,48,12492585.87,279.34,1.8577
30,33,12487394.04,279.22,1.8757
26,37,13347252.63,279.13,1.9987
32,33,12473387.61,278.91,1.8598
27,33,13356913.78,278.34,1.9737
4,40,12381833.41,278.28,1.788
26,35,13281581.14,276.77,1.9734
3,47,12371803.24,276.63,1.8379
29,33,12328449.6,275.67,1.8479
26,38,13178224.83,275.59,1.9819
13,39,12500534.97,273.92,1.823
26,36,13134526.25,273.71,1.9621
12,39,12452836.41,272.88,1.8108
14,39,12625500.57,272.57,1.837
18,38,12622275.61,272.5,1.8537
2,46,12929144.6,272.42,1.876
27,34,13057696.26,272.11,1.9467
15,39,12590279.89,271.81,1.848
4,46,12877227.82,271.32,1.8744
25,37,12988013.24,270.66,1.9254
5,45,12844890.44,270.64,1.8645
18,39,12528081.04,270.47,1.8415
24,41,12354371.24,269.8,1.8904
27,35,12896222.43,269.69,1.935
15,37,12492162.81,269.69,1.8099
5,44,12285182.36,269.2,1.8164
16,39,12767943.2,269.02,1.8615
24,39,12831052.35,268.33,1.9303
17,39,12428843.8,268.33,1.8305
15,38,12425064.27,268.25,1.8223
25,38,12777762.51,267.22,1.9236
3,44,12635474.24,266.23,1.7208
26,39,12727676.26,266.17,1.9206
19,38,12309780.66,265.76,1.8032
6,46,12589281.99,265.26,1.8323
25,39,12645936.63,264.46,1.9078
15,40,12486202.31,263.09,1.8333
3,45,12450856.96,262.34,1.6986
15,41,12301805.69,259.2,1.8233
6,44,12260470.08,258.33,1.7648
29,32,12342604.43,258.12,1.8318
