P:N1,P:N2,净利润,年化收益率%,夏普比率
32,11,17567254.26,265.91,1.8045
33,10,17263617.59,261.32,1.7846
33,11,16779950.65,253.99,1.7171
33,12,16465065.53,249.23,1.6919
34,10,16408688.12,248.37,1.691
34,11,16190041.71,245.07,1.6615
32,9,16137478.71,244.27,1.5438
34,12,15940316.91,241.29,1.6421
32,10,15670707.2,237.2,1.6113
34,13,15554020.56,235.44,1.5926
33,9,15499255.41,234.61,1.4899
35,10,14853168.14,234.51,1.455
36,12,14985220.64,233.81,1.4839
34,9,15411475.86,233.28,1.5077
35,11,14947584.65,233.23,1.4729
32,12,15329897.72,232.05,1.5861
35,12,14697859.85,229.33,1.4534
36,13,14564417.54,227.25,1.4346
32,13,14943601.37,226.2,1.5364
35,13,14477670.13,225.89,1.4215
37,12,14402360.29,225.71,1.4266
31,12,14887408.94,225.35,1.4991
33,13,14799856.4,224.02,1.5295
31,11,14782626.4,223.76,1.4781
37,13,14272385.46,220.75,1.4062
33,8,14573378.09,220.59,1.3543
34,7,14565174.62,220.47,1.4088
38,13,14234872.72,220.17,1.4066
35,9,13857800.6,218.79,1.2715
31,10,14407289.61,218.08,1.4284
31,9,14330030.22,216.91,1.3365
33,7,14186153.51,214.73,1.3243
35,8,13519029.81,213.44,1.2528
30,9,14042824.05,212.56,1.3135
33,49,14744988.03,209.96,1.7215
34,15,13846120.53,209.59,1.4347
33,16,13790553.34,208.74,1.4395
32,14,13784950.02,208.66,1.4485
31,50,14234652.15,207.54,1.6712
32,17,13706689.85,207.48,1.4336
34,8,13701386.29,207.4,1.2768
31,13,13675073.41,207,1.3537
30,10,13640121.76,206.47,1.3711
32,50,14470678.56,206.06,1.6942
32,49,14248922.63,206.06,1.6691
35,50,14117705.26,205.83,1.6847
31,49,14209426.2,205.49,1.6637
34,16,13574547.97,205.48,1.413
34,49,14421047.62,205.35,1.6909
34,6,13476289.73,203.99,1.3485
33,50,14262613.82,203.1,1.6795
34,50,13891546.02,202.53,1.6612
30,11,13285690.4,201.1,1.3361
44,13,13801860.66,200.73,1.43
45,13,13714294.7,199.46,1.4263
32,22,13159615.77,199.19,1.3616
32,15,13108577.49,198.42,1.3793
36,49,13619657.6,195.37,1.6193
33,48,13913636.03,193.35,1.6201
37,50,13351598.62,191.52,1.6078
35,49,13330545.47,191.22,1.5912
37,49,13321669.55,191.09,1.598
45,15,13308034.72,190.9,1.3999
45,14,13102476.75,190.56,1.389
44,15,13267399.74,190.32,1.3937
34,48,13671977.71,189.99,1.599
49,20,13155474.32,188.71,1.4041
46,16,13152330.56,188.66,1.371
3,41,13904666.53,187.85,1.4745
38,49,13091003.23,187.78,1.5784
31,48,13501170.87,187.62,1.5704
32,47,13430502.85,187.37,1.5627
4,36,13700313.08,187,1.425
4,37,13673408.15,186.64,1.4275
4,38,13805872.51,186.51,1.4442
44,32,13794823.97,186.36,1.4349
33,47,13270130.8,185.13,1.5488
3,39,13692430.63,184.98,1.4427
32,48,13297703.15,184.79,1.5585
3,46,14523254.9,183.94,1.5613
3,40,13565973.17,183.27,1.4291
4,39,13505215.24,182.45,1.4196
3,42,13279140.62,179.39,1.4127
3,44,14073816.52,178.25,1.4013
3,47,13166733.43,176.97,1.4272
4,45,13956997.88,176.77,1.4953
3,48,13149922.85,176.74,1.4244
3,45,13747126.73,174.11,1.3767
5,45,13676778.5,173.22,1.4526
4,46,13614630.55,172.43,1.4514
2,45,13522872.22,171.27,1.4332
26,34,13651468.56,171,1.4925
26,37,13600634.95,170.97,1.4954
27,33,13528365.19,169.46,1.4794
2,46,13338634.64,168.94,1.4262
26,33,13341793.77,168.31,1.4663
25,35,13292187.61,167.68,1.4658
26,38,13322670.99,167.47,1.4726
25,34,13139642.65,165.76,1.4468
25,36,13115350.43,164.29,1.4474
