P:N1,P:N2,净利润,年化收益率%,夏普比率
44,5,10160578.2,384.15,2.4866
30,10,9649310.01,378.56,2.5296
31,10,9565332.97,375.26,2.502
32,10,9515577.08,373.31,2.4936
30,11,9495672.97,372.53,2.4873
37,10,9258417.79,361.93,2.3682
34,7,9370819.35,361.65,2.2713
36,10,9234473.29,361,2.3635
34,6,9099937.62,357.28,2.1892
30,9,9153372.52,353.26,2.0698
23,5,8988326.67,352.89,2.2056
45,5,9322665.87,352.47,2.232
45,6,9322665.87,352.47,2.232
45,7,9322665.87,352.47,2.232
35,10,8840935.91,351.67,2.2576
46,5,9289745.01,351.23,2.2218
46,6,9289745.01,351.23,2.2218
46,7,9289745.01,351.23,2.2218
31,9,9069395.47,350.02,2.0445
33,10,8917458.72,349.85,2.3182
36,11,9144038.53,349.58,2.3161
47,6,9238248.44,349.28,2.217
47,7,9238248.44,349.28,2.217
45,12,9237014.59,349.23,2.3175
46,12,9237014.59,349.23,2.3175
44,6,9224706.18,348.77,2.198
44,7,9224706.18,348.77,2.198
47,12,9185518.02,347.28,2.3122
30,12,8927389.5,347.28,2.2755
31,11,8916343.93,346.85,2.2626
31,12,8916343.93,346.85,2.2626
44,12,9152057.05,346.02,2.2899
32,11,8866588.04,344.92,2.2536
32,12,8866588.04,344.92,2.2536
34,10,8652438.19,344.18,2.2099
48,7,9097668.19,343.96,2.1758
48,12,9044937.77,341.97,2.2685
49,12,9044937.77,341.97,2.2685
38,13,8855050.88,341.47,2.2334
37,11,8776004.88,341.39,2.2173
30,13,8760121.1,340.77,2.222
50,12,9009975.26,340.65,2.2572
35,11,8752060.37,340.46,2.2136
35,12,8752060.37,340.46,2.2136
36,12,8752060.37,340.46,2.2136
45,10,8979223.55,339.48,2.2599
45,11,8979223.55,339.48,2.2599
46,10,8979223.55,339.48,2.2599
46,11,8979223.55,339.48,2.2599
37,12,8676599.63,339.01,2.1906
45,13,8949294.78,338.35,2.2402
46,13,8949294.78,338.35,2.2402
47,10,8927726.98,337.54,2.2546
47,11,8927726.98,337.54,2.2546
6,2,8343195.44,337.19,2.1733
47,13,8897798.21,336.41,2.2348
44,10,8894266.02,336.27,2.2322
44,11,8894266.02,336.27,2.2322
26,12,8628847.25,335.67,2.3761
44,13,8864337.24,335.14,2.2121
31,13,8591816.68,334.23,2.167
33,11,8563562.65,333.13,2.1659
33,12,8563562.65,333.13,2.1659
34,11,8563562.65,333.13,2.1659
34,12,8563562.65,333.13,2.1659
37,13,8635840.01,333.02,2.1724
32,9,8617072.66,332.56,1.93
32,13,8542060.79,332.29,2.1576
48,10,8787146.73,332.22,2.2108
48,11,8787146.73,332.22,2.2108
49,10,8787146.73,332.22,2.2108
49,11,8787146.73,332.22,2.2108
48,13,8757217.96,331.09,2.1905
49,13,8757217.96,331.09,2.1905
50,10,8752184.22,330.9,2.1994
50,11,8752184.22,330.9,2.1994
50,13,8722255.45,329.77,2.1789
35,13,8424634.57,327.72,2.1189
36,13,8424634.57,327.72,2.1189
34,5,8206252.36,326.43,1.9795
32,8,8415073.71,324.76,1.8858
31,7,8269873.37,324.69,1.8536
21,5,8233318.73,323.25,2.0771
21,6,8208925.69,322.29,2.1012
36,9,8203730.11,320.7,1.8237
33,13,8239035.4,320.5,2.0684
34,13,8239035.4,320.5,2.0684
22,6,8119091.52,318.77,2.0765
25,7,8101157.96,318.06,2.0686
21,7,8086743.61,317.5,2.0565
21,8,8086743.61,317.5,2.0565
33,7,8114649.6,313.17,1.8046
33,8,8114649.6,313.17,1.8046
44,4,8115156,306.82,2.1477
45,15,8297338.51,296.74,2.2323
46,15,8297338.51,296.74,2.2323
47,15,8245841.95,294.9,2.2258
44,15,8212380.98,293.7,2.2003
48,15,8105261.7,289.87,2.1753
24,39,8161305.64,255.78,2.288
