P:N1,P:N2,净利润,年化收益率%,夏普比率
32,11,18081755.33,227.77,1.6688
34,12,17990894.03,226.63,1.6198
33,10,17778118.66,223.95,1.6508
35,10,16903745.25,222.1,1.4529
34,13,17620765.76,221.96,1.577
36,12,17035797.75,221.2,1.4787
35,11,16998161.77,220.71,1.4687
33,11,17294451.71,217.85,1.5898
35,12,16748436.97,217.47,1.4511
36,13,16631162.73,215.95,1.4364
35,13,16544415.32,214.82,1.4243
37,12,16469105.49,214.79,1.4287
33,12,16979566.59,213.89,1.5671
33,13,16934657.22,213.32,1.5256
34,10,16923189.19,213.18,1.5663
34,11,16704542.78,210.42,1.5396
37,13,16314878.53,210,1.4092
32,9,16651979.78,209.76,1.433
32,12,16627903.74,209.46,1.5263
35,9,15908377.72,209.02,1.2859
35,8,15874680.56,208.58,1.2911
32,13,16257735.46,204.79,1.4829
32,10,16185208.27,203.88,1.4942
33,9,16013756.47,201.72,1.3842
33,16,15935309.79,200.73,1.4496
34,9,15925976.93,200.62,1.4004
34,15,15922801.33,200.58,1.4399
34,6,15831940.49,199.43,1.3745
38,13,15374435.61,197.89,1.3534
34,16,15651228.77,197.15,1.4203
44,13,16205268.65,196.14,1.4594
45,13,16066927.56,194.46,1.4525
45,12,15375574.46,194.04,1.423
33,8,15387700.18,193.83,1.2816
34,7,15379496.71,193.73,1.331
31,12,15342781.24,193.27,1.3884
31,11,15237998.7,191.95,1.3695
33,17,15227987.53,191.82,1.3871
32,23,15131694.86,190.61,1.372
32,25,15125268.2,190.53,1.3217
33,49,16041129.38,190.09,1.6518
31,50,15522669.44,188.34,1.6074
35,50,15493728.99,187.99,1.6276
32,49,15545063.98,187.08,1.606
45,14,15455109.61,187.06,1.4255
45,15,15660667.58,186.95,1.434
32,50,15766819.91,186.84,1.6273
31,49,15497443.49,186.5,1.6004
44,15,15620032.6,186.46,1.4285
34,49,15721250.99,186.3,1.6246
34,50,15327627.7,185.97,1.6108
33,50,15562817.2,184.42,1.6145
46,16,15387164.48,183.68,1.3991
44,14,15127982.39,183.1,1.3947
3,41,16283486.25,183.07,1.4955
45,17,15334486.11,183.05,1.3946
45,18,15334486.11,183.05,1.3946
45,19,15317741.11,182.85,1.3943
45,16,15314827.32,182.82,1.3918
4,36,16086880.21,182.73,1.4504
46,15,15283900.79,182.45,1.4048
49,20,15274018,182.33,1.4222
44,18,15249528.57,182.04,1.3849
47,18,15234477.42,181.86,1.3908
44,20,15232783.58,181.84,1.3846
45,20,15228826.3,181.79,1.3876
46,17,15216687.16,181.65,1.3863
46,18,15216687.16,181.65,1.3863
44,32,16146546.37,181.53,1.4572
46,19,15199942.17,181.45,1.3859
44,16,15197863.8,181.42,1.3793
44,19,15150679.17,180.86,1.3777
49,19,15124876.72,180.55,1.4098
4,38,16037003.13,180.3,1.4571
4,37,15838042.3,179.9,1.4373
3,39,15880466.48,178.54,1.4524
3,40,15820445.46,177.86,1.4458
3,46,16814603.02,177.22,1.5601
4,39,15736345.87,176.92,1.435
3,42,15682171.42,176.31,1.4432
33,48,15209777.38,175.89,1.5601
3,44,16410988.81,172.97,1.4147
3,47,15458081.55,172.9,1.4488
3,48,15441270.98,172.71,1.4464
4,45,16379237.9,172.63,1.5088
2,48,15339972.24,171.58,1.4393
44,33,15227410.55,171.19,1.3762
5,44,15474533.87,169.62,1.4353
3,45,16038474.86,169.04,1.3896
5,45,15948126.24,168.09,1.4609
2,45,15902234.73,167.61,1.4495
4,46,15884907.75,167.42,1.4599
2,46,15717997.15,165.67,1.4442
26,34,15639519.19,163.03,1.4818
26,37,15584623.55,163.03,1.4862
25,35,15302986.04,160.65,1.4597
27,33,15383045.01,160.36,1.4614
6,46,15200789.52,160.21,1.3965
26,38,15306659.59,160.12,1.4657
25,34,15150441.07,159.05,1.4425
