P:N1,P:N2,净利润,年化收益率%,夏普比率
14,16,27620423.65,299.84,1.9751
14,17,27480353.25,298.32,1.9605
14,15,27180991.5,293.16,1.9897
9,14,27152868.93,292.85,1.9239
13,16,27098881.07,292.27,2.007
13,17,26669718.75,287.64,1.9301
12,18,26622010.13,287.13,1.9385
13,20,26606709.55,285.11,1.9652
13,15,26428595.45,285.04,1.9701
3,33,26766531.05,284.99,2.1049
4,30,26410385.88,284.85,1.9973
11,19,26396971.93,284.7,1.9591
10,43,26030841.2,282.59,2.1603
12,17,26183452.58,282.4,1.9544
13,14,26339210.75,282.25,1.9469
12,20,25957111.43,281.79,1.9322
4,31,26112294.13,281.63,1.9856
3,34,26415094.77,281.24,2.0744
10,18,26043625.4,280.89,1.9198
13,18,25859221.3,280.72,1.8703
16,18,26392129.5,279.21,2.0074
9,43,25822103.57,278.5,2.2203
10,19,25673966.25,276.9,1.9295
11,18,25638650.75,276.52,1.8841
13,19,25450624.6,276.29,1.8381
15,16,25431022,276.08,1.8561
11,16,25759679.23,276.04,1.9674
9,42,25553854.45,275.61,2.1934
17,19,26050842,275.6,2.0529
14,19,27676023.35,274.86,2.0297
3,31,25755222.98,274.22,2.0325
10,20,25390535.88,273.85,1.9124
11,42,25174570.55,273.29,2.0914
3,32,25624852.93,272.83,2.0239
12,19,25119926.45,272.7,1.8397
10,17,25382509.77,271.99,1.9247
9,44,25113228.9,270.86,2.1759
9,17,25247484.13,270.55,1.9607
11,17,25079786.13,270.5,1.8679
13,24,25238667.9,270.45,2.01
8,16,25069592.6,270.39,1.8577
2,36,25389106.05,270.32,1.97
12,16,25024851.48,269.9,1.8759
4,28,24905512.18,268.62,1.8884
9,18,25059216.8,268.53,1.8644
12,42,24991318.52,267.8,2.107
10,44,24612858.55,267.19,2.0754
15,42,25092052.2,267.16,2.2075
14,43,25086302.73,267.1,2.2092
7,36,24762722.82,267.08,2.0029
30,31,25188172.03,266.47,2.155
26,28,25135324.08,265.91,2.083
18,42,24812016.45,265.88,2.1678
15,43,24960425.95,265.76,2.2089
10,14,24630377.38,265.65,1.9106
7,45,24781921.98,265.56,2.114
10,45,24442644.77,265.35,2.0359
17,46,24751447.38,265.23,2.2062
40,27,26696049.2,265.13,2.245
14,45,24857065.25,264.66,2.2098
8,43,24532705.48,264.59,2.0453
13,43,24984191.02,264.32,2.1699
9,45,24495984.08,264.2,2.0929
11,43,24326742,264.09,2.0089
7,35,24467214.6,263.89,1.9839
4,29,24464520.03,263.86,1.8767
40,28,26567002.3,263.85,2.2366
19,42,24433857.28,263.53,2.1391
39,38,25773451.9,263.18,2.2204
17,42,24526819.7,262.82,2.1529
13,44,24796713.47,262.33,2.1755
16,19,24789050.87,262.25,1.9353
18,43,24461981.33,262.13,2.1625
8,36,24401977.83,261.49,2.0174
12,46,24394726.88,261.41,2.1611
18,19,24521612,261.08,1.9291
29,30,24666168.33,260.95,2.1016
13,25,24342546.57,260.85,1.9385
9,13,24652869,260.81,1.8109
14,44,24462457.85,260.45,2.1639
18,44,24288493.68,260.27,2.1642
29,31,24573866.98,259.97,2.1249
16,17,24275347.63,259.57,1.7991
17,18,24529796.9,259.51,1.9214
14,42,24366438.25,259.43,2.1413
16,42,24358438,259.35,2.1468
15,19,26072457.3,258.94,1.9
13,45,24428246.98,258.43,2.1642
15,45,24272708.03,258.43,2.1902
29,32,24363431.78,257.75,2.1071
29,12,24343101.42,257.53,2.2789
5,28,24287811.3,256.95,1.8533
38,37,25828429.08,256.52,2.2111
41,28,25053057.05,255.82,2.1241
41,27,25537382.53,253.62,2.1577
15,20,25161811.85,249.89,1.9012
14,20,25086866.73,249.15,1.9189
41,26,25063688.63,248.92,2.1299
15,26,24805803.35,246.36,1.9931
14,34,24287149.52,241.21,2.0877
