#,P:len1,P:len2,净利润,年化收益率%
1*,3,42,749962.00,70.76
2,3,43,749962.00,70.76
3,3,44,749962.00,70.76
4,3,45,749962.00,70.76
5,3,46,749962.00,70.76
6,3,47,749962.00,70.76
7,3,48,749962.00,70.76
8,3,49,749962.00,70.76
9,3,50,749962.00,70.76
10,2,42,587381.95,55.42
11,2,43,587381.95,55.42
12,2,44,587381.95,55.42
13,2,45,587381.95,55.42
14,2,46,587381.95,55.42
15,2,47,587381.95,55.42
16,2,48,587381.95,55.42
17,2,49,587381.95,55.42
18,2,50,587381.95,55.42
19,1,42,436141.63,41.15
20,1,43,436141.63,41.15
21,1,44,436141.63,41.15
22,1,45,436141.63,41.15
23,1,46,436141.63,41.15
24,1,47,436141.63,41.15
25,1,48,436141.63,41.15
26,1,49,436141.63,41.15
27,1,50,436141.63,41.15
28,24,42,-530812.63,-51.97
29,24,43,-530812.63,-51.97
30,24,44,-530812.63,-51.97
31,24,45,-530812.63,-51.97
32,24,46,-530812.63,-51.97
33,24,47,-530812.63,-51.97
34,24,48,-530812.63,-51.97
35,24,49,-530812.63,-51.97
36,24,50,-530812.63,-51.97
37,25,42,-530812.63,-51.97
38,25,43,-530812.63,-51.97
39,25,44,-530812.63,-51.97
40,25,45,-530812.63,-51.97
41,25,46,-530812.63,-51.97
42,25,47,-530812.63,-51.97
43,25,48,-530812.63,-51.97
44,25,49,-530812.63,-51.97
45,25,50,-530812.63,-51.97
46,26,42,-530812.63,-51.97
47,26,43,-530812.63,-51.97
48,26,44,-530812.63,-51.97
49,26,45,-530812.63,-51.97
50,26,46,-530812.63,-51.97
51,26,47,-530812.63,-51.97
52,26,48,-530812.63,-51.97
53,26,49,-530812.63,-51.97
54,26,50,-530812.63,-51.97
55,27,42,-530812.63,-51.97
56,27,43,-530812.63,-51.97
57,27,44,-530812.63,-51.97
58,27,45,-530812.63,-51.97
59,27,46,-530812.63,-51.97
60,27,47,-530812.63,-51.97
61,27,48,-530812.63,-51.97
62,27,49,-530812.63,-51.97
63,27,50,-530812.63,-51.97
64,28,42,-530812.63,-51.97
65,28,43,-530812.63,-51.97
66,28,44,-530812.63,-51.97
67,28,45,-530812.63,-51.97
68,28,46,-530812.63,-51.97
69,28,47,-530812.63,-51.97
70,28,48,-530812.63,-51.97
71,28,49,-530812.63,-51.97
72,28,50,-530812.63,-51.97
73,29,42,-530812.63,-51.97
74,29,43,-530812.63,-51.97
75,29,44,-530812.63,-51.97
76,29,45,-530812.63,-51.97
77,29,46,-530812.63,-51.97
78,29,47,-530812.63,-51.97
79,29,48,-530812.63,-51.97
80,29,49,-530812.63,-51.97
81,29,50,-530812.63,-51.97
82,30,42,-530812.63,-51.97
83,30,43,-530812.63,-51.97
84,30,44,-530812.63,-51.97
85,30,45,-530812.63,-51.97
86,30,46,-530812.63,-51.97
87,30,47,-530812.63,-51.97
88,30,48,-530812.63,-51.97
89,30,49,-530812.63,-51.97
90,30,50,-530812.63,-51.97
91,31,42,-530812.63,-51.97
92,31,43,-530812.63,-51.97
93,31,44,-530812.63,-51.97
94,31,45,-530812.63,-51.97
95,31,46,-530812.63,-51.97
96,31,47,-530812.63,-51.97
97,31,48,-530812.63,-51.97
98,31,49,-530812.63,-51.97
99,31,50,-530812.63,-51.97
100,32,1,-530812.63,-51.97
101,32,2,-530812.63,-51.97
102,32,3,-530812.63,-51.97
103,32,4,-530812.63,-51.97
104,32,5,-530812.63,-51.97
105,32,6,-530812.63,-51.97
106,32,7,-530812.63,-51.97
107,32,8,-530812.63,-51.97
108,32,9,-530812.63,-51.97
109,32,10,-530812.63,-51.97
110,32,11,-530812.63,-51.97
111,32,12,-530812.63,-51.97
112,32,13,-530812.63,-51.97
113,32,14,-530812.63,-51.97
114,32,15,-530812.63,-51.97
115,32,16,-530812.63,-51.97
116,32,17,-530812.63,-51.97
117,32,18,-530812.63,-51.97
118,32,19,-530812.63,-51.97
119,32,20,-530812.63,-51.97
120,32,21,-530812.63,-51.97
121,32,22,-530812.63,-51.97
122,32,23,-530812.63,-51.97
123,32,24,-530812.63,-51.97
124,32,25,-530812.63,-51.97
125,32,26,-530812.63,-51.97
126,32,27,-530812.63,-51.97
127,32,28,-530812.63,-51.97
128,32,29,-530812.63,-51.97
129,32,30,-530812.63,-51.97
130,32,31,-530812.63,-51.97
131,32,32,-530812.63,-51.97
132,32,33,-530812.63,-51.97
133,32,34,-530812.63,-51.97
134,32,35,-530812.63,-51.97
135,32,36,-530812.63,-51.97
136,32,37,-530812.63,-51.97
137,32,38,-530812.63,-51.97
138,32,39,-530812.63,-51.97
139,32,40,-530812.63,-51.97
140,32,41,-530812.63,-51.97
141,32,42,-530812.63,-51.97
142,32,43,-530812.63,-51.97
143,32,44,-530812.63,-51.97
144,32,45,-530812.63,-51.97
145,32,46,-530812.63,-51.97
146,32,47,-530812.63,-51.97
147,32,48,-530812.63,-51.97
148,32,49,-530812.63,-51.97
149,32,50,-530812.63,-51.97
150,33,1,-530812.63,-51.97
151,33,2,-530812.63,-51.97
152,33,3,-530812.63,-51.97
153,33,4,-530812.63,-51.97
154,33,5,-530812.63,-51.97
155,33,6,-530812.63,-51.97
156,33,7,-530812.63,-51.97
157,33,8,-530812.63,-51.97
158,33,9,-530812.63,-51.97
159,33,10,-530812.63,-51.97
160,33,11,-530812.63,-51.97
161,33,12,-530812.63,-51.97
162,33,13,-530812.63,-51.97
163,33,14,-530812.63,-51.97
164,33,15,-530812.63,-51.97
165,33,16,-530812.63,-51.97
166,33,17,-530812.63,-51.97
167,33,18,-530812.63,-51.97
168,33,19,-530812.63,-51.97
169,33,20,-530812.63,-51.97
170,33,21,-530812.63,-51.97
171,33,22,-530812.63,-51.97
172,33,23,-530812.63,-51.97
173,33,24,-530812.63,-51.97
174,33,25,-530812.63,-51.97
175,33,26,-530812.63,-51.97
176,33,27,-530812.63,-51.97
177,33,28,-530812.63,-51.97
178,33,29,-530812.63,-51.97
179,33,30,-530812.63,-51.97
180,33,31,-530812.63,-51.97
181,33,32,-530812.63,-51.97
182,33,33,-530812.63,-51.97
183,33,34,-530812.63,-51.97
184,33,35,-530812.63,-51.97
185,33,36,-530812.63,-51.97
186,33,37,-530812.63,-51.97
187,33,38,-530812.63,-51.97
188,33,39,-530812.63,-51.97
189,33,40,-530812.63,-51.97
190,33,41,-530812.63,-51.97
191,33,42,-530812.63,-51.97
192,33,43,-530812.63,-51.97
193,33,44,-530812.63,-51.97
194,33,45,-530812.63,-51.97
195,33,46,-530812.63,-51.97
196,33,47,-530812.63,-51.97
197,33,48,-530812.63,-51.97
198,33,49,-530812.63,-51.97
199,33,50,-530812.63,-51.97
200,34,1,-530812.63,-51.97
201,34,2,-530812.63,-51.97
202,34,3,-530812.63,-51.97
203,34,4,-530812.63,-51.97
