#,P:len1,P:len2,净利润,年化收益率%
346,23,32,51683.82,4.60
347,23,33,51683.82,4.60
348,23,34,51683.82,4.60
349,23,35,51683.82,4.60
350,23,36,51683.82,4.60
351,23,37,51683.82,4.60
352,23,38,51683.82,4.60
353,23,39,51683.82,4.60
354,23,40,51683.82,4.60
355,23,41,51683.82,4.60
356,23,42,51683.82,4.60
357,23,43,51683.82,4.60
358,23,44,51683.82,4.60
359,23,45,51683.82,4.60
360,23,46,51683.82,4.60
361,23,47,51683.82,4.60
362,23,48,51683.82,4.60
363,23,49,51683.82,4.60
364,23,50,51683.82,4.60
365,24,1,51683.82,4.60
366,24,2,51683.82,4.60
367,24,3,51683.82,4.60
368,24,4,51683.82,4.60
369,24,5,51683.82,4.60
370,24,6,51683.82,4.60
371,24,7,51683.82,4.60
372,24,8,51683.82,4.60
373,24,9,51683.82,4.60
374,24,10,51683.82,4.60
375,24,11,51683.82,4.60
376,24,12,51683.82,4.60
377,24,13,51683.82,4.60
378,24,14,51683.82,4.60
379,24,15,51683.82,4.60
380,24,16,51683.82,4.60
381,24,17,51683.82,4.60
382,24,18,51683.82,4.60
383,24,19,51683.82,4.60
384,24,20,51683.82,4.60
385,24,21,51683.82,4.60
386,24,22,51683.82,4.60
387,24,23,51683.82,4.60
388,24,24,51683.82,4.60
389,24,25,51683.82,4.60
390,24,26,51683.82,4.60
391,24,27,51683.82,4.60
392,24,28,51683.82,4.60
393,24,29,51683.82,4.60
394,24,30,51683.82,4.60
395,24,31,51683.82,4.60
396,24,32,51683.82,4.60
397,24,33,51683.82,4.60
398,24,34,51683.82,4.60
399,24,35,51683.82,4.60
400,24,36,51683.82,4.60
401,24,37,51683.82,4.60
402,24,38,51683.82,4.60
403,24,39,51683.82,4.60
404,24,40,51683.82,4.60
405,24,41,51683.82,4.60
406,24,42,51683.82,4.60
407,24,43,51683.82,4.60
408,24,44,51683.82,4.60
409,24,45,51683.82,4.60
410,24,46,51683.82,4.60
411,24,47,51683.82,4.60
412,24,48,51683.82,4.60
413,24,49,51683.82,4.60
414,24,50,51683.82,4.60
415,1,45,28745.13,2.56
416,1,11,-33386.10,-2.75
417,2,21,-112297.77,-10.00
418,2,22,-112297.77,-10.00
419,2,23,-112297.77,-10.00
420,2,24,-112297.77,-10.00
421,2,25,-112297.77,-10.00
422,2,26,-112297.77,-10.00
423,2,27,-112297.77,-10.00
424,2,28,-112297.77,-10.00
425,2,46,-113773.38,-10.13
426,2,47,-113773.38,-10.13
427,2,48,-113773.38,-10.13
428,2,49,-113773.38,-10.13
429,2,50,-113773.38,-10.13
430,3,46,-113773.38,-10.13
431,3,47,-113773.38,-10.13
432,3,48,-113773.38,-10.13
433,3,49,-113773.38,-10.13
434,3,50,-113773.38,-10.13
435,2,30,-141221.88,-12.58
436,2,31,-141221.88,-12.58
437,2,32,-141221.88,-12.58
438,2,33,-141221.88,-12.58
439,2,34,-141221.88,-12.58
440,2,35,-141221.88,-12.58
441,2,36,-141221.88,-12.58
442,2,37,-141221.88,-12.58
443,2,38,-141221.88,-12.58
444,2,39,-141221.88,-12.58
445,2,40,-141221.88,-12.58
446,2,41,-141221.88,-12.58
447,2,42,-141221.88,-12.58
448,2,43,-141221.88,-12.58
449,2,44,-141221.88,-12.58
450,2,45,-141221.88,-12.58
451,3,30,-141221.88,-12.58
452,3,31,-141221.88,-12.58
453,3,32,-141221.88,-12.58
454,3,33,-141221.88,-12.58
455,3,34,-141221.88,-12.58
456,3,35,-141221.88,-12.58
457,3,36,-141221.88,-12.58
458,3,37,-141221.88,-12.58
459,3,38,-141221.88,-12.58
460,3,39,-141221.88,-12.58
461,3,40,-141221.88,-12.58
462,3,41,-141221.88,-12.58
463,3,42,-141221.88,-12.58
464,3,43,-141221.88,-12.58
465,3,44,-141221.88,-12.58
466,3,45,-141221.88,-12.58
467,5,46,-151560.28,-13.50
468,5,47,-151560.28,-13.50
469,5,48,-151560.28,-13.50
470,5,49,-151560.28,-13.50
471,5,50,-151560.28,-13.50
472,6,46,-151560.28,-13.50
473,6,47,-151560.28,-13.50
474,6,48,-151560.28,-13.50
475,6,49,-151560.28,-13.50
476,6,50,-151560.28,-13.50
477,3,14,-176627.95,-15.73
478,3,15,-176627.95,-15.73
479,3,16,-176627.95,-15.73
480,3,17,-176627.95,-15.73
481,3,18,-176627.95,-15.73
482,3,19,-176627.95,-15.73
483,7,21,-185969.73,-16.56
484,7,22,-185969.73,-16.56
485,7,23,-185969.73,-16.56
486,7,24,-185969.73,-16.56
487,7,25,-185969.73,-16.56
488,7,26,-185969.73,-16.56
489,7,27,-185969.73,-16.56
490,7,28,-185969.73,-16.56
491,7,29,-185969.73,-16.56
492,7,30,-185969.73,-16.56
493,7,31,-185969.73,-16.56
494,7,32,-185969.73,-16.56
495,7,33,-185969.73,-16.56
496,7,34,-185969.73,-16.56
497,7,35,-185969.73,-16.56
498,7,36,-185969.73,-16.56
499,7,37,-185969.73,-16.56
500,7,38,-185969.73,-16.56
501,7,39,-185969.73,-16.56
502,7,40,-185969.73,-16.56
503,7,41,-185969.73,-16.56
504,7,42,-185969.73,-16.56
505,7,43,-185969.73,-16.56
506,7,44,-185969.73,-16.56
507,7,45,-185969.73,-16.56
508,8,21,-185969.73,-16.56
509,8,22,-185969.73,-16.56
510,8,23,-185969.73,-16.56
511,8,24,-185969.73,-16.56
512,8,25,-185969.73,-16.56
513,8,26,-185969.73,-16.56
514,8,27,-185969.73,-16.56
515,8,28,-185969.73,-16.56
516,8,29,-185969.73,-16.56
517,8,30,-185969.73,-16.56
518,8,31,-185969.73,-16.56
519,8,32,-185969.73,-16.56
520,8,33,-185969.73,-16.56
521,8,34,-185969.73,-16.56
522,8,35,-185969.73,-16.56
523,8,36,-185969.73,-16.56
524,8,37,-185969.73,-16.56
525,8,38,-185969.73,-16.56
526,8,39,-185969.73,-16.56
527,8,40,-185969.73,-16.56
528,8,41,-185969.73,-16.56
529,8,42,-185969.73,-16.56
530,8,43,-185969.73,-16.56
531,8,44,-185969.73,-16.56
532,8,45,-185969.73,-16.56
533,9,21,-185969.73,-16.56
534,9,22,-185969.73,-16.56
535,9,23,-185969.73,-16.56
536,9,24,-185969.73,-16.56
537,9,25,-185969.73,-16.56
538,9,26,-185969.73,-16.56
539,9,27,-185969.73,-16.56
540,9,28,-185969.73,-16.56
541,9,29,-185969.73,-16.56
542,9,30,-185969.73,-16.56
543,9,31,-185969.73,-16.56
544,9,32,-185969.73,-16.56
545,9,33,-185969.73,-16.56
546,9,34,-185969.73,-16.56
547,9,35,-185969.73,-16.56
548,9,36,-185969.73,-16.56
549,9,37,-185969.73,-16.56
550,9,38,-185969.73,-16.56
551,9,39,-185969.73,-16.56
552,9,40,-185969.73,-16.56
553,9,41,-185969.73,-16.56
554,9,42,-185969.73,-16.56
555,9,43,-185969.73,-16.56
556,9,44,-185969.73,-16.56
557,9,45,-185969.73,-16.56
558,10,21,-185969.73,-16.56
559,10,22,-185969.73,-16.56
560,10,23,-185969.73,-16.56
561,10,24,-185969.73,-16.56
562,10,25,-185969.73,-16.56
563,10,26,-185969.73,-16.56
564,10,27,-185969.73,-16.56
565,10,28,-185969.73,-16.56
566,10,29,-185969.73,-16.56
567,10,30,-185969.73,-16.56
568,10,31,-185969.73,-16.56
569,10,32,-185969.73,-16.56
570,10,33,-185969.73,-16.56
571,10,34,-185969.73,-16.56
572,10,35,-185969.73,-16.56
573,10,36,-185969.73,-16.56
574,10,37,-185969.73,-16.56
575,10,38,-185969.73,-16.56
576,10,39,-185969.73,-16.56
577,10,40,-185969.73,-16.56
578,10,41,-185969.73,-16.56
579,10,42,-185969.73,-16.56
580,10,43,-185969.73,-16.56
581,10,44,-185969.73,-16.56
582,10,45,-185969.73,-16.56
583,11,21,-185969.73,-16.56
584,11,22,-185969.73,-16.56
585,11,23,-185969.73,-16.56
586,11,24,-185969.73,-16.56
587,11,25,-185969.73,-16.56
588,11,26,-185969.73,-16.56
589,11,27,-185969.73,-16.56
590,11,28,-185969.73,-16.56
591,11,29,-185969.73,-16.56
592,11,30,-185969.73,-16.56
593,11,31,-185969.73,-16.56
594,11,32,-185969.73,-16.56
595,11,33,-185969.73,-16.56
596,11,34,-185969.73,-16.56
597,11,35,-185969.73,-16.56
598,11,36,-185969.73,-16.56
599,11,37,-185969.73,-16.56
600,11,38,-185969.73,-16.56
601,11,39,-185969.73,-16.56
602,11,40,-185969.73,-16.56
603,11,41,-185969.73,-16.56
604,11,42,-185969.73,-16.56
605,11,43,-185969.73,-16.56
606,11,44,-185969.73,-16.56
607,11,45,-185969.73,-16.56
608,12,21,-185969.73,-16.56
609,12,22,-185969.73,-16.56
610,12,23,-185969.73,-16.56
611,12,24,-185969.73,-16.56
612,12,25,-185969.73,-16.56
613,12,26,-185969.73,-16.56
614,12,27,-185969.73,-16.56
615,12,28,-185969.73,-16.56
616,12,29,-185969.73,-16.56
617,12,30,-185969.73,-16.56
618,12,31,-185969.73,-16.56
619,12,32,-185969.73,-16.56
620,12,33,-185969.73,-16.56
621,12,34,-185969.73,-16.56
622,12,35,-185969.73,-16.56
623,12,36,-185969.73,-16.56
624,12,37,-185969.73,-16.56
625,12,38,-185969.73,-16.56
626,12,39,-185969.73,-16.56
627,12,40,-185969.73,-16.56
628,12,41,-185969.73,-16.56
629,12,42,-185969.73,-16.56
630,12,43,-185969.73,-16.56
631,12,44,-185969.73,-16.56
632,12,45,-185969.73,-16.56
633,13,21,-185969.73,-16.56
634,13,22,-185969.73,-16.56
635,13,23,-185969.73,-16.56
636,13,24,-185969.73,-16.56
637,13,25,-185969.73,-16.56
638,13,26,-185969.73,-16.56
639,13,27,-185969.73,-16.56
640,13,28,-185969.73,-16.56
641,13,29,-185969.73,-16.56
642,13,30,-185969.73,-16.56
643,13,31,-185969.73,-16.56
644,13,32,-185969.73,-16.56
645,13,33,-185969.73,-16.56
646,13,34,-185969.73,-16.56
647,13,35,-185969.73,-16.56
648,13,36,-185969.73,-16.56
649,13,37,-185969.73,-16.56
650,13,38,-185969.73,-16.56
651,13,39,-185969.73,-16.56
652,13,40,-185969.73,-16.56
653,13,41,-185969.73,-16.56
654,13,42,-185969.73,-16.56
655,13,43,-185969.73,-16.56
656,13,44,-185969.73,-16.56
657,13,45,-185969.73,-16.56
658,14,21,-238495.98,-21.24
659,14,22,-238495.98,-21.24
660,14,23,-238495.98,-21.24
661,14,24,-238495.98,-21.24
662,14,25,-238495.98,-21.24
663,14,26,-238495.98,-21.24
664,14,27,-238495.98,-21.24
665,14,28,-238495.98,-21.24
666,14,29,-238495.98,-21.24
667,14,30,-238495.98,-21.24
668,14,31,-238495.98,-21.24
669,14,32,-238495.98,-21.24
670,14,33,-238495.98,-21.24
671,14,34,-238495.98,-21.24
672,14,35,-238495.98,-21.24
673,14,36,-238495.98,-21.24
674,14,37,-238495.98,-21.24
675,14,38,-238495.98,-21.24
676,14,39,-238495.98,-21.24
677,14,40,-238495.98,-21.24
678,14,41,-238495.98,-21.24
679,14,42,-238495.98,-21.24
680,14,43,-238495.98,-21.24
681,14,44,-238495.98,-21.24
682,14,45,-238495.98,-21.24
683,15,21,-238495.98,-21.24
684,15,22,-238495.98,-21.24
685,15,23,-238495.98,-21.24
686,15,24,-238495.98,-21.24
687,15,25,-238495.98,-21.24
688,15,26,-238495.98,-21.24
689,15,27,-238495.98,-21.24
690,15,28,-238495.98,-21.24
691,15,29,-238495.98,-21.24
692,15,30,-238495.98,-21.24
693,15,31,-238495.98,-21.24
694,15,32,-238495.98,-21.24
695,15,33,-238495.98,-21.24
696,15,34,-238495.98,-21.24
697,15,35,-238495.98,-21.24
698,15,36,-238495.98,-21.24
699,15,37,-238495.98,-21.24
700,15,38,-238495.98,-21.24
701,15,39,-238495.98,-21.24
702,15,40,-238495.98,-21.24
703,15,41,-238495.98,-21.24
704,15,42,-238495.98,-21.24
705,15,43,-238495.98,-21.24
706,15,44,-238495.98,-21.24
707,15,45,-238495.98,-21.24
708,16,21,-238495.98,-21.24
709,16,22,-238495.98,-21.24
710,16,23,-238495.98,-21.24
711,16,24,-238495.98,-21.24
712,16,25,-238495.98,-21.24
713,16,26,-238495.98,-21.24
714,16,27,-238495.98,-21.24
715,16,28,-238495.98,-21.24
716,16,29,-238495.98,-21.24
717,16,30,-238495.98,-21.24
718,16,31,-238495.98,-21.24
719,16,32,-238495.98,-21.24
720,16,33,-238495.98,-21.24
721,16,34,-238495.98,-21.24
722,16,35,-238495.98,-21.24
723,16,36,-238495.98,-21.24
724,16,37,-238495.98,-21.24
725,16,38,-238495.98,-21.24
726,16,39,-238495.98,-21.24
727,16,40,-238495.98,-21.24
728,16,41,-238495.98,-21.24
729,16,42,-238495.98,-21.24
730,16,43,-238495.98,-21.24
731,16,44,-238495.98,-21.24
732,16,45,-238495.98,-21.24
733,17,21,-238495.98,-21.24
734,17,22,-238495.98,-21.24
735,17,23,-238495.98,-21.24
736,17,24,-238495.98,-21.24
737,17,25,-238495.98,-21.24
738,17,26,-238495.98,-21.24
739,17,27,-238495.98,-21.24
740,17,28,-238495.98,-21.24
741,17,29,-238495.98,-21.24
742,17,30,-238495.98,-21.24
743,17,31,-238495.98,-21.24
744,17,32,-238495.98,-21.24
745,17,33,-238495.98,-21.24
746,17,34,-238495.98,-21.24
747,17,35,-238495.98,-21.24
748,17,36,-238495.98,-21.24
749,17,37,-238495.98,-21.24
750,17,38,-238495.98,-21.24
751,17,39,-238495.98,-21.24
752,17,40,-238495.98,-21.24
753,17,41,-238495.98,-21.24
754,17,42,-238495.98,-21.24
755,17,43,-238495.98,-21.24
756,17,44,-238495.98,-21.24
757,17,45,-238495.98,-21.24
758,18,1,-238495.98,-21.24
759,18,2,-238495.98,-21.24
760,18,3,-238495.98,-21.24
761,18,4,-238495.98,-21.24
762,18,5,-238495.98,-21.24
763,18,6,-238495.98,-21.24
764,18,7,-238495.98,-21.24
765,18,8,-238495.98,-21.24
766,18,9,-238495.98,-21.24
767,18,10,-238495.98,-21.24
768,18,11,-238495.98,-21.24
769,18,12,-238495.98,-21.24
770,18,13,-238495.98,-21.24
771,18,14,-238495.98,-21.24
772,18,15,-238495.98,-21.24
773,18,16,-238495.98,-21.24
774,18,17,-238495.98,-21.24
775,18,18,-238495.98,-21.24
776,18,19,-238495.98,-21.24
777,18,20,-238495.98,-21.24
778,18,21,-238495.98,-21.24
779,18,22,-238495.98,-21.24
780,18,23,-238495.98,-21.24
781,18,24,-238495.98,-21.24
782,18,25,-238495.98,-21.24
783,18,26,-238495.98,-21.24
784,18,27,-238495.98,-21.24
785,18,28,-238495.98,-21.24
786,18,29,-238495.98,-21.24
787,18,30,-238495.98,-21.24
788,18,31,-238495.98,-21.24
789,18,32,-238495.98,-21.24
790,18,33,-238495.98,-21.24
791,18,34,-238495.98,-21.24
792,18,35,-238495.98,-21.24
793,18,36,-238495.98,-21.24
794,18,37,-238495.98,-21.24
795,18,38,-238495.98,-21.24
796,18,39,-238495.98,-21.24
797,18,40,-238495.98,-21.24
798,18,41,-238495.98,-21.24
799,18,42,-238495.98,-21.24
800,18,43,-238495.98,-21.24
801,18,44,-238495.98,-21.24
802,18,45,-238495.98,-21.24
803,2,16,-355766.10,-31.68
804,2,17,-355766.10,-31.68
805,2,18,-355766.10,-31.68
806,2,19,-355766.10,-31.68
807,5,20,-363022.93,-32.33
808,6,20,-363022.93,-32.33
809,7,20,-363022.93,-32.33
810,8,1,-363022.93,-32.33
811,8,2,-363022.93,-32.33
812,8,3,-363022.93,-32.33
813,8,4,-363022.93,-32.33
814,8,5,-363022.93,-32.33
815,8,6,-363022.93,-32.33
816,8,7,-363022.93,-32.33
817,8,8,-363022.93,-32.33
818,8,9,-363022.93,-32.33
819,8,10,-363022.93,-32.33
820,8,11,-363022.93,-32.33
821,8,12,-363022.93,-32.33
822,8,13,-363022.93,-32.33
823,8,14,-363022.93,-32.33
824,8,15,-363022.93,-32.33
825,8,16,-363022.93,-32.33
826,8,17,-363022.93,-32.33
827,8,18,-363022.93,-32.33
828,8,19,-363022.93,-32.33
829,8,20,-363022.93,-32.33
830,9,1,-363022.93,-32.33
831,9,2,-363022.93,-32.33
832,9,3,-363022.93,-32.33
833,9,4,-363022.93,-32.33
834,9,5,-363022.93,-32.33
835,9,6,-363022.93,-32.33
836,9,7,-363022.93,-32.33
837,9,8,-363022.93,-32.33
838,9,9,-363022.93,-32.33
839,9,10,-363022.93,-32.33
840,9,11,-363022.93,-32.33
841,9,12,-363022.93,-32.33
842,9,13,-363022.93,-32.33
843,9,14,-363022.93,-32.33
844,9,15,-363022.93,-32.33
845,9,16,-363022.93,-32.33
846,9,17,-363022.93,-32.33
847,9,18,-363022.93,-32.33
848,9,19,-363022.93,-32.33
849,9,20,-363022.93,-32.33
850,10,1,-363022.93,-32.33
851,10,2,-363022.93,-32.33
852,10,3,-363022.93,-32.33
853,10,4,-363022.93,-32.33
854,10,5,-363022.93,-32.33
855,10,6,-363022.93,-32.33
856,10,7,-363022.93,-32.33
857,10,8,-363022.93,-32.33
858,10,9,-363022.93,-32.33
859,10,10,-363022.93,-32.33
860,10,11,-363022.93,-32.33
861,10,12,-363022.93,-32.33
862,10,13,-363022.93,-32.33
863,10,14,-363022.93,-32.33
864,10,15,-363022.93,-32.33
865,10,16,-363022.93,-32.33
866,10,17,-363022.93,-32.33
867,10,18,-363022.93,-32.33
