#,P:len1,P:len2,净利润,年化收益率%
1*,3,32,5447812.05,428.36
2,3,33,5447812.05,428.36
3,3,34,5447812.05,428.36
4,3,35,5447812.05,428.36
5,4,32,5447812.05,428.36
6,4,33,5447812.05,428.36
7,4,34,5447812.05,428.36
8,4,35,5447812.05,428.36
9,5,32,5447812.05,428.36
10,5,33,5447812.05,428.36
11,5,34,5447812.05,428.36
12,5,35,5447812.05,428.36
13,6,32,5447812.05,428.36
14,6,33,5447812.05,428.36
15,6,34,5447812.05,428.36
16,6,35,5447812.05,428.36
17,16,1,5260636.55,413.64
18,16,2,5260636.55,413.64
19,16,3,5260636.55,413.64
20,16,4,5260636.55,413.64
21,16,5,5260636.55,413.64
22,16,6,5260636.55,413.64
23,16,7,5260636.55,413.64
24,16,8,5260636.55,413.64
25,16,9,5260636.55,413.64
26,16,10,5260636.55,413.64
27,16,11,5260636.55,413.64
28,16,12,5260636.55,413.64
29,16,13,5260636.55,413.64
30,16,14,5260636.55,413.64
31,16,15,5260636.55,413.64
32,16,16,5260636.55,413.64
33,16,17,5260636.55,413.64
34,16,18,5260636.55,413.64
35,16,19,5260636.55,413.64
36,16,20,5260636.55,413.64
37,16,21,5260636.55,413.64
38,16,22,5260636.55,413.64
39,16,23,5260636.55,413.64
40,16,24,5260636.55,413.64
41,16,25,5260636.55,413.64
42,16,26,5260636.55,413.64
43,16,27,5260636.55,413.64
44,16,28,5260636.55,413.64
45,16,29,5260636.55,413.64
46,16,30,5260636.55,413.64
47,16,31,5260636.55,413.64
48,16,32,5260636.55,413.64
49,16,33,5260636.55,413.64
50,16,34,5260636.55,413.64
51,16,35,5260636.55,413.64
52,3,26,5223839.47,410.75
53,3,27,5223839.47,410.75
54,3,28,5223839.47,410.75
55,3,29,5223839.47,410.75
56,3,30,5223839.47,410.75
57,3,31,5223839.47,410.75
58,4,26,5223839.47,410.75
59,4,27,5223839.47,410.75
60,4,28,5223839.47,410.75
61,4,29,5223839.47,410.75
62,4,30,5223839.47,410.75
63,4,31,5223839.47,410.75
64,5,26,5223839.47,410.75
65,5,27,5223839.47,410.75
66,5,28,5223839.47,410.75
67,5,29,5223839.47,410.75
68,5,30,5223839.47,410.75
69,5,31,5223839.47,410.75
70,6,26,5223839.47,410.75
71,6,27,5223839.47,410.75
72,6,28,5223839.47,410.75
73,6,29,5223839.47,410.75
74,6,30,5223839.47,410.75
75,6,31,5223839.47,410.75
76,2,32,5202374.55,409.06
77,2,33,5202374.55,409.06
78,2,34,5202374.55,409.06
79,2,35,5202374.55,409.06
80,15,1,5108893.55,401.71
81,15,2,5108893.55,401.71
82,15,3,5108893.55,401.71
83,15,4,5108893.55,401.71
84,15,5,5108893.55,401.71
85,15,6,5108893.55,401.71
86,15,7,5108893.55,401.71
87,15,8,5108893.55,401.71
88,15,9,5108893.55,401.71
89,15,10,5108893.55,401.71
90,15,11,5108893.55,401.71
91,15,12,5108893.55,401.71
92,15,13,5108893.55,401.71
93,15,14,5108893.55,401.71
94,15,15,5108893.55,401.71
95,15,16,5108893.55,401.71
96,15,17,5108893.55,401.71
97,15,18,5108893.55,401.71
98,15,19,5108893.55,401.71
99,15,20,5108893.55,401.71
100,15,21,5108893.55,401.71
101,15,22,5108893.55,401.71
102,15,23,5108893.55,401.71
103,15,24,5108893.55,401.71
104,15,25,5108893.55,401.71
105,15,26,5108893.55,401.71
106,15,27,5108893.55,401.71
107,15,28,5108893.55,401.71
108,15,29,5108893.55,401.71
109,15,30,5108893.55,401.71
110,15,31,5108893.55,401.71
111,15,32,5108893.55,401.71
112,15,33,5108893.55,401.71
113,15,34,5108893.55,401.71
114,15,35,5108893.55,401.71
115,12,32,5107317.05,401.58
116,12,33,5107317.05,401.58
117,12,34,5107317.05,401.58
118,12,35,5107317.05,401.58
119,8,32,5078305.40,399.30
120,8,33,5078305.40,399.30
121,8,34,5078305.40,399.30
122,8,35,5078305.40,399.30
123,9,32,5078305.40,399.30
124,9,33,5078305.40,399.30
125,9,34,5078305.40,399.30
126,9,35,5078305.40,399.30
127,10,32,5078305.40,399.30
128,10,33,5078305.40,399.30
129,10,34,5078305.40,399.30
130,10,35,5078305.40,399.30
131,13,32,5056084.48,397.56
132,13,33,5056084.48,397.56
133,13,34,5056084.48,397.56
134,13,35,5056084.48,397.56
135,14,1,5056084.48,397.56
136,14,2,5056084.48,397.56
137,14,3,5056084.48,397.56
138,14,4,5056084.48,397.56
139,14,5,5056084.48,397.56
140,14,6,5056084.48,397.56
141,14,7,5056084.48,397.56
142,14,8,5056084.48,397.56
143,14,9,5056084.48,397.56
144,14,10,5056084.48,397.56
145,14,11,5056084.48,397.56
146,14,12,5056084.48,397.56
147,14,13,5056084.48,397.56
148,14,14,5056084.48,397.56
149,14,15,5056084.48,397.56
150,14,16,5056084.48,397.56
151,14,17,5056084.48,397.56
152,14,18,5056084.48,397.56
153,14,19,5056084.48,397.56
154,14,20,5056084.48,397.56
155,14,21,5056084.48,397.56
156,14,22,5056084.48,397.56
157,14,23,5056084.48,397.56
158,14,24,5056084.48,397.56
159,14,25,5056084.48,397.56
160,14,26,5056084.48,397.56
161,14,27,5056084.48,397.56
162,14,28,5056084.48,397.56
163,14,29,5056084.48,397.56
164,14,30,5056084.48,397.56
165,14,31,5056084.48,397.56
166,14,32,5056084.48,397.56
167,14,33,5056084.48,397.56
168,14,34,5056084.48,397.56
169,14,35,5056084.48,397.56
170,3,25,5027092.90,395.28
171,4,25,5027092.90,395.28
172,5,25,5027092.90,395.28
173,6,25,5027092.90,395.28
174,11,32,5007041.05,393.70
175,11,33,5007041.05,393.70
176,11,34,5007041.05,393.70
177,11,35,5007041.05,393.70
178,2,26,4978401.97,391.45
179,2,27,4978401.97,391.45
180,2,28,4978401.97,391.45
181,2,29,4978401.97,391.45
182,2,30,4978401.97,391.45
183,2,31,4978401.97,391.45
184,7,32,4971286.20,390.89
185,7,33,4971286.20,390.89
186,7,34,4971286.20,390.89
187,7,35,4971286.20,390.89
188,12,19,4883344.48,383.97
189,12,20,4883344.48,383.97
190,12,21,4883344.48,383.97
191,12,22,4883344.48,383.97
192,12,23,4883344.48,383.97
193,12,24,4883344.48,383.97
194,12,25,4883344.48,383.97
195,12,26,4883344.48,383.97
196,12,27,4883344.48,383.97
197,12,28,4883344.48,383.97
198,12,29,4883344.48,383.97
199,12,30,4883344.48,383.97
200,12,31,4883344.48,383.97
201,8,26,4854332.83,381.69
202,8,27,4854332.83,381.69
203,8,28,4854332.83,381.69
204,8,29,4854332.83,381.69
205,8,30,4854332.83,381.69
206,8,31,4854332.83,381.69
207,9,26,4854332.83,381.69
208,9,27,4854332.83,381.69
209,9,28,4854332.83,381.69
210,9,29,4854332.83,381.69
211,9,30,4854332.83,381.69
212,9,31,4854332.83,381.69
213,10,26,4854332.83,381.69
214,10,27,4854332.83,381.69
215,10,28,4854332.83,381.69
216,10,29,4854332.83,381.69
217,10,30,4854332.83,381.69
218,10,31,4854332.83,381.69
219,13,19,4832111.90,379.95
220,13,20,4832111.90,379.95
221,13,21,4832111.90,379.95
222,13,22,4832111.90,379.95
223,13,23,4832111.90,379.95
224,13,24,4832111.90,379.95
225,13,25,4832111.90,379.95
226,13,26,4832111.90,379.95
227,13,27,4832111.90,379.95
228,13,28,4832111.90,379.95
229,13,29,4832111.90,379.95
230,13,30,4832111.90,379.95
231,13,31,4832111.90,379.95
232,11,19,4783068.48,376.09
233,11,20,4783068.48,376.09
234,11,21,4783068.48,376.09
235,11,22,4783068.48,376.09
236,11,23,4783068.48,376.09
237,11,24,4783068.48,376.09
238,11,25,4783068.48,376.09
239,11,26,4783068.48,376.09
240,11,27,4783068.48,376.09
241,11,28,4783068.48,376.09
242,11,29,4783068.48,376.09
243,11,30,4783068.48,376.09
244,11,31,4783068.48,376.09
245,2,25,4781655.40,375.98
246,7,26,4747313.63,373.28
247,7,27,4747313.63,373.28
248,7,28,4747313.63,373.28
249,7,29,4747313.63,373.28
250,7,30,4747313.63,373.28
251,7,31,4747313.63,373.28
252,3,23,4695821.05,369.23
253,3,24,4695821.05,369.23
254,4,19,4695821.05,369.23
255,4,20,4695821.05,369.23
256,4,21,4695821.05,369.23
257,4,22,4695821.05,369.23
258,4,23,4695821.05,369.23
259,4,24,4695821.05,369.23
260,5,19,4695821.05,369.23
261,5,20,4695821.05,369.23
262,5,21,4695821.05,369.23
263,5,22,4695821.05,369.23
264,5,23,4695821.05,369.23
265,5,24,4695821.05,369.23
266,6,19,4695821.05,369.23
267,6,20,4695821.05,369.23
268,6,21,4695821.05,369.23
269,6,22,4695821.05,369.23
270,6,23,4695821.05,369.23
271,6,24,4695821.05,369.23
272,12,1,4671617.48,367.33
273,12,2,4671617.48,367.33
274,12,3,4671617.48,367.33
275,12,4,4671617.48,367.33
276,12,5,4671617.48,367.33
277,12,6,4671617.48,367.33
278,12,7,4671617.48,367.33
279,12,8,4671617.48,367.33
280,12,9,4671617.48,367.33
281,12,10,4671617.48,367.33
282,12,11,4671617.48,367.33
283,12,12,4671617.48,367.33
284,12,13,4671617.48,367.33
285,12,14,4671617.48,367.33
286,12,15,4671617.48,367.33
287,12,16,4671617.48,367.33
288,12,17,4671617.48,367.33
289,12,18,4671617.48,367.33
290,8,25,4657586.25,366.22
291,9,19,4657586.25,366.22
292,9,20,4657586.25,366.22
293,9,21,4657586.25,366.22
294,9,22,4657586.25,366.22
295,9,23,4657586.25,366.22
296,9,24,4657586.25,366.22
297,9,25,4657586.25,366.22
298,10,19,4657586.25,366.22
299,10,20,4657586.25,366.22
300,10,21,4657586.25,366.22
301,10,22,4657586.25,366.22
302,10,23,4657586.25,366.22
303,10,24,4657586.25,366.22
304,10,25,4657586.25,366.22
305,13,1,4620384.90,363.30
306,13,2,4620384.90,363.30
307,13,3,4620384.90,363.30
308,13,4,4620384.90,363.30
309,13,5,4620384.90,363.30
310,13,6,4620384.90,363.30
311,13,7,4620384.90,363.30
312,13,8,4620384.90,363.30
313,13,9,4620384.90,363.30
314,13,10,4620384.90,363.30
315,13,11,4620384.90,363.30
316,13,12,4620384.90,363.30
317,13,13,4620384.90,363.30
318,13,14,4620384.90,363.30
319,13,15,4620384.90,363.30
320,13,16,4620384.90,363.30
321,13,17,4620384.90,363.30
322,13,18,4620384.90,363.30
323,11,1,4571341.48,359.44
324,11,2,4571341.48,359.44
325,11,3,4571341.48,359.44
326,11,4,4571341.48,359.44
327,11,5,4571341.48,359.44
328,11,6,4571341.48,359.44
329,11,7,4571341.48,359.44
330,11,8,4571341.48,359.44
331,11,9,4571341.48,359.44
332,11,10,4571341.48,359.44
333,11,11,4571341.48,359.44
334,11,12,4571341.48,359.44
335,11,13,4571341.48,359.44
336,11,14,4571341.48,359.44
337,11,15,4571341.48,359.44
338,11,16,4571341.48,359.44
339,11,17,4571341.48,359.44
340,11,18,4571341.48,359.44
341,3,19,4552870.75,357.99
342,3,20,4552870.75,357.99
343,3,21,4552870.75,357.99
344,3,22,4552870.75,357.99
345,7,25,4550567.05,357.81
346,9,1,4445859.25,349.57
347,9,2,4445859.25,349.57
348,9,3,4445859.25,349.57
349,9,4,4445859.25,349.57
350,9,5,4445859.25,349.57
351,9,6,4445859.25,349.57
352,9,7,4445859.25,349.57
353,9,8,4445859.25,349.57
354,9,9,4445859.25,349.57
355,9,10,4445859.25,349.57
356,9,11,4445859.25,349.57
357,9,12,4445859.25,349.57
358,9,13,4445859.25,349.57
359,9,14,4445859.25,349.57
360,9,15,4445859.25,349.57
361,9,16,4445859.25,349.57
362,9,17,4445859.25,349.57
363,9,18,4445859.25,349.57
364,10,1,4445859.25,349.57
365,10,2,4445859.25,349.57
366,10,3,4445859.25,349.57
367,10,4,4445859.25,349.57
368,10,5,4445859.25,349.57
369,10,6,4445859.25,349.57
370,10,7,4445859.25,349.57
371,10,8,4445859.25,349.57
372,10,9,4445859.25,349.57
373,10,10,4445859.25,349.57
374,10,11,4445859.25,349.57
375,10,12,4445859.25,349.57
376,10,13,4445859.25,349.57
377,10,14,4445859.25,349.57
378,10,15,4445859.25,349.57
379,10,16,4445859.25,349.57
380,10,17,4445859.25,349.57
381,10,18,4445859.25,349.57
382,4,7,4406684.38,346.49
383,4,8,4406684.38,346.49
384,4,9,4406684.38,346.49
385,4,11,4387942.15,345.02
386,4,12,4387942.15,345.02
387,4,13,4387942.15,345.02
388,4,14,4387942.15,345.02
389,4,15,4387942.15,345.02
390,4,16,4387942.15,345.02
391,4,17,4372150.05,343.78
392,4,18,4372150.05,343.78
393,5,11,4372150.05,343.78
394,5,12,4372150.05,343.78
395,5,13,4372150.05,343.78
396,5,14,4372150.05,343.78
397,5,15,4372150.05,343.78
398,5,16,4372150.05,343.78
399,5,17,4372150.05,343.78
400,5,18,4372150.05,343.78
401,6,1,4372150.05,343.78
402,6,2,4372150.05,343.78
403,6,3,4372150.05,343.78
404,6,4,4372150.05,343.78
405,6,5,4372150.05,343.78
406,6,6,4372150.05,343.78
407,6,7,4372150.05,343.78
408,6,8,4372150.05,343.78
409,6,9,4372150.05,343.78
410,6,10,4372150.05,343.78
411,6,11,4372150.05,343.78
412,6,12,4372150.05,343.78
413,6,13,4372150.05,343.78
414,6,14,4372150.05,343.78
415,6,15,4372150.05,343.78
416,6,16,4372150.05,343.78
417,6,17,4372150.05,343.78
418,6,18,4372150.05,343.78
419,8,19,4326314.40,340.18
420,8,20,4326314.40,340.18
421,8,21,4326314.40,340.18
422,8,22,4326314.40,340.18
423,8,23,4326314.40,340.18
424,8,24,4326314.40,340.18
425,4,10,4320191.15,339.69
426,5,1,4304399.05,338.45
427,5,2,4304399.05,338.45
428,5,3,4304399.05,338.45
429,5,4,4304399.05,338.45
430,5,5,4304399.05,338.45
431,5,6,4304399.05,338.45
432,5,7,4304399.05,338.45
433,5,8,4304399.05,338.45
434,5,9,4304399.05,338.45
435,5,10,4304399.05,338.45
436,3,7,4263734.07,335.25
437,3,8,4263734.07,335.25
438,3,9,4263734.07,335.25
439,3,11,4244991.85,333.78
440,3,12,4244991.85,333.78
441,3,13,4244991.85,333.78
442,3,14,4244991.85,333.78
443,3,15,4244991.85,333.78
444,3,16,4244991.85,333.78
445,3,17,4229199.75,332.54
446,3,18,4229199.75,332.54
447,7,19,4219295.20,331.76
448,7,20,4219295.20,331.76
449,7,21,4219295.20,331.76
450,7,22,4219295.20,331.76
451,7,23,4219295.20,331.76
452,7,24,4219295.20,331.76
453,3,10,4177240.85,328.45
454,2,23,4120516.67,323.99
455,2,24,4120516.67,323.99
456,8,1,4114587.40,323.53
457,8,2,4114587.40,323.53
458,8,3,4114587.40,323.53
459,8,4,4114587.40,323.53
460,8,5,4114587.40,323.53
461,8,6,4114587.40,323.53
462,8,7,4114587.40,323.53
463,8,8,4114587.40,323.53
464,8,9,4114587.40,323.53
465,8,10,4114587.40,323.53
466,8,11,4114587.40,323.53
467,8,12,4114587.40,323.53
468,8,13,4114587.40,323.53
469,8,14,4114587.40,323.53
470,8,15,4114587.40,323.53
471,8,16,4114587.40,323.53
472,8,17,4114587.40,323.53
473,8,18,4114587.40,323.53
474,7,1,4007568.20,315.11
475,7,2,4007568.20,315.11
476,7,3,4007568.20,315.11
477,7,4,4007568.20,315.11
478,7,5,4007568.20,315.11
479,7,6,4007568.20,315.11
480,7,7,4007568.20,315.11
481,7,8,4007568.20,315.11
482,7,9,4007568.20,315.11
483,7,10,4007568.20,315.11
484,7,11,4007568.20,315.11
485,7,12,4007568.20,315.11
486,7,13,4007568.20,315.11
487,7,14,4007568.20,315.11
488,7,15,4007568.20,315.11
489,7,16,4007568.20,315.11
490,7,17,4007568.20,315.11
491,7,18,4007568.20,315.11
492,2,19,3977566.38,312.75
493,2,20,3977566.38,312.75
494,2,21,3977566.38,312.75
495,2,22,3977566.38,312.75
496,1,28,3884054.75,305.40
497,1,29,3884054.75,305.40
498,1,30,3884054.75,305.40
499,1,32,3787261.15,297.79
500,1,33,3787261.15,297.79
501,1,34,3787261.15,297.79
502,1,35,3787261.15,297.79
503,1,36,3714454.53,298.70
504,1,37,3714454.53,298.70
505,1,38,3714454.53,298.70
506,3,36,3695686.40,297.19
507,3,37,3695686.40,297.19
508,3,38,3695686.40,297.19
509,3,39,3695686.40,297.19
510,3,40,3695686.40,297.19
511,3,41,3695686.40,297.19
512,3,42,3695686.40,297.19
513,3,43,3695686.40,297.19
514,4,36,3695686.40,297.19
515,4,37,3695686.40,297.19
516,4,38,3695686.40,297.19
517,4,39,3695686.40,297.19
518,4,40,3695686.40,297.19
519,4,41,3695686.40,297.19
520,4,42,3695686.40,297.19
521,4,43,3695686.40,297.19
522,5,36,3695686.40,297.19
523,5,37,3695686.40,297.19
524,5,38,3695686.40,297.19
525,5,39,3695686.40,297.19
526,5,40,3695686.40,297.19
527,5,41,3695686.40,297.19
528,5,42,3695686.40,297.19
529,5,43,3695686.40,297.19
530,6,36,3695686.40,297.19
531,6,37,3695686.40,297.19
532,6,38,3695686.40,297.19
533,6,39,3695686.40,297.19
534,6,40,3695686.40,297.19
535,6,41,3695686.40,297.19
