#,P:len1,P:len2,净利润,年化收益率%
77,5,50,437548.58,43.25
78,6,44,437548.58,43.25
79,6,45,437548.58,43.25
80,6,46,437548.58,43.25
81,6,47,437548.58,43.25
82,6,48,437548.58,43.25
83,6,49,437548.58,43.25
84,6,50,437548.58,43.25
85,7,44,437548.58,43.25
86,7,45,437548.58,43.25
87,7,46,437548.58,43.25
88,7,47,437548.58,43.25
89,7,48,437548.58,43.25
90,7,49,437548.58,43.25
91,7,50,437548.58,43.25
92,8,13,437548.58,43.25
93,8,14,437548.58,43.25
94,8,15,437548.58,43.25
95,8,16,437548.58,43.25
96,8,17,437548.58,43.25
97,8,18,437548.58,43.25
98,8,19,437548.58,43.25
99,8,20,437548.58,43.25
100,8,21,437548.58,43.25
101,8,22,437548.58,43.25
102,8,23,437548.58,43.25
103,8,24,437548.58,43.25
104,8,25,437548.58,43.25
105,8,26,437548.58,43.25
106,8,27,437548.58,43.25
107,8,28,437548.58,43.25
108,8,29,437548.58,43.25
109,8,30,437548.58,43.25
110,8,31,437548.58,43.25
111,8,32,437548.58,43.25
112,8,33,437548.58,43.25
113,8,34,437548.58,43.25
114,8,35,437548.58,43.25
115,8,36,437548.58,43.25
116,8,37,437548.58,43.25
117,8,38,437548.58,43.25
118,8,39,437548.58,43.25
119,8,40,437548.58,43.25
120,8,41,437548.58,43.25
121,8,42,437548.58,43.25
122,8,43,437548.58,43.25
123,8,44,437548.58,43.25
124,8,45,437548.58,43.25
125,8,46,437548.58,43.25
126,8,47,437548.58,43.25
127,8,48,437548.58,43.25
128,8,49,437548.58,43.25
129,8,50,437548.58,43.25
130,9,1,437548.58,43.25
131,9,2,437548.58,43.25
132,9,3,437548.58,43.25
133,9,4,437548.58,43.25
134,9,5,437548.58,43.25
135,9,6,437548.58,43.25
136,9,7,437548.58,43.25
137,9,8,437548.58,43.25
138,9,9,437548.58,43.25
139,9,10,437548.58,43.25
140,9,11,437548.58,43.25
141,9,12,437548.58,43.25
142,9,13,437548.58,43.25
143,9,14,437548.58,43.25
144,9,15,437548.58,43.25
145,9,16,437548.58,43.25
146,9,17,437548.58,43.25
147,9,18,437548.58,43.25
148,9,19,437548.58,43.25
149,9,20,437548.58,43.25
150,9,21,437548.58,43.25
151,9,22,437548.58,43.25
152,9,23,437548.58,43.25
153,9,24,437548.58,43.25
154,9,25,437548.58,43.25
155,9,26,437548.58,43.25
156,9,27,437548.58,43.25
157,9,28,437548.58,43.25
158,9,29,437548.58,43.25
159,9,30,437548.58,43.25
160,9,31,437548.58,43.25
161,9,32,437548.58,43.25
162,9,33,437548.58,43.25
163,9,34,437548.58,43.25
164,9,35,437548.58,43.25
165,9,36,437548.58,43.25
166,9,37,437548.58,43.25
167,9,38,437548.58,43.25
168,9,39,437548.58,43.25
169,9,40,437548.58,43.25
170,9,41,437548.58,43.25
171,9,42,437548.58,43.25
172,9,43,437548.58,43.25
173,9,44,437548.58,43.25
174,9,45,437548.58,43.25
175,9,46,437548.58,43.25
176,9,47,437548.58,43.25
177,9,48,437548.58,43.25
178,9,49,437548.58,43.25
179,9,50,437548.58,43.25
180,10,1,437548.58,43.25
181,10,2,437548.58,43.25
182,10,3,437548.58,43.25
183,10,4,437548.58,43.25
184,10,5,437548.58,43.25
185,10,6,437548.58,43.25
186,10,7,437548.58,43.25
187,10,8,437548.58,43.25
188,10,9,437548.58,43.25
189,10,10,437548.58,43.25
190,10,11,437548.58,43.25
191,10,12,437548.58,43.25
192,10,13,437548.58,43.25
193,10,14,437548.58,43.25
194,10,15,437548.58,43.25
195,10,16,437548.58,43.25
196,10,17,437548.58,43.25
197,10,18,437548.58,43.25
198,10,19,437548.58,43.25
199,10,20,437548.58,43.25
200,10,21,437548.58,43.25
201,10,22,437548.58,43.25
202,10,23,437548.58,43.25
203,10,24,437548.58,43.25
204,10,25,437548.58,43.25
205,10,26,437548.58,43.25
206,10,27,437548.58,43.25
207,10,28,437548.58,43.25
208,10,29,437548.58,43.25
209,10,30,437548.58,43.25
210,10,31,437548.58,43.25
211,10,32,437548.58,43.25
212,10,33,437548.58,43.25
213,10,34,437548.58,43.25
214,10,35,437548.58,43.25
215,10,36,437548.58,43.25
216,10,37,437548.58,43.25
217,10,38,437548.58,43.25
218,10,39,437548.58,43.25
219,10,40,437548.58,43.25
220,10,41,437548.58,43.25
221,10,42,437548.58,43.25
222,10,43,437548.58,43.25
223,10,44,437548.58,43.25
224,10,45,437548.58,43.25
225,10,46,437548.58,43.25
226,10,47,437548.58,43.25
227,10,48,437548.58,43.25
228,10,49,437548.58,43.25
229,10,50,437548.58,43.25
230,11,1,437548.58,43.25
231,11,2,437548.58,43.25
232,11,3,437548.58,43.25
233,11,4,437548.58,43.25
234,11,5,437548.58,43.25
235,11,6,437548.58,43.25
236,11,7,437548.58,43.25
237,11,8,437548.58,43.25
238,11,9,437548.58,43.25
239,11,10,437548.58,43.25
240,11,11,437548.58,43.25
241,11,12,437548.58,43.25
242,11,13,437548.58,43.25
243,11,14,437548.58,43.25
244,11,15,437548.58,43.25
245,11,16,437548.58,43.25
246,11,17,437548.58,43.25
247,11,18,437548.58,43.25
248,11,19,437548.58,43.25
249,11,20,437548.58,43.25
250,11,21,437548.58,43.25
251,11,22,437548.58,43.25
252,11,23,437548.58,43.25
253,11,24,437548.58,43.25
254,11,25,437548.58,43.25
255,11,26,437548.58,43.25
256,11,27,437548.58,43.25
257,11,28,437548.58,43.25
258,11,29,437548.58,43.25
259,11,30,437548.58,43.25
260,11,31,437548.58,43.25
261,11,32,437548.58,43.25
262,11,33,437548.58,43.25
263,11,34,437548.58,43.25
264,11,35,437548.58,43.25
265,11,36,437548.58,43.25
266,11,37,437548.58,43.25
267,11,38,437548.58,43.25
268,11,39,437548.58,43.25
269,11,40,437548.58,43.25
270,11,41,437548.58,43.25
271,11,42,437548.58,43.25
272,11,43,437548.58,43.25
273,11,44,437548.58,43.25
274,11,45,437548.58,43.25
275,11,46,437548.58,43.25
276,11,47,437548.58,43.25
277,11,48,437548.58,43.25
278,11,49,437548.58,43.25
279,11,50,437548.58,43.25
280,12,1,437548.58,43.25
281,12,2,437548.58,43.25
282,12,3,437548.58,43.25
283,12,4,437548.58,43.25
284,12,5,437548.58,43.25
285,12,6,437548.58,43.25
286,12,7,437548.58,43.25
287,12,8,437548.58,43.25
288,12,9,437548.58,43.25
289,12,10,437548.58,43.25
290,12,11,437548.58,43.25
291,12,12,437548.58,43.25
292,12,13,437548.58,43.25
293,12,14,437548.58,43.25
294,12,15,437548.58,43.25
295,12,16,437548.58,43.25
296,12,17,437548.58,43.25
297,12,18,437548.58,43.25
298,12,19,437548.58,43.25
299,12,20,437548.58,43.25
300,12,21,437548.58,43.25
301,12,22,437548.58,43.25
302,12,23,437548.58,43.25
303,12,24,437548.58,43.25
304,12,25,437548.58,43.25
305,12,26,437548.58,43.25
306,12,27,437548.58,43.25
307,12,28,437548.58,43.25
308,12,29,437548.58,43.25
309,12,30,437548.58,43.25
310,12,31,437548.58,43.25
311,12,32,437548.58,43.25
312,12,33,437548.58,43.25
313,12,34,437548.58,43.25
314,12,35,437548.58,43.25
315,12,36,437548.58,43.25
316,12,37,437548.58,43.25
317,12,38,437548.58,43.25
318,12,39,437548.58,43.25
319,12,40,437548.58,43.25
320,12,41,437548.58,43.25
321,12,42,437548.58,43.25
322,12,43,437548.58,43.25
323,12,44,437548.58,43.25
324,12,45,437548.58,43.25
325,12,46,437548.58,43.25
326,12,47,437548.58,43.25
327,12,48,437548.58,43.25
328,12,49,437548.58,43.25
329,12,50,437548.58,43.25
330,13,1,437548.58,43.25
331,13,2,437548.58,43.25
332,13,3,437548.58,43.25
333,13,4,437548.58,43.25
334,13,5,437548.58,43.25
335,13,6,437548.58,43.25
336,13,7,437548.58,43.25
337,13,8,437548.58,43.25
338,13,9,437548.58,43.25
339,13,10,437548.58,43.25
340,13,11,437548.58,43.25
341,13,12,437548.58,43.25
342,13,13,437548.58,43.25
343,13,14,437548.58,43.25
344,13,15,437548.58,43.25
345,13,16,437548.58,43.25
346,13,17,437548.58,43.25
347,13,18,437548.58,43.25
348,13,19,437548.58,43.25
349,13,20,437548.58,43.25
350,13,21,437548.58,43.25
351,13,22,437548.58,43.25
352,13,23,437548.58,43.25
353,13,24,437548.58,43.25
354,13,25,437548.58,43.25
355,13,26,437548.58,43.25
356,13,27,437548.58,43.25
357,13,28,437548.58,43.25
358,13,29,437548.58,43.25
359,13,30,437548.58,43.25
360,13,31,437548.58,43.25
361,13,32,437548.58,43.25
362,13,33,437548.58,43.25
363,13,34,437548.58,43.25
364,13,35,437548.58,43.25
365,13,36,437548.58,43.25
366,13,37,437548.58,43.25
367,13,38,437548.58,43.25
368,13,39,437548.58,43.25
369,13,40,437548.58,43.25
370,13,41,437548.58,43.25
371,13,42,437548.58,43.25
372,13,43,437548.58,43.25
373,13,44,437548.58,43.25
374,13,45,437548.58,43.25
375,13,46,437548.58,43.25
376,13,47,437548.58,43.25
377,13,48,437548.58,43.25
378,13,49,437548.58,43.25
379,13,50,437548.58,43.25
380,14,1,437548.58,43.25
381,14,2,437548.58,43.25
382,14,3,437548.58,43.25
383,14,4,437548.58,43.25
384,14,5,437548.58,43.25
385,14,6,437548.58,43.25
386,14,7,437548.58,43.25
387,14,8,437548.58,43.25
388,14,9,437548.58,43.25
389,14,10,437548.58,43.25
390,14,11,437548.58,43.25
391,14,12,437548.58,43.25
392,14,13,437548.58,43.25
393,14,14,437548.58,43.25
394,14,15,437548.58,43.25
395,14,16,437548.58,43.25
396,14,17,437548.58,43.25
397,14,18,437548.58,43.25
398,14,19,437548.58,43.25
399,14,20,437548.58,43.25
400,14,21,437548.58,43.25
401,14,22,437548.58,43.25
402,14,23,437548.58,43.25
403,14,24,437548.58,43.25
404,14,25,437548.58,43.25
405,14,26,437548.58,43.25
406,14,27,437548.58,43.25
407,14,28,437548.58,43.25
408,14,29,437548.58,43.25
409,14,30,437548.58,43.25
410,14,31,437548.58,43.25
411,14,32,437548.58,43.25
412,14,33,437548.58,43.25
413,14,34,437548.58,43.25
414,14,35,437548.58,43.25
415,14,36,437548.58,43.25
416,14,37,437548.58,43.25
417,14,38,437548.58,43.25
418,14,39,437548.58,43.25
419,14,40,437548.58,43.25
420,14,41,437548.58,43.25
421,14,42,437548.58,43.25
422,14,43,437548.58,43.25
423,14,44,437548.58,43.25
424,14,45,437548.58,43.25
425,14,46,437548.58,43.25
426,14,47,437548.58,43.25
427,14,48,437548.58,43.25
428,14,49,437548.58,43.25
429,14,50,437548.58,43.25
430,15,1,437548.58,43.25
431,15,2,437548.58,43.25
432,15,3,437548.58,43.25
433,15,4,437548.58,43.25
434,15,5,437548.58,43.25
435,15,6,437548.58,43.25
436,15,7,437548.58,43.25
437,15,8,437548.58,43.25
438,15,9,437548.58,43.25
439,15,10,437548.58,43.25
440,15,11,437548.58,43.25
441,15,12,437548.58,43.25
442,15,13,437548.58,43.25
443,15,14,437548.58,43.25
444,15,15,437548.58,43.25
445,15,16,437548.58,43.25
446,15,17,437548.58,43.25
447,15,18,437548.58,43.25
448,15,19,437548.58,43.25
449,15,20,437548.58,43.25
450,15,21,437548.58,43.25
451,15,22,437548.58,43.25
452,15,23,437548.58,43.25
453,15,24,437548.58,43.25
454,15,25,437548.58,43.25
455,15,26,437548.58,43.25
456,15,27,437548.58,43.25
457,15,28,437548.58,43.25
458,15,29,437548.58,43.25
459,15,30,437548.58,43.25
460,15,31,437548.58,43.25
461,15,32,437548.58,43.25
462,15,33,437548.58,43.25
463,15,34,437548.58,43.25
464,15,35,437548.58,43.25
465,15,36,437548.58,43.25
466,15,37,437548.58,43.25
467,15,38,437548.58,43.25
468,15,39,437548.58,43.25
469,15,40,437548.58,43.25
470,15,41,437548.58,43.25
471,15,42,437548.58,43.25
472,15,43,437548.58,43.25
473,15,44,437548.58,43.25
474,15,45,437548.58,43.25
475,15,46,437548.58,43.25
476,15,47,437548.58,43.25
477,15,48,437548.58,43.25
478,15,49,437548.58,43.25
479,15,50,437548.58,43.25
480,16,1,437548.58,43.25
481,16,2,437548.58,43.25
482,16,3,437548.58,43.25
483,16,4,437548.58,43.25
484,16,5,437548.58,43.25
485,16,6,437548.58,43.25
486,16,7,437548.58,43.25
487,16,8,437548.58,43.25
488,16,9,437548.58,43.25
489,16,10,437548.58,43.25
490,16,11,437548.58,43.25
491,16,12,437548.58,43.25
492,16,13,437548.58,43.25
493,16,14,437548.58,43.25
494,16,15,437548.58,43.25
495,16,16,437548.58,43.25
496,16,17,437548.58,43.25
497,16,18,437548.58,43.25
498,16,19,437548.58,43.25
499,16,20,437548.58,43.25
500,16,21,437548.58,43.25
501,16,22,437548.58,43.25
502,16,23,437548.58,43.25
503,16,24,437548.58,43.25
504,16,25,437548.58,43.25
505,16,26,437548.58,43.25
506,16,27,437548.58,43.25
507,16,28,437548.58,43.25
508,16,29,437548.58,43.25
509,16,30,437548.58,43.25
510,16,31,437548.58,43.25
511,16,32,437548.58,43.25
512,16,33,437548.58,43.25
513,16,34,437548.58,43.25
514,16,35,437548.58,43.25
515,16,36,437548.58,43.25
516,16,37,437548.58,43.25
517,16,38,437548.58,43.25
518,16,39,437548.58,43.25
519,16,40,437548.58,43.25
520,16,41,437548.58,43.25
521,16,42,437548.58,43.25
522,16,43,437548.58,43.25
523,16,44,437548.58,43.25
524,16,45,437548.58,43.25
525,16,46,437548.58,43.25
526,16,47,437548.58,43.25
527,16,48,437548.58,43.25
528,16,49,437548.58,43.25
529,16,50,437548.58,43.25
530,17,1,437548.58,43.25
531,17,2,437548.58,43.25
532,17,3,437548.58,43.25
533,17,4,437548.58,43.25
534,17,5,437548.58,43.25
535,17,6,437548.58,43.25
536,17,7,437548.58,43.25
537,17,8,437548.58,43.25
538,17,9,437548.58,43.25
539,17,10,437548.58,43.25
540,17,11,437548.58,43.25
541,17,12,437548.58,43.25
542,17,13,437548.58,43.25
543,17,14,437548.58,43.25
544,17,15,437548.58,43.25
545,17,16,437548.58,43.25
546,17,17,437548.58,43.25
547,17,18,437548.58,43.25
548,17,19,437548.58,43.25
549,17,20,437548.58,43.25
550,17,21,437548.58,43.25
551,17,22,437548.58,43.25
552,17,23,437548.58,43.25
553,17,24,437548.58,43.25
554,17,25,437548.58,43.25
555,17,26,437548.58,43.25
556,17,27,437548.58,43.25
557,17,28,437548.58,43.25
558,17,29,437548.58,43.25
559,17,30,437548.58,43.25
560,17,31,437548.58,43.25
561,17,32,437548.58,43.25
562,17,33,437548.58,43.25
563,17,34,437548.58,43.25
564,17,35,437548.58,43.25
565,17,36,437548.58,43.25
566,17,37,437548.58,43.25
567,17,38,437548.58,43.25
568,17,39,437548.58,43.25
569,17,40,437548.58,43.25
570,17,41,437548.58,43.25
571,17,42,437548.58,43.25
572,17,43,437548.58,43.25
573,17,44,437548.58,43.25
574,17,45,437548.58,43.25
575,17,46,437548.58,43.25
576,17,47,437548.58,43.25
577,17,48,437548.58,43.25
578,17,49,437548.58,43.25
579,17,50,437548.58,43.25
580,18,1,437548.58,43.25
581,18,2,437548.58,43.25
582,18,3,437548.58,43.25
583,18,4,437548.58,43.25
584,18,5,437548.58,43.25
585,18,6,437548.58,43.25
586,18,7,437548.58,43.25
587,18,8,437548.58,43.25
588,18,9,437548.58,43.25
589,18,10,437548.58,43.25
590,18,11,437548.58,43.25
591,18,12,437548.58,43.25
592,18,13,437548.58,43.25
593,18,14,437548.58,43.25
594,18,15,437548.58,43.25
595,18,16,437548.58,43.25
596,18,17,437548.58,43.25
597,18,18,437548.58,43.25
598,18,19,437548.58,43.25
599,18,20,437548.58,43.25
600,18,21,437548.58,43.25
601,18,22,437548.58,43.25
602,18,23,437548.58,43.25
603,18,24,437548.58,43.25
604,18,25,437548.58,43.25
605,18,26,437548.58,43.25
606,18,27,437548.58,43.25
607,18,28,437548.58,43.25
608,18,29,437548.58,43.25
609,18,30,437548.58,43.25
610,18,31,437548.58,43.25
611,18,32,437548.58,43.25
612,18,33,437548.58,43.25
613,18,34,437548.58,43.25
614,18,35,437548.58,43.25
615,18,36,437548.58,43.25
616,18,37,437548.58,43.25
617,18,38,437548.58,43.25
618,18,39,437548.58,43.25
619,18,40,437548.58,43.25
620,18,41,437548.58,43.25
621,18,42,437548.58,43.25
622,18,43,437548.58,43.25
623,18,44,437548.58,43.25
624,18,45,437548.58,43.25
625,18,46,437548.58,43.25
626,18,47,437548.58,43.25
627,18,48,437548.58,43.25
628,18,49,437548.58,43.25
629,18,50,437548.58,43.25
630,19,1,437548.58,43.25
631,19,2,437548.58,43.25
632,19,3,437548.58,43.25
633,19,4,437548.58,43.25
634,19,5,437548.58,43.25
635,19,6,437548.58,43.25
636,19,7,437548.58,43.25
637,19,8,437548.58,43.25
638,19,9,437548.58,43.25
639,19,10,437548.58,43.25
640,19,11,437548.58,43.25
641,19,12,437548.58,43.25
642,19,13,437548.58,43.25
643,19,14,437548.58,43.25
644,19,15,437548.58,43.25
645,19,16,437548.58,43.25
646,19,17,437548.58,43.25
647,19,18,437548.58,43.25
648,19,19,437548.58,43.25
649,19,20,437548.58,43.25
650,19,21,437548.58,43.25
651,19,22,437548.58,43.25
652,19,23,437548.58,43.25
653,19,24,437548.58,43.25
654,19,25,437548.58,43.25
655,19,26,437548.58,43.25
656,19,27,437548.58,43.25
657,19,28,437548.58,43.25
658,19,29,437548.58,43.25
659,19,30,437548.58,43.25
660,19,31,437548.58,43.25
661,19,32,437548.58,43.25
662,19,33,437548.58,43.25
663,19,34,437548.58,43.25
664,19,35,437548.58,43.25
665,19,36,437548.58,43.25
666,19,37,437548.58,43.25
667,19,38,437548.58,43.25
668,19,39,437548.58,43.25
669,19,40,437548.58,43.25
670,19,41,437548.58,43.25
671,19,42,437548.58,43.25
672,19,43,437548.58,43.25
673,19,44,437548.58,43.25
674,19,45,437548.58,43.25
675,19,46,437548.58,43.25
676,19,47,437548.58,43.25
677,19,48,437548.58,43.25
678,19,49,437548.58,43.25
679,19,50,437548.58,43.25
680,20,1,437548.58,43.25
681,20,2,437548.58,43.25
682,20,3,437548.58,43.25
683,20,4,437548.58,43.25
684,20,5,437548.58,43.25
685,20,6,437548.58,43.25
686,20,7,437548.58,43.25
687,20,8,437548.58,43.25
688,20,9,437548.58,43.25
689,20,10,437548.58,43.25
690,20,11,437548.58,43.25
691,20,12,437548.58,43.25
692,20,13,437548.58,43.25
693,20,14,437548.58,43.25
694,20,15,437548.58,43.25
695,20,16,437548.58,43.25
696,20,17,437548.58,43.25
697,20,18,437548.58,43.25
698,20,19,437548.58,43.25
699,20,20,437548.58,43.25
700,20,21,437548.58,43.25
701,20,22,437548.58,43.25
702,20,23,437548.58,43.25
703,20,24,437548.58,43.25
704,20,25,437548.58,43.25
705,20,26,437548.58,43.25
706,20,27,437548.58,43.25
707,20,28,437548.58,43.25
708,20,29,437548.58,43.25
709,20,30,437548.58,43.25
710,20,31,437548.58,43.25
711,20,32,437548.58,43.25
712,20,33,437548.58,43.25
713,20,34,437548.58,43.25
714,20,35,437548.58,43.25
715,20,36,437548.58,43.25
716,20,37,437548.58,43.25
717,20,38,437548.58,43.25
718,20,39,437548.58,43.25
719,20,40,437548.58,43.25
720,20,41,437548.58,43.25
721,20,42,437548.58,43.25
722,20,43,437548.58,43.25
723,20,44,437548.58,43.25
724,20,45,437548.58,43.25
725,20,46,437548.58,43.25
726,20,47,437548.58,43.25
727,20,48,437548.58,43.25
728,20,49,437548.58,43.25
729,20,50,437548.58,43.25
730,21,1,437548.58,43.25
731,21,2,437548.58,43.25
732,21,3,437548.58,43.25
733,21,4,437548.58,43.25
734,21,5,437548.58,43.25
735,21,6,437548.58,43.25
736,21,7,437548.58,43.25
737,21,8,437548.58,43.25
738,21,9,437548.58,43.25
739,21,10,437548.58,43.25
740,21,11,437548.58,43.25
741,21,12,437548.58,43.25
742,21,13,437548.58,43.25
743,21,14,437548.58,43.25
744,21,15,437548.58,43.25
745,21,16,437548.58,43.25
746,21,17,437548.58,43.25
747,21,18,437548.58,43.25
748,21,19,437548.58,43.25
749,21,20,437548.58,43.25
750,21,21,437548.58,43.25
751,21,22,437548.58,43.25
752,21,23,437548.58,43.25
753,21,24,437548.58,43.25
754,21,25,437548.58,43.25
755,21,26,437548.58,43.25
756,21,27,437548.58,43.25
757,21,28,437548.58,43.25
758,21,29,437548.58,43.25
759,21,30,437548.58,43.25
760,21,31,437548.58,43.25
761,21,32,437548.58,43.25
762,21,33,437548.58,43.25
763,21,34,437548.58,43.25
764,21,35,437548.58,43.25
765,21,36,437548.58,43.25
766,21,37,437548.58,43.25
767,21,38,437548.58,43.25
768,21,39,437548.58,43.25
769,21,40,437548.58,43.25
770,21,41,437548.58,43.25
771,21,42,437548.58,43.25
772,21,43,437548.58,43.25
773,21,44,437548.58,43.25
774,21,45,437548.58,43.25
775,21,46,437548.58,43.25
776,21,47,437548.58,43.25
777,21,48,437548.58,43.25
778,21,49,437548.58,43.25
779,21,50,437548.58,43.25
780,22,1,437548.58,43.25
781,22,2,437548.58,43.25
782,22,3,437548.58,43.25
783,22,4,437548.58,43.25
784,22,5,437548.58,43.25
785,22,6,437548.58,43.25
786,22,7,437548.58,43.25
787,22,8,437548.58,43.25
788,22,9,437548.58,43.25
789,22,10,437548.58,43.25
790,22,11,437548.58,43.25
791,22,12,437548.58,43.25
792,22,13,437548.58,43.25
793,22,14,437548.58,43.25
794,22,15,437548.58,43.25
795,22,16,437548.58,43.25
796,22,17,437548.58,43.25
797,22,18,437548.58,43.25
798,22,19,437548.58,43.25
799,22,20,437548.58,43.25
800,22,21,437548.58,43.25
801,22,22,437548.58,43.25
802,22,23,437548.58,43.25
803,22,24,437548.58,43.25
804,22,25,437548.58,43.25
805,22,26,437548.58,43.25
806,22,27,437548.58,43.25
807,22,28,437548.58,43.25
808,22,29,437548.58,43.25
809,22,30,437548.58,43.25
810,22,31,437548.58,43.25
811,22,32,437548.58,43.25
812,22,33,437548.58,43.25
813,22,34,437548.58,43.25
814,22,35,437548.58,43.25
815,22,36,437548.58,43.25
816,22,37,437548.58,43.25
817,22,38,437548.58,43.25
818,22,39,437548.58,43.25
819,22,40,437548.58,43.25
820,22,41,437548.58,43.25
821,22,42,437548.58,43.25
822,22,43,437548.58,43.25
823,22,44,437548.58,43.25
824,22,45,437548.58,43.25
825,22,46,437548.58,43.25
826,22,47,437548.58,43.25
827,22,48,437548.58,43.25
828,22,49,437548.58,43.25
829,22,50,437548.58,43.25
830,23,1,437548.58,43.25
831,23,2,437548.58,43.25
832,23,3,437548.58,43.25
833,23,4,437548.58,43.25
834,23,5,437548.58,43.25
835,23,6,437548.58,43.25
836,23,7,437548.58,43.25
837,23,8,437548.58,43.25
838,23,9,437548.58,43.25
839,23,10,437548.58,43.25
840,23,11,437548.58,43.25
841,23,12,437548.58,43.25
842,23,13,437548.58,43.25
843,23,14,437548.58,43.25
844,23,15,437548.58,43.25
845,23,16,437548.58,43.25
846,23,17,437548.58,43.25
847,23,18,437548.58,43.25
848,23,19,437548.58,43.25
849,23,20,437548.58,43.25
850,23,21,437548.58,43.25
851,23,22,437548.58,43.25
852,23,23,437548.58,43.25
853,23,24,437548.58,43.25
854,23,25,437548.58,43.25
855,23,26,437548.58,43.25
856,23,27,437548.58,43.25
857,23,28,437548.58,43.25
858,23,29,437548.58,43.25
859,23,30,437548.58,43.25
860,23,31,437548.58,43.25
861,23,32,437548.58,43.25
862,23,33,437548.58,43.25
863,23,34,437548.58,43.25
864,23,35,437548.58,43.25
865,23,36,437548.58,43.25
866,23,37,437548.58,43.25
867,23,38,437548.58,43.25
868,23,39,437548.58,43.25
869,23,40,437548.58,43.25
870,23,41,437548.58,43.25
871,23,42,437548.58,43.25
872,23,43,437548.58,43.25
873,23,44,437548.58,43.25
874,23,45,437548.58,43.25
875,23,46,437548.58,43.25
876,23,47,437548.58,43.25
877,23,48,437548.58,43.25
878,23,49,437548.58,43.25
879,23,50,437548.58,43.25
880,24,1,437548.58,43.25
881,24,2,437548.58,43.25
882,24,3,437548.58,43.25
883,24,4,437548.58,43.25
884,24,5,437548.58,43.25
885,24,6,437548.58,43.25
886,24,7,437548.58,43.25
887,24,8,437548.58,43.25
888,24,9,437548.58,43.25
889,24,10,437548.58,43.25
890,24,11,437548.58,43.25
891,24,12,437548.58,43.25
892,24,13,437548.58,43.25
893,24,14,437548.58,43.25
894,24,15,437548.58,43.25
895,24,16,437548.58,43.25
896,24,17,437548.58,43.25
897,24,18,437548.58,43.25
898,24,19,437548.58,43.25
899,24,20,437548.58,43.25
900,24,21,437548.58,43.25
901,24,22,437548.58,43.25
902,24,23,437548.58,43.25
903,24,24,437548.58,43.25
904,24,25,437548.58,43.25
905,24,26,437548.58,43.25
906,24,27,437548.58,43.25
907,24,28,437548.58,43.25
908,24,29,437548.58,43.25
909,24,30,437548.58,43.25
910,24,31,437548.58,43.25
911,24,32,437548.58,43.25
912,24,33,437548.58,43.25
913,24,34,437548.58,43.25
914,24,35,437548.58,43.25
915,24,36,437548.58,43.25
916,24,37,437548.58,43.25
917,24,38,437548.58,43.25
918,24,39,437548.58,43.25
919,24,40,437548.58,43.25
920,24,41,437548.58,43.25
921,24,42,437548.58,43.25
922,24,43,437548.58,43.25
923,24,44,437548.58,43.25
924,24,45,437548.58,43.25
925,24,46,437548.58,43.25
926,24,47,437548.58,43.25
927,24,48,437548.58,43.25
928,24,49,437548.58,43.25
929,24,50,437548.58,43.25
