#,P:len1,P:len2,净利润,年化收益率%
1*,4,36,47970.80,4.12
2,4,37,47970.80,4.12
3,4,38,47970.80,4.12
4,4,39,47970.80,4.12
5,4,40,47970.80,4.12
6,4,41,47970.80,4.12
7,4,42,47970.80,4.12
8,4,43,47970.80,4.12
9,4,44,47970.80,4.12
10,4,45,47970.80,4.12
11,4,46,47970.80,4.12
12,4,47,47970.80,4.12
13,4,48,47970.80,4.12
14,4,49,47970.80,4.12
15,4,50,47970.80,4.12
16,7,36,-15742.55,-1.35
17,7,37,-15742.55,-1.35
18,7,38,-15742.55,-1.35
19,7,39,-15742.55,-1.35
20,7,40,-15742.55,-1.35
21,7,41,-15742.55,-1.35
22,7,42,-15742.55,-1.35
23,7,43,-15742.55,-1.35
24,7,44,-15742.55,-1.35
25,7,45,-15742.55,-1.35
26,7,46,-15742.55,-1.35
27,7,47,-15742.55,-1.35
28,7,48,-15742.55,-1.35
29,7,49,-15742.55,-1.35
30,7,50,-15742.55,-1.35
31,8,36,-15742.55,-1.35
32,8,37,-15742.55,-1.35
33,8,38,-15742.55,-1.35
34,8,39,-15742.55,-1.35
35,8,40,-15742.55,-1.35
36,8,41,-15742.55,-1.35
37,8,42,-15742.55,-1.35
38,8,43,-15742.55,-1.35
39,8,44,-15742.55,-1.35
40,8,45,-15742.55,-1.35
41,8,46,-15742.55,-1.35
42,8,47,-15742.55,-1.35
43,8,48,-15742.55,-1.35
44,8,49,-15742.55,-1.35
45,8,50,-15742.55,-1.35
46,1,36,-76591.22,-6.56
47,1,37,-76591.22,-6.56
48,1,38,-76591.22,-6.56
49,1,39,-76591.22,-6.56
50,1,40,-76591.22,-6.56
51,1,41,-76591.22,-6.56
52,1,42,-76591.22,-6.56
53,1,43,-76591.22,-6.56
54,1,44,-76591.22,-6.56
55,1,45,-76591.22,-6.56
56,1,46,-76591.22,-6.56
57,1,47,-76591.22,-6.56
58,1,48,-76591.22,-6.56
59,1,49,-76591.22,-6.56
60,1,50,-76591.22,-6.56
61,3,36,-192061.80,-16.49
62,3,37,-192061.80,-16.49
63,3,38,-192061.80,-16.49
64,3,39,-192061.80,-16.49
65,3,40,-192061.80,-16.49
66,3,41,-192061.80,-16.49
67,3,42,-192061.80,-16.49
68,3,43,-192061.80,-16.49
69,3,44,-192061.80,-16.49
70,3,45,-192061.80,-16.49
71,3,46,-192061.80,-16.49
72,3,47,-192061.80,-16.49
73,3,48,-192061.80,-16.49
74,3,49,-192061.80,-16.49
75,3,50,-192061.80,-16.49
76,47,1,-223232.07,-20.26
77,47,2,-223232.07,-20.26
78,47,3,-223232.07,-20.26
79,47,4,-223232.07,-20.26
80,47,5,-223232.07,-20.26
81,47,6,-223232.07,-20.26
82,47,7,-223232.07,-20.26
83,47,8,-223232.07,-20.26
84,47,9,-223232.07,-20.26
85,47,10,-223232.07,-20.26
86,47,11,-223232.07,-20.26
87,47,12,-223232.07,-20.26
88,47,13,-223232.07,-20.26
89,47,14,-223232.07,-20.26
90,47,15,-223232.07,-20.26
91,47,16,-223232.07,-20.26
92,47,17,-223232.07,-20.26
93,47,18,-223232.07,-20.26
94,47,19,-223232.07,-20.26
95,47,20,-223232.07,-20.26
96,47,21,-223232.07,-20.26
97,47,22,-223232.07,-20.26
98,47,23,-223232.07,-20.26
99,47,24,-223232.07,-20.26
100,47,25,-223232.07,-20.26
101,47,26,-223232.07,-20.26
102,47,27,-223232.07,-20.26
103,47,28,-223232.07,-20.26
104,47,29,-223232.07,-20.26
105,47,30,-223232.07,-20.26
106,47,31,-223232.07,-20.26
107,47,32,-223232.07,-20.26
108,47,33,-223232.07,-20.26
109,47,34,-223232.07,-20.26
110,47,35,-223232.07,-20.26
111,47,36,-223232.07,-20.26
112,47,37,-223232.07,-20.26
113,47,38,-223232.07,-20.26
114,47,39,-223232.07,-20.26
115,47,40,-223232.07,-20.26
116,47,41,-223232.07,-20.26
117,47,42,-223232.07,-20.26
118,47,43,-223232.07,-20.26
119,47,44,-223232.07,-20.26
120,47,45,-223232.07,-20.26
121,47,46,-223232.07,-20.26
122,47,47,-223232.07,-20.26
123,47,48,-223232.07,-20.26
124,47,49,-223232.07,-20.26
125,47,50,-223232.07,-20.26
126,48,1,-223232.07,-20.26
127,48,2,-223232.07,-20.26
128,48,3,-223232.07,-20.26
129,48,4,-223232.07,-20.26
130,48,5,-223232.07,-20.26
131,48,6,-223232.07,-20.26
132,48,7,-223232.07,-20.26
133,48,8,-223232.07,-20.26
134,48,9,-223232.07,-20.26
135,48,10,-223232.07,-20.26
136,48,11,-223232.07,-20.26
137,48,12,-223232.07,-20.26
138,48,13,-223232.07,-20.26
139,48,14,-223232.07,-20.26
140,48,15,-223232.07,-20.26
141,48,16,-223232.07,-20.26
142,48,17,-223232.07,-20.26
143,48,18,-223232.07,-20.26
144,48,19,-223232.07,-20.26
145,48,20,-223232.07,-20.26
146,48,21,-223232.07,-20.26
147,48,22,-223232.07,-20.26
148,48,23,-223232.07,-20.26
149,48,24,-223232.07,-20.26
150,48,25,-223232.07,-20.26
151,48,26,-223232.07,-20.26
152,48,27,-223232.07,-20.26
153,48,28,-223232.07,-20.26
154,48,29,-223232.07,-20.26
155,48,30,-223232.07,-20.26
156,48,31,-223232.07,-20.26
157,48,32,-223232.07,-20.26
158,48,33,-223232.07,-20.26
159,48,34,-223232.07,-20.26
160,48,35,-223232.07,-20.26
161,48,36,-223232.07,-20.26
162,48,37,-223232.07,-20.26
163,48,38,-223232.07,-20.26
164,48,39,-223232.07,-20.26
165,48,40,-223232.07,-20.26
166,48,41,-223232.07,-20.26
167,48,42,-223232.07,-20.26
168,48,43,-223232.07,-20.26
169,48,44,-223232.07,-20.26
170,48,45,-223232.07,-20.26
171,48,46,-223232.07,-20.26
172,48,47,-223232.07,-20.26
173,48,48,-223232.07,-20.26
174,48,49,-223232.07,-20.26
175,48,50,-223232.07,-20.26
176,49,1,-223232.07,-20.26
177,49,2,-223232.07,-20.26
178,49,3,-223232.07,-20.26
179,49,4,-223232.07,-20.26
180,49,5,-223232.07,-20.26
181,49,6,-223232.07,-20.26
182,49,7,-223232.07,-20.26
183,49,8,-223232.07,-20.26
184,49,9,-223232.07,-20.26
185,49,10,-223232.07,-20.26
186,49,11,-223232.07,-20.26
187,49,12,-223232.07,-20.26
188,49,13,-223232.07,-20.26
189,49,14,-223232.07,-20.26
190,49,15,-223232.07,-20.26
191,49,16,-223232.07,-20.26
192,49,17,-223232.07,-20.26
193,49,18,-223232.07,-20.26
194,49,19,-223232.07,-20.26
195,49,20,-223232.07,-20.26
196,49,21,-223232.07,-20.26
197,49,22,-223232.07,-20.26
198,49,23,-223232.07,-20.26
199,49,24,-223232.07,-20.26
200,49,25,-223232.07,-20.26
201,49,26,-223232.07,-20.26
202,49,27,-223232.07,-20.26
203,49,28,-223232.07,-20.26
204,49,29,-223232.07,-20.26
205,49,30,-223232.07,-20.26
206,49,31,-223232.07,-20.26
207,49,32,-223232.07,-20.26
208,49,33,-223232.07,-20.26
209,49,34,-223232.07,-20.26
210,49,35,-223232.07,-20.26
211,49,36,-223232.07,-20.26
212,49,37,-223232.07,-20.26
213,49,38,-223232.07,-20.26
214,49,39,-223232.07,-20.26
215,49,40,-223232.07,-20.26
216,49,41,-223232.07,-20.26
217,49,42,-223232.07,-20.26
218,49,43,-223232.07,-20.26
219,49,44,-223232.07,-20.26
220,49,45,-223232.07,-20.26
221,49,46,-223232.07,-20.26
222,49,47,-223232.07,-20.26
223,49,48,-223232.07,-20.26
224,49,49,-223232.07,-20.26
225,49,50,-223232.07,-20.26
226,50,1,-223232.07,-20.26
227,50,2,-223232.07,-20.26
228,50,3,-223232.07,-20.26
229,50,4,-223232.07,-20.26
230,50,5,-223232.07,-20.26
231,50,6,-223232.07,-20.26
232,50,7,-223232.07,-20.26
233,50,8,-223232.07,-20.26
234,50,9,-223232.07,-20.26
235,50,10,-223232.07,-20.26
236,50,11,-223232.07,-20.26
237,50,12,-223232.07,-20.26
238,50,13,-223232.07,-20.26
239,50,14,-223232.07,-20.26
240,50,15,-223232.07,-20.26
241,50,16,-223232.07,-20.26
242,50,17,-223232.07,-20.26
243,50,18,-223232.07,-20.26
244,50,19,-223232.07,-20.26
245,50,20,-223232.07,-20.26
246,50,21,-223232.07,-20.26
247,50,22,-223232.07,-20.26
248,50,23,-223232.07,-20.26
249,50,24,-223232.07,-20.26
250,50,25,-223232.07,-20.26
251,50,26,-223232.07,-20.26
252,50,27,-223232.07,-20.26
253,50,28,-223232.07,-20.26
254,50,29,-223232.07,-20.26
255,50,30,-223232.07,-20.26
256,50,31,-223232.07,-20.26
257,50,32,-223232.07,-20.26
258,50,33,-223232.07,-20.26
259,50,34,-223232.07,-20.26
260,50,35,-223232.07,-20.26
261,50,36,-223232.07,-20.26
262,50,37,-223232.07,-20.26
263,50,38,-223232.07,-20.26
264,50,39,-223232.07,-20.26
265,50,40,-223232.07,-20.26
266,50,41,-223232.07,-20.26
267,50,42,-223232.07,-20.26
268,50,43,-223232.07,-20.26
269,50,44,-223232.07,-20.26
270,50,45,-223232.07,-20.26
271,50,46,-223232.07,-20.26
272,50,47,-223232.07,-20.26
273,50,48,-223232.07,-20.26
274,50,49,-223232.07,-20.26
275,50,50,-223232.07,-20.26
276,5,36,-313108.65,-26.89
277,5,37,-313108.65,-26.89
278,5,38,-313108.65,-26.89
279,5,39,-313108.65,-26.89
280,5,40,-313108.65,-26.89
281,5,41,-313108.65,-26.89
282,5,42,-313108.65,-26.89
283,5,43,-313108.65,-26.89
284,5,44,-313108.65,-26.89
285,5,45,-313108.65,-26.89
286,5,46,-313108.65,-26.89
287,5,47,-313108.65,-26.89
288,5,48,-313108.65,-26.89
289,5,49,-313108.65,-26.89
290,5,50,-313108.65,-26.89
291,6,36,-313108.65,-26.89
292,6,37,-313108.65,-26.89
293,6,38,-313108.65,-26.89
294,6,39,-313108.65,-26.89
295,6,40,-313108.65,-26.89
296,6,41,-313108.65,-26.89
297,6,42,-313108.65,-26.89
298,6,43,-313108.65,-26.89
299,6,44,-313108.65,-26.89
300,6,45,-313108.65,-26.89
301,6,46,-313108.65,-26.89
302,6,47,-313108.65,-26.89
303,6,48,-313108.65,-26.89
304,6,49,-313108.65,-26.89
305,6,50,-313108.65,-26.89
306,19,1,-361091.82,-32.78
307,19,2,-361091.82,-32.78
308,19,3,-361091.82,-32.78
309,19,4,-361091.82,-32.78
310,19,5,-361091.82,-32.78
311,19,6,-361091.82,-32.78
312,19,7,-361091.82,-32.78
313,19,8,-361091.82,-32.78
314,19,9,-361091.82,-32.78
315,19,10,-361091.82,-32.78
316,19,11,-361091.82,-32.78
317,19,12,-361091.82,-32.78
318,19,13,-361091.82,-32.78
319,19,14,-361091.82,-32.78
320,19,15,-361091.82,-32.78
321,19,16,-361091.82,-32.78
322,19,17,-361091.82,-32.78
323,19,18,-361091.82,-32.78
324,19,19,-361091.82,-32.78
325,19,20,-361091.82,-32.78
326,19,21,-361091.82,-32.78
327,19,22,-361091.82,-32.78
328,19,23,-361091.82,-32.78
329,19,24,-361091.82,-32.78
330,19,25,-361091.82,-32.78
331,19,26,-361091.82,-32.78
332,19,27,-361091.82,-32.78
333,19,28,-361091.82,-32.78
334,19,29,-361091.82,-32.78
335,19,30,-361091.82,-32.78
336,19,31,-361091.82,-32.78
337,19,32,-361091.82,-32.78
338,19,33,-361091.82,-32.78
339,19,34,-361091.82,-32.78
340,19,35,-361091.82,-32.78
341,19,36,-361091.82,-32.78
342,19,37,-361091.82,-32.78
343,19,38,-361091.82,-32.78
344,19,39,-361091.82,-32.78
345,19,40,-361091.82,-32.78
346,19,41,-361091.82,-32.78
347,19,42,-361091.82,-32.78
348,19,43,-361091.82,-32.78
349,19,44,-361091.82,-32.78
350,19,45,-361091.82,-32.78
351,19,46,-361091.82,-32.78
352,19,47,-361091.82,-32.78
353,19,48,-361091.82,-32.78
354,19,49,-361091.82,-32.78
355,19,50,-361091.82,-32.78
356,20,1,-361091.82,-32.78
357,20,2,-361091.82,-32.78
358,20,3,-361091.82,-32.78
359,20,4,-361091.82,-32.78
360,20,5,-361091.82,-32.78
361,20,6,-361091.82,-32.78
362,20,7,-361091.82,-32.78
363,20,8,-361091.82,-32.78
364,20,9,-361091.82,-32.78
365,20,10,-361091.82,-32.78
366,20,11,-361091.82,-32.78
367,20,12,-361091.82,-32.78
368,20,13,-361091.82,-32.78
369,20,14,-361091.82,-32.78
370,20,15,-361091.82,-32.78
371,20,16,-361091.82,-32.78
372,20,17,-361091.82,-32.78
373,20,18,-361091.82,-32.78
374,20,19,-361091.82,-32.78
375,20,20,-361091.82,-32.78
376,20,21,-361091.82,-32.78
377,20,22,-361091.82,-32.78
378,20,23,-361091.82,-32.78
379,20,24,-361091.82,-32.78
380,20,25,-361091.82,-32.78
381,20,26,-361091.82,-32.78
382,20,27,-361091.82,-32.78
383,20,28,-361091.82,-32.78
384,20,29,-361091.82,-32.78
385,20,30,-361091.82,-32.78
386,20,31,-361091.82,-32.78
387,20,32,-361091.82,-32.78
388,20,33,-361091.82,-32.78
389,20,34,-361091.82,-32.78
390,20,35,-361091.82,-32.78
391,20,36,-361091.82,-32.78
392,20,37,-361091.82,-32.78
393,20,38,-361091.82,-32.78
394,20,39,-361091.82,-32.78
395,20,40,-361091.82,-32.78
396,20,41,-361091.82,-32.78
397,20,42,-361091.82,-32.78
398,20,43,-361091.82,-32.78
399,20,44,-361091.82,-32.78
400,20,45,-361091.82,-32.78
401,20,46,-361091.82,-32.78
402,20,47,-361091.82,-32.78
403,20,48,-361091.82,-32.78
404,20,49,-361091.82,-32.78
405,20,50,-361091.82,-32.78
406,21,1,-361091.82,-32.78
407,21,2,-361091.82,-32.78
408,21,3,-361091.82,-32.78
409,21,4,-361091.82,-32.78
410,21,5,-361091.82,-32.78
411,21,6,-361091.82,-32.78
412,21,7,-361091.82,-32.78
413,21,8,-361091.82,-32.78
414,21,9,-361091.82,-32.78
415,21,10,-361091.82,-32.78
416,21,11,-361091.82,-32.78
417,21,12,-361091.82,-32.78
418,21,13,-361091.82,-32.78
419,21,14,-361091.82,-32.78
420,21,15,-361091.82,-32.78
421,21,16,-361091.82,-32.78
422,21,17,-361091.82,-32.78
423,21,18,-361091.82,-32.78
424,21,19,-361091.82,-32.78
425,21,20,-361091.82,-32.78
426,21,21,-361091.82,-32.78
427,21,22,-361091.82,-32.78
428,21,23,-361091.82,-32.78
429,21,24,-361091.82,-32.78
430,21,25,-361091.82,-32.78
431,21,26,-361091.82,-32.78
432,21,27,-361091.82,-32.78
433,21,28,-361091.82,-32.78
434,21,29,-361091.82,-32.78
435,21,30,-361091.82,-32.78
436,21,31,-361091.82,-32.78
437,21,32,-361091.82,-32.78
438,21,33,-361091.82,-32.78
439,21,34,-361091.82,-32.78
440,21,35,-361091.82,-32.78
441,21,36,-361091.82,-32.78
442,21,37,-361091.82,-32.78
443,21,38,-361091.82,-32.78
444,21,39,-361091.82,-32.78
445,21,40,-361091.82,-32.78
446,21,41,-361091.82,-32.78
447,21,42,-361091.82,-32.78
448,21,43,-361091.82,-32.78
449,21,44,-361091.82,-32.78
450,21,45,-361091.82,-32.78
451,21,46,-361091.82,-32.78
452,21,47,-361091.82,-32.78
453,21,48,-361091.82,-32.78
454,21,49,-361091.82,-32.78
455,21,50,-361091.82,-32.78
456,22,1,-361091.82,-32.78
457,22,2,-361091.82,-32.78
458,22,3,-361091.82,-32.78
459,22,4,-361091.82,-32.78
460,22,5,-361091.82,-32.78
461,22,6,-361091.82,-32.78
462,22,7,-361091.82,-32.78
463,22,8,-361091.82,-32.78
464,22,9,-361091.82,-32.78
465,22,10,-361091.82,-32.78
466,22,11,-361091.82,-32.78
467,22,12,-361091.82,-32.78
468,22,13,-361091.82,-32.78
469,22,14,-361091.82,-32.78
470,22,15,-361091.82,-32.78
471,22,16,-361091.82,-32.78
472,22,17,-361091.82,-32.78
473,22,18,-361091.82,-32.78
474,22,19,-361091.82,-32.78
475,22,20,-361091.82,-32.78
476,22,21,-361091.82,-32.78
477,22,22,-361091.82,-32.78
478,22,23,-361091.82,-32.78
479,22,24,-361091.82,-32.78
480,22,25,-361091.82,-32.78
481,22,26,-361091.82,-32.78
482,22,27,-361091.82,-32.78
483,22,28,-361091.82,-32.78
484,22,29,-361091.82,-32.78
485,22,30,-361091.82,-32.78
486,22,31,-361091.82,-32.78
487,22,32,-361091.82,-32.78
488,22,33,-361091.82,-32.78
489,22,34,-361091.82,-32.78
490,22,35,-361091.82,-32.78
491,22,36,-361091.82,-32.78
492,22,37,-361091.82,-32.78
493,22,38,-361091.82,-32.78
494,22,39,-361091.82,-32.78
495,22,40,-361091.82,-32.78
496,22,41,-361091.82,-32.78
497,22,42,-361091.82,-32.78
498,22,43,-361091.82,-32.78
499,22,44,-361091.82,-32.78
500,22,45,-361091.82,-32.78
501,22,46,-361091.82,-32.78
502,22,47,-361091.82,-32.78
503,22,48,-361091.82,-32.78
504,22,49,-361091.82,-32.78
505,22,50,-361091.82,-32.78
506,23,1,-361091.82,-32.78
507,23,2,-361091.82,-32.78
508,23,3,-361091.82,-32.78
509,23,4,-361091.82,-32.78
510,23,5,-361091.82,-32.78
511,23,6,-361091.82,-32.78
512,23,7,-361091.82,-32.78
513,23,8,-361091.82,-32.78
514,23,9,-361091.82,-32.78
515,23,10,-361091.82,-32.78
516,23,11,-361091.82,-32.78
517,23,12,-361091.82,-32.78
518,23,13,-361091.82,-32.78
519,23,14,-361091.82,-32.78
520,23,15,-361091.82,-32.78
521,23,16,-361091.82,-32.78
522,23,17,-361091.82,-32.78
523,23,18,-361091.82,-32.78
524,23,19,-361091.82,-32.78
525,23,20,-361091.82,-32.78
526,23,21,-361091.82,-32.78
527,23,22,-361091.82,-32.78
528,23,23,-361091.82,-32.78
529,23,24,-361091.82,-32.78
530,23,25,-361091.82,-32.78
531,23,26,-361091.82,-32.78
532,23,27,-361091.82,-32.78
533,23,28,-361091.82,-32.78
534,23,29,-361091.82,-32.78
535,23,30,-361091.82,-32.78
536,23,31,-361091.82,-32.78
537,23,32,-361091.82,-32.78
538,23,33,-361091.82,-32.78
539,23,34,-361091.82,-32.78
540,23,35,-361091.82,-32.78
541,23,36,-361091.82,-32.78
542,23,37,-361091.82,-32.78
543,23,38,-361091.82,-32.78
544,23,39,-361091.82,-32.78
545,23,40,-361091.82,-32.78
546,23,41,-361091.82,-32.78
547,23,42,-361091.82,-32.78
548,23,43,-361091.82,-32.78
549,23,44,-361091.82,-32.78
550,23,45,-361091.82,-32.78
551,23,46,-361091.82,-32.78
552,23,47,-361091.82,-32.78
553,23,48,-361091.82,-32.78
554,23,49,-361091.82,-32.78
555,23,50,-361091.82,-32.78
556,24,1,-361091.82,-32.78
557,24,2,-361091.82,-32.78
558,24,3,-361091.82,-32.78
559,24,4,-361091.82,-32.78
560,24,5,-361091.82,-32.78
561,24,6,-361091.82,-32.78
562,24,7,-361091.82,-32.78
563,24,8,-361091.82,-32.78
564,24,9,-361091.82,-32.78
565,24,10,-361091.82,-32.78
566,24,11,-361091.82,-32.78
567,24,12,-361091.82,-32.78
568,24,13,-361091.82,-32.78
569,24,14,-361091.82,-32.78
570,24,15,-361091.82,-32.78
571,24,16,-361091.82,-32.78
572,24,17,-361091.82,-32.78
573,24,18,-361091.82,-32.78
574,24,19,-361091.82,-32.78
575,24,20,-361091.82,-32.78
576,24,21,-361091.82,-32.78
577,24,22,-361091.82,-32.78
578,24,23,-361091.82,-32.78
579,24,24,-361091.82,-32.78
580,24,25,-361091.82,-32.78
581,24,26,-361091.82,-32.78
582,24,27,-361091.82,-32.78
583,24,28,-361091.82,-32.78
584,24,29,-361091.82,-32.78
585,24,30,-361091.82,-32.78
586,24,31,-361091.82,-32.78
587,24,32,-361091.82,-32.78
588,24,33,-361091.82,-32.78
589,24,34,-361091.82,-32.78
590,24,35,-361091.82,-32.78
591,24,36,-361091.82,-32.78
592,24,37,-361091.82,-32.78
593,24,38,-361091.82,-32.78
594,24,39,-361091.82,-32.78
595,24,40,-361091.82,-32.78
596,24,41,-361091.82,-32.78
597,24,42,-361091.82,-32.78
598,24,43,-361091.82,-32.78
599,24,44,-361091.82,-32.78
600,24,45,-361091.82,-32.78
601,24,46,-361091.82,-32.78
602,24,47,-361091.82,-32.78
603,24,48,-361091.82,-32.78
604,24,49,-361091.82,-32.78
605,24,50,-361091.82,-32.78
606,25,1,-361091.82,-32.78
607,25,2,-361091.82,-32.78
608,25,3,-361091.82,-32.78
609,25,4,-361091.82,-32.78
610,25,5,-361091.82,-32.78
611,25,6,-361091.82,-32.78
612,25,7,-361091.82,-32.78
613,25,8,-361091.82,-32.78
614,25,9,-361091.82,-32.78
615,25,10,-361091.82,-32.78
616,25,11,-361091.82,-32.78
617,25,12,-361091.82,-32.78
618,25,13,-361091.82,-32.78
619,25,14,-361091.82,-32.78
620,25,15,-361091.82,-32.78
621,25,16,-361091.82,-32.78
622,25,17,-361091.82,-32.78
623,25,18,-361091.82,-32.78
624,25,19,-361091.82,-32.78
625,25,20,-361091.82,-32.78
626,25,21,-361091.82,-32.78
627,25,22,-361091.82,-32.78
628,25,23,-361091.82,-32.78
629,25,24,-361091.82,-32.78
630,25,25,-361091.82,-32.78
631,25,26,-361091.82,-32.78
632,25,27,-361091.82,-32.78
633,25,28,-361091.82,-32.78
634,25,29,-361091.82,-32.78
635,25,30,-361091.82,-32.78
636,25,31,-361091.82,-32.78
637,25,32,-361091.82,-32.78
638,25,33,-361091.82,-32.78
639,25,34,-361091.82,-32.78
