#,P:len1,P:len2,净利润,年化收益率%
245,7,37,-1325035.93,-131.65
246,7,38,-1325035.93,-131.65
247,7,39,-1325035.93,-131.65
248,7,40,-1325035.93,-131.65
249,7,41,-1325035.93,-131.65
250,7,42,-1325035.93,-131.65
251,7,43,-1325035.93,-131.65
252,7,44,-1325035.93,-131.65
253,7,45,-1325035.93,-131.65
254,7,46,-1325035.93,-131.65
255,7,47,-1325035.93,-131.65
256,7,48,-1325035.93,-131.65
257,7,49,-1325035.93,-131.65
258,7,50,-1325035.93,-131.65
259,5,36,-1428292.15,-141.91
260,5,37,-1428292.15,-141.91
261,5,38,-1428292.15,-141.91
262,5,39,-1428292.15,-141.91
263,5,40,-1428292.15,-141.91
264,5,41,-1428292.15,-141.91
265,5,42,-1428292.15,-141.91
266,5,43,-1428292.15,-141.91
267,5,44,-1428292.15,-141.91
268,5,45,-1428292.15,-141.91
269,5,46,-1428292.15,-141.91
270,5,47,-1428292.15,-141.91
271,5,48,-1428292.15,-141.91
272,5,49,-1428292.15,-141.91
273,5,50,-1428292.15,-141.91
274,8,1,-1448277.62,-143.57
275,8,2,-1448277.62,-143.57
276,8,3,-1448277.62,-143.57
277,8,4,-1448277.62,-143.57
278,8,5,-1448277.62,-143.57
279,8,6,-1448277.62,-143.57
280,8,7,-1448277.62,-143.57
281,8,8,-1448277.62,-143.57
282,8,9,-1448277.62,-143.57
283,8,10,-1448277.62,-143.57
284,8,11,-1448277.62,-143.57
285,8,12,-1448277.62,-143.57
286,8,13,-1448277.62,-143.57
287,8,14,-1448277.62,-143.57
288,8,15,-1448277.62,-143.57
289,8,16,-1448277.62,-143.57
290,8,17,-1448277.62,-143.57
291,8,18,-1448277.62,-143.57
292,8,19,-1448277.62,-143.57
293,8,20,-1448277.62,-143.57
294,8,21,-1448277.62,-143.57
295,8,22,-1448277.62,-143.57
296,8,23,-1448277.62,-143.57
297,8,24,-1448277.62,-143.57
298,8,25,-1448277.62,-143.57
299,8,26,-1448277.62,-143.57
300,8,27,-1448277.62,-143.57
301,6,28,-1450886.98,-144.15
302,3,36,-1454909.70,-143.33
303,3,37,-1454909.70,-143.33
304,3,38,-1454909.70,-143.33
305,3,39,-1454909.70,-143.33
306,3,40,-1454909.70,-143.33
307,3,41,-1454909.70,-143.33
308,3,42,-1454909.70,-143.33
309,3,43,-1454909.70,-143.33
310,3,44,-1454909.70,-143.33
311,3,45,-1454909.70,-143.33
312,3,46,-1454909.70,-143.33
313,3,47,-1454909.70,-143.33
314,3,48,-1454909.70,-143.33
315,3,49,-1454909.70,-143.33
316,3,50,-1454909.70,-143.33
317,6,29,-1577850.43,-156.77
318,6,30,-1577850.43,-156.77
319,6,31,-1577850.43,-156.77
320,6,32,-1577850.43,-156.77
321,6,33,-1577850.43,-156.77
322,6,34,-1577850.43,-156.77
323,6,35,-1577850.43,-156.77
324,7,28,-1577850.43,-156.77
325,7,29,-1577850.43,-156.77
326,7,30,-1577850.43,-156.77
327,7,31,-1577850.43,-156.77
328,7,32,-1577850.43,-156.77
329,7,33,-1577850.43,-156.77
330,7,34,-1577850.43,-156.77
331,7,35,-1577850.43,-156.77
332,3,28,-1617192.52,-159.32
333,26,1,-1629211.65,-160.06
334,26,2,-1629211.65,-160.06
335,26,3,-1629211.65,-160.06
336,26,4,-1629211.65,-160.06
337,26,5,-1629211.65,-160.06
338,26,6,-1629211.65,-160.06
339,26,7,-1629211.65,-160.06
340,26,8,-1629211.65,-160.06
341,26,9,-1629211.65,-160.06
342,26,10,-1629211.65,-160.06
343,26,11,-1629211.65,-160.06
344,26,12,-1629211.65,-160.06
345,26,13,-1629211.65,-160.06
346,26,14,-1629211.65,-160.06
347,26,15,-1629211.65,-160.06
348,26,16,-1629211.65,-160.06
349,26,17,-1629211.65,-160.06
350,26,18,-1629211.65,-160.06
351,26,19,-1629211.65,-160.06
352,26,20,-1629211.65,-160.06
353,26,21,-1629211.65,-160.06
354,26,22,-1629211.65,-160.06
355,26,23,-1629211.65,-160.06
356,26,24,-1629211.65,-160.06
357,26,25,-1629211.65,-160.06
358,26,26,-1629211.65,-160.06
359,26,27,-1629211.65,-160.06
360,26,28,-1629211.65,-160.06
361,26,29,-1629211.65,-160.06
362,26,30,-1629211.65,-160.06
363,26,31,-1629211.65,-160.06
364,26,32,-1629211.65,-160.06
365,26,33,-1629211.65,-160.06
366,26,34,-1629211.65,-160.06
367,26,35,-1629211.65,-160.06
368,26,36,-1629211.65,-160.06
369,26,37,-1629211.65,-160.06
370,26,38,-1629211.65,-160.06
371,26,39,-1629211.65,-160.06
372,26,40,-1629211.65,-160.06
373,26,41,-1629211.65,-160.06
374,26,42,-1629211.65,-160.06
375,26,43,-1629211.65,-160.06
376,26,44,-1629211.65,-160.06
377,26,45,-1629211.65,-160.06
378,26,46,-1629211.65,-160.06
379,26,47,-1629211.65,-160.06
380,26,48,-1629211.65,-160.06
381,26,49,-1629211.65,-160.06
382,26,50,-1629211.65,-160.06
383,27,1,-1629211.65,-160.06
384,27,2,-1629211.65,-160.06
385,27,3,-1629211.65,-160.06
386,27,4,-1629211.65,-160.06
387,27,5,-1629211.65,-160.06
388,27,6,-1629211.65,-160.06
389,27,7,-1629211.65,-160.06
390,27,8,-1629211.65,-160.06
391,27,9,-1629211.65,-160.06
392,27,10,-1629211.65,-160.06
393,27,11,-1629211.65,-160.06
394,27,12,-1629211.65,-160.06
395,27,13,-1629211.65,-160.06
396,27,14,-1629211.65,-160.06
397,27,15,-1629211.65,-160.06
398,27,16,-1629211.65,-160.06
399,27,17,-1629211.65,-160.06
400,27,18,-1629211.65,-160.06
401,27,19,-1629211.65,-160.06
402,27,20,-1629211.65,-160.06
403,27,21,-1629211.65,-160.06
404,27,22,-1629211.65,-160.06
405,27,23,-1629211.65,-160.06
406,27,24,-1629211.65,-160.06
407,27,25,-1629211.65,-160.06
408,27,26,-1629211.65,-160.06
409,27,27,-1629211.65,-160.06
410,27,28,-1629211.65,-160.06
411,27,29,-1629211.65,-160.06
412,27,30,-1629211.65,-160.06
413,27,31,-1629211.65,-160.06
414,27,32,-1629211.65,-160.06
415,27,33,-1629211.65,-160.06
416,27,34,-1629211.65,-160.06
417,27,35,-1629211.65,-160.06
418,27,36,-1629211.65,-160.06
419,27,37,-1629211.65,-160.06
420,27,38,-1629211.65,-160.06
421,27,39,-1629211.65,-160.06
422,27,40,-1629211.65,-160.06
423,27,41,-1629211.65,-160.06
424,27,42,-1629211.65,-160.06
425,27,43,-1629211.65,-160.06
426,27,44,-1629211.65,-160.06
427,27,45,-1629211.65,-160.06
428,27,46,-1629211.65,-160.06
429,27,47,-1629211.65,-160.06
430,27,48,-1629211.65,-160.06
431,27,49,-1629211.65,-160.06
432,27,50,-1629211.65,-160.06
433,28,1,-1629211.65,-160.06
434,28,2,-1629211.65,-160.06
435,28,3,-1629211.65,-160.06
436,28,4,-1629211.65,-160.06
437,28,5,-1629211.65,-160.06
438,28,6,-1629211.65,-160.06
439,28,7,-1629211.65,-160.06
440,28,8,-1629211.65,-160.06
441,28,9,-1629211.65,-160.06
442,28,10,-1629211.65,-160.06
443,28,11,-1629211.65,-160.06
444,28,12,-1629211.65,-160.06
445,28,13,-1629211.65,-160.06
446,28,14,-1629211.65,-160.06
447,28,15,-1629211.65,-160.06
448,28,16,-1629211.65,-160.06
449,28,17,-1629211.65,-160.06
450,28,18,-1629211.65,-160.06
451,28,19,-1629211.65,-160.06
452,28,20,-1629211.65,-160.06
453,28,21,-1629211.65,-160.06
454,28,22,-1629211.65,-160.06
455,28,23,-1629211.65,-160.06
456,28,24,-1629211.65,-160.06
457,28,25,-1629211.65,-160.06
458,28,26,-1629211.65,-160.06
459,28,27,-1629211.65,-160.06
460,28,28,-1629211.65,-160.06
461,28,29,-1629211.65,-160.06
462,28,30,-1629211.65,-160.06
463,28,31,-1629211.65,-160.06
464,28,32,-1629211.65,-160.06
465,28,33,-1629211.65,-160.06
466,28,34,-1629211.65,-160.06
467,28,35,-1629211.65,-160.06
468,28,36,-1629211.65,-160.06
469,28,37,-1629211.65,-160.06
470,28,38,-1629211.65,-160.06
471,28,39,-1629211.65,-160.06
472,28,40,-1629211.65,-160.06
473,28,41,-1629211.65,-160.06
474,28,42,-1629211.65,-160.06
475,28,43,-1629211.65,-160.06
476,28,44,-1629211.65,-160.06
477,28,45,-1629211.65,-160.06
478,28,46,-1629211.65,-160.06
479,28,47,-1629211.65,-160.06
480,28,48,-1629211.65,-160.06
481,28,49,-1629211.65,-160.06
482,28,50,-1629211.65,-160.06
483,29,1,-1629211.65,-160.06
484,29,2,-1629211.65,-160.06
485,29,3,-1629211.65,-160.06
486,29,4,-1629211.65,-160.06
487,29,5,-1629211.65,-160.06
488,29,6,-1629211.65,-160.06
489,29,7,-1629211.65,-160.06
490,29,8,-1629211.65,-160.06
491,29,9,-1629211.65,-160.06
492,29,10,-1629211.65,-160.06
493,29,11,-1629211.65,-160.06
494,29,12,-1629211.65,-160.06
495,29,13,-1629211.65,-160.06
496,29,14,-1629211.65,-160.06
497,29,15,-1629211.65,-160.06
498,29,16,-1629211.65,-160.06
499,29,17,-1629211.65,-160.06
500,29,18,-1629211.65,-160.06
501,29,19,-1629211.65,-160.06
502,29,20,-1629211.65,-160.06
503,29,21,-1629211.65,-160.06
504,29,22,-1629211.65,-160.06
505,29,23,-1629211.65,-160.06
506,29,24,-1629211.65,-160.06
507,29,25,-1629211.65,-160.06
508,29,26,-1629211.65,-160.06
509,29,27,-1629211.65,-160.06
510,29,28,-1629211.65,-160.06
511,29,29,-1629211.65,-160.06
512,29,30,-1629211.65,-160.06
513,29,31,-1629211.65,-160.06
514,29,32,-1629211.65,-160.06
515,29,33,-1629211.65,-160.06
516,29,34,-1629211.65,-160.06
517,29,35,-1629211.65,-160.06
518,29,36,-1629211.65,-160.06
519,29,37,-1629211.65,-160.06
520,29,38,-1629211.65,-160.06
521,29,39,-1629211.65,-160.06
522,29,40,-1629211.65,-160.06
523,29,41,-1629211.65,-160.06
524,29,42,-1629211.65,-160.06
525,29,43,-1629211.65,-160.06
526,29,44,-1629211.65,-160.06
527,29,45,-1629211.65,-160.06
528,29,46,-1629211.65,-160.06
529,29,47,-1629211.65,-160.06
530,29,48,-1629211.65,-160.06
531,29,49,-1629211.65,-160.06
532,29,50,-1629211.65,-160.06
533,30,1,-1629211.65,-160.06
534,30,2,-1629211.65,-160.06
535,30,3,-1629211.65,-160.06
536,30,4,-1629211.65,-160.06
537,30,5,-1629211.65,-160.06
538,30,6,-1629211.65,-160.06
539,30,7,-1629211.65,-160.06
540,30,8,-1629211.65,-160.06
541,30,9,-1629211.65,-160.06
542,30,10,-1629211.65,-160.06
543,30,11,-1629211.65,-160.06
544,30,12,-1629211.65,-160.06
545,30,13,-1629211.65,-160.06
546,30,14,-1629211.65,-160.06
547,30,15,-1629211.65,-160.06
548,30,16,-1629211.65,-160.06
549,30,17,-1629211.65,-160.06
550,30,18,-1629211.65,-160.06
551,30,19,-1629211.65,-160.06
552,30,20,-1629211.65,-160.06
553,30,21,-1629211.65,-160.06
554,30,22,-1629211.65,-160.06
555,30,23,-1629211.65,-160.06
556,30,24,-1629211.65,-160.06
557,30,25,-1629211.65,-160.06
558,30,26,-1629211.65,-160.06
559,30,27,-1629211.65,-160.06
560,30,28,-1629211.65,-160.06
561,30,29,-1629211.65,-160.06
562,30,30,-1629211.65,-160.06
563,30,31,-1629211.65,-160.06
564,30,32,-1629211.65,-160.06
565,30,33,-1629211.65,-160.06
566,30,34,-1629211.65,-160.06
567,30,35,-1629211.65,-160.06
568,30,36,-1629211.65,-160.06
569,30,37,-1629211.65,-160.06
570,30,38,-1629211.65,-160.06
571,30,39,-1629211.65,-160.06
572,30,40,-1629211.65,-160.06
573,30,41,-1629211.65,-160.06
574,30,42,-1629211.65,-160.06
575,30,43,-1629211.65,-160.06
576,30,44,-1629211.65,-160.06
577,30,45,-1629211.65,-160.06
578,30,46,-1629211.65,-160.06
579,30,47,-1629211.65,-160.06
580,30,48,-1629211.65,-160.06
581,30,49,-1629211.65,-160.06
582,30,50,-1629211.65,-160.06
583,31,1,-1629211.65,-160.06
584,31,2,-1629211.65,-160.06
585,31,3,-1629211.65,-160.06
586,31,4,-1629211.65,-160.06
587,31,5,-1629211.65,-160.06
588,31,6,-1629211.65,-160.06
589,31,7,-1629211.65,-160.06
590,31,8,-1629211.65,-160.06
591,31,9,-1629211.65,-160.06
592,31,10,-1629211.65,-160.06
593,31,11,-1629211.65,-160.06
594,31,12,-1629211.65,-160.06
595,31,13,-1629211.65,-160.06
596,31,14,-1629211.65,-160.06
597,31,15,-1629211.65,-160.06
598,31,16,-1629211.65,-160.06
599,31,17,-1629211.65,-160.06
600,31,18,-1629211.65,-160.06
601,31,19,-1629211.65,-160.06
602,31,20,-1629211.65,-160.06
603,31,21,-1629211.65,-160.06
604,31,22,-1629211.65,-160.06
605,31,23,-1629211.65,-160.06
606,31,24,-1629211.65,-160.06
607,31,25,-1629211.65,-160.06
608,31,26,-1629211.65,-160.06
609,31,27,-1629211.65,-160.06
610,31,28,-1629211.65,-160.06
611,31,29,-1629211.65,-160.06
612,31,30,-1629211.65,-160.06
613,31,31,-1629211.65,-160.06
614,31,32,-1629211.65,-160.06
615,31,33,-1629211.65,-160.06
616,31,34,-1629211.65,-160.06
617,31,35,-1629211.65,-160.06
618,31,36,-1629211.65,-160.06
619,31,37,-1629211.65,-160.06
620,31,38,-1629211.65,-160.06
621,31,39,-1629211.65,-160.06
622,31,40,-1629211.65,-160.06
623,31,41,-1629211.65,-160.06
624,31,42,-1629211.65,-160.06
625,31,43,-1629211.65,-160.06
626,31,44,-1629211.65,-160.06
627,31,45,-1629211.65,-160.06
628,31,46,-1629211.65,-160.06
629,31,47,-1629211.65,-160.06
630,31,48,-1629211.65,-160.06
631,31,49,-1629211.65,-160.06
632,31,50,-1629211.65,-160.06
633,32,1,-1629211.65,-160.06
634,32,2,-1629211.65,-160.06
635,32,3,-1629211.65,-160.06
636,32,4,-1629211.65,-160.06
637,32,5,-1629211.65,-160.06
638,32,6,-1629211.65,-160.06
639,32,7,-1629211.65,-160.06
640,32,8,-1629211.65,-160.06
641,32,9,-1629211.65,-160.06
642,32,10,-1629211.65,-160.06
643,32,11,-1629211.65,-160.06
644,32,12,-1629211.65,-160.06
645,32,13,-1629211.65,-160.06
646,32,14,-1629211.65,-160.06
647,32,15,-1629211.65,-160.06
648,32,16,-1629211.65,-160.06
649,32,17,-1629211.65,-160.06
650,32,18,-1629211.65,-160.06
651,32,19,-1629211.65,-160.06
652,32,20,-1629211.65,-160.06
653,32,21,-1629211.65,-160.06
654,32,22,-1629211.65,-160.06
655,32,23,-1629211.65,-160.06
656,32,24,-1629211.65,-160.06
657,32,25,-1629211.65,-160.06
658,32,26,-1629211.65,-160.06
659,32,27,-1629211.65,-160.06
660,32,28,-1629211.65,-160.06
661,32,29,-1629211.65,-160.06
662,32,30,-1629211.65,-160.06
663,32,31,-1629211.65,-160.06
664,32,32,-1629211.65,-160.06
665,32,33,-1629211.65,-160.06
666,32,34,-1629211.65,-160.06
667,32,35,-1629211.65,-160.06
668,32,36,-1629211.65,-160.06
669,32,37,-1629211.65,-160.06
670,32,38,-1629211.65,-160.06
671,32,39,-1629211.65,-160.06
672,32,40,-1629211.65,-160.06
673,32,41,-1629211.65,-160.06
674,32,42,-1629211.65,-160.06
675,32,43,-1629211.65,-160.06
676,32,44,-1629211.65,-160.06
677,32,45,-1629211.65,-160.06
678,32,46,-1629211.65,-160.06
679,32,47,-1629211.65,-160.06
680,32,48,-1629211.65,-160.06
681,32,49,-1629211.65,-160.06
682,32,50,-1629211.65,-160.06
683,33,1,-1629211.65,-160.06
684,33,2,-1629211.65,-160.06
685,33,3,-1629211.65,-160.06
686,33,4,-1629211.65,-160.06
687,33,5,-1629211.65,-160.06
688,33,6,-1629211.65,-160.06
689,33,7,-1629211.65,-160.06
690,33,8,-1629211.65,-160.06
691,33,9,-1629211.65,-160.06
692,33,10,-1629211.65,-160.06
693,33,11,-1629211.65,-160.06
694,33,12,-1629211.65,-160.06
695,33,13,-1629211.65,-160.06
696,33,14,-1629211.65,-160.06
697,33,15,-1629211.65,-160.06
698,33,16,-1629211.65,-160.06
699,33,17,-1629211.65,-160.06
700,33,18,-1629211.65,-160.06
701,33,19,-1629211.65,-160.06
702,33,20,-1629211.65,-160.06
703,33,21,-1629211.65,-160.06
704,33,22,-1629211.65,-160.06
705,33,23,-1629211.65,-160.06
706,33,24,-1629211.65,-160.06
707,33,25,-1629211.65,-160.06
708,33,26,-1629211.65,-160.06
709,33,27,-1629211.65,-160.06
710,33,28,-1629211.65,-160.06
711,33,29,-1629211.65,-160.06
712,33,30,-1629211.65,-160.06
713,33,31,-1629211.65,-160.06
714,33,32,-1629211.65,-160.06
715,33,33,-1629211.65,-160.06
716,33,34,-1629211.65,-160.06
717,33,35,-1629211.65,-160.06
718,33,36,-1629211.65,-160.06
719,33,37,-1629211.65,-160.06
720,33,38,-1629211.65,-160.06
721,33,39,-1629211.65,-160.06
722,33,40,-1629211.65,-160.06
723,33,41,-1629211.65,-160.06
724,33,42,-1629211.65,-160.06
725,33,43,-1629211.65,-160.06
726,33,44,-1629211.65,-160.06
727,33,45,-1629211.65,-160.06
728,33,46,-1629211.65,-160.06
729,33,47,-1629211.65,-160.06
730,33,48,-1629211.65,-160.06
731,33,49,-1629211.65,-160.06
732,33,50,-1629211.65,-160.06
733,34,1,-1629211.65,-160.06
734,34,2,-1629211.65,-160.06
735,34,3,-1629211.65,-160.06
736,34,4,-1629211.65,-160.06
737,34,5,-1629211.65,-160.06
738,34,6,-1629211.65,-160.06
739,34,7,-1629211.65,-160.06
740,34,8,-1629211.65,-160.06
741,34,9,-1629211.65,-160.06
742,34,10,-1629211.65,-160.06
743,34,11,-1629211.65,-160.06
744,34,12,-1629211.65,-160.06
745,34,13,-1629211.65,-160.06
746,34,14,-1629211.65,-160.06
747,34,15,-1629211.65,-160.06
748,34,16,-1629211.65,-160.06
749,34,17,-1629211.65,-160.06
750,34,18,-1629211.65,-160.06
751,34,19,-1629211.65,-160.06
752,34,20,-1629211.65,-160.06
753,34,21,-1629211.65,-160.06
754,34,22,-1629211.65,-160.06
755,34,23,-1629211.65,-160.06
756,34,24,-1629211.65,-160.06
757,34,25,-1629211.65,-160.06
758,34,26,-1629211.65,-160.06
759,34,27,-1629211.65,-160.06
760,34,28,-1629211.65,-160.06
761,34,29,-1629211.65,-160.06
762,34,30,-1629211.65,-160.06
763,34,31,-1629211.65,-160.06
764,34,32,-1629211.65,-160.06
765,34,33,-1629211.65,-160.06
766,34,34,-1629211.65,-160.06
767,34,35,-1629211.65,-160.06
768,34,36,-1629211.65,-160.06
769,34,37,-1629211.65,-160.06
770,34,38,-1629211.65,-160.06
771,34,39,-1629211.65,-160.06
772,34,40,-1629211.65,-160.06
773,34,41,-1629211.65,-160.06
774,34,42,-1629211.65,-160.06
775,34,43,-1629211.65,-160.06
776,34,44,-1629211.65,-160.06
777,34,45,-1629211.65,-160.06
778,34,46,-1629211.65,-160.06
779,34,47,-1629211.65,-160.06
780,34,48,-1629211.65,-160.06
781,34,49,-1629211.65,-160.06
782,34,50,-1629211.65,-160.06
783,35,1,-1629211.65,-160.06
784,35,2,-1629211.65,-160.06
785,35,3,-1629211.65,-160.06
786,35,4,-1629211.65,-160.06
787,35,5,-1629211.65,-160.06
788,35,6,-1629211.65,-160.06
