P:N1,P:N2,净利润,年化收益率%,夏普比率
2,8,23854607.55,207.13,1.7443
2,9,23608936.3,204.99,1.7405
2,10,23007452.88,199.77,1.7437
2,6,22276619.78,193.43,1.6052
2,7,22208585.71,192.83,1.6654
5,7,20376403.55,183.05,1.5625
3,9,20306204.07,182.42,1.5739
2,18,19821323.1,181.56,1.586
7,8,20617776.65,179.02,1.5259
3,8,19640781.61,176.44,1.4415
2,3,19261689.03,176.43,1.4369
2,11,19742029.07,171.42,1.5068
2,19,18585283.27,170.23,1.4977
6,8,19228768.04,168.84,1.4637
9,8,19366468.73,168.16,1.5295
6,7,19418082.4,166.75,1.5058
2,12,18320328.6,164.58,1.4102
2,15,18302160.04,164.42,1.4328
2,5,18786683.88,163.12,1.3414
3,17,17772497.87,162.79,1.4034
10,11,17594343.26,161.16,1.4543
3,18,17562896.16,160.87,1.3852
4,5,18498903.73,160.62,1.4488
3,4,17745635.27,159.42,1.3256
3,10,17717553.86,159.16,1.3511
16,15,17243700.23,158.57,1.6451
3,7,17588585.8,158.01,1.3172
2,17,17638221.05,157.84,1.3795
2,4,17085645.74,156.5,1.2161
5,17,16982511.74,155.55,1.3539
5,6,17285605.44,155.28,1.3079
5,16,16951460.56,155.27,1.3636
2,13,17280598.12,155.24,1.3442
4,6,17253535.17,155,1.3166
4,10,17242349.03,154.9,1.3285
4,16,16754165.55,153.46,1.3477
2,20,16795994.56,151.5,1.3483
4,17,16520857.26,151.32,1.3173
2,14,16756070.14,150.53,1.2512
3,5,16738929.93,150.37,1.2535
5,8,16733563.45,150.33,1.2613
19,17,16393302.47,149.57,1.5423
4,8,16418027.8,147.49,1.215
3,20,16267771.89,146.73,1.3257
8,7,17045704.99,146.37,1.4285
6,13,15931643.09,145.93,1.3237
4,11,16175540.98,144.76,1.2311
5,15,15803775.78,144.76,1.2547
3,19,15793700.89,144.66,1.2695
4,18,15770840.92,144.45,1.2829
3,16,16136934.27,144.41,1.261
3,14,16049189.31,144.18,1.2301
7,12,15712801.43,143.92,1.3026
5,12,16052250.51,143.65,1.2518
5,18,16044274.74,143.58,1.3047
9,11,16043520.73,143.57,1.3486
2,23,15670609.58,143.46,1.2983
3,21,15765666.33,143.28,1.2979
4,13,15895963.58,142.25,1.2515
4,14,15808603.16,141.47,1.2949
6,9,15789785.58,141.3,1.1994
5,14,15397582.95,141.04,1.2168
2,16,15714530.32,140.63,1.243
8,12,15307090.58,140.21,1.2776
3,11,15591745.78,140.07,1.196
9,12,15286602.64,140.02,1.2904
2,22,15279996.82,139.88,1.2564
3,15,15612304.62,139.71,1.2087
7,13,15221179.8,139.42,1.2797
5,9,15510948.1,139.34,1.1938
3,22,15317786.72,138.67,1.2745
4,19,15467258.42,138.42,1.2775
10,12,15041609.17,137.77,1.2179
4,15,15357382.24,137.43,1.2318
5,13,15334205.29,137.23,1.2627
4,7,15268879.67,137.17,1.1039
3,6,15255715.47,137.05,1.1483
7,11,15293256.87,136.86,1.2387
19,18,14912772.68,136.06,1.3792
5,11,15165204.54,135.71,1.145
8,13,14777148.48,135.35,1.2415
6,15,14646924.84,134.16,1.1854
2,21,14870481.71,134.13,1.2218
2,24,14623218.78,133.87,1.2194
3,23,14697121.63,133.05,1.2243
6,16,14776712.64,132.24,1.1936
6,12,14773658.62,132.21,1.1962
8,11,14742821.07,131.93,1.2129
17,15,14157948.1,130.71,1.2979
5,10,14445321.36,129.77,1.0914
7,16,14389586.84,128.77,1.1379
3,12,14314702.5,128.6,1.08
3,13,14228827.87,127.82,1.0986
7,9,14228280.75,127.82,1.0816
8,10,14186369.64,127.44,1.1497
4,20,14202385.35,127.1,1.1897
7,15,13789830.49,126.31,1.1086
4,12,14052972.66,125.76,1.0756
6,10,14003344.99,125.32,1.0514
4,9,13859803.4,124.51,1.0083
