P:N1,P:N2,净利润,年化收益率%,夏普比率
2,9,23271704.13,161.02,1.159
2,10,22254873.1,153.99,1.1085
2,8,20876928.12,144.45,0.9546
2,7,20007853.63,138.44,0.9666
9,8,19403431.84,134.26,1.0345
2,18,18110335.38,132.19,0.9126
10,11,17812805.23,130.02,0.9897
2,6,18624048.98,128.86,0.7883
4,5,17769419.75,122.95,0.9237
7,8,17651309.91,122.13,0.8194
3,18,16632192.9,121.4,0.8497
3,9,16911638.44,121.07,0.7961
3,8,16648830.47,119.18,0.7335
8,7,17102924.91,117.03,0.9218
2,11,16793755.16,116.2,0.7581
3,10,15910439.1,113.9,0.7462
2,19,15331991.53,111.91,0.7079
4,17,15323788.49,111.85,0.7788
4,16,15300150.42,111.68,0.7792
9,11,15655134.36,111.64,0.8722
3,17,15274025.79,111.49,0.7221
2,17,15550335.31,110.89,0.7409
10,12,15142433.87,110.53,0.8176
4,6,15393146.5,110.2,0.7262
8,13,15057252.02,109.9,0.8646
16,15,14939538.97,109.47,0.9046
2,12,15207631.35,108.87,0.6705
5,6,15193538.64,108.77,0.7281
4,18,14830454.19,108.25,0.7737
8,12,14790168.04,107.95,0.8217
7,12,14789186.58,107.95,0.809
3,19,14648088.11,106.92,0.7432
9,12,14515397.86,105.95,0.7898
4,8,14791938.99,105.89,0.7048
6,7,15273126.81,104.51,0.6934
5,16,14251762.48,104.02,0.6828
6,13,14114088.25,103.02,0.7529
2,5,14870579.53,102.89,0.5954
19,17,13998379.66,101.78,0.7919
3,7,14203226.82,101.68,0.6117
2,20,14130917.15,101.57,0.6628
3,5,14168923.18,101.43,0.6392
3,20,14099001.56,101.34,0.6915
3,4,14089380.95,100.86,0.6121
8,14,13778708.23,100.57,0.7798
2,15,14018191.31,100.35,0.5793
2,13,13964340.72,99.97,0.5898
6,8,14242732.38,99.66,0.5921
7,13,13644153.38,99.59,0.7317
5,7,13892219.43,99.45,0.5288
4,10,13881732.73,99.38,0.6043
8,11,13909825.21,99.2,0.7485
5,8,13822011.89,98.95,0.6138
3,16,13816900.5,98.53,0.6471
5,12,13799534.48,98.41,0.6504
5,15,13413675,97.91,0.6359
5,17,13384396.08,97.69,0.5935
3,11,13451171.31,96.29,0.611
11,12,13109868.67,95.69,0.6724
2,22,13096825.84,95.54,0.6404
7,11,13384131.36,95.45,0.6627
5,14,13028905.48,95.1,0.6199
4,9,13193726.89,94.45,0.6063
4,14,13124699.62,93.6,0.6325
6,9,13086917.81,93.33,0.566
2,16,13052407.92,93.08,0.5913
7,16,13040684.08,93,0.6397
4,13,12935413.68,92.25,0.5705
7,15,12612660.56,92.06,0.6369
2,14,12832390.92,91.86,0.4893
7,14,12565771.82,91.72,0.6852
5,13,12832976.23,91.52,0.6363
2,4,12497796.01,91.22,0.4535
4,11,12755871.78,90.97,0.5105
5,11,12724504.73,90.74,0.555
6,14,12353305.04,90.17,0.665
2,3,12334125.8,90.03,0.417
3,21,12423365.27,89.97,0.5714
5,9,12460545.07,89.2,0.5501
2,24,12194016.31,88.96,0.6012
3,22,12328317.86,88.94,0.5813
6,16,12466702.82,88.9,0.6036
5,18,12403943.94,88.46,0.556
4,15,12396661.66,88.4,0.5727
3,23,12239834.76,88.3,0.6021
3,6,12271212.56,87.85,0.5283
2,23,11985875.17,87.44,0.5367
3,14,12197965.13,87.32,0.4824
2,21,12130728.83,87.19,0.5707
4,19,12144529.92,86.61,0.5648
4,7,12069419.14,86.4,0.4925
8,15,12106176.33,86.33,0.5958
5,10,12059282.95,86.33,0.5201
6,15,11816392.9,86.25,0.5572
7,9,11871020.39,84.98,0.5119
9,10,11830870.79,84.37,0.6384
10,13,11739658.65,83.72,0.5626
6,12,11586885.95,82.63,0.5232
3,15,11567333.32,82.49,0.452
14,4,12536124.53,80.18,0.8021
