P:N1,P:N2,净利润,年化收益率%,夏普比率
3,4,12153137.39,340.24,2.2358
3,5,11623231.2,325.4,2.1557
2,3,10806667.17,313.95,2.0066
5,7,11472908.84,311.55,2.1937
2,5,10942849.64,306.36,1.9473
2,6,10563839.93,300.16,1.9181
2,4,10229240.41,297.17,1.8422
2,9,10611040.54,294.7,1.9512
19,17,10975805.76,294.29,2.6597
4,5,10784941.31,291.49,2.1251
21,20,10846671.95,290.51,2.8076
2,10,10455200.04,289.3,1.9906
17,15,10721720.96,288.24,2.643
16,15,10603194.07,285.56,2.5769
17,13,10432419.64,285.02,2.7114
18,16,10593564.96,282.68,2.5986
3,9,10757994.08,282.55,2.0931
17,16,10500188.98,282.28,2.6054
17,14,10401348.61,280.67,2.6821
18,15,10415755.06,280.01,2.5626
20,19,10950769.14,272.4,2.4211
3,6,10058028.43,271.85,1.9942
16,13,10105450.93,270.67,2.4396
2,18,10088737.91,270.51,2.0551
16,11,10038979.98,270.37,2.4063
18,17,10056984.64,268.36,2.3954
2,19,9999894.79,268.13,2.0421
19,18,9992152.73,267.92,2.3819
2,11,9657017.15,261.73,1.8784
2,7,9677212.87,261.55,1.875
8,11,9847002.99,261.32,2.0077
4,10,9622041.58,260.78,1.8711
3,7,9604828.34,259.6,1.8893
5,9,9518927.27,257.99,1.8607
2,8,9221408.11,256.11,1.6698
3,10,9444474.31,255.97,1.8278
6,8,9440257.66,255.85,1.8164
2,12,9342600.22,253.21,1.8251
7,13,9285621.52,250.56,1.9594
6,7,9219386.2,250.35,1.7623
10,11,9514394.68,249.89,1.9688
8,12,9192256.35,248.05,1.9242
3,8,8588990.59,238.54,1.5575
4,18,8857898.46,237.51,1.7801
7,11,8932637.76,237.05,1.8327
5,8,8022024.54,236.42,1.45
7,12,8818193.67,234.01,1.8255
5,6,8637782.91,233.46,1.7006
2,20,9350245.19,233.27,1.8929
3,12,8470099.57,231.28,1.6415
4,16,8652997.24,230.05,1.7521
4,19,9162783.47,228.6,1.8752
4,6,8442568.11,228.18,1.6542
5,18,8509274.23,228.16,1.7055
9,12,8443814.1,227.85,1.7874
5,13,8548394.56,227.27,1.7907
4,20,9106050.58,227.18,1.8692
3,18,8422273.12,225.83,1.6809
4,2,8409725.29,224.41,2.0955
7,14,8314458.31,224.36,1.769
9,11,8300636.95,223.99,1.7403
6,13,8424986.85,223.58,1.7631
6,16,8281185.26,223.46,1.6536
3,11,8237702.92,223.26,1.6199
3,19,8247733,222.56,1.6476
6,15,8235108.31,222.22,1.646
8,13,8281543.65,221.81,1.7613
5,16,8155319.84,220.89,1.6672
3,20,8845511.8,220.68,1.8021
7,8,8121558.12,220.11,1.5891
5,15,8213606.07,218.37,1.6414
2,22,8614702.73,218.13,1.7604
5,19,8721893.88,217.6,1.8001
6,18,8105111.57,217.32,1.6097
5,17,8051391.48,217.26,1.6303
2,13,8042057.03,216.59,1.5721
3,17,8074365.41,215.46,1.6172
22,21,7851704.48,215.38,1.8379
2,15,7972090.19,214.7,1.5535
2,24,8449341.81,213.94,1.7672
2,25,8432711.91,213.52,1.7439
4,17,7961607.33,213.47,1.6003
8,14,7874683.59,213.25,1.6888
2,21,8533749.48,212.9,1.7379
7,18,8552188.62,212.74,1.6134
4,15,8000308.43,212.7,1.5824
7,15,7855049.64,211.96,1.5587
5,14,7929568.86,210.81,1.5719
2,23,8315361.75,210.55,1.7417
4,21,8280906.82,209.68,1.7436
3,22,8269071.01,209.38,1.7473
4,22,8269071.01,209.38,1.7473
3,21,8171761,206.92,1.6891
6,19,8155132.51,206.49,1.6531
6,24,7923479.89,204.29,1.7353
3,23,8018967.3,203.05,1.7001
3,2,7858408.05,202.52,1.8974
7,20,8140291.43,201.9,1.6494
5,20,7871165.28,199.3,1.5962
8,20,7890209.48,195.7,1.6075
