P:N1,P:N2,净利润,年化收益率%
2,4,15195445.4,218.23
14,13,18156143.63,212.88
5,14,19906383.77,212.18
16,12,18544274.65,212.13
8,9,17156395.75,207.19
18,13,18788388.43,204.92
4,8,16963728,200.31
6,13,18586644.02,198.12
9,11,14898478.73,197.92
4,11,16182893.02,195.44
15,12,18282195.1,194.87
15,14,17019424.45,194.69
15,13,16971259.65,194.13
17,13,16799119.1,192.17
2,5,13347286.43,191.69
9,10,15809418.4,190.93
6,7,16068827.27,189.75
17,11,11802694.93,186.04
17,12,16176134.95,185.04
5,7,15305450.02,184.84
3,11,15287699.7,184.63
4,7,15608798.88,184.31
14,12,15551308.75,182.34
2,12,17052628.57,181.77
5,13,17000092.95,181.21
8,10,13601595.15,180.69
7,11,14841836.2,179.24
3,12,16648561.25,177.46
7,8,14968202.13,176.75
34,35,16488613.25,175.75
11,12,16449841.43,175.34
13,12,14892887.45,174.62
4,15,16242402.45,173.13
33,34,16178524.72,172.45
17,14,15268273.3,170.5
7,10,13794979.2,170.47
20,13,12602875.6,168.99
2,11,13976637.8,168.79
7,13,15832422.4,168.76
21,12,12577098.7,168.64
16,13,14726497.77,168.46
19,13,12471490.75,167.23
34,36,15601555.3,166.3
8,11,13437153.8,166.05
12,13,14125110.02,165.62
10,12,15526962.92,165.5
4,14,15492957.75,165.14
33,35,14730200.63,164.49
20,12,12234473.1,164.05
2,13,15211815.12,162.14
16,15,14414151.9,160.96
2,14,14741461.57,160.78
3,13,15069744.02,160.63
16,11,13238172.32,159.87
6,14,14909596.45,158.92
8,12,14846204.3,158.25
35,36,14777125.07,157.51
5,12,14711160.38,156.81
5,9,12928260.93,156.13
3,14,14645060.1,156.1
4,13,14634583.57,155.99
31,36,13819249.33,154.31
3,17,13479016.62,154.19
3,16,13769130.93,153.76
4,6,12722400.1,153.65
14,7,12106245.13,153.17
5,10,12656875.42,152.85
5,15,13622164.13,152.11
10,13,14236079.1,151.74
4,9,12508942.18,151.07
3,24,14685646.67,151.01
10,11,12509939.47,150.75
4,16,13434550.9,150.02
4,25,13536864.68,149.14
2,18,13617176.8,148.52
7,14,13275290.47,148.24
5,8,12203897.07,147.38
16,14,12860516.6,147.11
3,25,13301370.9,146.55
8,13,13374346.12,145.87
6,12,13677879.48,145.79
4,12,13671697.73,145.73
4,17,12424264,145.67
35,37,13037086.73,145.58
15,10,12041495.97,145.42
4,24,14078671.4,144.77
7,9,11986617.45,144.76
2,15,13233040.5,144.33
2,21,12916203.77,144.23
11,13,13160119.68,143.54
9,12,12807159.85,143.01
3,15,13256572.45,141.3
2,24,13692570.88,140.8
26,28,11930261.93,139.88
32,35,12494164.5,139.52
17,15,12037096.7,137.69
32,36,12263979.65,136.95
33,36,11940037.35,133.33
36,37,11871660.65,132.57
4,27,12083060.1,125.93
