P:N1,P:N2,净利润,年化收益率%
20,14,20524982.6,161.67
21,14,19973064.7,157.33
19,12,19962469.3,157.24
21,10,19956296.4,157.2
20,11,19919125.1,156.9
21,13,19703747.13,155.21
22,14,19608465.73,154.46
14,13,26188664.08,153.45
22,13,19311237.95,152.11
19,14,18980024.73,149.51
20,13,22084556.05,147.98
20,12,21825307.63,146.24
19,13,21760713.8,145.81
20,10,17906498.27,141.05
17,13,23371346.05,133.6
18,13,24039355.23,131.03
17,14,23400815.95,130.58
18,12,16517431.18,130.11
2,7,18221725.8,127.33
6,13,23854152.88,127.06
22,12,16113651.25,126.93
22,11,15965056.15,125.76
5,14,23423354.15,124.77
4,8,21064336.85,124.3
15,14,21347603.15,122.03
21,11,15278603.05,120.35
22,10,15235749.78,120.01
2,15,21895738.35,119.34
14,8,18777089.23,118.72
17,15,20718779,118.44
22,15,18120184.68,118.34
10,12,22208043.83,118.29
17,12,20647648.37,118.03
8,9,19471175.38,117.51
16,13,20441823.4,116.85
15,13,20403076.9,116.63
4,7,19683358.48,116.15
21,12,17291455.38,115.86
2,12,21698429,115.58
2,4,16093469.7,115.5
18,15,16834804.2,112.8
26,12,15151439.8,111.68
16,12,19431538.6,111.08
18,14,16568703,111.02
5,7,18392355.4,111
2,5,15402427.95,110.54
4,6,18275575.5,110.29
5,13,20667638.25,110.09
4,14,20587223.75,109.66
3,13,20583521.88,109.64
15,12,20544847.85,109.43
7,8,18360620.33,108.35
3,11,17954084.6,108.35
2,8,17927906.62,108.2
2,14,19840099.9,108.14
32,6,17485122.3,107.98
9,11,16226982.75,107.72
4,5,17831888.32,107.62
11,12,20200542.15,107.6
5,12,20159963.8,107.38
4,15,20062524.25,106.87
2,11,17693648.68,106.78
3,14,19963268.53,106.34
8,13,19409268.17,105.79
32,5,16876255.9,104.22
7,10,16638484.93,102.75
5,15,18392849.53,102.64
33,34,19191015.9,102.22
2,18,18158225.1,98.97
4,9,16352517.03,98.69
6,14,18489157.45,98.48
3,12,18427792.35,98.16
2,16,17902605.38,97.58
35,37,17375390.15,96.96
2,13,18144144.75,96.65
14,7,15274533.08,96.57
10,13,18095855.95,96.39
4,13,17996588.2,95.86
10,11,15885322.85,95.66
2,17,17359806.45,94.62
16,15,16932132.63,94.49
4,16,16871608.03,94.15
7,11,15434569.33,93.15
2,9,15355718.95,92.67
31,32,16466029.45,91.88
11,13,16854043.9,91.86
12,13,15654141.57,91.72
13,12,15627844.95,91.57
3,8,15132693.1,91.33
3,7,15086181.83,91.05
6,12,16926694.43,90.16
4,12,16709585.7,89.01
38,39,15308916.65,87.51
32,33,15676950.52,87.48
8,12,16406863.32,87.39
3,17,15239992.47,87.12
35,36,15480266.78,82.46
3,24,16024395.85,82.34
3,15,15450649.07,82.3
2,24,15306307.25,78.65
