P:N1,P:N2,净利润,年化收益率%,夏普比率
5,2,14406541.15,167.62,1.3374
4,9,16309627.38,155.53,1.0471
2,6,16912479.67,151.07,0.9775
20,11,15333381.15,149.81,1.1794
3,6,14662969.72,145.74,0.9235
2,3,13578125.62,142.72,0.6633
3,5,15863791.3,141.7,0.9938
8,11,14494398.07,141.41,0.9759
7,10,13800454.73,141.14,0.9584
6,8,14012548.07,139.27,0.9306
20,14,17305800.15,139.12,1.1263
20,12,17229517.57,138.51,1.126
20,13,17064736.7,137.18,1.1166
19,14,17091110.3,133.58,1.0989
2,5,13810486.42,133.5,0.7549
19,13,17012855.2,132.97,1.0982
4,5,13263499.95,132.08,0.7627
19,3,13013498.45,131.19,1.2785
8,9,13537856.77,130.87,0.9875
20,15,19968933.3,130.81,1.2434
7,9,12386396.45,130.46,0.8857
4,6,12906390.13,130.11,0.7905
9,10,12690011.05,129.78,0.8801
20,17,18361190.85,129.53,1.1994
6,7,12669374.45,127.72,0.7116
20,18,17938229.2,126.54,1.1797
3,9,13197289.88,125.85,0.8802
19,15,19951401.93,125.32,1.2231
19,11,12740658.2,124.48,1.0301
18,14,15255544.7,124.42,1.005
21,19,17864761.95,122.26,1.1624
3,7,12286894.33,122.12,0.7273
19,17,18459195.32,120.92,1.1816
10,11,12896122.57,120.82,0.9147
5,9,12146986.2,120.73,0.852
9,12,15578137.65,120.09,0.9653
3,8,12570644.07,119.87,0.8182
18,16,17963288.3,119.37,1.1528
8,12,14630818.95,119.32,0.9081
18,12,14822868.98,119.16,1.0199
19,12,14610291.45,117.45,1.0087
19,16,17789005.67,116.53,1.1533
15,11,12422091.5,116.38,0.9366
7,14,14820749.48,114.25,0.9594
19,18,16172374.55,114.09,1.1016
17,15,16565703.6,113.37,1.061
5,14,13426927.95,112.77,0.7859
17,14,13212935.58,110.98,0.9183
40,15,12351341.18,108.91,1.1135
18,15,15804523.03,108.16,1.0308
6,12,12873789.35,108.13,0.7407
14,12,13775046.22,106.19,0.9198
16,15,15744102.77,106.17,1.0458
17,16,15480458.92,105.95,1.0299
2,16,15307503.92,104.76,1.0074
3,12,13179660.8,104.46,0.8645
17,13,12399719.73,104.15,0.8889
18,13,12283335.57,103.17,0.8796
10,16,15055349.87,103.04,1.0258
6,13,12210012.45,102.55,0.7173
5,12,12113466.88,101.74,0.7956
15,12,13089833.7,100.91,0.89
20,19,14680694.9,100.47,1.026
2,14,13008455.7,100.28,0.8034
7,13,12194128.45,99.45,0.8198
10,15,14418157.78,98.68,1.0027
5,16,14403114.15,98.57,0.9735
12,15,14587432.75,98.37,1.0176
7,16,15563462.57,97.76,1.0237
8,15,13787030.55,97.26,0.9592
14,13,12220343.78,94.2,0.8419
9,16,13339309.98,94.1,0.9483
5,15,13739362.18,94.03,0.8452
7,15,14928125.6,93.77,1.0003
15,14,12112963.83,93.37,0.8182
11,15,13585949,92.98,0.9682
3,15,13680995.05,92.25,0.8503
18,17,14064645.6,92.13,0.9874
5,17,13946436.55,91.36,0.9716
8,16,12883354.55,90.88,0.9235
9,17,13222120.82,90.49,0.9485
11,16,13372368.7,90.17,0.9679
2,17,14154340.42,90.14,0.9435
6,17,12537798.27,88.45,0.8964
3,18,13858638.02,88.26,0.9604
8,17,12495317.3,88.15,0.9099
6,16,12489938.2,88.11,0.8949
2,15,13065608.6,88.1,0.8371
22,20,12504584.52,86.88,0.8656
6,15,12648485.65,86.56,0.7938
3,19,13655861.5,85.78,0.9527
14,16,12147091.52,85.69,0.9285
2,19,12976514.15,85,0.9215
3,17,12308274.4,84.24,0.8734
4,19,12764593.23,83.61,0.9271
13,15,12276900.02,82.79,0.939
4,18,12613372.38,82.62,0.8791
2,18,12378630.95,81.09,0.8188
5,20,12165419.05,79.69,0.8555
5,19,12152341.58,79.6,0.9081
