P:N1,P:N2,净利润,年化收益率%,夏普比率
5,2,14623387.32,148.9,1.2373
4,9,16868985.65,140.78,0.9982
3,6,16087565.95,139.93,0.9299
2,6,17890543.73,139.85,0.9519
7,10,14937645.23,133.69,0.9509
4,6,15072455.83,132.97,0.8553
3,5,16990680.25,132.82,0.9755
6,8,15222023.88,132.4,0.929
8,11,15327951.32,130.87,0.9476
20,11,15019173.6,128.41,1.0642
2,5,15036399.62,127.2,0.7613
4,5,14429534.93,125.74,0.7679
19,3,14209346.07,125.36,1.2771
8,9,14678147.5,124.17,0.9756
3,9,14782647.68,123.37,0.8986
2,3,13369862.18,122.98,0.599
3,8,14515211.02,121.13,0.8648
9,10,13511373.63,120.93,0.8597
6,7,13658913.82,120.5,0.7145
20,14,16991592.6,119.54,1.027
20,12,16915310.02,119,1.0266
7,9,12855944.38,118.5,0.8456
20,13,16750529.15,117.84,1.018
20,18,18874010.75,116.52,1.1395
3,7,13319568.88,115.85,0.7281
19,14,16936722.8,115.84,1.0114
19,13,16858467.7,115.31,1.0104
6,5,12464530.95,113.2,0.9902
5,9,13008275.9,113.14,0.8351
8,10,12632236.07,113.06,0.8595
20,15,19654725.75,112.67,1.1398
20,17,17966624.7,110.92,1.0908
8,12,15498534.8,110.62,0.8836
4,7,13247794.65,110.56,0.7957
9,12,16360957.85,110.37,0.9306
6,11,12889676.85,110.05,0.8385
4,10,12619271.08,109.76,0.8001
19,15,19797014.43,108.82,1.1301
18,14,15101157.2,107.78,0.9234
19,11,12586270.7,107.61,0.9378
19,17,18304807.82,104.93,1.0895
21,19,17436005.3,104.43,1.0572
10,11,12724649.67,104.33,0.8377
9,11,12709661.93,104.2,0.8388
7,14,15342195.62,103.5,0.9137
18,12,14668481.48,103.2,0.9366
42,14,12466886.5,102.1,1.0553
18,16,17503397.8,101.79,1.0488
19,12,14455903.95,101.7,0.9265
19,16,17634618.17,101.09,1.0633
41,15,12322440.08,100.91,1.0387
5,14,13694193.97,100.66,0.742
6,12,13431555.75,98.72,0.7143
17,15,16411316.1,98.29,0.9773
16,15,16340975.82,96.43,0.9979
17,14,13058548.07,95.98,0.8419
40,15,12311123.8,95,1.0095
19,18,15357760.65,94.81,0.979
6,13,12861066.18,94.53,0.6972
18,15,15650135.53,93.73,0.9493
20,19,15646001.5,93.71,0.9974
2,16,15555287.37,93.16,0.9461
5,12,12657240.28,93.03,0.7646
17,16,15530381.92,93.01,0.9575
3,12,13305178.98,92.29,0.807
10,16,15386392.13,92.15,0.9653
14,12,13623267.38,91.9,0.8468
7,13,12678093.35,90.49,0.7833
17,13,12296006.88,90.38,0.8173
15,14,13331659.05,89.94,0.8148
10,15,14661843.73,87.81,0.9398
8,15,14107259.7,87.09,0.9037
15,12,12860093.85,86.76,0.8157
12,15,14692750.63,86.7,0.9473
5,16,14446528.93,86.52,0.905
2,14,12765331.32,86.12,0.7346
7,16,15443215.8,84.89,0.9458
7,15,15256450.7,83.86,0.9422
11,15,13916991.25,83.35,0.9119
5,15,13859438.6,83.01,0.7901
9,16,13227280.95,81.66,0.8722
11,16,13703410.95,80.87,0.9116
2,17,14286918.27,79.63,0.8823
6,16,12881458.68,79.52,0.8482
5,17,13845087.13,79.37,0.897
22,20,13014045.42,79.13,0.826
8,16,12792393.13,78.97,0.8507
3,15,13283924.8,78.39,0.7713
6,17,12698347.68,78.39,0.8379
18,17,13604755.1,77.99,0.896
6,15,12977827.9,77.73,0.7517
9,17,12956168.8,77.6,0.8663
8,17,12475242.28,77.02,0.8419
2,15,13029371.8,76.89,0.7749
13,15,13024391.22,76.86,0.9044
3,18,13681166.15,76.25,0.8844
3,19,13124547.95,72.15,0.8632
2,19,12496644.2,71.64,0.8331
4,18,12440072,71.31,0.8081
2,18,12347290.8,70.78,0.7591
