P:N1,P:N2,净利润,年化收益率%,夏普比率
4,9,16489394.07,183.42,1.1563
5,2,13199056.45,179.13,1.3917
2,3,14449634.65,177.16,0.7859
3,6,15154289.77,175.69,1.0482
6,8,15153588.85,175.68,1.0975
7,10,14350895.28,171.2,1.0873
8,11,14892287.27,169.47,1.0944
2,6,16121736.95,167.98,1.0291
3,5,16006719.97,166.78,1.1017
20,11,14140040.35,161.14,1.2159
8,9,13977502.65,157.6,1.1066
7,9,12786562.08,157.09,0.9967
9,10,13076455.98,155.99,0.991
16,8,12774662.9,154.63,1.0989
6,9,13865634.45,154.5,1.0692
20,14,16432219.15,154.09,1.1835
20,15,20157594.87,154.02,1.3661
20,13,16310215.2,152.94,1.1795
4,10,13109123.25,151.98,0.9771
20,12,16148432.87,151.42,1.1718
3,9,13601047.53,151.29,0.9887
4,5,12969294.75,150.64,0.8212
19,14,16336588.8,148.93,1.1607
20,17,18042733.48,148.47,1.2952
2,5,13159265,148.38,0.797
10,11,13535036.85,147.91,1.0403
6,7,12554552.3,147.63,0.7729
19,15,20140063.5,147.56,1.341
19,13,16146677.9,147.2,1.1538
8,12,15456757.8,147.04,1.0347
4,6,12470144.95,146.63,0.8422
5,9,12600090.93,146.08,0.9601
20,18,17583253.57,144.68,1.2716
9,12,15929195.92,143.23,1.0712
7,14,15774502.2,141.84,1.0927
9,11,12972649.88,141.76,1.0042
18,14,14633217.95,139.21,1.0651
3,8,12508455.45,139.13,0.8957
18,16,17906509.72,138.8,1.2547
5,14,14143674.9,138.56,0.8973
19,17,18088069.28,138.21,1.2703
21,19,17178322.07,137.13,1.2342
15,11,12395110.65,135.45,1.0269
19,16,17718187.57,135.38,1.2546
17,15,16878358.23,134.74,1.1743
6,12,13590536.3,133.15,0.8474
19,18,15645063.23,128.74,1.1764
18,12,13676780.48,128.25,1.0529
18,15,16048262.13,128.11,1.1379
17,14,12996632.63,127.33,0.9942
2,16,15925871.72,127.13,1.1288
6,13,12926759.4,126.64,0.822
19,12,13460772.55,126.22,1.0401
17,16,15738036.03,125.64,1.1377
16,15,15960155.72,125.53,1.1503
2,14,13894295.12,124.93,0.9168
3,12,13403914.43,123.92,0.9538
7,13,13020067.3,123.86,0.938
5,12,12628625.08,123.72,0.897
6,14,12361879.73,121.11,0.8011
5,16,15086910.33,120.44,1.0961
14,12,13389085.98,120.39,0.9845
10,16,15073833.5,120.33,1.1209
7,16,16418314.77,120.29,1.1515
12,15,15122026,118.94,1.1383
7,12,12443665.6,118.38,0.9045
7,15,15881878.33,116.36,1.1304
8,15,14138088.82,116.34,1.0683
3,15,14757518.27,116.08,0.9777
5,15,14456109.13,115.4,0.9574
10,15,14452033.7,115.37,1.0969
3,13,12473208.9,115.31,0.8994
20,19,14431622.2,115.21,1.1084
5,17,14799367.25,113.08,1.0991
11,15,13994605.25,111.72,1.0786
6,17,13483558.45,110.95,1.0288
9,16,13442570.58,110.61,1.0426
6,16,13432246.65,110.53,1.0272
2,17,14876259.97,110.51,1.0587
11,16,13906961.95,109.39,1.084
3,18,14663695.17,108.93,1.0819
2,15,13840992.82,108.87,0.949
3,19,14739961.97,108,1.0843
8,16,13064939.15,107.51,1.0201
14,16,13012059.88,107.07,1.0589
18,17,14011318.75,107.06,1.0741
3,17,13389335,106.89,1.0059
9,17,13318077.78,106.32,1.0408
4,19,13899433.78,106.2,1.064
6,15,13172437.85,105.15,0.8915
4,18,13748212.92,105.05,1.0112
8,17,12598577.9,103.67,1.0006
2,19,13550770.98,103.54,1.0339
13,15,13139682.63,103.35,1.0664
4,16,12722120.52,101.56,0.9769
3,16,12553186.38,100.21,0.9657
5,19,13000186.05,99.33,1.0294
4,17,12788172.45,99.13,0.9884
5,20,12398947.27,94.74,0.9426
2,18,12309029.7,94.05,0.8896
