P:N1,P:N2,净利润,年化收益率%,夏普比率
4,5,9258530.32,322.18,2.1936
3,6,8210246.38,319.31,1.9002
2,3,8529512.2,313.3,1.9533
3,5,8502810.93,312.32,2.0522
2,6,7878752.77,297.66,1.8323
6,7,7909341.68,290.52,1.872
3,4,7196229.95,288.36,1.7317
4,6,7782336.2,285.85,1.7902
3,7,7108121.28,284.82,1.6643
5,6,7087114.35,283.98,1.6276
2,5,6957327.17,255.55,1.6382
10,5,6555169.8,254.94,1.8407
9,5,5540295.83,239.7,1.7761
6,8,6491302.47,238.43,1.5738
17,6,5331727.4,237.88,1.6472
17,7,5331727.4,237.88,1.6472
17,3,5301053.9,236.51,1.5968
18,6,5285204.15,235.81,1.6395
4,9,5959207.28,218.89,1.433
2,7,5064266.9,202.93,1.177
16,8,4496060.7,200.6,1.3863
19,4,4160277,197.99,1.4317
17,15,4423600.6,197.37,1.3477
18,3,4223230.4,194.35,1.2874
18,14,4286003.05,191.23,1.3183
18,7,4248537.7,189.55,1.3206
5,2,4114045.3,189.33,1.1707
16,3,4104862.22,189.05,1.2444
20,3,3964026,188.65,1.372
20,4,3964026,188.65,1.372
20,5,3964026,188.65,1.372
20,6,3964026,188.65,1.372
21,4,3964026,188.65,1.372
21,5,3964026,188.65,1.372
21,6,3964026,188.65,1.372
21,7,3964026,188.65,1.372
22,3,3964026,188.65,1.372
22,6,3964026,188.65,1.372
22,7,3964026,188.65,1.372
17,8,4223096.95,188.42,1.3077
6,4,4093528.27,188.38,1.1871
18,15,4208042.05,187.75,1.2941
34,4,3941420.1,187.58,1.4623
15,8,4334825.1,187.54,1.3313
30,5,3955886.88,187.26,1.4319
29,5,3933352.5,187.19,1.4248
28,9,3932541.75,187.15,1.4274
34,5,3887896.88,185.03,1.4441
20,10,4132087.8,184.36,1.4656
17,4,4001318.27,184.14,1.2425
20,11,4102102.8,183.02,1.3439
20,12,4102102.8,183.02,1.3439
27,15,3844808.25,182.98,1.3796
27,9,3836589.75,182.59,1.3938
4,7,4555276.23,182.53,1.0713
18,8,4079614.4,182.02,1.2549
15,14,4398909.75,181.77,1.0969
24,12,3815600.25,181.59,1.4121
25,7,3815600.25,181.59,1.4121
26,7,3815600.25,181.59,1.4121
26,9,3815600.25,181.59,1.4121
27,6,3815600.25,181.59,1.4121
27,7,3815600.25,181.59,1.4121
27,8,3815600.25,181.59,1.4121
27,14,3815600.25,181.59,1.4121
28,5,3815600.25,181.59,1.4121
28,6,3815600.25,181.59,1.4121
28,7,3815600.25,181.59,1.4121
28,8,3815600.25,181.59,1.4121
29,8,3815600.25,181.59,1.4121
30,7,3815600.25,181.59,1.4121
30,8,3815600.25,181.59,1.4121
30,9,3815600.25,181.59,1.4121
32,15,3815600.25,181.59,1.4121
33,9,3815600.25,181.59,1.4121
20,13,4050928.7,180.74,1.3172
2,16,4643368.4,180.59,1.132
21,10,4034725.95,180.02,1.4123
21,11,4034725.95,180.02,1.4123
6,9,4882354.55,179.33,1.2251
19,10,4018074.7,179.13,1.211
18,2,3889542.88,178.99,1.1662
20,14,4007650.05,178.81,1.3141
18,9,3996556.25,178.31,1.2247
6,5,4063272.65,175.8,1.2363
20,15,3893796.45,173.73,1.2532
19,7,3876557.05,172.96,1.1922
31,2,3851593.27,171.71,1.097
18,16,3844016.35,171.51,1.1804
19,17,3840064.05,171.2,1.1666
20,17,3825630.55,170.69,1.1827
20,18,3825630.55,170.69,1.1827
9,2,3921637.42,169.67,1.5321
11,4,4236718.7,164.77,1.5885
3,8,4075400.45,163.3,0.9188
2,17,3857832.67,159.42,0.9748
2,8,3955041.68,158.48,0.9242
5,14,3817660.25,157.76,0.9789
4,10,4228914.8,155.33,1.0612
5,9,4026522.68,147.9,1.019
