P:N1,P:N2,净利润,年化收益率%,夏普比率
6,8,19408583.8,122.78,0.91
7,10,18778678.78,122.24,0.8978
5,2,16922160.23,121.81,1.0471
4,9,19533140.8,118.56,0.8836
8,11,19024136.67,118.13,0.8881
4,6,17889661.02,114.79,0.7951
5,9,18001231.55,113.87,0.8788
3,5,19946621.93,113.4,0.867
9,10,17372370.8,113.08,0.8404
8,9,18196666.88,111.96,0.9015
7,9,16541993.7,110.89,0.8096
20,3,15185677.68,110.89,0.996
6,7,17141312.9,109.98,0.7075
8,10,16613745.75,108.14,0.838
6,11,17388590.45,107.97,0.847
6,9,17750822.45,107.93,0.8797
2,6,18964112.9,107.82,0.7673
19,3,16666036.32,106.93,1.0711
7,11,16981581.52,105.45,0.847
5,6,16316146.22,104.69,0.6989
42,6,15673417,103.96,1.0336
4,5,16367049.07,103.73,0.6866
9,11,16882921.33,100.67,0.8328
3,6,15845166.17,100.24,0.6774
9,12,20070837.42,98.48,0.8737
8,12,18738480.78,97.27,0.8188
14,10,15785507.67,97.12,0.8392
15,6,15713878.93,96.68,0.9705
15,11,16077951.73,95.87,0.845
14,9,15531678.55,95.56,0.8443
3,8,15609316,94.74,0.6994
7,14,19289125.42,94.64,0.8741
20,17,21055603.78,94.54,0.9907
2,5,15335727.75,94.35,0.5825
20,12,18205205.6,93.15,0.8679
20,13,18040424.73,92.31,0.8614
20,18,20398556.53,91.59,0.9433
42,14,15351717.63,91.44,0.9667
10,11,15289577.35,91.17,0.7427
20,48,15864384.63,91.11,0.8652
6,12,16844602.32,90.05,0.7047
5,12,16803041.7,89.83,0.7649
3,9,14789712.1,89.77,0.6663
41,15,15035685.45,89.55,0.9442
21,47,15472020.48,88.86,0.831
26,30,15142395.87,88.74,0.8077
14,12,18072864.2,88.67,0.8499
14,11,14785625.55,88.16,0.8353
6,13,16036149.25,85.73,0.6704
26,29,14893272.67,85.54,0.7926
18,14,16408716.95,85.17,0.7726
7,13,16389456.43,85.07,0.7647
8,15,18881274.85,84.78,0.9024
5,14,15817133.77,84.55,0.6553
15,12,17093767.82,83.87,0.8162
21,19,19161361.2,83.47,0.8923
7,12,15817552.35,82.11,0.7472
17,13,15341369.9,82.01,0.7631
19,17,19496345.18,81.29,0.9113
15,14,16289764.6,79.92,0.7612
20,14,15596534.07,79.8,0.7346
18,16,18796401.47,79.5,0.8766
8,16,17695300.33,79.45,0.8669
14,13,16124269.4,79.11,0.7743
17,14,14777347.65,79,0.7257
19,14,15800194.3,78.6,0.747
19,13,15721939.2,78.21,0.7461
2,16,17906439.85,78,0.8272
25,29,14888826.73,77.74,0.8034
2,14,15793074.82,77.49,0.6891
19,16,18583356.57,77.48,0.8818
7,16,19207911.45,76.79,0.8864
20,15,18246773.67,76.08,0.845
3,12,15024841.15,75.79,0.6808
7,15,18930225.85,75.68,0.882
17,15,17201148.4,74.93,0.7948
5,16,17139485.35,74.66,0.806
8,17,16418082.6,73.72,0.8166
16,15,17033658.77,73.11,0.8082
6,17,16280276.95,73.1,0.8004
18,15,16763752.23,73.02,0.7908
9,13,14878326.85,73,0.7205
20,19,16747340.08,72.95,0.8112
19,15,18234044.05,72.9,0.8483
19,18,16217179.25,72.81,0.7877
5,17,17457915.25,72.79,0.8421
10,16,16594962.9,72.29,0.7824
9,16,15979390.37,71.75,0.7808
22,20,16078868.68,71.1,0.7644
10,15,16225951.57,70.68,0.7778
2,17,17257718.27,69.95,0.808
2,19,16640374.25,69.38,0.8177
5,15,15635444.2,68.11,0.678
12,15,15589529.32,66.91,0.7519
3,18,16271227.07,65.95,0.7804
2,18,15616934,65.11,0.724
4,18,15610128.07,65.08,0.7516
4,19,15250964.1,63.59,0.7688
3,19,15793792.8,63.14,0.7698
18,17,14775076.08,61.6,0.7548
