P:N1,P:N2,净利润,年化收益率%,夏普比率
6,8,16329800.45,227.49,1.3209
2,3,14815354.47,218.27,0.9053
3,6,15616534.05,217.55,1.219
2,6,17210508.18,215.48,1.219
3,5,17124218.22,214.4,1.3086
4,9,16008099.45,213.97,1.2672
4,5,14690146.98,205.03,1.052
5,2,12394469.88,202.13,1.5306
7,10,14080835.7,201.84,1.207
6,9,15062256.25,201.68,1.2951
20,11,14628154.4,200.32,1.3978
8,9,14718832.8,199.43,1.2875
8,11,14440429.42,197.47,1.2001
7,9,13282690.25,196.09,1.1592
6,11,14141542.2,193.38,1.2013
16,8,13105228.1,190.62,1.2368
20,13,16742301.25,188.65,1.3334
20,12,16636546.92,187.46,1.3277
20,14,16634590.4,187.44,1.3281
6,5,12828033.63,186.59,1.4169
2,5,13514842.05,183.12,0.9193
6,7,12891228.13,182.15,0.8941
19,13,16599153.75,181.84,1.3033
19,14,16538960.05,181.18,1.3003
4,6,12615220.55,178.25,0.9636
3,9,13320908.95,178.05,1.0943
4,10,12755124.4,177.69,1.0768
20,15,19323263.43,177.42,1.4692
5,9,12668247.93,176.48,1.0833
19,3,12346473.17,174.45,1.4989
10,11,13239584.55,173.85,1.1538
20,17,17381973.48,171.87,1.3979
20,18,17381973.48,171.87,1.3979
19,15,19517235.35,171.83,1.4553
18,16,18323329.32,170.67,1.409
19,17,18531522.5,170.15,1.4278
18,14,14855979,169.82,1.1974
9,11,12908937.95,169.51,1.1206
4,11,12510642.38,168.91,1.0874
19,16,18131955.65,166.48,1.4085
3,8,12434327,166.2,1.0069
5,14,14061497.93,165.54,0.9946
19,18,16726376.85,165.39,1.3684
7,14,15072121.62,162.85,1.1782
8,12,14195803.88,162.27,1.0799
18,12,14102025.98,158.9,1.1913
21,19,16527073.52,158.54,1.3367
16,15,16689915.92,157.75,1.3133
19,12,13969276.4,157.4,1.1823
7,12,13728019.03,156.93,1.0828
17,15,16243970.98,155.82,1.2684
6,13,12943658.35,152.38,0.9109
6,12,12916628,152.06,0.9032
18,15,15757552.83,151.16,1.2462
9,12,13965538.57,150.9,1.0906
20,19,15711398.65,150.71,1.2984
17,16,15541030.98,149.08,1.2505
6,14,12521310.03,147.41,0.898
2,14,13601271.05,146.96,1.0063
17,14,12401224.67,145.99,1.0708
5,16,15159688.43,145.42,1.2227
2,16,15041956.2,144.29,1.2114
3,12,12875515.75,143.04,1.0347
15,14,13176696.83,142.37,1.0473
10,15,14820530.6,142.17,1.2359
14,12,13155533.78,142.14,1.0836
10,16,14477702.15,138.88,1.2149
7,16,15722046.47,138.42,1.2439
15,12,12724595.88,137.49,1.0607
5,17,14872145.35,136.55,1.2243
5,15,14232783.05,136.53,1.0513
8,15,13778895.87,136.24,1.1695
7,15,15183949.98,133.68,1.2213
4,19,14549477.57,133.59,1.2092
6,17,13411715.3,132.61,1.1405
6,16,13372159.38,132.22,1.1406
18,17,14372118.53,131.96,1.2055
3,15,13864698.3,131.04,1.0403
2,17,14623875.57,130.54,1.1634
3,19,14800984.2,130.31,1.2039
3,18,14428613.22,128.8,1.1871
13,18,13011499.18,128.65,1.182
12,15,13552394.35,128.09,1.1856
4,18,13809235.15,126.79,1.1248
13,17,12793097.28,126.5,1.1644
11,15,13170366.8,126.34,1.1584
3,17,13154253.05,126.18,1.1042
9,16,12709564.63,125.67,1.1198
8,16,12705746.2,125.63,1.1156
5,20,13608013.55,124.94,1.1031
5,19,13574178.75,124.63,1.1682
2,19,13339200.77,122.47,1.1384
23,22,12336483.73,121.98,1.0365
6,15,12701888.23,121.84,0.966
9,18,12655721.78,121.4,1.1276
2,15,12820202.7,121.17,1.0039
9,17,12592075.33,120.79,1.1183
11,16,12710416.75,120.13,1.1445
4,21,12386671.2,117.07,1.0554
4,17,12553090.5,116.93,1.0839
