P:N1,P:N2,净利润,年化收益率%,夏普比率
3,5,29415669.25,151.67,1.5583
2,4,26334265.52,146.57,1.4947
5,7,26071069.09,140.12,1.3296
2,10,27056535.39,139.51,1.3734
2,12,27004421.63,139.24,1.4293
4,9,25802356.07,138.67,1.2973
3,4,26854553.84,138.47,1.4668
5,10,26148104.61,137.62,1.3359
3,7,25891605.77,136.98,1.2844
4,10,25447267.05,136.77,1.2961
2,3,22136507.88,135.46,1.2735
4,8,25586786.22,135.02,1.3032
3,10,24962503.03,134.16,1.2666
3,9,24800846.51,133.29,1.1953
6,8,24784462.66,133.2,1.2031
7,8,24734335.2,132.93,1.2209
2,11,25594008.52,131.97,1.3446
9,10,26605443.18,129.93,1.3353
8,12,26572490,129.77,1.3432
5,9,24643165.12,129.7,1.2582
8,11,26545965.9,129.64,1.3506
6,9,24554924.85,129.23,1.2764
2,5,23156867.3,128.89,1.2435
4,7,24092431.88,127.13,1.2085
6,10,24024439.37,126.44,1.2183
4,12,23437148.15,125.96,1.2271
6,12,23726930.48,124.88,1.1983
2,9,23969868.71,123.59,1.2323
7,12,23470315.98,123.53,1.2028
3,12,22933951.23,123.26,1.1937
7,13,25226232.16,123.19,1.2718
5,6,23250229.97,123.01,1.1935
8,13,25010419.47,122.14,1.2848
4,11,22691069.83,121.95,1.1501
5,8,22582976.52,121.37,1.1562
5,12,23018166.89,121.15,1.213
7,11,23025763.65,119.64,1.185
3,6,22584099.87,119.48,1.0941
5,11,22679697.84,119.37,1.1801
6,13,22137034.3,118.98,1.0992
3,14,22442976.75,118.73,1.1062
9,13,23228990.26,118.27,1.1925
6,11,22396101.31,117.87,1.1373
3,8,21897959.9,117.69,1.0756
2,13,22797490.03,117.55,1.2137
4,6,22158622.2,116.93,1.0413
2,15,22277290.68,116.04,1.1868
3,11,21401478.1,115.02,1.0722
6,14,23278562.26,114.79,1.1607
7,15,22521083.51,114.67,1.1008
10,12,22417200.2,114.14,1.149
2,7,22072713.61,113.81,1.1419
4,5,21531253.82,113.62,1.0162
2,14,21912394.5,112.99,1.1871
4,14,21330173,112.55,1.1219
9,11,22975608.58,112.2,1.2234
2,8,21747591.36,112.14,1.1003
2,6,21705391.87,111.92,1.1233
3,13,21071430.09,111.48,1.0697
7,14,22820612.5,111.45,1.1388
9,12,21882942.5,111.42,1.1311
2,16,21381311.56,111.38,1.1327
4,13,21025006.35,110.94,1.1034
5,13,20637455.2,110.92,1.0708
2,17,21223887.63,110.56,1.1096
10,13,21694678.88,110.46,1.1333
7,10,20966876.23,110.35,1.086
8,14,22513838.78,109.95,1.1553
11,12,21545265.37,109.7,1.0917
3,15,21221273.2,109.42,1.0727
4,15,21172176.98,109.17,1.0829
5,14,20630376.71,109.15,1.0398
8,10,22194561.9,108.39,1.1504
8,9,20432657.74,107.54,1.0443
10,11,20997206.38,106.91,1.1058
2,20,23129768.92,106.79,1.2762
5,17,21582328.66,106.42,1.1184
7,9,20201347.9,106.32,1.0274
3,20,20657408.16,105.18,1.1304
3,16,20343564.96,104.9,1.0468
9,14,20590303.54,104.84,1.0609
6,7,19562364.3,103.23,1
3,19,20244776.67,103.08,1.0659
4,19,20693434.65,102.04,1.0902
4,20,20684484.73,101.99,1.1656
3,21,20519423.69,101.18,1.1347
16,17,19851967.25,100.83,1.1662
6,16,19681702.86,100.21,0.9759
8,15,20289811.71,100.05,1.0212
5,16,20276572.46,99.98,1.0089
10,14,19590390.75,99.75,1.0113
6,17,19546430.7,99.52,1.0474
4,16,20066416.57,98.95,1.0173
6,15,19320692.24,98.37,0.9623
8,17,19675382.41,97.73,1.0964
5,15,19366515.22,95.5,0.9932
4,18,19332274.04,95.33,1.0258
2,18,20113878.96,92.87,1.1361
2,21,20031026.34,92.49,1.0982
2,19,19786851.61,91.36,1.1103
