P:N1,P:N2,净利润,年化收益率%,夏普比率
10,12,15645843.44,217.4,1.6782
11,12,15181648.68,210.95,1.6175
2,5,13782815.32,208.63,1.4284
9,13,14722002.22,204.56,1.5572
9,11,14317838.73,203.88,1.5015
10,11,14129355.99,202.68,1.5988
8,12,16026114.58,200.75,1.6236
7,12,15608748.48,199.89,1.6364
9,10,13942353.04,198.54,1.4419
7,13,15436721.84,197.68,1.5531
8,13,15419185.56,197.46,1.5647
3,5,13002571.86,196.82,1.3613
8,11,15542186.83,196.76,1.6059
9,12,15620949.74,195.67,1.6673
7,17,13810164.42,191.89,1.4193
7,16,13781626.41,191.5,1.4185
8,15,13524335.07,187.92,1.4214
2,3,11690371.39,185.98,1.3312
8,14,13329704.61,185.22,1.407
2,4,12502870.25,184.77,1.3739
9,14,13251689.5,184.13,1.397
6,13,14571077.69,183.82,1.4789
7,14,12790486.51,182.54,1.3476
10,13,14499199.99,182.26,1.5279
11,13,14453445.27,181.69,1.5256
6,17,13034842.22,181.12,1.3556
6,14,14309139.62,180.51,1.458
6,16,12842761.35,178.45,1.3414
7,15,14345039.51,178.43,1.5111
6,12,13986197.26,176.44,1.4395
8,16,12561839.1,174.55,1.3195
10,17,12148412.12,174.26,1.3085
6,15,12562088.4,174.04,1.3221
8,17,12495708.23,173.63,1.3128
9,16,12450850.89,173.01,1.3128
10,14,12336805.51,171.42,1.3114
9,15,12330359.62,171.33,1.313
5,10,13554801.86,170.99,1.3671
4,10,12713716.31,170.88,1.2615
6,8,12682640.9,170.46,1.2499
10,15,12183060.11,169.28,1.3049
15,17,11925962.3,169.18,1.3054
7,8,12564941.98,168.88,1.2766
4,12,12536191.11,168.27,1.2905
6,18,12074487.15,167.78,1.2802
5,15,13280229.56,167.53,1.3436
7,18,11555038.79,167.1,1.2421
13,12,12751279.69,165.98,1.2706
5,12,12938561.75,164.98,1.3314
10,16,11867844.59,164.9,1.2658
6,9,13061576.04,164.77,1.3289
3,4,11341239.35,163.72,1.2631
5,14,12923804.43,163.03,1.3102
4,13,12128245.02,162.79,1.235
4,14,12684116.43,162.31,1.287
5,13,12616677.64,160.87,1.2938
2,10,11895307.49,159.88,1.1366
5,9,12614226.4,159.13,1.2946
12,14,12611748.91,158.54,1.3528
11,14,12597204.52,158.35,1.3485
14,18,11162032.37,158.35,1.2688
12,13,11349835.86,157.71,1.2471
13,15,11161637.82,157.21,1.2401
16,17,12651721.24,156.82,1.3925
7,11,12506456.74,156.66,1.3035
2,11,11649787.02,156.58,1.1404
5,17,12522659.1,154.15,1.3165
2,16,11342663.32,153.12,1.1707
4,9,11360448.39,152.69,1.1475
2,17,11298822.79,152.52,1.1673
3,12,11312393.6,151.84,1.1454
2,15,11540434.55,151.05,1.1814
5,16,11850009.09,149.49,1.2595
6,11,11824027.63,149.16,1.2044
5,11,11764066.75,148.4,1.1861
5,27,11827705.87,145.59,1.3148
3,15,11368853.53,145.59,1.1552
2,12,11764776.37,145.17,1.1652
13,14,11420807.88,143.57,1.269
3,28,11661482.42,143.05,1.2889
4,15,11145535.51,142.73,1.1409
4,27,11546478,142.13,1.2888
2,28,11772325.13,141.96,1.2831
3,19,11436852.25,141.76,1.1857
7,21,11735912.87,141.53,1.2827
3,27,11471047.61,141.2,1.2738
5,18,11405606.09,140.4,1.2152
6,20,11329806.97,139.95,1.2271
15,16,10974739.57,137.96,1.2339
6,27,11173349.68,137.54,1.2558
13,17,11535429.27,137.25,1.265
9,20,11070709.55,136.75,1.2222
6,21,11286217.86,136.1,1.2246
7,19,11362296.23,134.74,1.2331
4,28,11151622.14,134.48,1.2568
5,28,11151124.23,134.47,1.2558
12,17,11298082.01,134.42,1.2423
14,17,11248095.15,133.83,1.2624
6,19,11159567.75,132.33,1.2079
10,19,11037583.84,130.89,1.2169
