P:N1,P:N2,净利润,年化收益率%,夏普比率
2,5,15757540.25,297.94,1.808
2,4,14690592.65,271.19,1.7607
3,5,14054460.91,265.74,1.6462
9,11,14692873.36,261.35,1.7549
2,3,12993343.02,258.21,1.6208
10,12,14856838.22,257.87,1.8455
11,12,14843326.1,257.63,1.8204
9,13,14518005.2,251.99,1.7649
7,12,15732400.57,251.66,1.883
10,11,13945817.95,249.89,1.816
8,13,15542837.65,248.63,1.7978
8,12,15733473.65,246.18,1.8275
7,13,15230985.69,243.64,1.7529
9,10,13650568.93,242.81,1.6204
8,11,15267221.82,241.44,1.8086
3,4,13379698.89,241.27,1.6194
7,17,13505354.29,234.41,1.5955
9,12,14965005.79,234.16,1.8452
7,16,13324979.27,231.28,1.5803
6,14,14540008.42,229.12,1.6799
6,17,13149420.74,228.23,1.5599
6,13,14338278.64,225.94,1.6657
8,15,12971668.14,225.15,1.5748
6,16,12957339.88,224.9,1.5433
6,15,12988585.77,224.78,1.5518
8,14,12934626.66,224.51,1.5718
11,13,14144158.94,222.1,1.7179
7,14,12394908.81,220.97,1.5053
9,14,12676456.01,220.02,1.5444
10,13,13985414.02,219.6,1.7005
6,12,13626063.34,214.72,1.6113
7,15,13792372.57,214.3,1.6772
8,17,12318432.92,213.81,1.4859
6,18,12285335.35,213.24,1.4863
5,15,13521846.93,213.08,1.5488
5,10,13492439.33,212.61,1.5522
9,16,12214307.39,212,1.4803
5,13,13278144.05,211.49,1.5326
4,14,13228666.68,211.46,1.51
4,10,12587609.04,211.34,1.4274
5,14,13385754.14,210.93,1.5298
7,8,12558336.27,210.84,1.4526
8,16,12136096.92,210.65,1.471
10,15,12130720.13,210.55,1.4891
5,9,13340403.75,210.22,1.5324
7,18,11632101.91,210.12,1.434
8,10,11606443.72,209.66,1.3962
9,15,12062206.44,209.36,1.4775
10,17,11633870.46,208.46,1.4504
10,14,11976700.92,207.88,1.4682
14,16,11828250.35,207.74,1.486
15,17,11713265.19,207.57,1.4741
4,12,12346463.69,207.01,1.4567
6,9,13099146.12,206.42,1.5147
6,8,12269667.81,206,1.3883
10,16,11840392.94,205.51,1.4462
5,17,13344492.96,205.19,1.5823
9,17,11299288.29,202.47,1.4064
12,14,12882916.93,202.29,1.5709
2,9,11983775.08,202.23,1.2824
13,16,11502342.78,202.02,1.4512
2,10,12012380.13,201.68,1.3056
5,12,12652344.01,201.52,1.4931
4,13,12002313.53,201.24,1.398
13,15,11416524.42,200.87,1.4469
2,11,11939508.02,200.45,1.3242
12,15,11282338.2,198.51,1.4296
7,11,12674742.69,198.32,1.5043
2,16,11741188.68,197.98,1.3783
11,14,12543366.07,196.96,1.5357
2,17,11667653.31,196.74,1.3711
5,8,11693395.88,196.32,1.2976
11,15,11308220.26,196.28,1.4021
3,10,11341764.59,194.39,1.297
5,16,12322337.56,194.18,1.482
13,12,11923149.13,193.87,1.3804
16,17,12447679.81,192.73,1.5751
3,12,11431555.25,191.67,1.3208
4,9,11314289.73,189.96,1.3045
7,10,12054230.81,189.95,1.4274
2,15,11584733.46,189.41,1.3523
15,16,12001769.28,188.46,1.5075
5,18,12202027.64,187.62,1.462
2,12,11918592.84,183.71,1.3383
3,15,11440356.2,183.01,1.3233
6,11,11591228.58,182.66,1.3557
5,11,11574339.33,182.39,1.3378
4,15,11396294.17,182.3,1.3217
4,19,11335740.22,178.63,1.366
14,17,11983103.98,178.09,1.5142
7,21,11821192.66,178.07,1.4786
13,17,11888511.12,176.69,1.4814
3,19,11409640.48,176.66,1.355
10,19,11817116.53,175.04,1.4668
6,20,11344616.16,175.04,1.4132
6,19,11753248.66,174.1,1.4431
12,17,11637034.4,172.95,1.4551
6,21,11452085.16,172.51,1.4236
11,19,11338535.69,167.95,1.4194
7,19,11288421.53,167.21,1.4066
